array,site,buffer_dist,AIRP-RUNWAY,BORROWPIT-DRY,BORROWPIT-WET,BORROWPITS,CAMP-INDUSTRIAL,CAMPGROUND,CANAL,CFO,CLEARING-UNKNOWN,CLEARING-WELLPAD-UNCONFIRMED,CONVENTIONAL-SEISMIC,COUNTRY-RESIDENCE,CROP,CULTIVATION_ABANDONED,DUGOUT,FACILITY-OTHER,FACILITY-UNKNOWN,GREENSPACE,GRVL-SAND-PIT,HARVEST-AREA-1940,HARVEST-AREA-1950,HARVEST-AREA-1960,HARVEST-AREA-1963,HARVEST-AREA-1970,HARVEST-AREA-1971,HARVEST-AREA-1972,HARVEST-AREA-1973,HARVEST-AREA-1975,HARVEST-AREA-1976,HARVEST-AREA-1977,HARVEST-AREA-1978,HARVEST-AREA-1979,HARVEST-AREA-1980,HARVEST-AREA-1984,HARVEST-AREA-1985,HARVEST-AREA-1986,HARVEST-AREA-1987,HARVEST-AREA-1988,HARVEST-AREA-1989,HARVEST-AREA-1990,HARVEST-AREA-1991,HARVEST-AREA-1992,HARVEST-AREA-1993,HARVEST-AREA-1994,HARVEST-AREA-1995,HARVEST-AREA-1996,HARVEST-AREA-1997,HARVEST-AREA-1998,HARVEST-AREA-1999,HARVEST-AREA-2000,HARVEST-AREA-2001,HARVEST-AREA-2002,HARVEST-AREA-2003,HARVEST-AREA-2004,HARVEST-AREA-2005,HARVEST-AREA-2006,HARVEST-AREA-2007,HARVEST-AREA-2008,HARVEST-AREA-2009,HARVEST-AREA-2010,HARVEST-AREA-2011,HARVEST-AREA-2012,HARVEST-AREA-2013,HARVEST-AREA-2014,HARVEST-AREA-2015,HARVEST-AREA-2016,HARVEST-AREA-2017,HARVEST-AREA-2018,HARVEST-AREA-2019,HARVEST-AREA-2020,HARVEST-AREA-2021,HARVEST-AREA-WHITE-ZONE,LAGOON,LOW-IMPACT-SEISMIC,MINES-OILSANDS,MISC-OIL-GAS-FACILITY,OIL-GAS-PLANT,OPEN-PIT-MINE,PIPELINE,RESERVOIR,RESIDENCE_CLEARING,RIS-BORROWPITS,RIS-CAMP-INDUSTRIAL,RIS-CLEARING-UNKNOWN,RIS-DRAINAGE,RIS-FACILITY-OPERATIONS,RIS-FACILITY-UNKNOWN,RIS-MINES-OILSANDS,RIS-OILSANDS-RMS,RIS-OVERBURDEN-DUMP,RIS-RECLAIMED-PERMANENT,RIS-RECLAIMED-TEMP,RIS-ROAD,RIS-SOIL-REPLACED,RIS-SOIL-SALVAGED,RIS-TAILING-POND,RIS-TRANSMISSION-LINE,RIS-UTILITIES,RIS-WINDROW,RLWY-SGL-TRACK,ROAD-GRAVEL-1L,ROAD-GRAVEL-2L,ROAD-PAVED-DIV,ROAD-PAVED-UNDIV-1L,ROAD-PAVED-UNDIV-2L,ROAD-UNCLASSIFIED,ROAD-UNIMPROVED,ROAD-WINTER,ROUGH_PASTURE,RUNWAY,RURAL-RESIDENCE,SUMP,SURROUNDING-VEG,TAILING-POND,TAME_PASTURE,TRAIL,TRANSMISSION-LINE,TRUCK-TRAIL,URBAN-INDUSTRIAL,URBAN-RESIDENCE,VEGETATED-EDGE-RAILWAYS,VEGETATED-EDGE-ROADS,WELL-ABAND,WELL-BITUMEN,WELL-CASED,WELL-GAS,WELL-OIL,WELL-OTHER,WELL-UNKNOWN,WELL_CLEARED_NOT_CONFIRMED,WELL_CLEARED_NOT_DRILLED
LU2,LU2_44,3750,0,1.6391930289256896e-4,0,0,0,0,0,0,5.530685255795407e-4,0,0.006480674759482007,0,0,0,0,0,0,0,0,0,0,0,0,0.009927156659879402,6.604386287473026e-5,1.5610617479992647e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.598709573069545e-5,0,0,0.068602055782538085,2.4588417347289884e-4,0.01537689686451044,0,0.03790618567070325,0,0.033496710684495744,0,0,0,0,0.007939829180447151,0.029039082103493725,0,0,0,0,0,0,0,0,0,0,0,0,3.7612601161330115e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001749280661977397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003579109226129892,0,5.562584006698914e-4,0,0,0,0.0030050315873738904,9.723312885265272e-4,0,0,2.5760634208185195e-4,0,0,0,0,0
LU2,LU2_44,4000,0,1.4406969980792193e-4,0,0,0,0,0,0,4.8609538381014315e-4,0,0.006412196274600314,0,0,0,0,0,0,0,0,0,0,3.6958511392104097e-4,0,0.009505100178831737,5.684940362155452e-4,0.0038710128108216902,2.6835599143287188e-6,1.6136002101592276e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001187638064198707,0,0,0.07450259571576938,2.16109136841415e-4,0.01801224284407324,0,0.03331598349964152,0,0.035985457420538526,0,0,0,0,0.006978365490627378,0.025522630755023777,0,0,0,0,0,0,0,0,0,0,0,0,9.014824377061605e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001639013709638494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003444436289168081,0,4.888989849637715e-4,0,0,0,0.0027971304250246033,0.0011011570926823505,0,0,2.2641182409537767e-4,0,0,0,0,0
LU2,LU2_44,4250,0,2.631495451566107e-4,0,0,0,0,0,0,4.3058968254463636e-4,0,0.006272907343229583,0,0,0,0,0,0,0,0,0,0,0.0013864093770744406,0,0.008973988706243935,5.035794922878318e-4,0.007460391910223129,0.0015435745612529556,8.50228510797752e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028449481419378832,0,0,0.07493123203260138,1.91432314987556e-4,0.018732659508342242,0,0.02951173624881818,0,0.04025204012486618,0,0,0,0,0.006181527908652787,0.022608281914485325,0,0,0,0,0,0,0,0,0,0,0,0,0.0010068917946337655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001541742006321102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033180258341986577,0,4.330731493104804e-4,0,0,0,0.0026117029941221475,0.0012192718449699333,0,0,2.005585708249765e-4,0,0,0,0,0
LU2,LU2_44,4500,0,2.3472289676005953e-4,0,0,0,0,0,0,3.8407536498579614e-4,0,0.006109754910045997,0,0,0,0,0,0,0,0,0,0,0.004342054047929498,0,0.00800457634600141,8.104461573451377e-4,0.01099954602502806,0.0031296432690804616,0.0014835035428096871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005368131065672509,0,0,0.07323598237057004,1.7075289824507043e-4,0.019870795031931718,0,0.026323740049099754,0,0.045059988600879626,0,0,0,0,0.005513770264199467,0.020166029238537518,0,0,0,0,0,0,0,0,0,0,0,0,0.0010480276553362635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014575642377575593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003332835738462179,0,3.8629055602076195e-4,0,0,0,0.0024587003290234308,0.0011013951395131354,0,0,1.7889329311239905e-4,0,0,0,0,0
LU2,LU2_44,4750,0,2.1313007567595765e-4,0,0,0,0,0,0,3.447102998764576e-4,0,0.005913698160505355,0,0,0,0,0,0,0,0,0,0,0.009034949423929123,0,0.007184162703890648,0.0018260085078117309,0.01568553611978847,0.0033383847917523046,0.0018265051496583087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009453092951018326,0,0,0.07349594647498986,1.5325190867425005e-4,0.021747021488762414,0,0.023625738991436405,0,0.047218366731275496,0,0,0,0,0.005038301833881664,0.01809915089552999,0,0,0,0,0,0,0,0,0,0,0,0,0.0010395800278356208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013835824978686638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003348179180211826,0,3.5038255586212e-4,0,0,0,0.0023290679180935706,0.0011531597337431643,0,0,1.6055796944160333e-4,0,0,0,0,0
LU2,LU2_44,5000,0,2.3365692508485328e-4,0,0,0,0,0,0,3.1110104563850447e-4,0,0.0058439977388960885,0,0,0,0,0,0,0,0,0,0,0.013053061592062957,0,0.006784285889398574,0.003341201489184651,0.02003599010590628,0.0034710870053996784,0.0017854132293066718,0,2.4301825926481064e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012965195115758086,0,0,0.07196152978286871,1.383098475785113e-4,0.02511023964749887,0,0.021322229439771457,0,0.049442107129323114,0,0,0,0,0.005521481348382916,0.01633448368321589,0,0,0,0,0,0,0,0,0,0,0,0,0.001000485147965541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001324114458700221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003311160006465191,0,3.364337410068405e-4,0,0,0,0.002238544571916869,0.0011438551380580165,0,0,2.6565583381695933e-4,0,0,0,0,0
LU2,LU2_46,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02530748428821859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_46,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020965613219164552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_46,250,0,0,0,0,0,0,0,0,0,0,0.004841629317974568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009714336154400115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_46,500,0,0,0,0,0,0,0,0,0,0,0.016593262021608494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006735659041286314,0,0,0,0,0,0,0,0,0.00629546632264833,0,0,0,0,0,0.006732916267996457,0,0,0,0,0,0,0,0,0
LU2,LU2_46,750,0,0,0,0,0,0,0,0,0,0,0.01563912882262655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036389093082992117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006377665196605554,0,0,0,0,0,0,0,0,0.004226337174353003,0,0,0,0,0,0.0063764676230898655,0,0,0,0,0,0,0,0,0
LU2,LU2_46,1000,0,0,0,0,0,0,0,0,0,0,0.013765297222846477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013965000253375003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054063882103663,0,0,0,0,0,0,0,0,0.0030995045225597076,0,0,0,0,0,0.005287387613496332,0,0,0,0,0,0,0,0,0
LU2,LU2_46,1250,0,0,0,0,0,0,0,0,0,0,0.013471933496195212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008265005706062319,0,0,0,0,0,0.0292527384532075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004712070556137465,0,0,0,0,0,0,0,0,0.002857001056961051,0,0,0,0,0,0.0043438106524950285,0,0,0,0,0,0,0,0,0
LU2,LU2_46,1500,0,0,0,0,0,0,0,0,0,0,0.012245197461858665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4174502490031555e-4,0.014998707029384349,0,0,0,0,0,0.04463383640891436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004467551379023694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004051041381057199,0,0,0,0,0,0,0,0,0.0026513392677128458,0,0,0,0,0,0.00377153030553552,0,0,0,0,0,0,0,0,0
LU2,LU2_46,1750,0,0,0,0,0,0,0,0,0.00224677304030134,0,0.010743085992709912,0,0,0,0,0,0,0,0,0,0,9.895069549976952e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009207337780823681,0.017572316909542796,0,0,0,0,0,0.05945757422177789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005191523832716595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037624033271262598,0,0,0,0,0,0,0,0,0.0031236778916251514,0,0,0,0,0,0.0033892855287999545,0,0,0,0,0,0,0,0,0
LU2,LU2_46,2000,0,0,0,0,0,0,0,0,0.002204438553770432,0,0.009638154375299406,0,0,0,0,0,0,0,0,0,0,7.194764163100226e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016934125394860507,0.020158206951106452,0,0,0,0,0,0.06803532007645462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005226387422425387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033446313000019354,0,0,0,0,0,0,0,0,0.0028604396170150512,0,0,0,0,0,0.002944039815567557,0,0,0,0,0,0,0,0,0
LU2,LU2_46,2250,0,0,0,0,0,0,0,0,0.0017417786103864975,0,0.009066210449804185,0,0,0,0,0,0,0,0,0,0,5.684751931338396e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021727569433127064,0.0165125793411379,0,0,0,0,0,0.07524906049347396,0,0,0.0015683186939135227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504085154903287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002978048875803698,0,0,0,0,0,0,0,0,0.002948907033990594,0,0,0,0,0,0.0025876755356872587,0,0,0,0,0,0,0,0,0
LU2,LU2_46,2500,0,2.1594798916416315e-4,0,0,0,0,0,0,0.0014108406744130129,0,0.00840346223085477,0,0,0,0,0,0,0,0,0,0,4.604649064383937e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023055194045692617,0.015893210477972226,0,0,0,0,0,0.08385087618656623,0,0,0.005546968252890805,0,0,0,0,0,0.002637265292640526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004797606336597596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.569368222548618e-5,0,0,0,0,0,0.002708650243785633,0,0,0,2.9429970287583364e-4,0,0,0,0,0.002862293390200093,0,1.1745104035458939e-4,0,0,0,0.0024840773124737204,2.921815587133532e-4,0,0,0,0,0,0,0,0
LU2,LU2_46,2750,0,1.7846941253237897e-4,0,0,0,0,0,0,0.0011659840284405896,0,0.007899610549588851,0,0,0,0,0,0,0,0,0,0,3.805495094532451e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019263583478800687,0.014184792592543823,0,0,0,0,0,0.07689924700795014,0,0,0.013483903534168356,0,0,0,0,0,0.002179558093091499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005014642183758881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6087783183479263e-4,0,0,0,0,0,0.0023871509092425825,0,0,0,7.361551323434932e-4,0,0,0,0,0.002778709914929833,0,2.5939557375971855e-4,0,0,0,0.002498660696392762,8.074294643216782e-4,0,0,0,0,0,0,0,0
LU2,LU2_46,3000,0,6.444383044930276e-4,0,0,0,0,0,0,9.80660690079195e-4,0,0.007858955991439752,0,0,0,0,0,0,0,0,0,0,3.197672961378061e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016186761117603855,0.016247425112089334,0,0,0,0,0,0.06624634618858731,0,0,0.02161982628145022,0.0012819192806895548,0,0,0,0,0.0018314342310005525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004969431597381015,0,8.570421410885473e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.573168897687367e-4,0,0,0,0,0,0.0021042825333275708,0,0,0,6.8899546391622e-4,0,0,0,0,0.002641934488475395,0,3.494912166784019e-4,0,0,0,0.002648546683668996,9.020852245360377e-4,0,0,0,0,0,0,0,0
LU2,LU2_46,3250,0,6.462880013933579e-4,0,0,0,0,0,0,0.0028315116943884006,0,0.007326997857446077,2.235730973074312e-4,0,0,0,0,0,0,0,0,0,2.72464441679543e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013792269828017093,0.01588449859788469,0,0,0,0,0,0.05644678230131641,0,0,0.030884564418405817,0.0020544497257873593,0,0,0,0,0.0015605120074797165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005666055922748663,0,1.5998606478272135e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.840284979533832e-4,0,0,0,0,0,0.001949168163300401,0,0,0,5.87073058011437e-4,0,0,0,0,0.0025744788937031105,0,3.0852060647119277e-4,0,0,0,0.0029184493010296873,0.0010378407421663008,0,0,0,0,0,0,0,0
LU2,LU2_46,3500,0,5.572585318136533e-4,0,0,0,0,0,0,0.006514508555517451,0,0.006763765638912103,6.460102097223525e-4,0,0,0,0,0,0,0,0,0,2.349310747134804e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01189231429048397,0.01740194272855959,0,0,0,0,0,0.04867095004552218,0,0,0.0389407637944761,0.001799942625031282,0,0,0,0,0.001345543516653411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061167410358522484,0,1.379471681034671e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.055242369505624e-4,0,0,0,0,7.860350963013519e-5,0.001817220665003676,0,0,0,8.441251505716355e-4,0,0,0,0,0.0024791469750021678,0,2.660203188450555e-4,0,0,0,0.0029970052861045616,0.001209290120662843,0,0,0,0,0,0,0,0
LU2,LU2_46,3750,0,4.854340988243411e-4,0,0,0,0,0,0,0.008540816518288806,0,0.006239665367368477,6.73839356181381e-4,0,0,0,0,0,5.36278998412529e-4,0,0,0,5.034326825696324e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.197333283735731e-4,0,0,0,0,0,0,0.010359527115266103,0.018605798795043316,0,0,0,0,0,0.042397805372988484,0,0,0.04685853856378646,0.0015679500200272603,0,0,0,0,0.0022259689069956574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006025506010145564,0,1.2016731088124324e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.040210906330461e-4,0,0,0,0,6.847239061114043e-5,0.0017131765339028523,0,0,0,7.353267978312962e-4,0,0,0,0,0.002288549872870714,0,2.3173325552724988e-4,0,0,0,0.0030792099012596306,0.0010534260606663056,0,0,1.8565906789299604e-7,0,0,0,0,0
LU2,LU2_46,4000,0,4.266510634198222e-4,0,0,0,0,0,0,0.008748278934462748,0,0.005882759721318883,5.922416216437796e-4,0,0,0,0,0,0.002539998147829523,0,0,0,4.683024071490126e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001347524402852989,0,0,0,0,0,0,0.009296685319685884,0.01803600964529691,0,0,0,0,0,0.03726369612860239,0,0,0.05289649998423588,0.0013780810722895558,0,0,0,0,0.0034917619812862835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006014617779301411,0,1.056158005792155e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.963881332054121e-4,0,0,0,0,7.987912216022947e-5,0.0016116635216977327,0,0,0,9.657017143787039e-4,0,0,0,0,0.002155162249507077,0,2.0367180661574273e-4,0,0,0,0.0029809967252723306,0.0011528723993654121,0,0,2.4074787652232508e-4,0,0,0,0,0
LU2,LU2_46,4250,0,3.794246683673747e-4,0,0,0,0,0,0,0.009199939920452089,0,0.005580045410631553,5.246154157121379e-4,0,0,0,0,0,0.0030276137680573453,0,0,0,6.260474576456639e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002672467867553828,0,0,0,0,0,0,0.009051304423190687,0.017161068985281545,0,0,0,0,0,0.0330086720031911,0,0,0.05802857027037402,0.001220722333931235,0,0,0,0,0.004080404591623648,0,0,0,0,0,3.39482793645889e-4,0,0,2.979385640188471e-4,3.762450513413438e-4,0,0,0,0,0,0,0,0,0.0057102534378564145,0,9.355586487293845e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.824664721700967e-4,0,0,0,0,7.075797672324837e-5,0.0015410123109712323,0,0,0,9.967453079446074e-4,0,0,0,0,0.002018736868212665,0,1.8041516433782087e-4,0,0,0,0.002913195165182346,0.0014373825843911326,0,0,2.3954077892936133e-4,0,0,0,0,0
LU2,LU2_46,4500,0,5.215119601417391e-4,0,0,0,0,0,0,0.008618340003764867,0,0.005688438366498829,4.679439973481858e-4,0,0,0,0,0,0.002700556725211722,0,0,0,0.002254644263095451,0,0,0,0,0,0,3.6801511652701077e-4,0,1.2982312247195163e-4,0,0,0,0,0,0.0036787497028115796,0,0,0,0,0,0,0.009308204987900871,0.01654966864343911,0,0,0,0,0,0.02944292039790896,0,0,0.06253891990239564,0.001088854180574497,0,0,0,0,0.004659019636734502,0,0,0,0,0,0.00155195173533172,0,0,2.6575384259706577e-4,0.0011142587560552181,0,0,0,0,0,0,0,0,0.005353089014967224,0,8.344952144530862e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.713952503744736e-4,0,0,0,0,6.311436812660299e-5,0.0014200731147136823,0,0,0,8.890722036913575e-4,0,0,0,0,0.0018726127198482139,0,1.609258718939251e-4,0,0,0,0.00279520509815965,0.0017799877031492277,0,0,3.175488996575831e-4,0,0,0,0,0
LU2,LU2_46,4750,0,7.361540367178581e-4,0,0,0,0,0,0,0.007735019837173862,0,0.005739961554296242,4.199829782293887e-4,0,0,0,0,0,0.0024237683627938546,0,0,0,0.0037838835404907867,0,0,0,0,0,0,6.480309575339389e-4,0,4.8515198028246877e-4,0,0,0,0,0,0.005456967762019951,0,0,0,0,0,0,0.01044929469754528,0.015457725009522734,0,0,0,0,0,0.026425224955463494,0,0,0.06703752700610131,0.0012544764806577888,0,0,0,0,0.00590300673772619,0,0,0,0,0,0.003678059418931535,0,0,2.38515914131434e-4,0.0013933145641137486,0,0,0,0,0,0,0,0,0.005028026588685076,0,7.489652340243623e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011901482621428777,0,0,0,0,5.664558247373679e-5,0.0013107602125577537,0,0,0,7.97948459822699e-4,0,0,0,0,0.0017280370631864237,0,1.4443208446989126e-4,0,0,0,0.0035094503640463724,0.0015975512903610494,0,0,4.455603059763782e-4,0,0,0,0,0
LU2,LU2_46,5000,0,9.78502795017039e-4,0,0,0,0,0,0,0.006980855403049374,0,0.005609367443295319,3.7903463785202135e-4,0,0,0,0,0,0.002187450947421442,0,0,0,0.005701951244001374,0,2.54373608942141e-4,0,0,0,0,5.877502346285408e-4,0,0.0018772158288873195,0,0,0,0,0,0.009107120344293241,0,0,0,0,0,0,0.009796164800432643,0.013950596821094195,0,0,0,0,0,0.02384876552230568,0,0,0.06965317027193534,0.0013389681648442195,4.403025042058269e-5,0,0,0,0.005987196922417388,0,0,0,0,0,0.005948947803755914,0,0,2.1526061250361808e-4,0.0012574663941126516,0,0,0,0,0,0,0,0,0.0048109267859622225,0,6.759411237069835e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001282699581617954,0,0,0,0,5.112263818254718e-5,0.0012195938525675241,0,0,0,7.605536493839335e-4,0,0,0,0,0.0016071114769741813,0,1.303499562340762e-4,0,0,0,0.0037371885476985443,0.0014417900395508395,0,0,4.021181761436792e-4,0,0,0,0,0
LU2,LU2_47,50,0,0,0,0,0,0,0,0,0,0,0.046604134146761615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_47,100,0,0,0,0,0,0,0,0,0,0,0.059829393664940965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_47,250,0,0.020610328331800546,0,0,0,0,0,0,0,0,0.028008800358120197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019483565735456548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057092032215794994,0,0,0,0,0,0,0,0,0
