rootfolder,file,relativepath,deleteflag,array,camera,site,classifier,snow,species,total,male,female,unknownsex,adult,yly,yoy,unknownage,group_count,g_male,g_female,g_unknownsex,g_adult,g_yly,g_yoy,gunknownage,event,empty,coatcolour,leftantler,rightantler,lcount,rcount,cameramalfunction,otherspecify,comments,noteworthy,datetime,folder,imagequality,month,year
NA,IMG_0168.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-06T12:00:00Z,Deployment 1,Ok,9,2021
NA,IMG_0169.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-07T12:00:00Z,Deployment 1,Ok,9,2021
NA,IMG_0170.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,Start,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:02:56Z,Deployment 1,Ok,9,2021
NA,IMG_0171.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:02:58Z,Deployment 1,Ok,9,2021
NA,IMG_0172.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:03:04Z,Deployment 1,Ok,9,2021
NA,IMG_0173.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:03:05Z,Deployment 1,Ok,9,2021
NA,IMG_0174.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:03:27Z,Deployment 1,Ok,9,2021
NA,IMG_0175.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:03:42Z,Deployment 1,Ok,9,2021
NA,IMG_0176.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:03:43Z,Deployment 1,Ok,9,2021
NA,IMG_0177.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:03:45Z,Deployment 1,Ok,9,2021
NA,IMG_0178.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:03:49Z,Deployment 1,Ok,9,2021
NA,IMG_0179.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:03:50Z,Deployment 1,Ok,9,2021
NA,IMG_0180.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:04:00Z,Deployment 1,Ok,9,2021
NA,IMG_0181.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:04:05Z,Deployment 1,Ok,9,2021
NA,IMG_0182.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:04:07Z,Deployment 1,Ok,9,2021
NA,IMG_0183.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:04:11Z,Deployment 1,Ok,9,2021
NA,IMG_0184.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:04:13Z,Deployment 1,Ok,9,2021
NA,IMG_0185.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:04:26Z,Deployment 1,Ok,9,2021
NA,IMG_0186.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:04:33Z,Deployment 1,Ok,9,2021
NA,IMG_0187.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:04:34Z,Deployment 1,Ok,9,2021
NA,IMG_0188.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:04:38Z,Deployment 1,Ok,9,2021
NA,IMG_0189.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:04:43Z,Deployment 1,Ok,9,2021
NA,IMG_0190.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:04:44Z,Deployment 1,Ok,9,2021
NA,IMG_0191.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:04:54Z,Deployment 1,Ok,9,2021
NA,IMG_0192.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:04:56Z,Deployment 1,Ok,9,2021
NA,IMG_0193.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:04:57Z,Deployment 1,Ok,9,2021
NA,IMG_0194.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:05:01Z,Deployment 1,Ok,9,2021
NA,IMG_0195.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:05:08Z,Deployment 1,Ok,9,2021
NA,IMG_0196.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:05:17Z,Deployment 1,Ok,9,2021
NA,IMG_0197.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:05:43Z,Deployment 1,Ok,9,2021
NA,IMG_0198.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:05:52Z,Deployment 1,Ok,9,2021
NA,IMG_0199.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:06:02Z,Deployment 1,Ok,9,2021
NA,IMG_0200.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:06:22Z,Deployment 1,Ok,9,2021
NA,IMG_0201.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:06:31Z,Deployment 1,Ok,9,2021
NA,IMG_0202.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:06:33Z,Deployment 1,Ok,9,2021
NA,IMG_0203.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:07:18Z,Deployment 1,Ok,9,2021
NA,IMG_0204.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:07:21Z,Deployment 1,Ok,9,2021
NA,IMG_0205.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:07:29Z,Deployment 1,Ok,9,2021
NA,IMG_0206.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:07:30Z,Deployment 1,Ok,9,2021
NA,IMG_0207.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:07:34Z,Deployment 1,Ok,9,2021
NA,IMG_0208.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:07:42Z,Deployment 1,Ok,9,2021
NA,IMG_0209.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:07:44Z,Deployment 1,Ok,9,2021
NA,IMG_0210.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:07:46Z,Deployment 1,Ok,9,2021
NA,IMG_0211.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:07:48Z,Deployment 1,Ok,9,2021
NA,IMG_0212.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:07:49Z,Deployment 1,Ok,9,2021
NA,IMG_0213.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:08:46Z,Deployment 1,Ok,9,2021
NA,IMG_0214.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:08:53Z,Deployment 1,Ok,9,2021
NA,IMG_0215.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:09:02Z,Deployment 1,Ok,9,2021
NA,IMG_0216.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:09:07Z,Deployment 1,Ok,9,2021
NA,IMG_0217.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:09:22Z,Deployment 1,Ok,9,2021
NA,IMG_0218.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:09:27Z,Deployment 1,Ok,9,2021
NA,IMG_0219.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:09:33Z,Deployment 1,Ok,9,2021
NA,IMG_0220.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:09:35Z,Deployment 1,Ok,9,2021
NA,IMG_0221.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:09:42Z,Deployment 1,Ok,9,2021
NA,IMG_0222.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:09:43Z,Deployment 1,Ok,9,2021
NA,IMG_0223.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:09:45Z,Deployment 1,Ok,9,2021
NA,IMG_0224.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:10:08Z,Deployment 1,Ok,9,2021
NA,IMG_0225.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:10:10Z,Deployment 1,Ok,9,2021
NA,IMG_0226.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:10:17Z,Deployment 1,Ok,9,2021
NA,IMG_0227.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:10:18Z,Deployment 1,Ok,9,2021
NA,IMG_0228.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:10:19Z,Deployment 1,Ok,9,2021
NA,IMG_0229.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:10:22Z,Deployment 1,Ok,9,2021
NA,IMG_0230.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:10:24Z,Deployment 1,Ok,9,2021
NA,IMG_0231.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:10:27Z,Deployment 1,Ok,9,2021
NA,IMG_0232.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:10:28Z,Deployment 1,Ok,9,2021
NA,IMG_0233.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,End,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T07:10:30Z,Deployment 1,Ok,9,2021
NA,IMG_0234.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,Start,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:17:48Z,Deployment 1,Ok,9,2021
NA,IMG_0235.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:17:50Z,Deployment 1,Ok,9,2021
NA,IMG_0236.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:17:52Z,Deployment 1,Ok,9,2021
NA,IMG_0237.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:17:53Z,Deployment 1,Ok,9,2021
NA,IMG_0238.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:17:56Z,Deployment 1,Ok,9,2021
NA,IMG_0239.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:18:00Z,Deployment 1,Ok,9,2021
NA,IMG_0240.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:18:02Z,Deployment 1,Ok,9,2021
NA,IMG_0241.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:18:04Z,Deployment 1,Ok,9,2021
NA,IMG_0242.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:18:15Z,Deployment 1,Ok,9,2021
NA,IMG_0243.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:18:16Z,Deployment 1,Ok,9,2021
NA,IMG_0244.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:18:23Z,Deployment 1,Ok,9,2021
NA,IMG_0245.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:18:24Z,Deployment 1,Ok,9,2021
NA,IMG_0246.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:18:25Z,Deployment 1,Ok,9,2021
NA,IMG_0247.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:18:28Z,Deployment 1,Ok,9,2021
NA,IMG_0248.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,End,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:18:30Z,Deployment 1,Ok,9,2021
NA,IMG_0249.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,Start,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:19:34Z,Deployment 1,Ok,9,2021
NA,IMG_0250.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:19:36Z,Deployment 1,Ok,9,2021
NA,IMG_0251.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:19:38Z,Deployment 1,Ok,9,2021
NA,IMG_0252.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:19:45Z,Deployment 1,Ok,9,2021
NA,IMG_0253.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:19:47Z,Deployment 1,Ok,9,2021
NA,IMG_0254.JPG,NA,FALSE,LU2,18,LU2_18,LVG,0,White-tailed deer,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-09-08T08:19:49Z,Deployment 1,Ok,9,2021
