array,site,buffer_dist,AGE_0_10,AGE_10_20,AGE_20_30,AGE_30_40,AGE_40_50,AGE_50_60,AGE_60_70,AGE_70_80,AGE_80_90,AGE_90_100,AGE_100_110,AGE_110_120,AGE_120_130,AGE_130_140,AGE_140_150,AGE_GT_150,LC_WATER,LC_SNOW_ICE,LC_ROCK_RUBBLE,LC_EXPOSED_BARREN,LC_BRYOIDS,LC_SHRUBS,LC_WETLAND,LC_WETLAND_TREED,LC_HERBS,LC_CONIFEROUS,LC_BROADLEAF,LC_MIXEDWOOD,PINU.BAN_PCT_OF_TREED,POPU.TRE_PCT_OF_TREED,PICE.MAR_PCT_OF_TREED,LARI.LAR_PCT_OF_TREED,PICE.GLA_PCT_OF_TREED,BETU.PAP_PCT_OF_TREED,FIRE_PCT_1985,FIRE_PCT_1986,FIRE_PCT_1987,FIRE_PCT_1988,FIRE_PCT_1989,FIRE_PCT_1990,FIRE_PCT_1991,FIRE_PCT_1992,FIRE_PCT_1993,FIRE_PCT_1994,FIRE_PCT_1995,FIRE_PCT_1996,FIRE_PCT_1997,FIRE_PCT_1998,FIRE_PCT_1999,FIRE_PCT_2000,FIRE_PCT_2001,FIRE_PCT_2002,FIRE_PCT_2003,FIRE_PCT_2004,FIRE_PCT_2005,FIRE_PCT_2006,FIRE_PCT_2007,FIRE_PCT_2008,FIRE_PCT_2009,FIRE_PCT_2010,FIRE_PCT_2011,FIRE_PCT_2012,FIRE_PCT_2013,FIRE_PCT_2014,FIRE_PCT_2015,FIRE_PCT_2016,FIRE_PCT_2017,FIRE_PCT_2018,FIRE_PCT_2019,FIRE_PCT_2020,HARVEST_PCT_1985,HARVEST_PCT_1986,HARVEST_PCT_1987,HARVEST_PCT_1988,HARVEST_PCT_1989,HARVEST_PCT_1990,HARVEST_PCT_1991,HARVEST_PCT_1992,HARVEST_PCT_1993,HARVEST_PCT_1994,HARVEST_PCT_1995,HARVEST_PCT_1996,HARVEST_PCT_1997,HARVEST_PCT_1998,HARVEST_PCT_1999,HARVEST_PCT_2000,HARVEST_PCT_2001,HARVEST_PCT_2002,HARVEST_PCT_2003,HARVEST_PCT_2004,HARVEST_PCT_2005,HARVEST_PCT_2006,HARVEST_PCT_2007,HARVEST_PCT_2008,HARVEST_PCT_2009,HARVEST_PCT_2010,HARVEST_PCT_2011,HARVEST_PCT_2012,HARVEST_PCT_2013,HARVEST_PCT_2014,HARVEST_PCT_2015,HARVEST_PCT_2016,HARVEST_PCT_2017,HARVEST_PCT_2018,HARVEST_PCT_2019,HARVEST_PCT_2020
LU2,LU2_50,50,0,0,0.14980000000000002,0,0.5715,0.0652,0.1243,0.0022,0.0652,0.006,7.000000000000001e-4,0.0097,0.0037,7.000000000000001e-4,0,7.000000000000001e-4,0,0,0,0,0,0,0,0.006,0.0104,0.0276,0.8203,0.13570000000000002,0,0.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9851000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_50,100,0,0,0.14320780836674074,2.6403971828808865e-5,0.551525395311506,0.06788000314062409,0.1256245992534119,0.003969066112530194,0.08201933005495124,0.005986798014085596,0.0016417416618941829,0.011464665450558725,0.0038848278028016624,0.0010432516337745153,2.6403971828808865e-5,0.0014173079013493077,0,0,0,0,0,0,4.840728168614959e-5,0.00735100322524072,0.009990738436653462,0.03365971153471163,0.8068735803250506,0.14207215853468588,0,0.9884080100988053,0.0018174733942163434,0,0.0011705760844105265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9417490789190673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_50,250,0,0,0.09993838429750267,2.1987219588545605e-4,0.4212834436384128,0.08585387330575969,0.13483730862340446,0.016268335234688514,0.19046227288985976,0.005867024531298982,0.007796448685060348,0.022771716087112173,0.005049030562442298,0.0032429871592568296,1.9539286445477256e-4,0.006044171834497817,0,0,0,0,0,0,4.374180884820394e-4,0.016145197533522827,0.007511086786173161,0.07245058217606848,0.720799452337845,0.18262369760049937,0,0.9716684579157582,0.013449542169970177,0,0.008662416990828252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6572128755344984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_50,500,0,0,0.06210601616265343,5.015958473754215e-4,0.31644036392835423,0.10770578579126464,0.143933169580319,0.03415928195353138,0.2582640976636556,0.007308533540545903,0.014187321284020938,0.03432054042142593,0.0065008218254498885,0.004302679065019699,2.7876777978132406e-4,0.009888780609721558,0,0,0,0,0,0,0.004632343859842358,0.027240481948771857,0.007268646982105177,0.12250099151741481,0.6312271285297216,0.2070810860208877,0.0027568902196764894,0.9250945268163743,0.0523872431908097,0,0.013954498205069698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41867310455060053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_50,750,0,0,0.05129146907400462,5.752375034347315e-4,0.31163763739870387,0.12463222633691208,0.1464204630029182,0.04850354127981752,0.2413825430721955,0.01268633491552767,0.015754401456449962,0.028388158036220495,0.0063841004635421025,0.0036181772444634883,2.3455625313737488e-4,0.008387256460765779,0.018045803472957464,0,0,0,0,0,0.01478439989234502,0.039944228642226354,0.008483028689329536,0.16459732416541845,0.5651316812717029,0.188966084261004,0.009065161762264741,0.8422288295382759,0.12620938611953167,0,0.015786470119255762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35748773576513404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_50,1000,0,0,0.046847892730838,6.303029118509174e-4,0.298732399806422,0.14427834631207836,0.1471592460992023,0.05109281443761528,0.23698479219792196,0.010893388986960146,0.01817012443119665,0.02598634637087713,0.006030894607281118,0.004044539914066294,3.6416084104259807e-4,0.008676973759939128,0.010412948384255695,0,0,0,0,0,0.01101757061232921,0.034382761255985314,0.00930134067845504,0.18264108953517974,0.5497363378691196,0.2024693726364279,0.006510468212975087,0.837772835178408,0.1307249947312586,0,0.01675898974179752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33302838884064684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_50,1250,0,0,0.039543932262607925,7.109835949955198e-4,0.28033782542348074,0.15288103247538298,0.15418311046367358,0.05728824794007594,0.23798483989777774,0.010665830582317942,0.020677584199950444,0.025296168357648068,0.00539469934098338,0.004826720972652819,7.039572156713847e-4,0.009420641394661854,0.006975505970050615,0,0,0,0,0,0.007636302398933304,0.03019587057918962,0.00833055895241207,0.20172198847280118,0.5474568902885917,0.1976502715553959,0.00416669965630512,0.8267018724952139,0.14166997779827906,0,0.018772191591730925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2841308596404574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_50,1500,0,0,0.029546430977217503,8.249350876468718e-4,0.25417082674807795,0.153624444571725,0.1663942933953701,0.06607749010105593,0.2468235975691409,0.013059524681111021,0.020815812685894792,0.02593432769695482,0.0053074591798280835,0.005634074331670799,0.0010912384030607506,0.010642465377390834,0.006485094771688541,0,0,0,0,0,0.005781521053296813,0.029815047603959897,0.007611630317367275,0.21028612277398712,0.5430441039336942,0.1969456188185944,0.002893541427989473,0.8244156405167463,0.13979078383245405,0,0.023994188927514457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21183745340147506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_50,1750,0,0,0.021748524937829736,9.169553896929903e-4,0.23753904430463219,0.15634230519633407,0.17121668577914892,0.07500430558147704,0.24706298239508526,0.01716901872706194,0.0216748317053548,0.026078628136612592,0.005582327536543524,0.006732850733348645,0.0014528660515457435,0.01144003284271866,0.004799005943682782,0,0,0,0,0,0.0049961449837811625,0.031990563036785116,0.010798545061500586,0.22692236392178383,0.526380192073569,0.1940862882906004,0.0027358825326372137,0.8129587220431579,0.1458494567576038,0,0.028983082553645036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15591673577404327,0,0,0,0,1.0828305029714161e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4865296755677695e-5,0
LU2,LU2_50,2000,0,0,0.016651214405527415,0.0011331062985609761,0.22623793301539052,0.16043800730455968,0.17154527709900466,0.08054630666896902,0.2473543628312036,0.019990397272224777,0.022613533832835694,0.02594518649062923,0.006220799807545761,0.007358146420033707,0.0017326656494500174,0.012200514942784714,0.006932847493419471,0,0,0,0,0,0.005797052913462662,0.0343171011161967,0.016948109144231078,0.2491305192466389,0.49482250682064366,0.19202988824033257,0.003972538099181499,0.7913163802248946,0.1624235481234424,0,0.032919290741511974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3217165714506982e-7,0,0,0,0,0,0.1193780996325824,0,0,0,0,3.1934483348329835e-5,0,0,0,0,0,0,0,0,0,0,0,1.178432586374016e-6,0,2.039418465971925e-4,0
LU2,LU2_50,2250,0,0,0.01360878494846752,0.0014495438644396943,0.2183502178914148,0.1657380127623281,0.17269771356318342,0.08474752592847531,0.24236786207110247,0.02243225702695437,0.02347377516536802,0.026154012435581735,0.0068165470350372934,0.007354123643753847,0.0019173021647366708,0.01284882979946376,0.006469603924857445,0,0,0,0,0,0.00867538647142671,0.036994659438524535,0.022989492848277563,0.26949571106782894,0.458395247259516,0.19696109546567409,0.005434860473301492,0.7736808522854115,0.17461300798666402,0,0.03686827267808264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.197387248294268e-4,0,0,0,0,0,0.0943239780032319,0,0,0,0,5.068396116657594e-5,0,0,0,0,0,0,0,0,0,0,0,1.0936212379079555e-4,0,4.7817153271112543e-4,0
LU2,LU2_50,2500,0,0,0.01856848923162444,0.002032571492931592,0.208372689193246,0.16518794547402266,0.1732308132757865,0.08701962068972072,0.23674404672408536,0.024225128034838544,0.02354698956808375,0.026290284068881738,0.007086257911744362,0.00726809307100876,0.002075164130237241,0.013631280447544776,0.012418172488968973,0,0,0,0,0,0.010035399816396439,0.037684390431000934,0.024368447218029277,0.282604624312449,0.43604728328261394,0.19682422279941306,0.004708663927296029,0.7559773849542119,0.18521081548141016,0,0.04024271988067807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.738140417305727e-4,0,0,0.01014399946064464,0,0,0,0,0,0.07640242218261029,0,0,0,0,6.338018051047716e-5,0,0,0,0,0,0,0,0,0,0,0,1.7168445376095513e-4,0,4.283733717873587e-4,0
LU2,LU2_50,2750,0,2.950764229744035e-5,0.02152707984541421,0.002201212585886044,0.20161399926166962,0.164718281290681,0.17083121286321287,0.08845589587505226,0.23192220470325528,0.02554045791095998,0.023474934443800836,0.02657721470715688,0.007481619698528904,0.007276190437950968,0.0022418616989206296,0.014611754772638793,0.01868749890482041,0,0,0,0,0,0.011827814083084719,0.039042732843732185,0.02555433967815693,0.2884531523595819,0.421251839957581,0.19516532968561262,0.004095514847215125,0.7439052203553826,0.189533322715399,0,0.04240003031663901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015342774639903706,0,0,0.01567907635646315,0,0,0,0,0,0.06314249767158311,0,0,0,0,9.787351177123023e-5,0,0,0,0,0,0,0,0,0,0,0,5.467190086682289e-4,0,3.540275799895771e-4,0
LU2,LU2_50,3000,2.49882509363534e-8,0.0015767026940580841,0.018111237949908585,0.0022947321464218194,0.20021680761465138,0.1665923842449261,0.16749294619281865,0.0892391480580713,0.22727176426117598,0.027149122804112254,0.023761643769969983,0.027454905938256675,0.007985590324073468,0.007404593273860486,0.0026925936491159685,0.015714130416861948,0.0220501358556359,0,0,0,0,0,0.014021737188061727,0.04270644258001143,0.025737218384623756,0.29377529367987104,0.4105109320963656,0.19118189185180162,0.004020025001601072,0.7340847503781729,0.19613450022468076,0,0.04258038420100212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001289219257936326,0,0,0.013255690056619631,0,0,0,0,0,0.05305723762681525,0,0,0,0,0.001888686615268995,0,0,0,0,0,0,0,0,0,0,2.49882509363534e-8,4.6286304550934785e-4,0,2.974815081856801e-4,0
LU2,LU2_50,3250,2.6281133002718487e-6,0.006543903520492038,0.015432060738383057,0.002304411592002203,0.2010626496126097,0.16859270957712716,0.16362367673535322,0.08964521858700872,0.2226446922363758,0.02908308986885845,0.024099042753121105,0.02735906969797234,0.008452934524458928,0.007698051894754794,0.0032183893847999674,0.017320177579664878,0.02567284160937967,0,0,2.4747253585228616e-7,0,0,0.015409838516064115,0.04576858793722459,0.024738420589239054,0.29790721750276256,0.40449381737156115,0.18599447315120707,0.003720006335924282,0.7231187591779087,0.2095360910883314,0,0.04275699808339162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010985063499575375,0,0,0.011319935419502904,0,0,0,0,0,0.04520853383586452,0,0,0,0,0.007707225510300841,0,0,0,0,0,0,0,0,0,0,2.6281133002718487e-6,3.943921807890151e-4,0,2.5347536792151657e-4,0
LU2,LU2_50,3500,5.939134739469962e-6,0.012654947428037376,0.013306215636667122,0.002397452914357573,0.20123738361022245,0.17209042150010698,0.15899932964461935,0.09012593758278765,0.21598119596638263,0.030490797753007073,0.025125188244469333,0.02736584279860084,0.008840953167334423,0.008079218874785132,0.003395144255549778,0.0187656771287546,0.034457115276130094,0,0,5.740606353601028e-6,0,0,0.01595914720165375,0.04982909085379326,0.023665231359819447,0.3023590681159472,0.3934721354434308,0.18024026949918617,0.003274528716061802,0.7060464254381401,0.22709514403278364,2.9345436462806695e-8,0.04450236662321544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.471814956266592e-4,0,0,0.009762819642214177,0,0,0,0,0,0.03898082764418959,0,0,0,0,0.015320321285218983,0,0,0,0,0,0,0,0,0,0,5.939134739469962e-6,3.400626456803267e-4,0,2.1855784274865618e-4,0
LU2,LU2_50,3750,1.0187293401082168e-5,0.018420896245435792,0.011595364934717425,0.002538637676838645,0.20400852146701554,0.1748554110623739,0.1550333504678606,0.09111741572415927,0.20764478872128728,0.03170729594452074,0.02618016175839073,0.02729450905596763,0.009069640637736638,0.007892318800945132,0.0036646939123535388,0.019261592906303374,0.04678327687753458,0,0,1.8152549197295105e-4,0,0,0.017423641700186426,0.05157992810332533,0.02499808158679266,0.2986045952066185,0.3846478196202848,0.1757717974699639,0.003025269029585355,0.694854961659691,0.23874106045108118,6.424848423442252e-5,0.0453649717587356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.251003250792131e-4,0,0,0.008504500666106467,5.6056694145633444e-6,0,0,0,0,0.0339566320811603,0,0,0,0,0.022884706163492773,0,0,0,0,0,0,0,0,0,0,1.0187293401082168e-5,2.962323491259699e-4,0,1.9038816523882706e-4,0
LU2,LU2_50,4000,6.47641289204523e-5,0.025742554358676725,0.011272934224554063,0.0025231754363306,0.20710126497969647,0.17402653686835287,0.15058556300245352,0.09317765602206682,0.20035905565845494,0.0323965959584431,0.02689414453613557,0.027475107836534077,0.009024187078374693,0.007538945683546102,0.0038791586836883886,0.01940328644096311,0.0650237829091713,0,0,5.643822535871267e-4,0,1.0750350293919626e-8,0.01906678613132664,0.051309589267337884,0.02708213466701618,0.28451615648481937,0.38097622117803503,0.17145471015128644,0.0032010796126691675,0.6871571506583026,0.2472651775881295,1.1038879825992406e-4,0.04499785589313107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.251858325891443e-4,0,0,0.007474658788570057,0.0013549601821313544,0,0,0,0,0.02984469616508197,0,0,0,0,0.03231822100932794,0,0,0,2.038031668684509e-4,0,0,0,0,0,0,6.592659302348209e-5,2.603604630989941e-4,0,1.6733334835443601e-4,0
LU2,LU2_50,4250,0.00112264077077848,0.032495032322311636,0.012097063257240338,0.002454234307478475,0.20564094119441936,0.1720746150743791,0.14639749026458662,0.09795245970663588,0.19533445244364198,0.032933850922069345,0.027112199160499607,0.02745727890900193,0.008893407049268802,0.006977039786068345,0.004010866158882537,0.01948061643026103,0.08592734176243494,0,0,8.979616265177404e-4,0,1.1787446099930156e-5,0.019769311008426035,0.050531971796932855,0.02915903238503556,0.27332151136187927,0.3735865212199385,0.16679154960342168,0.0035584181637617345,0.6744445638170978,0.25954604973172507,1.3795041132252036e-4,0.045321934960420036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.423791458229315e-4,0,0,0.006621151037626296,0.003332009250133724,0,0,0,0,0.02668139836709105,0,0,0,0,0.03945301314548074,0,0,0,0.0015892898102097559,0,0,0,0,0,0,0.0011439747078772098,2.3063072163787116e-4,0,0.00014822608020324248,0
LU2,LU2_50,4500,0.0035608957326518286,0.036551191736773576,0.01130897408031264,0.002546714619897011,0.20272460025028488,0.1714673647050024,0.14353157601653682,0.10334565737506582,0.19070592261793426,0.03333777495073633,0.02748301197796028,0.027592951256234007,0.00883522837816882,0.0066517636315946704,0.004087959076601974,0.01951507735875763,0.10403909422122735,0,0,8.413120795638702e-4,0,1.506043168966084e-5,0.019852632525297516,0.04936223571034274,0.030917926998956752,0.26787171094464834,0.3656776694347502,0.16142206501474143,0.0043526812961466495,0.6603890443334208,0.2730434994065631,1.3119004921934783e-4,0.04551894850943231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2703939177226505e-10,0,0,0,5.729863368605827e-4,0,0,0.0059059032403518995,0.0033750585946196584,0,0,0,0,0.024009491347970945,0,0,0,0,0.044724201104495015,0,0,0,0.0017191205362723108,0,0,0,0,0,7.105728025182273e-7,0.003636554809552473,2.057169091152633e-4,0,1.322140036380785e-4,0
LU2,LU2_50,4750,0.005457559481434483,0.03935314601624753,0.010647099103103913,0.002902496380113274,0.197908124984559,0.1711223125289306,0.1425443164211521,0.1090339287724966,0.18700474565246797,0.03401432471909939,0.027687771919144403,0.027588951365878762,0.008688781707868598,0.006314107713613095,0.004123988278811329,0.019542479095529818,0.11837059969113807,0,0,8.362253212276746e-4,0,1.926407377742283e-5,0.01926231725907498,0.04794130021001681,0.03169442916097274,0.26029166625558803,0.3670062377529606,0.15458055101690288,0.00412341361825523,0.6525607010772368,0.2827523061170991,1.177439776927125e-4,0.04440870791104188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.465666716593358e-6,0,0,0,5.142592053818035e-4,0,0,0.005571954781839727,0.0033597713685567087,0,0,0,0,0.021554862063115274,0,0,0,0,0.048584431927392424,0,0,0,0.0015429225865712893,0,0,0,0,0,4.703166478298296e-6,0.005589536761804138,1.8463235056328568e-4,0,1.1866298387462038e-4,0
LU2,LU2_50,5000,0.007715318824997689,0.04085854378048133,0.010418306114288173,0.003210279861463343,0.19199761917341154,0.17089207455937686,0.14227707551702506,0.11355465547343989,0.1849513828790126,0.034645175045854605,0.02806328533567911,0.027359448473463648,0.008613297364616364,0.0061191850515521845,0.004191020538358945,0.019655047531610074,0.13069464947405973,0,0,7.871476455955838e-4,0,3.167850879755423e-5,0.018230635341778146,0.04651241571766835,0.03277835426119294,0.2541560670990356,0.3684223639382602,0.14839146596598687,0.0037213807904753196,0.6457836605053126,0.2903191799820641,1.062639398676723e-4,0.044634816512791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8556339501540168e-6,0,0,0,4.641189328570743e-4,0,0,0.0059153009059225,0.003036620500570386,0,0,0,0,0.019459451866132932,0,0,0,0,0.05077400691417149,0,0,0,0.0013924876343805789,0,0,0,0,0,4.218070030056549e-4,0.007622546875231585,1.6663069638336416e-4,0,1.0709334294684414e-4,0
LU2,LU2_46,50,0,0,0,0.0026,0.17489999999999997,0.2565,0.10619999999999999,0.027200000000000002,0.2966,0.0168,0.0557,0.0363,0.0026,0.014199999999999999,0.0013,0.0091,0,0,0,0,0,0,0.0039000000000000003,0.1091,0.0051,0.6021,0.1091,0.1707,0,0.4534,0.4236,0,0.1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_46,100,0,0,0,0.0025456839379013707,0.1755110511901029,0.253572157129573,0.10746739215998431,0.025357233728758224,0.30396372575888625,0.015661820832468313,0.0542608337076046,0.035149695238945206,0.0027337599056495967,0.013504647220327508,0.0013677292509519693,0.00890426993884673,0,0,0,0,0,0,0.003635779836108716,0.10335277735966612,0.004754481324142168,0.5827321015540019,0.12384626624569979,0.18167351740063842,0,0.4728301235302647,0.4095554151620154,0,0.11357950746055563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_46,250,0,0,0,0.0019895447697167922,0.21475037405210692,0.22251619067520217,0.11089959242189501,0.012594965918493947,0.33382575607150716,0.007779243655540378,0.04752349893637379,0.025973538960770686,0.003988664372705364,0.009288662942674884,0.0016417904112311092,0.007236427318637686,0,0,0,0,0,0,0.001805895848607588,0.08797220559815049,0.002361556109717615,0.4434629274475971,0.23703211475079577,0.22732431581310986,0,0.6108794340736496,0.3115443071763664,0,0.07192368308559391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_46,500,0,0,0,0.001641652452066968,0.22568580033469332,0.21832816462572993,0.12222233593481333,0.019728740809950372,0.3240636205535501,0.00549685221929632,0.040566666993555864,0.020516065882650966,0.00454030265871819,0.007816157660689124,0.0018195962136161885,0.007592079654904074,6.839915231174225e-5,0,0,0,0,0,0.003087299582942785,0.07848644198606711,0.02092579285983978,0.35432837896680736,0.32273567005864023,0.2203212029214383,0.004639280499993317,0.6910521732706564,0.2463089499681149,0,0.05222654955496717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.096382111561597e-5,0
LU2,LU2_46,750,0,0,0,0.0011790397054564346,0.21804726624702647,0.22216666541347568,0.12368228729181541,0.028028252138337578,0.3205930524615855,0.004899945063728087,0.03511519100707393,0.020383747794471285,0.00735863734111082,0.007643480896356207,0.0019767974684704414,0.008949366056519676,0.02392375967672906,0,0,0,0,0,0.01763708000054335,0.06114734158584739,0.06922708968765967,0.337388982641071,0.31911633861789357,0.1715468220889226,0.006709643163286391,0.6717543309905979,0.27199822624937925,0,0.04370238159155381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.935014574452462e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.699791947885699e-4,0,0.0011249440572984628,0
LU2,LU2_46,1000,0,0,0,0.0012668767487946677,0.19767500594792967,0.2132246273526411,0.13765377852815716,0.03661255189975091,0.3253799069501488,0.006284815159927355,0.03296463625813021,0.022448546668922993,0.007098276612380729,0.007845979603334245,0.0021653781042651915,0.009405037432459755,0.014153863991851666,0,0,0,0,0,0.027791061422587922,0.059031936853683735,0.06178941538773407,0.3054200834569413,0.36187191437827226,0.16993195956092025,0.010285709460242765,0.7084981021667134,0.23372889466283825,0,0.04017360115039271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6696069804162426e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.739963503522283e-4,0,0.0021258662259890913,0
