"Site","BUFF_DIST","FEATURE_TYPIPELINE","FEATURE_TYHARVEST.AREA","FEATURE_TYMISC.OIL.GAS.FACILITY","FEATURE_TYTRANSMISSION.LINE","FEATURE_TYCONVENTIONAL.SEISMIC","FEATURE_TYLOW.IMPACT.SEISMIC","FEATURE_TYWELL.ABAND","FEATURE_TYWELL.GAS","FEATURE_TYWELL.OTHER","FEATURE_TYWELL.BITUMEN","FEATURE_TYCLEARING.UNKNOWN","FEATURE_TYOPEN.PIT.MINE","FEATURE_TYVEGETATED.EDGE.ROADS","FEATURE_TYROAD.PAVED.UNDIV.2L","FEATURE_TYROAD.GRAVEL.1L","FEATURE_TYROAD.UNIMPROVED","FEATURE_TYHARVEST.AREA.WHITE.ZONE","FEATURE_TYTRAIL","FEATURE_TYCROP","FEATURE_TYROUGH_PASTURE","FEATURE_TYTAME_PASTURE","FEATURE_TYRURAL.RESIDENCE","FEATURE_TYURBAN.RESIDENCE","FEATURE_TYGREENSPACE","FEATURE_TYRECREATION","FEATURE_TYRUNWAY","FEATURE_TYWELL.CASED","FEATURE_TYFACILITY.UNKNOWN","FEATURE_TYURBAN.INDUSTRIAL","FEATURE_TYCLEARING.WELLPAD.UNCONFIRMED","FEATURE_TYGRVL.SAND.PIT","FEATURE_TYVEGETATED.EDGE.RAILWAYS","FEATURE_TYROAD.UNCLASSIFIED","FEATURE_TYBORROWPIT.WET","FEATURE_TYBORROWPIT.DRY","FEATURE_TYBORROWPITS","FEATURE_TYRESIDENCE_CLEARING","FEATURE_TYCAMPGROUND","FEATURE_TYWELL_CLEARED_NOT_CONFIRMED","FEATURE_TYCAMP.INDUSTRIAL","FEATURE_TYOIL.GAS.PLANT","FEATURE_TYTRUCK.TRAIL","FEATURE_TYROAD.GRAVEL.2L","FEATURE_TYROAD.PAVED.UNDIV.1L","FEATURE_TYSUMP","FEATURE_TYDUGOUT","FEATURE_TYCOUNTRY.RESIDENCE","FEATURE_TYMILL","FEATURE_TYROAD.PAVED.2L","FEATURE_TYFACILITY.OTHER","FEATURE_TYSURROUNDING.VEG","FEATURE_TYRLWY.SGL.TRACK","FEATURE_TYWELL_CLEARED_NOT_DRILLED","FEATURE_TYWELL.UNKNOWN","FEATURE_TYCULTIVATION_ABANDONED","FEATURE_TYGOLFCOURSE","FEATURE_TYAIRP.RUNWAY","FEATURE_TYLAGOON","FEATURE_TYRESERVOIR","FEATURE_TYTRANSFER_STATION","FEATURE_TYLANDFILL","FEATURE_TYMINES.PITLAKE","FEATURE_TYRLWY.SPUR","FEATURE_TYROAD.PAVED.1L","FEATURE_TYCANAL","Gridcll","Lab"
"LU3-20",4750,0.00526552874319427,0,0.00934043628427988,0,0.00681640985496993,0.0176315744075219,0.015362826446724,0.00011416736853185,0.00295246540761074,0.00747302480049742,0.00432197505893261,0,0.0118364289320414,0.0017522424899319,0,0.00507891614143791,0,0.00125263402114277,0,0,0,0,0,0,0,0,0.00329034508042702,0,0,0.000641749124005942,0,0,0,0.000173289321153992,0.0025846989749,0.00142052068059101,0,0,7.85071834764953e-05,0.00291506300739884,0,0.000416504271979697,0,0,0.000865528356872489,0,0,0,0,0.00126415342516143,0,0,0,0.000653341280613505,0,0,0,0,0,0,0,0,0,0,0,"LU3-20","ACME"
"LU3-21",4750,0.0294372126840351,0,0.0284639430487341,0.00411210393127119,0.00729808381618071,0.0167363847678194,0.0162702360472909,0.000255531141164829,0.00474676481400116,0.00708690487261654,0.0101498013237568,0.00126201562128925,0.0107723392748264,0,0.000320806941664516,0.00535694934076526,0,0.000746225314470332,0,0,0,0,0,0,0,0,0.00366428783120722,0,0,0.00109695573577628,0.00109658909704237,0,0,0.000618029777719492,0.000187279482201025,0,0,0,8.20473128497351e-05,0.0064509574332252,0,0.000794714148714908,0.00268803558016897,0,0.00676609937321102,0,0,0,0,0.000643802127781338,0,0,0,7.03388076655736e-05,0,0,0,0.000961128107824045,0,0,0,0,0,0,0,"LU3-21","ACME"
"LU3-25",4750,0.0411818749967731,0,0.0450523673295238,0.00717260650188776,0.00694711603274192,0.0133202478985671,0.0196791631576609,0.00041604712717417,0.00693168875702183,0.0156823166011477,0.0168822334373059,0.00182234133908885,0.0126865342029333,0,0.00101708971056653,0.00810902090747585,0,0.00055055483793216,0,0,0,0,0,0,0,0,0.00457725824803754,0,0,0.00144223564097414,0.0021712985257555,0,0,0.00222686297579096,0.000187279482201027,0,0,0,8.20473128497359e-05,0.00164372817282479,0.000215967512739854,0.00111967835555104,0.00305752615026259,0,0.00848718322106786,0,0,0,0,0.00179857840737992,0,0,0.000152259509922752,7.03388076655742e-05,0,0,0,0.000961128107824054,0,0,0,0,0,0,0,"LU3-25","ACME"
"LU3-27",4750,0.0176147315855222,0,0.025293246737637,0.00329568232248356,0.00779790342550784,0.0136237420467616,0.0206373845100046,0.000284513826631357,0.00378086186145837,0.0103033112477041,0.00971657162979971,0.00182234133908885,0.0143991778472914,0,0.000343722250417198,0.00622705818485766,0,0.000647415060128103,0,0,0,0,0,0,0,0,0.00323405352236661,0.00043114001291385,0,0.00108184336378746,0.00217129852575551,0,0,0.000149000518551196,0.000424061257888693,0,0,0,9.73635579949678e-05,0.00537016030736783,0.00704330518598811,0.000991104584355938,0.00225678438687995,0,0.00572741983340293,0,0,0,0,0.00190795555294277,0,0,0.000122285182125219,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-27","ACME"
"LU3-28",4750,0.0518102995129996,0,0.050484689674506,0.00817902859665072,0.00645218308128343,0.0132625084329278,0.023573925169983,0.000458534123192542,0.0120512649968433,0.0207655526913248,0.0170988489080978,0.00182234133908886,0.0114554134232125,0,0.00140922363364564,0.00902190880363856,0,0.00051730893025527,0,0,0,0,0,0,0,0,0.00479278911217854,0,0,0.00100372812253796,0.00217129852575551,0,0,0.00226558113139695,4.13721339018916e-05,0,0,0,8.20473128497363e-05,0.0016437281728248,0.000738755364193935,0.00111967835555104,0.00274706689346447,0,0.0086211566218871,0,0,0,0,0.00183486991190658,0,0,0.000228416569918675,0,0,0,0,0.000961128107824058,0,0,0,0,0,0,0,"LU3-28","ACME"
"LU3-32",4750,0.0266848519124268,0.017159560892532,0.00368904634075045,0,0.0067392673083192,0.011449932954941,0.00194838570935685,0.00187402766465142,0.000419508150354604,0.000165361487159199,0.00109727763443361,0.000459313722080668,0.00775858187901824,0.00237609447317231,0.000903980969039088,0.00137533756571371,0,0.00026230156181849,0,0,0,0,0,0,0,0,0.00036486060034928,0.00189442114417034,0,0.000157622829410481,0.00540062146361607,0,0,0.00222868369631139,0.00103487240971934,0.000425386046651749,0,0,0,0,0,0.000237483332514729,0,0.000571636482839594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-32","ACME"
"LU3-36",4750,0.0234580132408681,0.034025188595224,0.0032191143857112,0,0.0050830837456012,0.0169001182363053,0.0126195321678623,0.00160798175348072,0.00065736319062712,0.00398567462317018,0.00605657474330175,0.000572173952439958,0.0066680925535847,0.00120399621079105,0.00112799449944459,0.00371355572925994,0,0.000387197094962737,0,0,0,0,0,0,0,0,0.00118806705684711,0.00189442114417042,0,0.000237637718831166,0.00476608434926528,0,0,0.000652255578257997,0.000572295840627783,0,0,0,0,0.0071536674989732,0.00707999352471509,0.000569540758860032,0,0.000170741497039153,0.00137879989905605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-36","ACME"
"LU3-38",4750,0.0304815156835485,0.015671795268688,0.00204648108111893,0.00848480995317804,0.00695017846002419,0.0257424026897115,0.0119671660217589,0.00200991917011643,0.00110997814870455,0,0.00154644710274284,0,0.00610642913387013,0,0.00105331453657103,0.00257600904664952,0,0.00170550359459841,0,0,0,0,0,0,0,0,0.00105604791545933,0,0,0.00130835510322426,0,0,0,0.000414291046995122,0.0005054030755764,6.52024381769818e-05,0,0,0.000756566476191236,0.002570292687533,0,0.000598338918899452,0.00178522406583088,0,0.00155209597558418,0,0,0,0,0.00206628440844778,0,0,0.000784396036420915,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-38","ACME"
"LU3-39",4750,0.0196805216993442,0.0441449095498383,0.00321911438571118,0.000873084313592175,0.00533660733134036,0.0172021959939691,0.0166350427033152,0.0017516216206724,0.000509965605289003,0.00398567462317016,0.00571027838516989,0,0.0039777847350382,0,0.000996853142037857,0.00318539212672459,0,0.000541594638727431,0,0,0,0,0,0,0,0,0.00124187078791311,0,0,0.000684147365724328,0.00181485857854427,0.00153510088311354,0,0,0.000106784965367385,0,0,0,8.41249356221458e-05,0.00715366749897317,0.00707999352471506,0.000478649147068496,0,0,0.00241080265759892,0,0,0,0,0,0,0.00076215734860116,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-39","ACME"
"LU3-40",4750,0.0142489696608216,0.0116561419135856,0.00265167337858028,0,0.00453824531645852,0.0286168439716031,0.0100951869423731,0.000879060226612857,0.000152167332395425,0.00398567462317011,0.00164038515917905,0.00059843593245137,0.00561414120330553,0.00224233273286927,0,0.00380519990008028,0,0.000388780430860084,0,0,0,0,0,0,0,0,0.00106194306804253,0,0,0.000415178272491845,0.00955165746922498,0,0,0,0.000106784965367383,0.000608523620726718,0,0,0,0,0.00707999352471496,0.000596372287878573,0,0,0.000135515484055993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-40","ACME"
"LU3-41",4750,0.0181184751515113,0.0120922038314308,0.00595328090997649,0,0.00398659671484819,0.0279045672939052,0.00985760032116034,0.00102632424448238,0.000168588785308858,0.00398567462317022,0.00284458575761474,0.000598435932451386,0.00694407077245361,0.0023664047571715,0.000315651648809311,0.00423461388517574,0,0.000476203413558954,0,0,0,0,0,0,0,0,0.00106194306804256,0,0,0.000508189787382596,0.0115055474606411,0,0,0,0.000346741605088627,0.000608523620726735,0,0,0,0,0.00707999352471516,0.000627424911147122,0,4.5158676225521e-05,0.000135515484055996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-41","ACME"
"LU3-44",4750,0.0340166206243542,0,0.0103581135601981,0.00533202822205773,0.00625187370667712,0.0184266977295245,0.0109894562369131,0.000811768250098998,0.00374920043917587,0.000985616746468566,0.00599984733267654,0,0.00863392567924667,0,0,0.00491348120278566,0,0.000414525593158699,0,0,0,0,0,0,0,0,0.00297392904465839,0,0,0.000567404916145347,0,0,0,0.00152272812655848,0.000599516753517202,0.000253924049769543,0,0,8.20473128497321e-05,0.0072795440541716,0,0.000627894356078699,0.00263074537236018,0,0.0025505813332082,0,0,0,0,0,0,0,0.000730544538142148,7.0338807665571e-05,0,0,0,0.00096112810782401,0,0,0,0,0,0,0,"LU3-44","ACME"
"LU3-45",4750,0.011953819241305,0,0.0154117185410909,0,0.00821468880051208,0.021729911972077,0.0156724128043123,0,0.00332610611479844,0.00763740135520484,0.00705704629433764,0,0.0091742131658476,0,0.000140227951683465,0.00460148843457057,0,0.000850541919482109,0,0,0,0,0,0,0,0,0.00254309521980255,0,0,0.00125186171659997,0,0,0,0,0.000331310122344081,0,0,0,0,0.000174372839863146,0,4.14598407368157e-05,0.000613861183204343,0,0.000804321058787917,0,0,0,0,0.00190795555294278,0,0,0,7.03388076655751e-05,0,0,0,0,0,0,0,0,0,0,0,"LU3-45","ACME"
"LU3-46",4750,0.0330310867555861,0,0.0177509616667915,0.00411224648852325,0.00670413970884913,0.0172367502129905,0.0135741860904175,0.000711241469798201,0.00414328135921114,0.00623657315760472,0.0068916630241755,0,0.00823435678538659,0,0.000157371569335732,0.00504699611451019,0,0.000893229172336078,0,0,0,0,0,0,0,0,0.00300136865726181,0,0,0.000615950312849571,0,0,0,0.000862519758441256,0.000187279482201029,0.00023613039294275,0,0,8.20473128497368e-05,0.00727954405417202,0,0.000132512120693249,0.00252500101900109,0,0.00335490239199626,0,0,0,0,0.000643802127781352,0,0,0,7.0338807665575e-05,0,0,0,0.000961128107824065,0,0,0,0,0,0,0,"LU3-46","ACME"
"LU3-48",4750,0.00406784892552577,0,0,0,0.00668664087572523,0.0131614369271729,0.012154236230948,0.000114167368531849,0.000978748158955173,0.00223197471654656,0.00171430330737761,0,0.00756027958198953,0.00251946480010973,5.61144003447786e-05,0.00276826887678823,0,0.0018221317960048,0,0,0,0,0,0,0,0,0.00271633504252635,0,0,0.000142054156689125,0,0,0,0.000173289321153991,0.00244066833475694,0.0015057655298849,0,0,7.85071834764949e-05,0.00264195902380528,0,0.00129523140770462,0,0,0.000865528356872484,0,0,0,0,0,0,0,0,0.000653341280613501,0,0,0,0,0,0,0,0,0,0,0,"LU3-48","ACME"
"LU3-50",4750,0.00697204866698252,0,0.00934043628427971,0,0.00621523171887462,0.0111803853834048,0.0134022374432671,0,0.00240838291828142,0.00677571765629464,0.00600231004834151,0,0.0114031436938412,0.00123635078579019,0,0.00534305567326901,0,0.00129555593089867,0,0,0,0,0,0,0,0,0.00274075069275278,0,0,0.000661255646369469,0,0,0,0.000173289321153988,0.00258469897489995,0.000757466491218567,0,0,7.85071834764939e-05,0.00291506300739879,0.00679072662668131,0.000345288044428804,0,0,0.00118019808813708,0,0,0,0,0.0012641534251614,0,0,0,0.000653341280613493,0,0,0,0,0,0,0,0,0,0,0,"LU3-50","ACME"
"LU3-51",4750,0.0607649515684869,0,0.0361555906252421,0.00870763394801071,0.00568685579474084,0.0225929224008366,0.0231841957129307,0.000530772031684262,0.0185721558961113,0.0291755492904019,0.0146355434889095,0.00635260964811412,0.00816553651846739,0,0.00140209067910833,0.0100931880658457,0,0.000221133059709264,0,0,0,0,0,0,0,0,0.00633986584948686,0,0,0.00195791735894855,0,0,0,0.00211658061284573,0,0,0,0,8.20473128497353e-05,0,0.000738755364193926,0.000409051222299502,0.000144704554934892,0,0.00504919600251552,0,0,0,0,0.00119106778412522,0,0,0.000651232342576113,0,0,0,0,0.000956336522270427,0,0,0,0,0,0,0,"LU3-51","ACME"
"LU3-52",4750,0.0447582063866671,0,0.0484715156862244,0.00791965913247535,0.00645114170510021,0.0132501631003346,0.0241581180555411,0.000303199220098126,0.0117212858698371,0.0216459321011799,0.0219510749727623,0.00249977755342216,0.011541454456145,0,0.00153092593786226,0.00858854529729963,0,0.000519757075816046,0,0,0,0,0,0,0,0,0.00490818163744494,0,0,0.00116079132478587,0.00217129852575551,0,0,0.00226558113139696,4.13721339018916e-05,0,0,0,8.20473128497364e-05,0.0016437281728248,0.000738755364193936,0.00110874839461026,0.00253454550963512,0,0.00864944935901755,0,0,0,0,0.00183486991190658,0,0,0.000228416569918675,0,0,0,0,0.000728871063440581,0,0,0,0,0,0,0,"LU3-52","ACME"
"LU3-49",4750,0.00463511007209244,0,0,0,0.0065041364095566,0.0109204106262701,0.0117375605997356,0.000103873988602912,0.00116914916123512,0.00269652470870901,0.00330228349130175,0,0.00854419086061586,0.00241923217402537,0.000234935009133262,0.00300227335415809,0,0.00164964277345023,0,0,0,0,0,0,0,0,0.00268158146854399,0,0,0.000143376457378858,0,0,0,0.000173289321153989,0.00244066833475691,0.00150576552988489,0,0,7.85071834764942e-05,0.0029150630073988,0,0.00103520097483967,0,0,0.000865528356872477,0,0,0,0,0,0,0,0,0.000653341280613496,0,0,0,0,0,0,0,0,0,0,0,"LU3-49","ACME"
"3-0-CA16B",4750,0.00209251203284763,0.0041623332464452,0,0,0.00683226098761323,0.0177517570538009,0.0132835018193934,0.000228421040879257,0.00187702182611736,0.00411227869080333,0.00185567668175406,0,0.00755879594042544,0.00242797522082085,0,0.00274533456253922,0,0.00116004159987809,0,0,0,0,0,0,0,0,0.0027166048905183,0,0,0.000227009330516468,0.00445069657921305,0,0,0.000173289321153989,0.00216237479233653,0.00142052068059099,0,0,7.85071834764941e-05,0.000196314331392765,0,0.00124904753772448,0,0,0.000865528356872475,0,0,0,0,0,0,0,0,0.000653341280613495,0,0,0,0,0,0,0,0,0,0,0,"LU3-16","ABMI"
"3-0-CA22B",4750,0.0425607014949201,0,0.011727063350248,0.00546522436227625,0.00714737700206574,0.016239006442855,0.0158517556784306,0.000726986766069368,0.00946471430771204,0.0143988500952615,0.00548971894065171,0,0.00663656176481151,0,0.000232463254755285,0.00679636279841783,0,0.000519309805027801,0,0,0,0,0,0,0,0,0.00453534588538743,0,0,0.00128131885789534,0,0,0,0.00211660680178067,0.000145907348299134,0,0,0,8.20473128497352e-05,0.00138570596541621,0,0.000593571961532289,0.00145544662314641,0,0.00626463308433482,0,0,0,0,0.000643802127781339,0,0,0,0,0,0,0,0.000961128107824045,0,0,0,0,0,0,0,"LU3-22","ABMI"
"3-2C1-CA43B",4750,0.0310726290003108,0,0.0138144217917718,0.00342563138922689,0.00649648423709922,0.0213929914488355,0.00973352585570947,0.00050943104318162,0.00215095629650879,0.00193237250742684,0.00499469080984299,0,0.00612068162468306,0,0.000123075045129279,0.00340854519015375,0,0.00124289510583596,0,0,0,0,0,0,0,0,0.000787134620278147,0,0,0.000658978973070994,0,0,0,0,0.000187279482201025,0.000236130392942745,0,0,0,0.00727954405417187,0,3.77891408818295e-05,0.0023988001248633,0,0.00278112081291413,0,0,0,0,0.000643802127781339,0,0,0,7.03388076655736e-05,0,0,0,0.000900817176132208,0,0,0,0,0,0,0,"LU3-43","ABMI"
"3-2B1-CA38B",4750,0.0318388940377367,0.021718878426027,0.00242764432197186,0.0085810171034645,0.00614181105886783,0.0260896023608102,0.0113266062720981,0.00227275849968218,0.000862680472275399,0,0.00154644710274291,0,0.00530237767005746,0,0.000901442931270418,0.00264647446967552,0,0.00184741850578958,0,0,0,0,0,0,0,0,0.00113817874324287,0,0,0.00118384360670699,0,0,9.32038887391154e-06,0.000414291046995139,0.000299756894287886,6.52024381769846e-05,0,0,0.000756566476191268,0.00257029268753311,0,0.00032786429910718,0.00190032029831492,0,0.00155209597558425,0,0,0,0,0.00280779491722843,0,0,0.000784396036420949,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-38","ABMI"
"3-0-CA33B",4750,0.00576165679536779,0.0546626218149963,0.0004120117923061,0.00489581848407195,0.00731520233726767,0.01023411882837,0.00744959635953026,0.00189071171538274,0.000390568677606815,0,0.00371246457122393,0,0.00202431077131516,0,0.00171228293191524,0.000122519211663984,0,0.000761506505903387,0,0,0,0,0,0,0,0,0.000551667734687585,9.71093304375866e-05,0,0.000103836881032783,0,0.00256553371330825,0,6.99385864988999e-05,0.00205164313023921,0,0,0,0,0.00715366749897293,0,8.15462172195098e-05,0,0,0.00227528717354285,0,0,0,0,0,0,0.00127880206215211,0,0,0,0,0,0,0,0,0,0,6.02032713810499e-05,0,0,"LU3-33","ABMI"
"3-0-CA34B",4750,0.0140566265061479,0.0424631126441575,0.00321911438571119,0.00365716557110626,0.00630275365067603,0.012475996865414,0.00764659581301061,0.00203898779002563,0.000551075908728917,0,0.00489091604781249,0,0.00336848723090832,0,0.00169135967272054,0.000610403999242043,0,0.000601960723137723,0,0,0,0,0,0,0,0,0.000363459485875437,9.71093304375902e-05,0,0,0.00163014692848409,0.00195445683097306,0,6.99385864989025e-05,0.000752306170826415,0,0,0,0,0.00715366749897319,0.00470571228640111,0.000141009556477446,0,0,0.00241080265759893,0,0,0,0,0,0,0.000974529136063051,0,0,0,0,0,0,0,0,0,0,6.02032713810521e-05,0,0,"LU3-34","ABMI"
"3-0-CA35B",4750,0.0168043013709627,0.0438333066195272,0.00321911438571113,0.0016930753210999,0.00598433847043275,0.0147746981695555,0.00951120394485004,0.00189598348594694,0.000674879549702655,0,0.00555688726089551,0,0.00444083938088131,0,0.00170537568633963,0.00176788160754228,0,0.000465781359507472,0,0,0,0,0,0,0,0,0.000773827649046585,0.000690834641123098,0,0.000176277611549423,0.00241654611794053,0.000955864912067406,0,6.99385864989011e-05,0.000708726406720225,0,0,0,8.41249356221445e-05,0.00715366749897305,0.00707999352471495,0.000332884081523334,0,0,0.00241080265759888,0,0,0,0,0,0,0.000477067835114332,0,0,0,0,0,0,0,0,0,0,6.02032713810509e-05,0,0,"LU3-35","ABMI"
"3-0-CA4B",4750,0.02673635896483,0.0429802794098343,0.0035675969133735,0.00790633975154792,0.00951481408765226,0.0242892125017153,0.0110837306748538,0.00113167430018403,0.00238406974328228,0.00360553222730757,0.00292503020499608,0,0.00406406735992243,0,0.00168363456860338,0.0016521175637228,0,0.000385961657601553,0,0,0,0,0,0,0,0,0.000142329838355254,0,0,0.00127418464193636,0,0,0,0,0.000599179099218329,0.000130427528483896,0,0,8.77994522607883e-05,0.001764354483214,0.00706171181478507,6.08643858381736e-05,0,0,0.00313662186973877,0,0,0,0,0.000587106597580029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-4","ABMI"
"3-0-CA8B",4750,0.0142871970919803,0.00782415684886646,0.00276143427238975,0,0.00528435923013125,0.0178093817424872,0.00535673406766773,0.00148087770597801,0.000296911249239345,0.00415103611032923,0.0028603670304965,0.000598435932451359,0.00696885871416401,0.00256393836195472,0.000489173338777484,0.00218320375027231,0,0.000682402682185334,0,0,0,0,0,0,0,0,0.0015669169347581,0,0,0.000631863151070359,0.00816817546874938,0,0,0.000416491495257387,0.000589216228266141,0.00103390966737846,0,0,0,0,0,0.000890784857660022,0,0.000571636482839595,0,0,0,0,0,0,0.00104479577878961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-8","ABMI"
"3-2F2-CA4B",4750,0.0462280672415481,0,0.0489082968083283,0.00783420467320514,0.0068479352055523,0.0127643025041175,0.024009966788678,0.000303199220098126,0.0112016086870128,0.020225961821704,0.0199750494640537,0.00182234133908886,0.0117647904272286,0,0.0014685348491976,0.00879055491143726,0,0.000549940738461048,0,0,0,0,0,0,0,0,0.00473012939927302,0,0,0.00131322714451877,0.00217129852575552,0,0,0.00222762806941603,4.13721339018917e-05,0,0,0,8.20473128497366e-05,0.0016437281728248,0.000738755364193937,0.0011148321786314,0.00259198405970609,0,0.00826499199700761,0,0,0,0,0.00183486991190659,0,0,0.000228416569918676,0,0,0,0,0.000728871063440583,0,0,0,0,0,0,0,"LU3-52","ABMI"
"LU2-03",5000,0,0.190194469024648,0,0,0.0080954528247332,0,0.000522054881267581,0,0,0,6.03148917875186e-05,0,0.00414691346700683,0,0.00023360570102282,0.000825043214519282,0,0.00149736475042934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177740489185087,0,0,0,2.85310755273678e-05,0.00165515929233214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-03","ACME"
"LU2-05",5000,0,0.0975348870075567,0,0,0.00547153565891686,0,0.000226570687414716,0,0,0,6.03148917875173e-05,0,0.00291082350564911,0,0.00095309306448993,0.000613348198856625,0,0.00133350109911755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177740489185083,0,0,0,5.99245411865098e-06,0.000718194004019742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-05","ACME"
"LU2-100",5000,0.0106540916883781,0.201216069288945,0,0.00328767460426406,0.00863780734112467,0,0.00387967355733824,0.00064286980216321,0.000214177381700995,0,0.00584949032507779,0,0.0104499753912366,0.00242578506239137,0.000783584468786926,0.00315698018356661,0,0.00189776136079564,0,0,0,0.0011736949962974,0,0,0,0,0,0,0,0,0,0.00285192254931152,8.36885009145806e-05,0,0,0.000838352896605123,0,0,0,0,0,0.000230196505818741,0,0,0.000196430087618042,0,0.000224491976785521,0,0,0,0,0.00116119868310914,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-100","ACME"
"LU2-101",5000,0,0.0921193043369412,0,0,0.0052840554416815,0,0.000329816953442175,0,0,0,6.03148917875177e-05,0,0.00291094943981614,0,0.00085930082511209,0.000580412588122224,0,0.00131898380509413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177740489185084,0,0,0,2.85310755273674e-05,0.000775330676008198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-101","ACME"
"LU2-106",5000,0.0181771685045582,0,0.000440823581054737,0.00483910274152681,0.00798499498717761,9.06418378298096e-05,0.00318645040969376,0.00085446484862697,0,0,0.000364293478827543,0,0.00734566337336821,0,0.00226331872111969,0.00327731199121412,0.0251101729821499,0.000936578667544755,2.57128994029114e-05,0.00850339596662108,0.0378215869288017,0.00257546136651841,0,0,0,0,0,5.00422310661606e-05,0,0,0.000162817672702692,0.00315574150916044,0.00023722640440343,0,0,0,0,0,0,0,3.00078502254454e-05,0.000297191696276437,0,0.000297418190843629,0,0.000174279608599236,0.00223221411428033,0,0,0,0,0.00145202156703974,0,0,0.00156174414152255,0,0,0,0,0,0,0,0,0,0.000677174155374502,"LU2-106","ACME"
"LU2-110",5000,2.70206331074781e-05,0.318799814900519,0,0,0.00735964466129563,0,0.000404765446388475,0,0,0,0.000214652126752163,0,0.00370732501945247,0,0.00132027966047474,0.000634251482205913,0,0.00218512125981575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00089971970346404,0,0,0,0,0,0,0.000196993970616918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-110","ACME"
"LU2-119",5000,0.011237836830827,0.227959735172818,0,0.00214173143034541,0.00783881428883456,0,0.00386651901653591,0.000550584149181288,0.000214177381700999,0,0.00578603652871827,0,0.0103613337528094,0.00246633155364421,0.000783584468786942,0.00309574857974957,0,0.00171935262551497,0,0,0,0.00117369499629743,0,0,0,0,0,0,0,0,0,0.00246637925667363,8.36885009145823e-05,0,0.00014557164493424,0.00083835289660514,0,0,0,0,0,0.000228368651735992,0,0,0.000243938524747066,0,0.000224491976785526,0,0,0,0,0.001060588355205,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-119","ACME"
"LU2-123",5000,0.0139320236781184,0.104453819187929,6.67402493344947e-05,0.0166846957719157,0.0111638764784034,0,0.0025122366048752,0.000205412639366373,0,0,0.00263023802748536,0,0.0145534003840449,0.0022105573713795,0.0020787128531795,0.00115415652548656,0,0.00234327602848248,0,0,0,0.00118511434382213,0,0,0,0,0,0.000454046729946764,0,0.000140868428478281,0,0.00204934879072382,8.36885009145831e-05,4.36181206280929e-05,0.000612933748257529,0.00122846244563427,0,0,0,0,0,0.00010182168181404,0.000703222257046276,0,0,0,0.000224491976785528,0,0,0.0016233694731997,0,0.000853227535441321,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-123","ACME"
"LU2-13",5000,0,0.151324940321262,0,0,0.00698471788404898,0,0.000203603046748769,0,0,0,0.000371415936901376,0,0.00372404927139648,0,0.00157466403031733,0.00077649038088586,0,0.002036626902537,0,0,0,0,0,0,0,0,0,0,0,9.99870578952567e-05,0,0,0,0,4.35313786669878e-05,0,0,0.00177377837377845,0,0,0,0.000279778156434386,0.000386377014046698,0,0,0,0,0,0,0.00108777914149473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-13","ACME"
"LU2-137",5000,0.00323650494186832,0.0689898868112477,0,0,0.00904564827079343,0,0.00259687940493485,0,0,0,0.000223616474591579,0,0.0048482310536663,0,0.00176609167796028,7.83430586655134e-05,0,0.00128789163913243,0,0,0,0.00044975204020899,0,0,0,0,0,0,0,0,0,0,2.01253932571926e-05,0.000149414265077707,0.0010682963849327,0,0,0,0,0,0,1.47428249426465e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-137","ACME"
