"","array","site","buff_dist","red_squirrel","absent_red_squirrel","lc_grassland","lc_coniferous","lc_mixed","lc_broadleaf","lc_shrub"
"1373","LU2","LU2_20",3250,0,60,0.043254075088986,0.373701952026236,0.24080910964334,0.266396196742224,0.0553338497188185
"1374","LU2","LU2_20",3500,0,60,0.0437262370517076,0.355275274050661,0.245139010213954,0.282783052618179,0.051450993925248
"1375","LU2","LU2_20",3750,0,60,0.0458075015391722,0.338859093152363,0.250991544014324,0.286134881714911,0.0504735985498964
"1376","LU2","LU2_20",4000,0,60,0.0462346539581151,0.321612966324294,0.266336982089858,0.278302168608449,0.0494955958723906
"1377","LU2","LU2_20",4250,0,60,0.0447602644726314,0.317929497442058,0.273947792144864,0.266412347823035,0.0493424248078741
"1378","LU2","LU2_20",4500,0,60,0.0448281150851627,0.313106410604757,0.284787519434502,0.251007475915762,0.0492088376232904
"1379","LU2","LU2_20",4750,0,60,0.0449790809867315,0.306062785113688,0.290889487420304,0.246630664890912,0.0516006614468223
"1380","LU2","LU2_20",5000,0,60,0.0467244990690167,0.301434874638405,0.296410888740135,0.241452706909509,0.0534326547036554
"1381","LU2","LU2_21",250,5,55,0,0.154270991099262,0.177983484490441,0.498961461504403,0
"1382","LU2","LU2_21",500,5,55,0.0718306976444814,0.438769955989421,0.140391584306549,0.250991096272834,0.00345238747739622
"1383","LU2","LU2_21",750,5,55,0.112861790679508,0.497479724105351,0.0677673101727165,0.230228497076438,0.015413240336972
"1384","LU2","LU2_21",1000,5,55,0.102528429370014,0.521345173315678,0.0694865678916338,0.241557556822051,0.00866994768954507
"1385","LU2","LU2_21",1250,5,55,0.0788102702902324,0.524744951090862,0.094842351156182,0.228919619980029,0.0274393561352675
"1386","LU2","LU2_21",1500,5,55,0.0691602515613796,0.528301159106354,0.11227105083118,0.221308484707905,0.0311370631023458
"1387","LU2","LU2_21",1750,5,55,0.0628088149056782,0.514776655097929,0.119658547422982,0.244710919774227,0.025375708407272
"1388","LU2","LU2_21",2000,5,55,0.0605180828892508,0.486273260091924,0.141293784513326,0.249810223502148,0.0333788511906699
"1389","LU2","LU2_21",2250,5,55,0.0599150242087547,0.461878974121246,0.152623871366964,0.250494621145502,0.0475291141437257
"1390","LU2","LU2_21",2500,5,55,0.0540099413716959,0.425970978444992,0.186331355027431,0.254200240553422,0.0515704305960968
"1391","LU2","LU2_21",2750,5,55,0.0484317238769607,0.413621301776644,0.210961098033974,0.254394659235783,0.0465625373847427
"1392","LU2","LU2_21",3000,5,55,0.0435824974006333,0.405820219067981,0.228643231374164,0.253986184630033,0.0434968342838773
"1393","LU2","LU2_21",3250,5,55,0.040845931710578,0.394418096072041,0.239921700759312,0.25653207527466,0.0407389992838567
"1394","LU2","LU2_21",3500,5,55,0.0374367475260327,0.381342448689834,0.250644146428511,0.258022741891771,0.0385875950166596
"1395","LU2","LU2_21",3750,5,55,0.0374488185520645,0.37106818585638,0.254278023099861,0.256331383497626,0.0380151688730359
"1396","LU2","LU2_21",4000,5,55,0.03584814805591,0.364912830333899,0.251327097408588,0.258808333816027,0.0382688338515406
"1397","LU2","LU2_21",4250,5,55,0.0359424563359667,0.356181396278287,0.250430902524731,0.259155012723473,0.0409374989672446
"1398","LU2","LU2_21",4500,5,55,0.0389032931945019,0.354470494290953,0.249137879581614,0.254912397042137,0.0414992978315453
"1399","LU2","LU2_21",4750,5,55,0.0433659031840532,0.353368686772731,0.253760604816282,0.244300161914336,0.0414541266007527
"1400","LU2","LU2_21",5000,5,55,0.0454706276230474,0.343807057899974,0.266504803772118,0.239357605179373,0.0427467189550038
"1401","LU2","LU2_137",250,0,61,0.200927808249557,0.0113612445038641,0.0955779533517053,0.477794177465824,0
"1402","LU2","LU2_137",500,0,61,0.0874694681251036,0.162411440374653,0.130887271424152,0.497298115350776,0
"1403","LU2","LU2_137",750,0,61,0.0521272311092593,0.284343441683012,0.107982913448723,0.462799472050312,0
"1404","LU2","LU2_137",1000,0,61,0.044535715274327,0.329886833454738,0.117097291635354,0.430803493547577,0.00119361879157047
"1405","LU2","LU2_137",1250,0,61,0.0391909192618767,0.366349652622006,0.134503467638639,0.385157917636002,0.0151251690834028
"1406","LU2","LU2_137",1500,0,61,0.046235953675487,0.349677275016897,0.156281790408672,0.366927177020159,0.0286680604586502
"1407","LU2","LU2_137",1750,0,61,0.0559952681411232,0.33728661855879,0.168806458460279,0.354468173836976,0.0238837906661913
"1408","LU2","LU2_137",2000,0,61,0.0483581008918169,0.326456653118414,0.183058028783885,0.359405116940155,0.0182932709303772
"1409","LU2","LU2_137",2250,0,61,0.0445869867971782,0.335061609003025,0.179876157278794,0.356503561982709,0.0174353641994732
"1410","LU2","LU2_137",2500,0,61,0.0433117698125444,0.357923148400704,0.168386489925214,0.336621516787358,0.020314516718912
"1411","LU2","LU2_137",2750,0,61,0.0404685354016026,0.362769042908913,0.153806403546178,0.3366120439543,0.0230191308254629
"1412","LU2","LU2_137",3000,0,61,0.0356641573095607,0.355184185373475,0.159119219049146,0.337742720113454,0.0243300369595365
"1413","LU2","LU2_137",3250,0,61,0.0317807447952596,0.346316265403403,0.180073039886437,0.325280680861285,0.0269454826782475
"1414","LU2","LU2_137",3500,0,61,0.0295272845423279,0.339850444266912,0.200511494833303,0.314863383979443,0.0267828810325641
"1415","LU2","LU2_137",3750,0,61,0.0301220919971687,0.328083440371749,0.216689854067075,0.302562194327333,0.0349636985496345
"1416","LU2","LU2_137",4000,0,61,0.029423324862257,0.317397494904951,0.237719626479994,0.28878542871386,0.0364252431573206
"1417","LU2","LU2_137",4250,0,61,0.0280947540589494,0.317759214365506,0.251468306934765,0.280153805510204,0.0340745891748101
"1418","LU2","LU2_137",4500,0,61,0.0269711064238151,0.319862890304213,0.260092872246759,0.277684151031109,0.0343884464768398
"1419","LU2","LU2_137",4750,0,61,0.0261694535386221,0.310957447622558,0.274962024648478,0.272909828011957,0.040703184067186
"1420","LU2","LU2_137",5000,0,61,0.0282213529045696,0.301116417089517,0.283974230747454,0.269462472702522,0.0461650320399248
"1421","LU2","LU2_123",250,7,22,0,0,0.891957581032307,0,0
"1422","LU2","LU2_123",500,7,22,0,0,0.907050939855041,0,0
"1423","LU2","LU2_123",750,7,22,0,0.000180355580710834,0.932174059117188,0.00213718862130009,0
"1424","LU2","LU2_123",1000,7,22,0.00305040641857853,0.00893800288904225,0.891742292198814,0.0383291612744035,0.00448801472473245
"1425","LU2","LU2_123",1250,7,22,0.0112750758170173,0.0253070299307189,0.810304667915231,0.0497113327241074,0.0499109539785089
"1426","LU2","LU2_123",1500,7,22,0.0363054336077346,0.0334639044225697,0.723102865445156,0.0712889145245462,0.080007335451888
"1427","LU2","LU2_123",1750,7,22,0.0416327222813561,0.0678619332246725,0.648966118635717,0.0970056969348024,0.0857765406174377
"1428","LU2","LU2_123",2000,7,22,0.037226550239593,0.092758580550153,0.593995616198821,0.122824707518322,0.081812712420094
"1429","LU2","LU2_123",2250,7,22,0.0330209137125904,0.111706140746276,0.545327856095778,0.1661963053655,0.0723281869024375
"1430","LU2","LU2_123",2500,7,22,0.0302169361779218,0.137954817644516,0.51187271662501,0.1842914898045,0.0655049658637842
"1431","LU2","LU2_123",2750,7,22,0.031490990198794,0.154529400546742,0.48112090421834,0.186157051120035,0.0734276584475642
"1432","LU2","LU2_123",3000,7,22,0.0304173235719807,0.165036920876522,0.45601709277477,0.185373562612615,0.0880596790044904
"1433","LU2","LU2_123",3250,7,22,0.0311053880101607,0.163389832410871,0.440495932524541,0.197326516581309,0.094514196919156
"1434","LU2","LU2_123",3500,7,22,0.030861930310262,0.160867969382584,0.426818491796046,0.208634087695586,0.100711595808973
"1435","LU2","LU2_123",3750,7,22,0.0298897352059931,0.164431403348918,0.416183866191941,0.215713254449643,0.101600635583343
"1436","LU2","LU2_123",4000,7,22,0.0285962514772969,0.176860244334761,0.402988345516902,0.223257491927077,0.0989692793619226
"1437","LU2","LU2_123",4250,7,22,0.030121959980429,0.18428637378045,0.395186791935673,0.221383400722974,0.0989483731760908
"1438","LU2","LU2_123",4500,7,22,0.0321335898370869,0.189599992221135,0.393774600917967,0.215664998493391,0.0981638057940511
"1439","LU2","LU2_123",4750,7,22,0.0323868910855076,0.192063518263392,0.392854202219803,0.206449436767885,0.0994666467605725
"1440","LU2","LU2_123",5000,7,22,0.0327079029669989,0.194042374018385,0.393278241524437,0.198574282062017,0.0988702185849397
"1441","LU2","LU2_119",250,0,60,0,0.178882102358966,0.269831650371269,0.232980474197534,0.133487077612063
"1442","LU2","LU2_119",500,0,60,0.103461484115104,0.174504921400522,0.168859934113918,0.190585500170466,0.248325668986956
"1443","LU2","LU2_119",750,0,60,0.0762979788275239,0.228568614963859,0.193936723858597,0.176265431788634,0.177500131963172
"1444","LU2","LU2_119",1000,0,60,0.0771211263315411,0.24339636448673,0.253944604578159,0.174283113640048,0.145204220814383
"1445","LU2","LU2_119",1250,0,60,0.0617077395871587,0.245615352444113,0.295863782140743,0.202588879455335,0.0985449677549274
"1446","LU2","LU2_119",1500,0,60,0.0632209774967979,0.235716199579213,0.312424074217322,0.210936354800615,0.080288320318108
"1447","LU2","LU2_119",1750,0,60,0.0524940591328741,0.224110328589993,0.311304363474794,0.220798988759834,0.0959862835905582
"1448","LU2","LU2_119",2000,0,60,0.0430861265297746,0.227004370873298,0.317060590325788,0.218209631292048,0.102816583851881
"1449","LU2","LU2_119",2250,0,60,0.038490810299147,0.238997924215899,0.331253342211114,0.195362607013,0.102118626935367
"1450","LU2","LU2_119",2500,0,60,0.0370930229843756,0.242053827626969,0.341682811556064,0.178223829129742,0.106806856246119
"1451","LU2","LU2_119",2750,0,60,0.0399365123014694,0.23182197573014,0.34286145181086,0.182595410644582,0.104133942269745
"1452","LU2","LU2_119",3000,0,60,0.0377514913064887,0.214864487728983,0.344706789425255,0.188275481685567,0.109162924863022
"1453","LU2","LU2_119",3250,0,60,0.0382414120770808,0.205002905622635,0.357406873198996,0.174642781106267,0.112287707918731
"1454","LU2","LU2_119",3500,0,60,0.0396773208270476,0.191560016627847,0.360565315202329,0.166846733609674,0.125592668834213
"1455","LU2","LU2_119",3750,0,60,0.0388281896518933,0.188409581801451,0.364743955684174,0.161743811604512,0.13175818370688
"1456","LU2","LU2_119",4000,0,60,0.0394910401096692,0.187797883040938,0.370858584303789,0.16210332369555,0.13035920185721
"1457","LU2","LU2_119",4250,0,60,0.0415187562402781,0.188880699084119,0.374575001106974,0.163518658928029,0.126708381717716
"1458","LU2","LU2_119",4500,0,60,0.0433149849562907,0.18825437767428,0.377014580901321,0.16033571912663,0.126995359626135
"1459","LU2","LU2_119",4750,0,60,0.0478251046747095,0.189403915422894,0.374697596683866,0.153462562775737,0.129234033377521
"1460","LU2","LU2_119",5000,0,60,0.048385969408511,0.194292703198479,0.369839551621646,0.158936528510878,0.126211666673371
"1461","LU2","LU2_30",250,0,29,0,0,0.166368411209125,0.694429838961036,0
"1462","LU2","LU2_30",500,0,29,0,0.0142358205305047,0.257864188339886,0.576091477476897,0
"1463","LU2","LU2_30",750,0,29,0,0.0882923628170063,0.175687528972569,0.590947006067209,0
"1464","LU2","LU2_30",1000,0,29,0,0.0856771475572286,0.189877690214845,0.612064407750762,0.00393100678749237
"1465","LU2","LU2_30",1250,0,29,0,0.0946582772539773,0.261839886706608,0.554574230751645,0.0118108478963975
"1466","LU2","LU2_30",1500,0,29,0,0.123098323914997,0.250015909325757,0.521350578557671,0.0265494781715757
"1467","LU2","LU2_30",1750,0,29,0,0.130942260046518,0.240620347659335,0.506870951474888,0.043341310755895
"1468","LU2","LU2_30",2000,0,29,0,0.125238629962902,0.25228628700428,0.5062953645716,0.0500911322651252
"1469","LU2","LU2_30",2250,0,29,0,0.1340920118625,0.252462492292019,0.515983595064269,0.0421321261985367
"1470","LU2","LU2_30",2500,0,29,0,0.143693425936477,0.2541005085892,0.520075726421171,0.0354136285495091
"1471","LU2","LU2_30",2750,0,29,0,0.154729806612705,0.267472990974341,0.507910364407529,0.0299232223770305
"1472","LU2","LU2_30",3000,0,29,0,0.158587286837397,0.283225430213257,0.49320880840361,0.0259477532284015
"1473","LU2","LU2_30",3250,0,29,0,0.162050645961173,0.287124825456247,0.490559104406063,0.0236846730738646
"1474","LU2","LU2_30",3500,0,29,0,0.172762983399709,0.278866944719726,0.493799631193313,0.0220276068152734
"1475","LU2","LU2_30",3750,0,29,0,0.181828600413984,0.263440120285763,0.504739574459448,0.020808373293182
"1476","LU2","LU2_30",4000,0,29,0,0.195288655877309,0.25061995814981,0.507807523063973,0.0197586953516368
"1477","LU2","LU2_30",4250,0,29,0,0.210337389108875,0.246203170395649,0.494829801902597,0.0200826123271403
"1478","LU2","LU2_30",4500,0,29,0,0.222730121810423,0.247726070002422,0.479870512931003,0.0205523940219723
"1479","LU2","LU2_30",4750,0,29,0,0.232429162317725,0.248097402854929,0.468643218729016,0.0217167713092092
"1480","LU2","LU2_30",5000,0,29,0,0.240541456904646,0.248258060401549,0.457316916221157,0.0238479895192193
"1481","LU2","LU2_31",250,1,28,0,0.66185489110244,0.00631143259793387,0.19933687623906,0
"1482","LU2","LU2_31",500,1,28,0,0.430166823094717,0.270346322663408,0.200283656699547,0
"1483","LU2","LU2_31",750,1,28,0,0.305176312271195,0.402779718632189,0.225755700938486,0
"1484","LU2","LU2_31",1000,1,28,0,0.257259597678048,0.459017496052895,0.235226705316992,0
"1485","LU2","LU2_31",1250,1,28,0,0.249069340964611,0.43152033867379,0.277772655753917,0.00254618742305156
"1486","LU2","LU2_31",1500,1,28,0,0.27085722459707,0.37155348476648,0.319405155528914,0.00512713008951104
"1487","LU2","LU2_31",1750,1,28,0,0.297855897706878,0.363024188948658,0.306553813956152,0.0037668710861711
"1488","LU2","LU2_31",2000,1,28,0,0.322231270525709,0.368217266682087,0.27642727940532,0.00319533837852579
"1489","LU2","LU2_31",2250,1,28,0,0.33043638076879,0.361966968805278,0.26606741308928,0.0076605650487669
"1490","LU2","LU2_31",2500,1,28,0,0.322610314919307,0.365425909040231,0.267156956497751,0.00651269095675983
"1491","LU2","LU2_31",2750,1,28,0,0.318834202291584,0.364957631229768,0.2668339780316,0.00663976756320681
"1492","LU2","LU2_31",3000,1,28,0,0.315926393243073,0.37013814330366,0.260699710999184,0.00560215999487515
"1493","LU2","LU2_31",3250,1,28,0,0.308639304650018,0.373690851720834,0.261070223591779,0.00477343810214242
"1494","LU2","LU2_31",3500,1,28,0,0.307218620833845,0.369233039824001,0.263267018434511,0.00411587264929613
"1495","LU2","LU2_31",3750,1,28,0,0.302170958440636,0.375483715517269,0.257665418951786,0.00358538239672019
"1496","LU2","LU2_31",4000,1,28,0,0.293024920102842,0.386696124190687,0.250285462791494,0.0033218687410301
"1497","LU2","LU2_31",4250,1,28,0,0.281313850764714,0.391371256281308,0.247117098428578,0.00363594966279305
"1498","LU2","LU2_31",4500,1,28,0,0.275313757830058,0.38567784970094,0.246521446618302,0.00487173629843463
"1499","LU2","LU2_31",4750,1,28,0,0.273177077248416,0.373395342463787,0.249014132328172,0.008412730158939
"1500","LU2","LU2_31",5000,1,28,0,0.277320641041807,0.358090434877007,0.252218498075428,0.00924564381284417
"1501","LU2","LU2_3",250,0,29,0,0.158368824839893,0.00411215709864712,0.837519018061021,0
"1502","LU2","LU2_3",500,0,29,0,0.289260932532353,0.365736356433908,0.338752897518788,0
"1503","LU2","LU2_3",750,0,29,0,0.376405693876679,0.389131426243474,0.191409090739335,0
"1504","LU2","LU2_3",1000,0,29,0,0.378866997336029,0.434405666962408,0.140654842913054,0.00438124751831359
"1505","LU2","LU2_3",1250,0,29,0,0.348744892035959,0.470102667207427,0.130713093336727,0.0100049785352749
"1506","LU2","LU2_3",1500,0,29,0,0.324473548441298,0.457572680744873,0.159547222639776,0.008364758096184
"1507","LU2","LU2_3",1750,0,29,0,0.307290011702725,0.418971403931364,0.209629242860092,0.00614553656046105
"1508","LU2","LU2_3",2000,0,29,0,0.288022370122074,0.393967967530142,0.253221786233438,0.00470569632787606
"1509","LU2","LU2_3",2250,0,29,0,0.277841060969366,0.400102720930115,0.265966067349491,0.005992922097796
"1510","LU2","LU2_3",2500,0,29,0,0.274980424687481,0.401620725320126,0.276148018939709,0.00485707974684944
"1511","LU2","LU2_3",2750,0,29,0,0.28952997661251,0.393421691025903,0.27528443131047,0.00462108473135165
"1512","LU2","LU2_3",3000,0,29,0,0.283700450668035,0.407359840603686,0.269496255723205,0.00483942185054562
"1513","LU2","LU2_3",3250,0,29,0,0.284789370742868,0.411407177565614,0.266327124478962,0.00505382932729383
"1514","LU2","LU2_3",3500,0,29,0,0.290422687785025,0.407446824923506,0.26870530407863,0.00435763855261595
"1515","LU2","LU2_3",3750,0,29,0,0.293616029108765,0.411036694517759,0.263103095205833,0.00419822863543563
"1516","LU2","LU2_3",4000,0,29,0,0.285969212502647,0.415615727704888,0.262592537438706,0.00471471547908021
"1517","LU2","LU2_3",4250,0,29,0,0.277296035473525,0.411072558492819,0.26978961100913,0.00509200298049377
"1518","LU2","LU2_3",4500,0,29,0,0.266408824980004,0.403817796356404,0.280560188021619,0.00523603885836734
"1519","LU2","LU2_3",4750,0,29,0,0.256115975668869,0.399566164117085,0.288034655823411,0.00489803752531791
"1520","LU2","LU2_3",5000,0,29,0,0.253346002914467,0.391695762573438,0.291787324620225,0.00609419221269021
"1521","LU2","LU2_33",250,2,27,0,0,0.659082198752335,0.169512802713404,0
"1522","LU2","LU2_33",500,2,27,0,0,0.44533569799716,0.451602544936017,0
"1523","LU2","LU2_33",750,2,27,0,0.029367380089631,0.425954615358703,0.474775854844063,0
"1524","LU2","LU2_33",1000,2,27,0,0.0406152676970321,0.488109114696354,0.419216075353569,0
"1525","LU2","LU2_33",1250,2,27,0,0.0447099970679735,0.516860032419274,0.397217177659582,0
"1526","LU2","LU2_33",1500,2,27,0,0.0657227178335879,0.490976214386434,0.409570029146528,0
"1527","LU2","LU2_33",1750,2,27,0,0.110934088270344,0.479451078585082,0.380638954480131,0
"1528","LU2","LU2_33",2000,2,27,0,0.155848895717933,0.465583516991772,0.351413854839118,0.0014169981679368
"1529","LU2","LU2_33",2250,2,27,0,0.179811667250122,0.44367499541771,0.349154037165533,0.00441393138211352
"1530","LU2","LU2_33",2500,2,27,0,0.193620694360793,0.42480140852071,0.349049767183932,0.00648110268252139
"1531","LU2","LU2_33",2750,2,27,0,0.198932313988874,0.414565865613267,0.345829548627272,0.00736336574070104
"1532","LU2","LU2_33",3000,2,27,0,0.203319018820405,0.411015614361144,0.341070350941184,0.00757336411705275
"1533","LU2","LU2_33",3250,2,27,0,0.216364591566057,0.409693277519892,0.331822859933446,0.00782712065971147
"1534","LU2","LU2_33",3500,2,27,0,0.224751238486956,0.403891218028012,0.329779684054414,0.00727754032345925
"1535","LU2","LU2_33",3750,2,27,0,0.224650335363212,0.415377776469242,0.316833183235796,0.00698533691928166
"1536","LU2","LU2_33",4000,2,27,0,0.221264882817355,0.417486451326137,0.314793256561896,0.00858832706575949
"1537","LU2","LU2_33",4250,2,27,0,0.227742981603691,0.411294212255685,0.314433719109613,0.00898197642913466
"1538","LU2","LU2_33",4500,2,27,0,0.24112138042737,0.398248964983362,0.316361304526845,0.00843721276450282
"1539","LU2","LU2_33",4750,2,27,0,0.247241413555393,0.39690810682652,0.311780356663162,0.00776678180745825
"1540","LU2","LU2_33",5000,2,27,0,0.246552463280273,0.393242031452831,0.310806532090368,0.00719779058180788
"1541","LU2","LU2_29",250,0,29,0,0.166233653808766,0.00475055171339933,0.748226924397071,0.0745277762011486
"1542","LU2","LU2_29",500,0,29,0,0.0415584134521656,0.274789060316228,0.570185498563087,0.0325420602484627
"1543","LU2","LU2_29",750,0,29,0,0.0668876524596652,0.363982980785395,0.439689580516815,0.0351574698882606
"1544","LU2","LU2_29",1000,0,29,0,0.129574017565652,0.407360383007617,0.330051389605331,0.0233241659778265
"1545","LU2","LU2_29",1250,0,29,0,0.16630329858434,0.39718628646216,0.325342456999496,0.0300235112632564
"1546","LU2","LU2_29",1500,0,29,0,0.160600916824523,0.363754476063207,0.385478911261709,0.0274576034252798
"1547","LU2","LU2_29",1750,0,29,0,0.153021187643089,0.347328140296133,0.423122006650199,0.0263843842927116
"1548","LU2","LU2_29",2000,0,29,0,0.159848708150464,0.307326698171448,0.462658046278401,0.0240611852569499
"1549","LU2","LU2_29",2250,0,29,0,0.160520765518213,0.283002501045324,0.494646946753073,0.0203421026861957
"1550","LU2","LU2_29",2500,0,29,0,0.148906810609296,0.292806037478203,0.506001010361883,0.0165813717334759
"1551","LU2","LU2_29",2750,0,29,0,0.140695314152222,0.314033602280711,0.495351648413326,0.0158182966094715
"1552","LU2","LU2_29",3000,0,29,0,0.142962020837993,0.323117098008276,0.484101359965395,0.0167030866929818
"1553","LU2","LU2_29",3250,0,29,0,0.142691478939021,0.325806323457351,0.481903888243564,0.0201798861420641
"1554","LU2","LU2_29",3500,0,29,0,0.145307266940418,0.324016277255586,0.480079616424294,0.0210114449387956
"1555","LU2","LU2_29",3750,0,29,0,0.152796338952962,0.323730484085615,0.468669177233841,0.0193582116854809
"1556","LU2","LU2_29",4000,0,29,0,0.167258437314916,0.322820381768251,0.452305975895551,0.0182890185735186
"1557","LU2","LU2_29",4250,0,29,0,0.177494416988603,0.322379414196702,0.442762428811905,0.0182166113151641
"1558","LU2","LU2_29",4500,0,29,0,0.183979151232701,0.320087743041104,0.435901539999725,0.0168671256726625
"1559","LU2","LU2_29",4750,0,29,0,0.183484936402922,0.321931546932721,0.428321639288728,0.0165846166868453
"1560","LU2","LU2_29",5000,0,29,0,0.180040214426606,0.319522562696468,0.426040034004373,0.0156363661249136
"1561","LU13","LU13_18",250,20,34,0.1928166,0.455594377,0,0,0.315516926
"1562","LU13","LU13_18",500,20,34,0.126409551,0.486903382,0,0.025195449,0.257624071
"1563","LU13","LU13_18",750,20,34,0.14464677,0.412981346,0,0.05521242,0.195726121
"1564","LU13","LU13_18",1000,20,34,0.117474907,0.483430267,3.48e-08,0.085094027,0.138859815
"1565","LU13","LU13_18",1250,20,34,0.104031731,0.516779299,0.012056983,0.095011515,0.117099121
"1566","LU13","LU13_18",1500,20,34,0.088527936,0.544319216,0.015375409,0.083934956,0.119208871
"1567","LU13","LU13_18",1750,20,34,0.0722167420000001,0.547079328,0.020120179,0.092623791,0.127575041
"1568","LU13","LU13_18",2000,20,34,0.061108296,0.529709452,0.025552053,0.101364122,0.13682132
"1569","LU13","LU13_18",2250,20,34,0.053418857,0.507052485,0.021347001,0.089066975,0.145527212
"1570","LU13","LU13_18",2500,20,34,0.050030788,0.475543411,0.018852748,0.083106018,0.138768131
"1571","LU13","LU13_18",2750,20,34,0.046864758,0.451703331,0.019420497,0.082527124,0.127500895
"1572","LU13","LU13_18",3000,20,34,0.042097907,0.438991076,0.022857557,0.079121614,0.127119124
"1573","LU13","LU13_18",3250,20,34,0.037653913,0.426487696,0.033477018,0.083643114,0.120886171
"1574","LU13","LU13_18",3500,20,34,0.033956013,0.419829279,0.041031543,0.088858955,0.119737457
"1575","LU13","LU13_18",3750,20,34,0.030989452,0.423612358,0.043713837,0.090585368,0.116680238
"1576","LU13","LU13_18",4000,20,34,0.029070039,0.425485869,0.043118032,0.091912894,0.120125001
"1577","LU13","LU13_18",4250,20,34,0.027577294,0.424831808,0.044672242,0.098968186,0.118154432
"1578","LU13","LU13_18",4500,20,34,0.026084867,0.419858808,0.04382787,0.108755213,0.119553349
"1579","LU13","LU13_18",4750,20,34,0.024530991,0.406704834,0.047014157,0.118688247,0.125578735
"1580","LU13","LU13_18",5000,20,34,0.023183113,0.399811129,0.048785763,0.125575204,0.129047301
"1581","LU13","LU13_15",250,3,49,0.34823324,0.358325519,0.100603367,0,0
"1582","LU13","LU13_15",500,3,49,0.161319562,0.45562825,0.152166224,0,0.008832214
"1583","LU13","LU13_15",750,3,49,0.138908427,0.472415452,0.157747722,0,0.064721031
"1584","LU13","LU13_15",1000,3,49,0.112978598,0.465210545,0.156895427,0.00485575399999999,0.091903612
"1585","LU13","LU13_15",1250,3,49,0.093111794,0.436635662,0.134652185,0.030780009,0.077457924
"1586","LU13","LU13_15",1500,3,49,0.083176256,0.413028634,0.139941874,0.033989706,0.057893667
"1587","LU13","LU13_15",1750,3,49,0.072463599,0.410355301,0.130142326,0.025315254,0.069417845
"1588","LU13","LU13_15",2000,3,49,0.06271336,0.413588129,0.11776508,0.026942886,0.106850168
"1589","LU13","LU13_15",2250,3,49,0.055383956,0.436849062,0.102203704,0.025747952,0.126546178
"1590","LU13","LU13_15",2500,3,49,0.048369517,0.459444068,0.094638369,0.026044244,0.137219166
"1591","LU13","LU13_15",2750,3,49,0.04176415,0.494834059,0.081647223,0.029022936,0.136631524
"1592","LU13","LU13_15",3000,3,49,0.036328445,0.521302575,0.069021471,0.037895014,0.135777314
"1593","LU13","LU13_15",3250,3,49,0.032174987,0.5414758,0.060231584,0.042516268,0.139091488
"1594","LU13","LU13_15",3500,3,49,0.029114565,0.546992758,0.054069746,0.054959483,0.143362705
"1595","LU13","LU13_15",3750,3,49,0.026360352,0.540344851,0.05302464,0.067290109,0.15207207
"1596","LU13","LU13_15",4000,3,49,0.024475684,0.537988201,0.053978324,0.077963913,0.154054134
"1597","LU13","LU13_15",4250,3,49,0.02264388,0.535298674,0.058880939,0.082496513,0.156365962
"1598","LU13","LU13_15",4500,3,49,0.021017916,0.52615846,0.063341505,0.087689189,0.159050595
"1599","LU13","LU13_15",4750,3,49,0.019394236,0.515216697,0.062009292,0.095329787,0.164647478
"1600","LU13","LU13_15",5000,3,49,0.018102615,0.507134173,0.058983573,0.102624612,0.168976919
"1601","LU13","LU13_3",250,0,54,0,0.185976544,0.255262006,0,0.55876145
"1602","LU13","LU13_3",500,0,54,0,0.51676371,0.225994806,0,0.257241484
"1603","LU13","LU13_3",750,0,54,0,0.745117102,0.100490379,0,0.154392519
"1604","LU13","LU13_3",1000,0,54,0,0.834001627,0.056525838,0,0.109472535
"1605","LU13","LU13_3",1250,0,54,0,0.83167514,0.036176536,0,0.132148323
"1606","LU13","LU13_3",1500,0,54,0,0.817247765,0.025122595,0,0.15762964
"1607","LU13","LU13_3",1750,0,54,0,0.799164961,0.018457417,0,0.182377622
"1608","LU13","LU13_3",2000,0,54,0,0.782744423,0.01413146,0,0.203124118
"1609","LU13","LU13_3",2250,0,54,0,0.765568771,0.011165598,0,0.223265631
"1610","LU13","LU13_3",2500,0,54,0,0.756260443,0.00904413399999999,0,0.234695422
"1611","LU13","LU13_3",2750,0,54,0,0.75690182,0.007637486,0.00320468,0.232256013
"1612","LU13","LU13_3",3000,0,54,1.6e-06,0.749057522,0.00932806799999999,0.011679936,0.229932875
"1613","LU13","LU13_3",3250,0,54,0.00119339,0.751644846,0.011214929,0.011617018,0.224329816
"1614","LU13","LU13_3",3500,0,54,0.00135311,0.752644851,0.011904356,0.012408797,0.221688886
"1615","LU13","LU13_3",3750,0,54,0.00121707,0.759665162,0.011217705,0.01267097,0.215229093
"1616","LU13","LU13_3",4000,0,54,0.002252482,0.764441391,0.012879394,0.013605078,0.206209192
"1617","LU13","LU13_3",4250,0,54,0.004133739,0.762955013,0.014591821,0.015103291,0.201740443
"1618","LU13","LU13_3",4500,0,54,0.006163319,0.763033917,0.014500945,0.017448068,0.197537468
"1619","LU13","LU13_3",4750,0,54,0.006726014,0.760178184,0.015437058,0.021479004,0.193359276
"1620","LU13","LU13_3",5000,0,54,0.006563267,0.750041435,0.019583632,0.025867434,0.188538345
"1621","LU13","LU13_34",250,15,39,0,1,0,0,0
"1622","LU13","LU13_34",500,15,39,0,0.984935928,0,0,0.015064072
"1623","LU13","LU13_34",750,15,39,0,0.975316167,0,0,0.024683833
