"","array","site","buff_dist","red_squirrel","absent_red_squirrel","harvest","seismic","linear","wells","roads","osm_industrial"
"4606","LU1","LU1_84",1500,24,40,0.011404291,0.018517817,0.002882782,0.010637134,0.00430584099999999,0.00719218999999999
"4607","LU1","LU1_84",1750,24,40,0.024054336,0.016968086,0.00306993,0.010523431,0.00369544699999999,0.006004647
"4608","LU1","LU1_84",2000,24,40,0.031713293,0.01561534,0.004660712,0.009769999,0.00324128,0.00557179
"4609","LU1","LU1_84",2250,24,40,0.025487966,0.01550645,0.00989753299999999,0.011563393,0.003448735,0.005620788
"4610","LU1","LU1_84",2500,24,40,0.023483055,0.015194715,0.010786385,0.016171966,0.003431753,0.005179616
"4611","LU1","LU1_84",2750,24,40,0.024165557,0.014647577,0.01180924,0.016796053,0.00447829299999999,0.005992433
"4612","LU1","LU1_84",3000,24,40,0.026855571,0.014561034,0.011860931,0.021620872,0.005247978,0.009595337
"4613","LU1","LU1_84",3250,24,40,0.029427649,0.01391373,0.012990049,0.020183921,0.005503963,0.016014248
"4614","LU1","LU1_84",3500,24,40,0.031707188,0.013493424,0.013606987,0.019674783,0.005636963,0.017245056
"4615","LU1","LU1_84",3750,24,40,0.031386681,0.013287455,0.015051987,0.019331776,0.005753833,0.018233175
"4616","LU1","LU1_84",4000,24,40,0.030872678,0.012922642,0.016742636,0.018733345,0.005555967,0.021108627
"4617","LU1","LU1_84",4250,24,40,0.029841448,0.012616112,0.017896027,0.018483738,0.00519012999999999,0.020123039
"4618","LU1","LU1_84",4500,24,40,0.027866443,0.012361663,0.019043691,0.019160955,0.004934595,0.018146669
"4619","LU1","LU1_84",4750,24,40,0.025037438,0.012130753,0.020058037,0.020411804,0.004827519,0.016596595
"4620","LU1","LU1_84",5000,24,40,0.022596287,0.011793444,0.020125598,0.021273405,0.004810378,0.015861387
"4621","LU1","LU1_85",250,19,31,0,0,0,0.304540186,0,0
"4622","LU1","LU1_85",500,19,31,0.02473934,0.000889149000000001,0.027093893,0.114937093,0.009500519,0.016031364
"4623","LU1","LU1_85",750,19,31,0.109171413,0.002105206,0.026194866,0.085613358,0.011046414,0.019263516
"4624","LU1","LU1_85",1000,19,31,0.095680354,0.008080441,0.02690321,0.050208248,0.011832345,0.021235823
"4625","LU1","LU1_85",1250,19,31,0.08341694,0.008338028,0.024838526,0.03678384,0.012925108,0.017628622
"4626","LU1","LU1_85",1500,19,31,0.077051108,0.007840912,0.026571727,0.028242038,0.012102633,0.017984487
"4627","LU1","LU1_85",1750,19,31,0.057176232,0.00841361699999999,0.025477079,0.02452076,0.010321681,0.020142702
"4628","LU1","LU1_85",2000,19,31,0.048391337,0.009391423,0.023727654,0.023341375,0.009351103,0.016135214
"4629","LU1","LU1_85",2250,19,31,0.051349954,0.009267457,0.021718119,0.020042822,0.008288527,0.013223922
"4630","LU1","LU1_85",2500,19,31,0.056320924,0.009223866,0.020730434,0.019750877,0.008079324,0.011334964
"4631","LU1","LU1_85",2750,19,31,0.052004773,0.010293786,0.019288395,0.018666925,0.00740071,0.010318065
"4632","LU1","LU1_85",3000,19,31,0.047697202,0.011294856,0.017742541,0.018942319,0.006865261,0.011122043
"4633","LU1","LU1_85",3250,19,31,0.042767846,0.012225393,0.016127956,0.018664603,0.006293208,0.010581213
"4634","LU1","LU1_85",3500,19,31,0.039069336,0.013238585,0.015192478,0.018214165,0.00589869799999999,0.010038621
"4635","LU1","LU1_85",3750,19,31,0.036068761,0.013759155,0.014637218,0.017071039,0.005483995,0.008744754
"4636","LU1","LU1_85",4000,19,31,0.033933915,0.014722224,0.014688246,0.017112714,0.005260268,0.007790668
"4637","LU1","LU1_85",4250,19,31,0.032474032,0.015079972,0.016340606,0.016618659,0.00503059,0.007313579
"4638","LU1","LU1_85",4500,19,31,0.031839147,0.014931899,0.016174268,0.016820799,0.004795462,0.008725868
"4639","LU1","LU1_85",4750,19,31,0.03202015,0.014916821,0.016324533,0.017847531,0.005182955,0.010472962
"4640","LU1","LU1_85",5000,19,31,0.034105752,0.014952665,0.018050056,0.01768004,0.005323999,0.012653407
"4641","LU1","LU1_86",250,11,47,0.023587336,0.023780353,0.001583639,0.001766054,0.004929783,0
"4642","LU1","LU1_86",500,11,47,0.033520181,0.014447161,0.012884887,0.017509021,0.00931153699999999,0
"4643","LU1","LU1_86",750,11,47,0.021371076,0.011165282,0.02431633,0.021442338,0.011325409,0.044646597
"4644","LU1","LU1_86",1000,11,47,0.01202123,0.011195988,0.029083403,0.037037252,0.013968236,0.077984757
"4645","LU1","LU1_86",1250,11,47,0.007693587,0.012086574,0.027343215,0.02827731,0.01094399,0.090979525
"4646","LU1","LU1_86",1500,11,47,0.01128844,0.01220878,0.026606331,0.028188839,0.010354603,0.094407496
"4647","LU1","LU1_86",1750,11,47,0.008482614,0.012317163,0.026514795,0.033016589,0.01145214,0.090966519
"4648","LU1","LU1_86",2000,11,47,0.006494501,0.012462984,0.023865969,0.033754207,0.01059993,0.085376288
"4649","LU1","LU1_86",2250,11,47,0.005131458,0.01334106,0.022269397,0.032610613,0.009823348,0.071910204
"4650","LU1","LU1_86",2500,11,47,0.00464522499999999,0.014136881,0.020481605,0.032269053,0.00875852899999999,0.059726578
"4651","LU1","LU1_86",2750,11,47,0.005433462,0.014792764,0.018723931,0.029899882,0.007720317,0.050272305
"4652","LU1","LU1_86",3000,11,47,0.006046801,0.014937605,0.017345822,0.026488089,0.006838977,0.042248029
"4653","LU1","LU1_86",3250,11,47,0.005576497,0.015263715,0.016048841,0.023746108,0.006118945,0.037977433
"4654","LU1","LU1_86",3500,11,47,0.006285063,0.015178137,0.01494293,0.022949603,0.005567176,0.035767339
"4655","LU1","LU1_86",3750,11,47,0.006561224,0.014963407,0.014069134,0.021992028,0.005219118,0.032244601
"4656","LU1","LU1_86",4000,11,47,0.006518751,0.014711534,0.013400368,0.021829506,0.005295066,0.030824228
"4657","LU1","LU1_86",4250,11,47,0.006121718,0.014495691,0.012733989,0.022068752,0.005272549,0.027991269
"4658","LU1","LU1_86",4500,11,47,0.006872486,0.014332759,0.01201622,0.021107962,0.005050691,0.025744326
"4659","LU1","LU1_86",4750,11,47,0.00811700099999999,0.013921724,0.011473163,0.02083828,0.004939229,0.023904553
"4660","LU1","LU1_86",5000,11,47,0.01074446,0.013585142,0.011123377,0.020107029,0.004706697,0.02243158
"4661","LU9","LU9_5",250,3,48,0,0,0,0,0.030723257026497,0
"4662","LU9","LU9_5",500,3,48,0,0.0125627128226832,0,0,0.0195525503200392,0
"4663","LU9","LU9_5",750,3,48,0,0.011168079800414,0,0,0.0134207903297789,0
"4664","LU9","LU9_5",1000,3,48,0,0.0100591452758815,0,0.00255103817160355,0.00997316946202292,0
"4665","LU9","LU9_5",1250,3,48,0,0.00864922947054921,0,0.00163266442982643,0.00795562346167879,0
"4666","LU9","LU9_5",1500,3,48,0,0.00700533614629713,0,0.00113379474293493,0.00685424701759206,0.000768979440227225
"4667","LU9","LU9_5",1750,3,48,0,0.00595342335778727,0,0.000832992056033895,0.00584279287828296,0.00096293920001451
"4668","LU9","LU9_5",2000,3,48,0,0.00593804513260727,0,0.00063775954290091,0.0050542455588562,0.000737250325011062
"4669","LU9","LU9_5",2250,3,48,0,0.00542757577633139,0,0.000503908774637756,0.00445220574950739,0.000582518775317382
"4670","LU9","LU9_5",2500,3,48,0,0.00531995523336375,0.00143377561090177,0.000816328498790846,0.00397246654742426,0.00155158769300062
"4671","LU9","LU9_5",2750,3,48,0,0.00508061540106886,0.00171564723810585,0.00110784005895458,0.00513250692082251,0.0029095198151201
"4672","LU9","LU9_5",3000,3,48,0,0.00473261736866379,0.00182400013693919,0.000930893382871525,0.00507364192827156,0.00391482503138992
"4673","LU9","LU9_5",3250,3,48,0,0.00438657014348468,0.00214214833318075,0.0010231443485018,0.00486969276519207,0.00395266309445619
"4674","LU9","LU9_5",3500,3,48,0,0.004187702542119,0.00239918402832139,0.000882200994371473,0.00465619191405997,0.00346196756497672
"4675","LU9","LU9_5",3750,3,48,0,0.00392664705148855,0.0024836449432616,0.000768495088430252,0.00446811000268235,0.00301575841215746
"4676","LU9","LU9_5",4000,3,48,0,0.0039022452424197,0.00242953870353002,0.000675435136315661,0.00431627205383979,0.00349569481557169
"4677","LU9","LU9_5",4250,3,48,0,0.00402461596868071,0.00230441181977893,0.0011166237499497,0.00414008560384986,0.00377018773338
"4678","LU9","LU9_5",4500,3,48,0,0.00405379399845211,0.00215278375709669,0.00136831416979663,0.00399767069525838,0.00336291436711978
"4679","LU9","LU9_5",4750,3,48,0,0.0042069567247746,0.00198529498537953,0.00163407071407015,0.00386578128277546,0.00331075676945904
"4680","LU9","LU9_5",5000,3,48,0.000556925970459448,0.00465446170384881,0.00183970166033886,0.00156364679667746,0.00369521665329824,0.00300878710276242
"4681","LU9","LU9_6",250,1,49,0,0,0,0,0.029058140619542,0
"4682","LU9","LU9_6",500,1,49,0,0,0,0,0.0171668433109412,0.00224830915473679
"4683","LU9","LU9_6",750,1,49,0,0.00347321165629608,0,0,0.0120192018475386,0.0026212969000996
"4684","LU9","LU9_6",1000,1,49,0,0.00319275801162932,0,0,0.0090225426728573,0.00147447950630604
"4685","LU9","LU9_6",1250,1,49,0,0.00492102810129126,0.00271059492249111,0.00154091672563853,0.0072349027029508,0.00506430556287037
"4686","LU9","LU9_6",1500,1,49,0,0.00464372542529316,0.00352450100220818,0.00113379474293493,0.00846060341655131,0.00468122784051395
"4687","LU9","LU9_6",1750,1,49,0,0.00517335885994844,0.00363669317899995,0.000832992056033836,0.00845210473529533,0.00343926943384701
"4688","LU9","LU9_6",2000,1,49,0,0.00562277480329775,0.00327453571241598,0.00142940321613059,0.00805002190804479,0.00519734434740061
"4689","LU9","LU9_6",2250,1,49,0,0.00571872750753489,0.0028484641011331,0.00169697210864681,0.00784488249444365,0.00632819986098075
"4690","LU9","LU9_6",2500,1,49,0,0.00561753152142831,0.00251425664772514,0.00230618380914919,0.00714561563243768,0.00587332677564534
"4691","LU9","LU9_6",2750,1,49,0,0.00622234271911833,0.00224678507053342,0.00248204484992699,0.0064894498757017,0.0057867001813837
"4692","LU9","LU9_6",3000,1,49,0,0.00631259324594777,0.00202736912406399,0.00208560713084148,0.00591689981919481,0.00529551097983868
"4693","LU9","LU9_6",3250,1,49,0,0.00633352960998921,0.00184607267533159,0.00177708536592412,0.00547219635671167,0.00502486895636641
"4694","LU9","LU9_6",3500,1,49,0,0.00682042840982509,0.00169261289838541,0.00205731263663459,0.00511679472999637,0.00433266762054034
"4695","LU9","LU9_6",3750,1,49,0,0.00680055805565783,0.00154701908557273,0.00195900166168296,0.00481188145054317,0.00381343516643636
"4696","LU9","LU9_6",4000,1,49,0.0016256446471849,0.00647584871684199,0.00168290366526205,0.0023552705007448,0.00456381561670254,0.00389179062272308
"4697","LU9","LU9_6",4250,1,49,0.00364226638109479,0.00619507916950121,0.00180681782355232,0.00226355637880056,0.00430574261306386,0.00352468270608887
"4698","LU9","LU9_6",4500,1,49,0.0079245621339626,0.00589392960489089,0.00192992253827425,0.00217286190441987,0.00406308985479063,0.00324514022116976
"4699","LU9","LU9_6",4750,1,49,0.0177419625055776,0.00560134460084986,0.00197631060841553,0.0020526418987327,0.00389362681499437,0.00381086458023665
"4700","LU9","LU9_6",5000,1,49,0.0262568036402257,0.00542191772099701,0.00211985841343519,0.00196387121029908,0.00372185923117812,0.00352933805364399
"4701","LU9","LU9_7",250,0,51,0,0.00866773228029728,0,1.6969764339094e-05,0.0393234754056312,0
"4702","LU9","LU9_7",500,0,51,0,0.0100325041830546,0.0127916487465334,0.0131039493136023,0.0225164867488188,0.00118103247172022
"4703","LU9","LU9_7",750,0,51,0,0.00828687607355706,0.0112989645610542,0.00582397747271213,0.0153428962111188,0.0161036144619564
"4704","LU9","LU9_7",1000,0,51,0,0.00879013521688223,0.0092807720794794,0.00327598732840019,0.0116781241012162,0.0158912408355681
"4705","LU9","LU9_7",1250,0,51,0,0.00845586851172874,0.00763963726871653,0.00209663189017649,0.00938866646506149,0.0126708690546906
"4706","LU9","LU9_7",1500,0,51,0,0.0081533199328387,0.0064413203909571,0.00145599436817811,0.00951400321140947,0.0087992146213129
"4707","LU9","LU9_7",1750,0,51,0,0.0085916183821347,0.00551488368767582,0.00106971014804918,0.00949516615508842,0.00814952215413834
"4708","LU9","LU9_7",2000,0,51,0,0.00877966829125032,0.00491348556793213,0.000818996832100112,0.00881680355132302,0.00799498598301852
"4709","LU9","LU9_7",2250,0,51,0,0.00879644992792406,0.0041227970441591,0.000647108608079117,0.00802730263909602,0.00874146978270062
"4710","LU9","LU9_7",2500,0,51,0,0.0100153636738082,0.00391977283286561,0.00203477797157091,0.00734108493633716,0.00802309048656134
"4711","LU9","LU9_7",2750,0,51,0,0.0102595082750356,0.00369859567041263,0.0025620174256514,0.00726931450605242,0.00682322731343899
"4712","LU9","LU9_7",3000,0,51,0,0.00980585967960636,0.00332764820535775,0.00215484035718383,0.00718932420289942,0.00573344727982514
"4713","LU9","LU9_7",3250,0,51,0,0.00929829303653682,0.00313341067020692,0.00228004145335732,0.00664732359476339,0.00532789433347929
"4714","LU9","LU9_7",3500,0,51,0,0.008858081512576,0.00294260266131471,0.0024711092905365,0.00615672436163642,0.00493729424795816
"4715","LU9","LU9_7",3750,0,51,0.000236014856997704,0.00833945283930788,0.00277099683099384,0.00260250790664615,0.00572931668702264,0.00480657985611603
"4716","LU9","LU9_7",4000,0,51,0.0017165762709438,0.00775315068935557,0.00252009324169392,0.0025049540599824,0.00533744467516899,0.0045516257151259
"4717","LU9","LU9_7",4250,0,51,0.00379156730584674,0.00750744307659314,0.00231049516105627,0.0023100478475973,0.00496477814937391,0.00448367757076034
"4718","LU9","LU9_7",4500,0,51,0.00754624349904689,0.00719138229040519,0.00212930559840636,0.00213176603689078,0.00470580107805638,0.00423446789761345
"4719","LU9","LU9_7",4750,0,51,0.011811964655672,0.00688388132783405,0.00197091834780359,0.00199511592642405,0.00452590216936697,0.00407801295279374
"4720","LU9","LU9_7",5000,0,51,0.0155805947813773,0.00679724495976983,0.00183257016258511,0.00211360490442402,0.00431963453205011,0.0038148915520098
"4721","LU9","LU9_8",250,0,51,0,0.00123783061453613,0,0,0.0304272536784566,0
"4722","LU9","LU9_8",500,0,51,0,0.00663014600089346,0.00809669590172993,0,0.0213372344900693,0
"4723","LU9","LU9_8",750,0,51,0,0.00587699411993668,0.0104843810822452,0,0.0224411122719326,0.00817881404090342
"4724","LU9","LU9_8",1000,0,51,0,0.00575969243027971,0.00758321223392035,0,0.0181398201391499,0.0219131631027375
"4725","LU9","LU9_8",1250,0,51,0,0.00699514878596516,0.00579487565006077,0.00285520903789893,0.0144885051759756,0.0199552970119582
"4726","LU9","LU9_8",1500,0,51,0,0.0094757976820706,0.00470283252837013,0.00360633829809999,0.0120057185128755,0.0146683697196351
"4727","LU9","LU9_8",1750,0,51,0,0.0102411519928887,0.00391310141006526,0.00387350551365888,0.0102121037448236,0.0107767614266704
"4728","LU9","LU9_8",2000,0,51,0,0.0108460586684111,0.00333111788136474,0.00326136481630305,0.00896576991956976,0.00825095796729398
"4729","LU9","LU9_8",2250,0,51,0,0.0109107326741939,0.00288951403293671,0.00368319681151206,0.00804813473018076,0.00856623931885889
"4730","LU9","LU9_8",2500,0,51,0.00032697333435133,0.0100329590156688,0.00254531632140454,0.00347715533481574,0.00730382991435964,0.00813133287864228
"4731","LU9","LU9_8",2750,0,51,0.00262645890128894,0.00915547997041581,0.0022700911257485,0.00333248304115401,0.00668191554509724,0.00674181946332308
"4732","LU9","LU9_8",3000,0,51,0.00434288605079048,0.00879109403350392,0.0020468544145743,0.00332896529051249,0.00609964390245837,0.00625744129751793
"4733","LU9","LU9_8",3250,0,51,0.00709745249050949,0.00843208835795266,0.00186115482906211,0.00283997830230867,0.00561665528311256,0.00571857044506178
"4734","LU9","LU9_8",3500,0,51,0.0120140976369431,0.00801182725932747,0.00170571863607782,0.00248636655268694,0.00532037270504802,0.00557957452330676
"4735","LU9","LU9_8",3750,0,51,0.0194870632239096,0.00774422407353598,0.00188607866642716,0.00291445368791476,0.00533549718682016,0.00499760006740862
"4736","LU9","LU9_8",4000,0,51,0.0270983804503796,0.00749850938018014,0.00175736444422402,0.00274532625997973,0.00497533193815403,0.00439242193424598
"4737","LU9","LU9_8",4250,0,51,0.0296441033782311,0.00717138816688242,0.00172733580343469,0.00260115165030609,0.00475161962953059,0.00397249952895072
"4738","LU9","LU9_8",4500,0,51,0.0319817380842294,0.00686884284981019,0.00187644387921748,0.00245327408785471,0.00447774118668419,0.00370143102653974
"4739","LU9","LU9_8",4750,0,51,0.0360966062229814,0.0066766661394435,0.0020801677758667,0.00233071785790751,0.00423775142387827,0.00347393690178742
"4740","LU9","LU9_8",5000,0,51,0.0414829473375221,0.0064416405168499,0.00222029517577752,0.00219123520052675,0.0040120965087958,0.00323370659462707
"4741","LU9","LU9_100",250,2,50,0,0,0.0480220458360988,0.0899812143199708,0.0178250020389236,0.0688796303837587
"4742","LU9","LU9_100",500,2,50,0,0,0.0387769016766639,0.0286082939547688,0.0125277091553245,0.0714108423019947
"4743","LU9","LU9_100",750,2,50,0,0.00236552032479069,0.0317296112836451,0.0248732878253137,0.00853704901495939,0.0347117036166648
"4744","LU9","LU9_100",1000,2,50,0,0.0023614480303014,0.0358936861596524,0.0193710487591808,0.00644606124827758,0.019525333284374
"4745","LU9","LU9_100",1250,2,50,0,0.00237358275693893,0.0327379944357362,0.02016718548814,0.00572070605704931,0.0130351772382114
"4746","LU9","LU9_100",1500,2,50,0,0.00395350941393449,0.0310346760280098,0.0206259533553304,0.00623880690068663,0.0219872040116338
"4747","LU9","LU9_100",1750,2,50,0.000959623031749848,0.00467272956598876,0.032816888175228,0.0233089231623471,0.00686499260145123,0.0216833872580389
"4748","LU9","LU9_100",2000,2,50,0.0103274635723679,0.00614043562803777,0.0348431632675508,0.0272156950657407,0.00789541833742961,0.0215454880196484
"4749","LU9","LU9_100",2250,2,50,0.0123236678096531,0.00731967660269115,0.0339155316891246,0.0281212159432518,0.00794580691594958,0.0266686124221264
"4750","LU9","LU9_100",2500,2,50,0.00998217092581822,0.00841232178014694,0.0320548246281326,0.026755402173728,0.00753418157454742,0.0313400538710416
"4751","LU9","LU9_100",2750,2,50,0.00824972803786705,0.00875788624663733,0.0323865772392105,0.0243456590609173,0.00850233421298619,0.031729755257377
"4752","LU9","LU9_100",3000,2,50,0.00828040598693505,0.00907141978216134,0.030984801969494,0.0222247563758601,0.00867682893411929,0.0284763749615153
"4753","LU9","LU9_100",3250,2,50,0.0128294016107167,0.0093756535949799,0.02964069202271,0.0211956802681755,0.0085869742298069,0.0257632195258584
"4754","LU9","LU9_100",3500,2,50,0.0169085762110428,0.00912338641313788,0.0279589252229513,0.0196477932045604,0.00836708865099689,0.0244624231926725
"4755","LU9","LU9_100",3750,2,50,0.0231670412924224,0.00871180040405583,0.0262666593397037,0.0181984178953314,0.00814343772218536,0.0237495547992302
"4756","LU9","LU9_100",4000,2,50,0.0275955616287362,0.00852620846773701,0.0261610969614711,0.0182368220411307,0.00807267168433388,0.0243735081184888
"4757","LU9","LU9_100",4250,2,50,0.0290514545843217,0.00847273926158726,0.0263702711362752,0.0171586133729917,0.00776029340349264,0.0244934051367047
"4758","LU9","LU9_100",4500,2,50,0.0279067608102959,0.00861746149303914,0.0256811695864423,0.0166328158010941,0.00738411596248879,0.0234760689134969
"4759","LU9","LU9_100",4750,2,50,0.026331142458513,0.00864933490141788,0.0263526719600734,0.0167456161911548,0.00700342877947726,0.0215929599920638
"4760","LU9","LU9_100",5000,2,50,0.025653416152516,0.00860910959568861,0.026878286968207,0.0166308057917242,0.00711068981043878,0.0215044504261364
"4761","LU9","LU9_102",250,5,46,0,0.0436611849286127,0,0,0,0
"4762","LU9","LU9_102",500,5,46,0,0.0238005882581353,0,0.00791892363218862,0,0.0027903313989642
"4763","LU9","LU9_102",750,5,46,0,0.018070203588371,0,0.00459216713404483,0.00803625427095479,0.0231239899244167
"4764","LU9","LU9_102",1000,5,46,0,0.0134582671505875,0,0.0025830940129003,0.00747646074858448,0.0151086938219446
"4765","LU9","LU9_102",1250,5,46,0,0.0122719928700275,0.00352846490846705,0.00165318016825634,0.00642862145968536,0.0149109659046313
"4766","LU9","LU9_102",1500,5,46,0,0.0125637191871204,0.0040641241838625,0.00122327831449504,0.0071555331005845,0.0147813609464488
"4767","LU9","LU9_102",1750,5,46,0,0.0126297987876354,0.0041200024439489,0.00213717419071143,0.0064954772382139,0.0130809752673917
"4768","LU9","LU9_102",2000,5,46,0,0.0117314839976638,0.00440886586050449,0.00235346488459831,0.00573884663222724,0.0116285098217931
"4769","LU9","LU9_102",2250,5,46,0,0.0107414384675733,0.00444800666748306,0.00192235482284663,0.00514451417300785,0.0102941304609366
"4770","LU9","LU9_102",2500,5,46,0,0.0106871455937534,0.00447662891553548,0.00238050299303686,0.00466339224102829,0.00976879995991219
"4771","LU9","LU9_102",2750,5,46,0,0.0103196533514085,0.00485159927968632,0.00219506718617638,0.00426208082054841,0.00860268100691605
"4772","LU9","LU9_102",3000,5,46,0,0.00998872505781685,0.0048709034966711,0.00254365074127448,0.00392232791230738,0.00772027021583202
"4773","LU9","LU9_102",3250,5,46,0.00057883796864435,0.0096252224114126,0.00459529727983175,0.00247356078715864,0.0036357641533993,0.00842577498796713
"4774","LU9","LU9_102",3500,5,46,0.00310596312424634,0.00928659801235917,0.00426582346951079,0.00259455918054268,0.00352664683683264,0.00811397375686372
"4775","LU9","LU9_102",3750,5,46,0.00625411079495352,0.00904196538745018,0.00420980837417118,0.00286408722811777,0.00408882050318661,0.00932279979308493
"4776","LU9","LU9_102",4000,5,46,0.00782794083944168,0.00861103476252168,0.00435003577371205,0.00261835228727315,0.00431262184552027,0.0125903653398294
"4777","LU9","LU9_102",4250,5,46,0.00943857967841911,0.00853498755312526,0.00420814825653834,0.00275803615217666,0.00451564783564677,0.0157492050911229
"4778","LU9","LU9_102",4500,5,46,0.0120124888862073,0.00829606441176289,0.00393786152350549,0.00293827463592261,0.00457469646780177,0.0175671935287057
"4779","LU9","LU9_102",4750,5,46,0.0154385494054849,0.00804765063123743,0.00368784077275443,0.00264012980601057,0.00460630022707406,0.01738448890337
"4780","LU9","LU9_102",5000,5,46,0.0173767685263016,0.00794810413849236,0.00353980083599326,0.00245537596112499,0.0045388907793377,0.016252459014214
"4781","LU9","LU9_106",250,21,31,0,0.0104767884938601,0.00721839827310143,0.044018127361441,0.0100069657617661,0
"4782","LU9","LU9_106",500,21,31,0,0.0126688281241924,0.0587270338695068,0.0284224149421313,0.00916996208191582,0
"4783","LU9","LU9_106",750,21,31,0,0.0134033047166041,0.0504639770468741,0.0172080694455065,0.00641442225516555,0.00206156477467062
"4784","LU9","LU9_106",1000,21,31,0,0.0145184839664223,0.040992148978531,0.0214197781361658,0.0068032908767679,0.00633643653258703
"4785","LU9","LU9_106",1250,21,31,0,0.0139664501925922,0.0367361098541309,0.0169472316208668,0.00561134926068293,0.00794877491634023
"4786","LU9","LU9_106",1500,21,31,0,0.0137563333408465,0.039167423642208,0.0186856384384904,0.0070072166529573,0.0114941199186498
"4787","LU9","LU9_106",1750,21,31,0.00261923124064526,0.0137619256150691,0.0364914547373431,0.0183740227450562,0.00712805786686056,0.0104046479536981
"4788","LU9","LU9_106",2000,21,31,0.0102229354817373,0.0134959314361549,0.0384698994870598,0.0176551769347521,0.00862117810902129,0.0141429253069174
"4789","LU9","LU9_106",2250,21,31,0.0252081644458178,0.0134096423843992,0.034377790803254,0.0156538354429063,0.00780270600871649,0.0121313665142397
"4790","LU9","LU9_106",2500,21,31,0.0375082234027483,0.0127957174708116,0.0305941416414795,0.0165137222343662,0.00764539843495291,0.0175117992880875
"4791","LU9","LU9_106",2750,21,31,0.0448117513636113,0.0127134170932153,0.0272081479827326,0.0208400437880308,0.00737130687294603,0.0218376460750224
"4792","LU9","LU9_106",3000,21,31,0.043897241746698,0.0127565874075775,0.0260241375769697,0.0223614718272714,0.00755090166385149,0.0224379673735531
"4793","LU9","LU9_106",3250,21,31,0.0415590050336912,0.0127323557737239,0.0267745140681777,0.0218314209755053,0.00784220556658358,0.0243318366186213
"4794","LU9","LU9_106",3500,21,31,0.0441679298305441,0.0127470264353767,0.0253650762382938,0.0208027832672934,0.00781380294969678,0.0254066390550903
"4795","LU9","LU9_106",3750,21,31,0.0452437477967786,0.0128276046799065,0.0249312050507823,0.0188310271822347,0.00773313373618284,0.0259365865759522
"4796","LU9","LU9_106",4000,21,31,0.0438074770381816,0.0127318954248938,0.0236291195411452,0.0191966726204288,0.00752481556557202,0.0269901603264446
"4797","LU9","LU9_106",4250,21,31,0.0410602086795736,0.0126386730228217,0.0229848137327921,0.0186111301594538,0.00729418199836675,0.0245662242354159
"4798","LU9","LU9_106",4500,21,31,0.0370833718904661,0.0125781043740439,0.0223263015585942,0.0177155891790984,0.00694169965895693,0.0225174510827079
"4799","LU9","LU9_106",4750,21,31,0.0345249936750721,0.0124370652086086,0.021442776693025,0.0169723834212889,0.0066304369855591,0.0222153879823991
"4800","LU9","LU9_106",5000,21,31,0.0329868123036404,0.0121769905283414,0.0209352402170327,0.0164353555038884,0.0064553928602491,0.0229716511675376
"4801","LU9","LU9_112",250,7,45,0,0.0376216187207029,0.0189638421362452,0,0.0229586962278278,0
"4802","LU9","LU9_112",500,7,45,0,0.0275203792444153,0.0430076641676559,0,0.0124407425640687,0
"4803","LU9","LU9_112",750,7,45,0,0.0194008193020296,0.0311390545694408,0,0.0083996928082833,0.0108631664880521
"4804","LU9","LU9_112",1000,7,45,0,0.016173390230846,0.0241840853159928,0.00431666356229389,0.00656272289641749,0.0139027286464938
"4805","LU9","LU9_112",1250,7,45,0,0.0158388768638086,0.0262045704315295,0.00970953030542816,0.00794089662581246,0.00969245163850096
"4806","LU9","LU9_112",1500,7,45,0.000279375673667134,0.0150246778696151,0.0338541582489266,0.0129746561084747,0.00953979133342321,0.0146317578791671
"4807","LU9","LU9_112",1750,7,45,0.00273714131031719,0.0135709178349616,0.035621467498005,0.0156326518008284,0.00995223578266231,0.0157343815103448
"4808","LU9","LU9_112",2000,7,45,0.00209562381571146,0.0132324141228941,0.0336713243041035,0.0180254763843754,0.00968485355482246,0.0241163422593533
"4809","LU9","LU9_112",2250,7,45,0.00315212827991817,0.0126767746430121,0.0334897558685759,0.015843009726795,0.00881717864781101,0.0320628935589226
"4810","LU9","LU9_112",2500,7,45,0.00662561023434762,0.0118291938450389,0.0323298864800261,0.0163588598894533,0.00868459737528398,0.0354775763558248
"4811","LU9","LU9_112",2750,7,45,0.00551109716042319,0.012097179734108,0.0316750345715956,0.0140739745706493,0.00799043369557453,0.031123376746381
"4812","LU9","LU9_112",3000,7,45,0.00463085600837155,0.0129128722970226,0.0299892479210644,0.0142274911922495,0.00741994969796389,0.0266507622802131
"4813","LU9","LU9_112",3250,7,45,0.0045811885732294,0.0132294543989527,0.0288108044163021,0.0140933473405512,0.00700566526121552,0.0229632735629057
"4814","LU9","LU9_112",3500,7,45,0.0061326480439452,0.0133201971463159,0.0273373591379983,0.0134330527596901,0.0064563068824188,0.0204810710485985
"4815","LU9","LU9_112",3750,7,45,0.00813110266780738,0.013682755558256,0.0266312246120795,0.0124153823265033,0.00589819165020287,0.0178754642743322
"4816","LU9","LU9_112",4000,7,45,0.00923893581484601,0.013512060030381,0.0259279241397017,0.0117410184723701,0.00556539227380955,0.0161012863419566
"4817","LU9","LU9_112",4250,7,45,0.0112479998383482,0.0133158648705945,0.0251129911826028,0.0111319675331364,0.00552029130520321,0.0158202968750948
