"","site","buff_dist","array","red_squirrel","absent_red_squirrel","harvest","seismic","roads","linear","wells","lc_grassland","lc_coniferous","lc_broadleaf","lc_mixed","lc_shrub","osm_industrial","natural_cohesion","anthropogenic_cohesion","natural_ed","anthropogenic_ed","natural_tca","anthropogenic_tca"
"4310","LU1_66",2500,"LU1",45,20,0.014945023,0.0130672,0.014983238,0.05464444,0.035680238,0.061740172,0.299667394,0.375238928,0.028393696,0.094858954,0.057634967,99.3183718358959,99.8750492490029,137.139298582295,136.663976564337,1051.7825,330.595
"4311","LU1_66",2750,"LU1",45,20,0.024399321,0.013407354,0.014435494,0.054629226,0.034852638,0.063560511,0.286049141,0.388356895,0.02447746,0.099946076,0.049488984,99.2911220751475,99.8853101487084,136.334602422195,135.288234453661,1265.94,390.9175
"4312","LU1_66",3000,"LU1",45,20,0.029639907,0.013274478,0.013802683,0.052383745,0.033209341,0.061984169,0.281227288,0.395138445,0.024462634,0.102420365,0.041732524,99.2807693989317,99.8923192968946,133.314850736846,131.981631595351,1528.9375,443.865
"4313","LU1_66",3250,"LU1",45,20,0.032476902,0.013135655,0.013280184,0.049837174,0.034364239,0.059606363,0.280512433,0.39805638,0.023117473,0.11004871,0.037484136,99.3189623743034,99.8959112059177,130.547941391798,129.216142010445,1830.3575,508.3475
"4314","LU1_66",3500,"LU1",45,20,0.029052352,0.012899834,0.012835886,0.04823244,0.035349172,0.058151736,0.27767686,0.403024449,0.024693326,0.110362287,0.035400827,99.3282988210717,99.9003260415419,128.041278855488,126.557949761473,2162.5075,560.775
"4315","LU1_66",3750,"LU1",45,20,0.030146803,0.013076659,0.012166499,0.046555962,0.036271069,0.055640712,0.284308461,0.397901382,0.027951777,0.113199663,0.032593555,99.3367955361936,99.9036645007147,127.847432886684,126.409229826432,2504.73,619.8625
"4316","LU1_66",4000,"LU1",45,20,0.030410418,0.013220252,0.011744672,0.045148989,0.036180764,0.051946136,0.286296199,0.401524941,0.026452077,0.116439981,0.029343574,99.3638053342221,99.9047067025815,126.973431168808,125.401146316908,2884.595,678.94
"4317","LU1_66",4250,"LU1",45,20,0.029645608,0.01332635,0.011016244,0.043148827,0.034184745,0.050213863,0.287022551,0.394972011,0.025549774,0.129668354,0.026596318,99.3776961910619,99.903709847957,125.800926135846,124.267197983438,3303.1675,720.575
"4318","LU1_66",4500,"LU1",45,20,0.028889199,0.013355687,0.010304669,0.041577915,0.03258998,0.048631302,0.292433243,0.384822379,0.025308726,0.138739697,0.024136835,99.3974913336266,99.9058495181284,123.532904409455,121.860823835434,3758.8725,762.0475
"4319","LU1_66",4750,"LU1",45,20,0.028476625,0.013484282,0.009855196,0.04028937,0.029610123,0.046567745,0.301141738,0.373304593,0.023249981,0.145973322,0.021685027,99.398304561967,99.9086906214676,121.767469271396,120.060794558943,4233.145,798.84
"4320","LU1_66",5000,"LU1",45,20,0.028058087,0.013387702,0.009374483,0.038814106,0.028450974,0.04530529,0.306731909,0.365371163,0.023350553,0.151260431,0.019614317,99.4002500153996,99.9092554139256,119.742496370186,117.967355217833,4743.47,840.63
"4321","LU1_67",250,"LU1",17,47,0,0.002565748,0,0.033009152,0.109841842,0.20032692,0.140691449,0.658981631,0,0,0,99.2331466306753,98.1744033257174,86.1553784860558,86.1553784860558,13.0975,1
"4322","LU1_67",500,"LU1",17,47,0,0.00866017899999999,0.003469807,0.018770309,0.083583433,0.077459518,0.169979606,0.752560876,0,0,0.005103124,99.2076745881991,98.6318130188626,86.4939724906361,86.4939724906361,54.74,4.3825
"4323","LU1_67",750,"LU1",17,47,0,0.013570049,0.00786695199999999,0.0142351,0.043503365,0.04652244,0.219028762,0.685412469999999,0.024051715,0.024984613,0.009461202,99.225696463507,99.1086857584802,96.7560735851706,96.7560735851706,124.775,5.955
"4324","LU1_67",1000,"LU1",17,47,0,0.012000671,0.006921152,0.010987429,0.029049628,0.032225168,0.245728249,0.656640942,0.041552072,0.014378264,0.023684809,99.459108945396,99.2125145238424,85.4623737613575,85.4623737613575,231.075,9.975
"4325","LU1_67",1250,"LU1",17,47,0,0.011786018,0.008720783,0.033841018,0.030846272,0.044156374,0.279798369,0.577862145,0.043230988,0.015071858,0.03275667,99.4300906596682,99.4158479161492,95.1101013277074,95.1101013277074,333.285,29.2375
"4326","LU1_67",1500,"LU1",17,47,0.002385746,0.010987702,0.009562623,0.036566244,0.026477903,0.041009425,0.303882316,0.546074159,0.036104994,0.014742434,0.035948919,99.3622950053871,99.6585893448945,95.7815380169105,95.7815380169105,470.8975,46.3925
"4327","LU1_67",1750,"LU1",17,47,0.00815165499999999,0.01105831,0.00893927,0.0359084,0.026636241,0.044286163,0.294204644,0.55356988,0.026927027,0.019154881,0.038575845,99.3498105298286,99.7284899972024,94.9908408536791,94.9908408536791,637.3325,69.835
"4328","LU1_67",2000,"LU1",17,47,0.00925317099999999,0.010526442,0.00864043199999999,0.034846952,0.025943291,0.041570579,0.292270912,0.551988346,0.028271984,0.022861932,0.035226057,99.3471275123401,99.745986487291,91.7004048582996,91.7004048582996,848.875,89.47
"4329","LU1_67",2250,"LU1",17,47,0.008964867,0.010417968,0.008127512,0.035501898,0.026509422,0.044514232,0.311376166,0.515154048,0.05103275,0.020723854,0.029281359,99.382087009841,99.7650647819166,91.0385674758287,91.0385674758287,1088.815,104.725
"4330","LU1_67",2500,"LU1",17,47,0.012531328,0.00971071699999999,0.007712232,0.035401473,0.026053397,0.047873228,0.320229402,0.495281908,0.053070299,0.022991815,0.030394907,99.4165486993736,99.7974344277291,88.8667456367343,88.8667456367343,1350.21,135.7875
"4331","LU1_67",2750,"LU1",17,47,0.01644965,0.00932794999999999,0.007623797,0.041371725,0.026971872,0.056480811,0.325695739,0.471876518,0.049180824,0.027050963,0.037101894,99.3997793750415,99.8338489605426,89.6611284232291,89.6611284232291,1596.3475,203.57
"4332","LU1_67",3000,"LU1",17,47,0.016003393,0.010170543,0.008535036,0.044527077,0.027518043,0.064224052,0.338465625,0.434138156,0.051745681,0.032620328,0.04272818,99.3527539313872,99.8584674638408,94.989854680886,94.989854680886,1838.34,278.89
"4333","LU1_67",3250,"LU1",17,47,0.01601722,0.01056846,0.00882419999999999,0.045776514,0.030174847,0.073925792,0.357140095,0.395373157,0.053860507,0.038716742,0.042534354,99.3111665235597,99.8765820961925,98.7852008813012,98.7852008813012,2114.715,347.7375
"4334","LU1_67",3500,"LU1",17,47,0.01485076,0.011012866,0.008817245,0.048278418,0.030465259,0.076956992,0.368208041,0.377433819,0.052219425,0.044438405,0.039611323,99.2709831063519,99.8855933818043,101.715877921739,101.715877921739,2436.005,398.91
"4335","LU1_67",3750,"LU1",17,47,0.012936662,0.011321,0.00853203299999999,0.051986988,0.031755109,0.079891842,0.372586082,0.368614265,0.051385117,0.049685652,0.038004836,99.2369505656799,99.8941467741233,104.254128341823,104.254128341823,2783.5025,458.0975
"4336","LU1_67",4000,"LU1",17,47,0.011787802,0.011607442,0.008398694,0.052433477,0.033610819,0.078208089,0.375106876,0.366503377,0.049347776,0.054478806,0.035719448,99.2217948118546,99.899887468229,105.391678207733,105.391678207733,3160.7425,520.14
"4337","LU1_67",4250,"LU1",17,47,0.011240303,0.011828159,0.008082418,0.051073056,0.033183395,0.075663683,0.37817315,0.367452313,0.045656714,0.058641251,0.032887287,99.225517785686,99.9040842119654,105.193742381468,105.032622395062,3595.9725,566.79
"4338","LU1_67",4500,"LU1",17,47,0.012658326,0.011954035,0.007915681,0.049059509,0.032176924,0.072231493,0.377712854,0.372343373,0.044306546,0.0612704,0.03146,99.2386281550474,99.9080018921223,104.002569787561,103.858058506649,4066.5425,628.06
"4339","LU1_67",4750,"LU1",17,47,0.016347447,0.011964304,0.00780115299999999,0.046705936,0.031056518,0.06900363,0.373991023,0.372078264,0.045965878,0.069118284,0.029627249,99.2591980044115,99.9112942226677,103.086758737663,102.957048182537,4553.135,695.115
"4340","LU1_67",5000,"LU1",17,47,0.019403334,0.011870268,0.007522536,0.044749492,0.030411535,0.068021438,0.371759464,0.37283336,0.044894271,0.074399149,0.027744354,99.2872020303278,99.915564603845,101.45763431159,101.308113779399,5083.6525,762.335
"4341","LU1_70",250,"LU1",9,33,0,0,0.01575233,0.017669434,0.048467256,0,0.754059492,0.074906945,0.036954261,0.05088225,0,99.5272072963214,98.1503706194914,46.8302403786275,46.8302403786275,14.1525,0.9375
"4342","LU1_70",500,"LU1",9,33,0,0.001570041,0.008369023,0.008159303,0.078655712,0.018909379,0.599980844,0.147615231,0.114998014,0.070113869,7.55000000000001e-08,99.6867261618253,98.4543000564044,46.5218759836324,46.5218759836324,59.7425,5.3275
"4343","LU1_70",750,"LU1",9,33,0,0.009664512,0.007054123,0.008884349,0.046546068,0.015200928,0.545926096,0.197684661,0.142121779,0.050155858,0.016257849,99.6604375849312,98.4998096998296,70.1557299931192,70.1557299931192,129.9925,11.1875
"4344","LU1_70",1000,"LU1",9,33,0,0.009329836,0.004769765,0.008549867,0.036877053,0.00879559999999999,0.514377393,0.231720934,0.173298958,0.038727557,0.017429201,99.8408089081349,98.4765230353148,65.080043703387,65.080043703387,241.19,15.4775
"4345","LU1_70",1250,"LU1",9,33,0,0.00927578699999999,0.00437572,0.007148382,0.037476626,0.017330213,0.475790644,0.253216781,0.183432652,0.038669373,0.014849154,99.8514227720668,99.3374929717493,59.3358322892837,59.3358322892837,386.75,23.52
"4346","LU1_70",1500,"LU1",9,33,0.00459512,0.00970008999999999,0.003760398,0.014354493,0.038786543,0.016389837,0.437459888,0.304807431,0.155344951,0.057267105,0.010311912,99.8128560927145,99.3285886056272,67.0652181575923,67.0652181575923,544.0325,35.9225
"4347","LU1_70",1750,"LU1",9,33,0.00946110699999999,0.009394249,0.003022671,0.018614345,0.031908437,0.014876569,0.409125569,0.32795144,0.133382964,0.09065826,0.00885511599999999,99.82778899632,99.4183677017149,68.4231528650867,68.4231528650867,742.8575,45.6525
"4348","LU1_70",2000,"LU1",9,33,0.011280261,0.008528855,0.002513285,0.019947612,0.027851082,0.023219177,0.392270524,0.328933318,0.128122818,0.107088828,0.006779698,99.8675522635806,99.3850554523831,66.0442517922214,66.0442517922214,983.8025,54.5525
"4349","LU1_70",2250,"LU1",9,33,0.010780981,0.008505512,0.002160629,0.020934421,0.025109495,0.031770459,0.388132479,0.334784221,0.109198585,0.114345652,0.008620183,99.8549559659594,99.4021308112036,67.3075414691386,67.2071433277591,1247.81,68.9925
"4350","LU1_70",2500,"LU1",9,33,0.008732595,0.008291479,0.003986286,0.022054399,0.027891652,0.038552377,0.379984597,0.337419194,0.095833663,0.109840265,0.015402512,99.8233118868126,99.5042845731014,70.4971122951153,70.0700573473787,1495.24,114.045
"4351","LU1_70",2750,"LU1",9,33,0.00721701999999999,0.007802509,0.005741886,0.031002951,0.029555253,0.046357859,0.364973839,0.338161979,0.095846946,0.101695887,0.018427504,99.8106282149448,99.7615128597727,73.5280676005198,73.1750622749722,1757.9775,167.9825
"4352","LU1_70",3000,"LU1",9,33,0.006064302,0.007367237,0.00740984199999999,0.037229591,0.032597928,0.062031532,0.342963015,0.34184401,0.095265051,0.090979668,0.024050599,99.7612773445316,99.825778149735,78.2838963408119,77.987212576566,2014.3575,245.5175
"4353","LU1_70",3250,"LU1",9,33,0.005167216,0.00723971699999999,0.008290379,0.038078886,0.033158258,0.074721358,0.329890321,0.348338421,0.093892546,0.082317449,0.032016141,99.7316239302743,99.846992890469,80.166445942692,79.9136166626535,2319.945,315.2825
"4354","LU1_70",3500,"LU1",9,33,0.004455406,0.00706544,0.010054079,0.037842082,0.035368292,0.074419306,0.322438355,0.348902506,0.096329879,0.074642699,0.034669621,99.691535779146,99.869017751961,81.9320451475003,81.7140165156689,2635.2425,406.955
"4355","LU1_70",3750,"LU1",9,33,0.003881153,0.007093968,0.010312632,0.037550125,0.035728917,0.072429324,0.317106004,0.353523611,0.101281276,0.068464134,0.035808984,99.6623485850554,99.8759184172212,82.5671735956,82.3772236440202,3013.2325,479.2875
"4356","LU1_70",4000,"LU1",9,33,0.00341117,0.00742433299999999,0.009993839,0.036773017,0.036571787,0.070260038,0.312345251,0.359532098,0.102475955,0.0687267270000001,0.035151948,99.6569009198323,99.8794986238804,84.0121746692341,83.6255668053916,3428.1625,534.7575
"4357","LU1_70",4250,"LU1",9,33,0.003323017,0.007444349,0.010180976,0.036278398,0.03627596,0.067945326,0.306204029,0.362641078,0.100662194,0.071610723,0.034379858,99.641665296302,99.8847481677426,84.8093932526497,84.3920640538689,3843.695,597.1525
"4358","LU1_70",4500,"LU1",9,33,0.003683079,0.007685983,0.010932013,0.036430932,0.036643726,0.064663055,0.301700593,0.362952466,0.097850442,0.073099282,0.033619294,99.6251206205102,99.8948486784803,85.6969286187483,85.2602523690276,4239.6725,686.3325
"4359","LU1_70",4750,"LU1",9,33,0.00420925499999999,0.007740823,0.010841912,0.036463882,0.035878496,0.060317282,0.296204297,0.373011501,0.093746992,0.073024705,0.03271869,99.620095408027,99.8998978049087,85.1976652379878,84.9135743288969,4707.5675,758.1825
"4360","LU1_70",5000,"LU1",9,33,0.005937986,0.00779173399999999,0.010635719,0.035804703,0.037514349,0.057584267,0.297059743,0.379750118,0.089297087,0.071794385,0.031867647,99.6117804447843,99.9030320021743,85.2195418508761,84.9185925881859,5192.395,844.425
"4361","LU1_71",250,"LU1",21,43,0,0.000733647,0.018989673,0.099615129,0,0,0.874168181,0,0,0,0,99.4783290734559,98.3715402385868,39.8853296771781,39.8853296771781,13.49,1.5725
"4362","LU1_71",500,"LU1",21,43,0,0.00453027499999999,0.013001297,0.05593596,0.095525799,0,0.839178612,0.046110229,0,0.018731094,0,99.5331621672398,97.9993802895878,78.5646836638338,78.5646836638338,49.2925,8.69
"4363","LU1_71",750,"LU1",21,43,0,0.010331913,0.015821302,0.05182205,0.071005617,0,0.754406341,0.067634534,0,0.047244521,0.023959003,99.3421927534842,99.38492446137,100.448027415345,100.448027415345,102.2725,21.905
"4364","LU1_71",1000,"LU1",21,43,0,0.00999534599999999,0.018787616,0.051631078,0.066116422,0.005353331,0.713417581999999,0.078973368,0,0.042837208,0.043609299,99.4548391749797,99.5384284291623,102.241783294282,102.241783294282,172.7075,49.6625
"4365","LU1_71",1250,"LU1",21,43,0,0.010884833,0.018758351,0.049224352,0.071339434,0.010655001,0.681295296,0.105725871,0,0.043996103,0.03415464,99.4267900166634,99.6645011089917,110.380157743907,110.380157743907,264.5725,77.105
"4366","LU1_71",1500,"LU1",21,43,0,0.010506959,0.01732792,0.047818376,0.065957367,0.027234201,0.618553289,0.135865719,0.004552032,0.064555541,0.040983162,99.4117169618622,99.7009488364091,110.628937247285,110.368069827863,391.45,109.8725
"4367","LU1_71",1750,"LU1",21,43,0,0.010629283,0.01663591,0.04482568,0.071353164,0.045753393,0.547811242,0.154637864,0.016310607,0.085637336,0.056373804,99.3487350567614,99.8223708789421,123.267258737888,122.406880949111,506.35,159.84
"4368","LU1_71",2000,"LU1",21,43,0,0.010939054,0.018723115,0.043550539,0.075560769,0.045745047,0.49600852,0.167021653,0.031574451,0.087002938,0.052650631,99.2909653355329,99.8616958971894,130.814928614103,129.981282663539,633.2225,228.28
"4369","LU1_71",2250,"LU1",21,43,0,0.010999343,0.020467429,0.044667594,0.078741546,0.054331653,0.43839162,0.171576284,0.040671581,0.099460197,0.056335027,99.1985824372798,99.8898004535527,137.584913948636,136.449067319308,758.3825,314.4875
"4370","LU1_71",2500,"LU1",21,43,0,0.011474811,0.021469186,0.044013872,0.079036679,0.065088309,0.405183062,0.178673201,0.0467238,0.09317925,0.062184913,99.0896948195458,99.9114529629153,144.722174556871,143.245184210694,878.6975,410.66
"4371","LU1_71",2750,"LU1",21,43,0,0.011694515,0.02161042,0.049801098,0.07126223,0.083076861,0.377717459,0.187067142,0.04304201,0.087274932,0.063112806,99.0156330245352,99.9196165603284,148.931945193044,146.967199249404,1023.6025,493.8925
"4372","LU1_71",3000,"LU1",21,43,0,0.011346211,0.021148304,0.04960724,0.069770498,0.094666613,0.364649997,0.184563501,0.037699025,0.092212414,0.062632123,99.0099088185593,99.9245285479132,145.698966508664,142.938633361355,1215.58,578.26
"4373","LU1_71",3250,"LU1",21,43,0.000916799,0.010837104,0.021214433,0.051224134,0.066284871,0.090403233,0.355940567,0.184390867,0.033980378,0.101800527,0.059852195,99.0241729870872,99.9267390563321,141.035105264623,138.121393133663,1439.08,672.6375
"4374","LU1_71",3500,"LU1",21,43,0.003370375,0.010359024,0.020705159,0.050517951,0.065464818,0.089614411,0.356091716,0.188524602,0.032059104,0.102313163,0.061084983,99.0693120436322,99.9305234255856,136.127631822297,133.412502960749,1686.22,780.61
"4375","LU1_71",3750,"LU1",21,43,0.007754415,0.009743543,0.020500048,0.048938543,0.061633873,0.091425852,0.344769048,0.198735389,0.032107667,0.104143998,0.066018304,99.1038712412534,99.9343432777754,131.091173261421,128.397867516946,1953.0075,911.6575
"4376","LU1_71",4000,"LU1",21,43,0.00979164799999999,0.00936725,0.019614116,0.046623139,0.060232668,0.090883786,0.337528961,0.2152258,0.034686754,0.101333756,0.068679145,99.213782120044,99.9355068421289,125.616376750739,122.96079488562,2280.79,1027.975
"4377","LU1_71",4250,"LU1",21,43,0.0109988,0.00910009199999999,0.018650635,0.04834575,0.057317473,0.086121172,0.339088378,0.225910603,0.037604454,0.09831522,0.064454585,99.2500152211024,99.9380812944798,122.710113952275,120.111024778071,2647.78,1112.945
"4378","LU1_71",4500,"LU1",21,43,0.012260848,0.008963277,0.017855223,0.047346462,0.057293838,0.081872805,0.332194837,0.231734023,0.042251327,0.101821574,0.060495436,99.2571253984322,99.9405015884868,120.36606514527,117.605339549613,3017.73,1213.485
"4379","LU1_71",4750,"LU1",21,43,0.013759796,0.00882152299999999,0.016912386,0.046053904,0.054890501,0.077481956,0.327599637,0.238903957,0.045862483,0.104163886,0.056824378,99.2787794640453,99.9400289020142,117.911877158297,115.359195944191,3441.4275,1292.985
"4380","LU1_71",5000,"LU1",21,43,0.013630815,0.008637208,0.016415983,0.045477353,0.053707872,0.076350055,0.329086375,0.241534461,0.046826975,0.10266654,0.053033042,99.2953299168366,99.9410453210916,115.621952907155,112.914026847025,3882.055,1387.225
"4381","LU1_72",250,"LU1",0,14,0,0.045512334,0.02511885,0.026348171,0.02897954,0,0.886500036,0.113499964,0,0,0,98.2293306087589,98.3084973366402,212.845407020164,212.845407020164,9.0075,0.9175
"4382","LU1_72",500,"LU1",0,14,0,0.023809256,0.021767994,0.051683185,0.025977687,0.019794554,0.837115715,0.143089732,0,0,0,98.7777601299625,99.0671681817787,142.6862288269,142.6862288269,47.005,5.35
"4383","LU1_72",750,"LU1",0,14,0.005881149,0.015425908,0.016795968,0.04681464,0.021334071,0.062196208,0.708359314,0.192954011,0,0.036490467,0.01997965,99.2680409230167,99.3079620581214,112.429608616888,112.429608616888,116.44,11.685
"4384","LU1_72",1000,"LU1",0,14,0.00667853299999999,0.012514508,0.012953917,0.038303457,0.022347171,0.055038446,0.66550366,0.203969782,0,0.075488112,0.016360638,99.4186037312302,99.3306923697164,94.3260334470396,94.3260334470396,222.815,16.6
"4385","LU1_72",1250,"LU1",0,14,0.008225843,0.013795509,0.010189072,0.031891877,0.021416091,0.042029927,0.712656522,0.180164697,0,0.065148854,0.013801276,99.470611938799,99.3849998236061,92.5979459870673,92.5979459870673,352.37,23.915
"4386","LU1_72",1500,"LU1",0,14,0.005712391,0.013833038,0.008415205,0.028017452,0.01753817,0.034805551,0.704786156,0.194562111,0,0.065704147,0.010595805,99.5100565975768,99.452159023164,84.3455028655618,84.1833677576715,528.82,27.3475
"4387","LU1_72",1750,"LU1",0,14,0.00419685899999999,0.012266058,0.007445744,0.025229705,0.016204235,0.037669683,0.672997101,0.204821472,0.003856212,0.075337502,0.011025656,99.5457626985366,99.4888304930244,77.7234828660113,76.7181921348955,734.475,33.0675
"4388","LU1_72",2000,"LU1",0,14,0.00421644799999999,0.012418491,0.006628568,0.02232438,0.014478444,0.031387482,0.642429279,0.217388165,0.013314772,0.091360286,0.010636534,99.5917698780851,99.530944921818,74.8467402154865,73.9893983325494,972.87,39.06
"4389","LU1_72",2250,"LU1",0,14,0.00816139099999999,0.012481909,0.00588708699999999,0.020989449,0.015205073,0.033837233,0.634489092,0.216195494,0.012939509,0.09928335,0.009332189,99.590851930531,99.5845736896994,75.5211233582791,74.8434943695619,1230.4875,51.69
"4390","LU1_72",2500,"LU1",0,14,0.010079517,0.012687081,0.005263733,0.020884999,0.014147133,0.03770441,0.628712042,0.217871641,0.010481003,0.102594094,0.00875142499999999,99.5645446172256,99.6256580559638,77.7836662434597,77.2346409539823,1516.7075,61.9875
"4391","LU1_72",2750,"LU1",0,14,0.008347147,0.012621335,0.005029028,0.020472797,0.012963899,0.041902324,0.6439874,0.207613709,0.00866198599999999,0.093258855,0.009152662,99.5520622832085,99.6544711678206,78.4060764919395,77.9522306209389,1842.66,70.5425
"4392","LU1_72",3000,"LU1",0,14,0.007013923,0.013079271,0.004889716,0.019131761,0.012580994,0.039968406,0.658682441,0.194595878,0.009512359,0.090407186,0.007695202,99.5426214567786,99.6721968457865,79.5128256746591,79.1313929710429,2198.6175,80.0425
"4393","LU1_72",3250,"LU1",0,14,0.007343568,0.013287532,0.004634541,0.017857486,0.013790069,0.038474436,0.666048711,0.184500832,0.011648857,0.08915194,0.006666568,99.5797319188965,99.6951694556487,82.535368538592,81.995115146207,2557.935,92.5725
"4394","LU1_72",3500,"LU1",0,14,0.00731560699999999,0.013178389,0.004428172,0.017773157,0.012565367,0.035862229,0.667810994,0.18036615,0.012313037,0.090526036,0.005748214,99.5765491163559,99.7094554960473,83.3383623164989,82.5557876458324,2963.9825,101.0375
"4395","LU1_72",3750,"LU1",0,14,0.010281023,0.013118021,0.004338176,0.01775625,0.013268363,0.037129706,0.663090948,0.17402791,0.015366665,0.095703169,0.00545239,99.5725407219629,99.7317613012734,85.7744370423637,84.8518151680845,3375.2375,126.1
"4396","LU1_72",4000,"LU1",0,14,0.010515823,0.013018087,0.00450113,0.017289487,0.01469185,0.042645507,0.655295396,0.168801849,0.018328576,0.092929569,0.008250838,99.6084332579828,99.7649873687581,88.688177642704,87.2769266929669,3779.67,165.195
"4397","LU1_72",4250,"LU1",0,14,0.012260458,0.012872603,0.005067335,0.017736742,0.015284363,0.043594404,0.640126669,0.166432935,0.023911109,0.09110001,0.00970009699999999,99.6144242105236,99.8042919492102,90.7660997967509,89.1786703363317,4176.97,225.975
"4398","LU1_72",4500,"LU1",0,14,0.014265056,0.012798539,0.005507843,0.017683963,0.016596457,0.04437427,0.620184974,0.165405349,0.026564074,0.095677324,0.010176713,99.6033907575169,99.831032406781,93.0546714455078,91.4029946165388,4572.575,289.0525
"4399","LU1_72",4750,"LU1",0,14,0.01616066,0.012570208,0.005799859,0.017896972,0.018022257,0.045641795,0.599358947,0.161622665,0.033080501,0.100137981,0.010317667,99.6012559325696,99.8421034002951,94.4962652372399,92.8544640918563,4983.8825,352.6825
"4400","LU1_72",5000,"LU1",0,14,0.015673394,0.012637467,0.005776051,0.017674724,0.020091898,0.045888038,0.584663236,0.157907522,0.040656337,0.100198567,0.01074953,99.6010835850462,99.8542637389476,96.1357252156098,94.4070293089352,5422.01,405.3425
"4401","LU1_73",250,"LU1",9,56,0,0.031059088,0.022695619,0.01983681,0.122447534,0,0.869093634,0,0,0,0.110648374,97.4316751199195,99.3755367823194,198.007471980075,198.007471980075,5.5025,3.8025
"4402","LU1_73",500,"LU1",9,56,0,0.024588417,0.010809879,0.026175347,0.110358549,0.072271614,0.800665756,0,0,0.06789655,0.041346636,98.1800115676876,99.4555915850191,171.550882936196,171.550882936196,36.1825,9.6625
"4403","LU1_73",750,"LU1",9,56,0,0.024634952,0.006243653,0.015813577,0.079192367,0.038554331,0.761793873,0,0.00269589099999999,0.161975336,0.018376283,98.7327789625694,99.4030756941069,158.239226922861,158.239226922861,101.965,11.8075
"4404","LU1_73",1000,"LU1",9,56,0,0.020578691,0.00431422099999999,0.010916427,0.052744903,0.021686811,0.705641725,0,0.034092094,0.214073102,0.010336659,99.1070128816678,99.4396777865888,124.988128027353,124.988128027353,214.37,13.0275
"4405","LU1_73",1250,"LU1",9,56,0,0.022407561,0.003272728,0.007947213,0.045712491,0.014952372,0.648656441,0.036228927,0.035808777,0.244636287,0.00836198799999999,99.1313941175088,99.4934652657451,125.902636916836,125.182555780933,345.395,15.3775
"4406","LU1_73",1500,"LU1",9,56,0,0.020520033,0.002627339,0.00822864799999999,0.040660118,0.028745408,0.589663803,0.082925648,0.027500387,0.242028958,0.00678985,99.3581246112033,99.5217127005809,117.393710195292,114.715097857463,504.3925,18.4025
"4407","LU1_73",1750,"LU1",9,56,0,0.017962287,0.002709648,0.012975161,0.032909056,0.022455653,0.546443913,0.146800555,0.026413871,0.216592244,0.00581921,99.4044366669472,99.6007978632386,107.639491650581,103.867031130572,697.38,25.0325
"4408","LU1_73",2000,"LU1",9,56,0,0.017230973,0.003494998,0.012788532,0.030279176,0.01942022,0.495236016,0.201049806,0.024901225,0.203228113,0.007280286,99.46578655632,99.6651689590005,105.000148843486,101.535072486778,904.21,41.8075
"4409","LU1_73",2250,"LU1",9,56,0,0.016295454,0.005029488,0.025975359,0.02738484,0.024951297,0.441222776,0.255429527,0.025284428,0.186379246,0.007339372,99.432035337008,99.7399839168705,106.443218519175,103.434699610838,1114.015,72.725
"4410","LU1_73",2500,"LU1",9,56,0,0.0158572,0.006759432,0.042709263,0.027819397,0.035284461,0.413202859,0.274975415,0.024291958,0.176758011,0.00909795,99.3815811271001,99.7953366528072,110.344494530814,107.635001264515,1326.83,120.5675
"4411","LU1_73",2750,"LU1",9,56,0.000585857,0.015637762,0.00878046499999999,0.048047562,0.028050555,0.041116078,0.379848956,0.293382875,0.024446682,0.173636994,0.019179467,99.3787141635431,99.829155307492,111.798292843073,109.192908732764,1544.5625,193.4875
"4412","LU1_73",3000,"LU1",9,56,0.000492283,0.015219596,0.010156145,0.048563113,0.029539813,0.048098436,0.357281451,0.30578857,0.024111362,0.165884598,0.029204023,99.4004536752652,99.8522714145773,112.380602563038,109.825334065596,1790.545,274.6475
"4413","LU1_73",3250,"LU1",9,56,0.001153029,0.0155396,0.010360922,0.05126208,0.030776764,0.051124573,0.338973301,0.326933614,0.026551607,0.158006507,0.029605742,99.3784971964888,99.870490505894,114.896482706988,112.717408888605,2083.83,339.195
"4414","LU1_73",3500,"LU1",9,56,0.003734232,0.015795556,0.010172347,0.051043383,0.03170444,0.04976624,0.324791086,0.342571607,0.031349997,0.155434579,0.027794659,99.3462649952932,99.879122412759,117.629272420067,115.646355611732,2399.61,394.4075
"4415","LU1_73",3750,"LU1",9,56,0.00432472899999999,0.015963032,0.009585337,0.049191459,0.031963736,0.048273389,0.323585561,0.350391338,0.033573921,0.15346397,0.024977618,99.3258765354976,99.8857316947689,118.642007761732,116.762911017081,2770.315,433.7975
"4416","LU1_73",4000,"LU1",9,56,0.003801031,0.016203629,0.009124631,0.048150594,0.032001665,0.04804717,0.33342676,0.350094745,0.035675454,0.146129325,0.022533103,99.3069603301677,99.890400528631,119.217111912568,117.51669361563,3176.25,475.745
"4417","LU1_73",4250,"LU1",9,56,0.003367004,0.01632685,0.00857245599999999,0.045934146,0.030311278,0.047082618,0.347783129,0.347111217,0.036966862,0.139024528,0.021334618,99.3144357994067,99.8918618877122,118.630630376819,116.829314782541,3628.505,507.0525
"4418","LU1_73",4500,"LU1",9,56,0.00369250799999999,0.016281321,0.007972868,0.043510471,0.028601869,0.046728069,0.361152472,0.342005919,0.038653537,0.131910436,0.020105457,99.327008019211,99.8945887659953,117.985739204465,116.058434862375,4108.48,537.545
