array,site,red_squirrel,absent_red_squirrel,buffer_dist,harvest,roads,trails,veg_edges,wells,lc_grassland,lc_coniferous,lc_broadleaf,lc_mixed,lc_developed,lc_shrub,osm_industrial,forest_cai_mn,nonforest_cai_mn,nonveg_anthro_cai_mn,veg_anthro_cai_mn,forest_cohesion,nonforest_cohesion,nonveg_anthro_cohesion,veg_anthro_cohesion,forest_ed,nonforest_ed,nonveg_anthro_ed,veg_anthro_ed,forest_tca,nonforest_tca,nonveg_anthro_tca,veg_anthro_tca,seismic,pipe_trans
LU22,LU22_50,3,45,5000,0.13703935945075105,0.00321706078428662,0.00311480152875922,0.0071460260025369,0.00728204691165229,0.0802490639235609,0.2854897128367451,0.2697749762400081,0.08252435087894552,0.04858348481100499,0.18945979996696805,0.00350257960174145,42.20322213284833,16.555311495718563,2.7153878610190514,1.3844417516904064,98.83041781509408,98.10397784299572,99.2058666902996,99.7894336942243,101.31945997481138,48.59895854375544,32.48116818191795,132.90098912575635,3247.9725,747.6725,36.7375,847.2925,0.0209286279535599,0.0105653160816079
LU22,LU22_38,2,17,5000,0.18585001277335497,0.00489306213666226,0.00344571184308231,0.0101022947697691,0.01010019230826181,0.10380409508215102,0.2602054581600729,0.2179904370181821,0.0672419530707643,0.073179482736861,0.24579630783851303,0.00410064545766798,39.63731825719659,14.802240310341832,2.424143475621972,1.4645510180388013,98.5567995804438,97.56779935805952,99.26522629636246,99.77285271900897,97.5511213012076,62.54014418343192,47.89465530005023,151.77149779678223,2624.8325,830.2075,50.615,1167.04,0.0218679995725589,0.0130212821063143
LU22,LU22_22,5,44,5000,0.17577762340585595,0.00671129023706225,0.00351108777628911,0.0109200032598692,0.01077620517319426,0.09063355507782182,0.228400005423276,0.3460135028555339,0.10525743319948797,0.06846018394814986,0.123083075190053,0.00740189278182243,42.04168957314879,6.100021753592832,2.9384969322398033,1.0062193432562831,98.84287668040773,95.72183738643017,99.57731845650602,99.70786327301109,114.3588482482548,37.344859037377624,46.341627136135926,148.3130582617086,3476.4425,140.2975,49.6775,1115.58,0.0205166321680916,0.01178085499003118
LU22,LU22_85,1,50,5000,0.13106031009026706,0.0028753645294835,0.00317679563809303,0.00510307214161953,0.00654082032905692,0.0101833652920587,0.07418570940903384,0.04340200492854441,0.02549736921265861,0.0250860710532162,0.752705975391409,0.00146347894316015,35.860690914367005,31.87739926197324,1.5257366287511749,0.7008842910980426,98.38791084240312,98.97388106560248,98.29518665427318,99.91429539718152,28.142873821852785,111.0069418707007,18.780367304205747,122.97237153912543,671.125,3497.19,10.8425,794.1475,0.01914853801697239,0.00970400820912505
LU22,LU22_33,6,45,5000,0.16827668335533305,0.00617045324502007,0.00314363119919379,0.010973666489317,0.01201726439714505,0.09925757282346714,0.2490201285972691,0.297493047677722,0.10601174726600406,0.0710978075299144,0.142293016226059,0.00451064773770781,42.88015835297352,8.387275821914502,3.30705499924077,0.9309513295244972,98.65237706171015,96.52669674079318,99.47526378911824,99.73579863788082,110.2675422815679,44.252846686905954,46.98301929349547,149.07722265540622,3339.115,289.4625,43.495,1086.0575,0.0219739715605895,0.01261250777929512
LU22,LU22_34,0,49,5000,0.176330764027709,0.00609333361227354,0.00297196944121286,0.0109871802918327,0.01145285908647896,0.09805382249231458,0.25961435947508,0.2505751277481869,0.0960200648198943,0.07583421676717522,0.18612420115488296,0.00406867705790761,43.08935495842441,9.08647291726334,2.991890108589199,1.1644385287069816,98.6143979273578,97.22761620990008,99.38422728824146,99.7661297454826,103.33754534915828,49.482278356982974,49.470825745978544,148.02817851312022,3090.41,485.66,49.2075,1139.3975,0.0219964819330696,0.012193625709595089
LU22,LU22_11,35,16,5000,0.038599914426525,0.00665281554636473,0.00265748063084128,0.00842992798436517,0.01031510923990298,0.02377980331264459,0.304336017413671,0.288940009093328,0.1771984894112441,0.06227949349537459,0.04107191280705979,0.00833285690327844,42.82578688757754,9.966527904260014,4.333785046183915,0.5056212164286125,98.85244338776816,96.12442838879154,99.56601331706388,99.648672663776,125.08350862190731,18.57168125602057,46.533867279508605,144.64456821747746,4049.94,87.4825,57.3975,264.90999999999997,0.0238419629579902,0.014756140392781392
LU22,LU22_29,0,51,5000,0.16430019162769605,0.00649430066178132,0.00260575463614759,0.0106741846864108,0.01276507676578567,0.08712224981785063,0.265376340815525,0.281959506896147,0.12013138146304404,0.0733505857034122,0.139678212130479,0.00485917170648837,42.45631440523944,7.844895678068816,2.9438141813511756,1.208734086209477,98.69314447883424,96.51138985562008,99.52061355536568,99.74226823784193,105.04643046882208,41.85900025768194,49.037828345650105,143.60519308648887,3496.58,264.72,44.8625,1056.56,0.0206995368587728,0.0126681184303135
LU22,LU22_86,0,51,5000,0.087180964945774,0.0035623360206643,0.00293100633217032,0.00589159816081777,0.00688496915513911,0.00884684468217015,0.06809246531267482,0.0318137462865731,0.0252607523053872,0.0305582337870965,0.7753099050499688,0.00123329576569674,36.02189086422579,38.203546298989394,1.2981351214120478,0.5001450417920796,98.4328035437698,98.96398005725432,98.78349551636676,99.89362304583148,25.12373221796721,112.1476121065748,23.98932139582794,122.2198822834042,631.2675,3874.345,13.68,532.6125000000001,0.0195636698252936,0.0113135322580961
LU22,LU22_80,0,51,5000,0.07055844999034815,0.00361148556928963,0.00282456798694104,0.00583558239124021,0.00639668645886391,0.00902192649577603,0.06888790814139287,0.019591361380956,0.020805542992673,0.0298649120623639,0.7957154735744002,0.00135388469045195,36.19824245940701,40.781637349668635,1.1485176535095398,0.9900759008973936,98.34785373792278,99.0465766859446,98.88413307607568,99.8728771396952,22.762707868932463,110.8072279996068,24.062579631461222,121.67766806950593,540.0975,4143.8275,13.8725,416.26,0.01950867985984829,0.01215636610864359
LU22,LU22_17,1,47,5000,0.11106802858636,0.00724749818188292,0.0024349491949638,0.00931672179467012,0.01143445777264452,0.04565162460951993,0.3045877845758621,0.316511326668604,0.15043701854051705,0.0696673485870763,0.0913829430426061,0.00685540262812559,43.51379604872789,6.6967317353874165,3.138440579426194,0.8484155410783004,98.72366211439018,95.86210028144208,99.6243696393177,99.74846498744128,117.52594832635005,28.28794649460992,49.38572445194927,146.99475959444675,4097.445,113.33,46.225,709.8325,0.02282787454683709,0.01320059536633588
LU22,LU22_35,3,48,5000,0.14809076576285304,0.00583359378144312,0.00259484031704376,0.01013547213307309,0.01241060866699268,0.06946028735434097,0.2672496496251639,0.260855535487737,0.11266772124122704,0.07374705933672983,0.18862677310315992,0.0039725895641296,43.55211036433436,9.370702742489025,2.801251534222482,1.150617740990294,98.6887197350191,97.48677703744308,99.36060704499248,99.77902497565442,98.90315095568288,46.5977129016157,48.134236839099856,140.91483299130036,3406.405,527.12,42.0525,947.505,0.0214325779719908,0.01196273215640046
LU22,LU22_63,24,27,5000,0.06262596529579317,0.00377476237563396,0.00305320072585807,0.00493515576508598,0.00605255724604001,0.02197851491394241,0.129403903342716,0.07202387156843545,0.03413417463380792,0.04494630400451269,0.6628789244129127,0.00255375244335824,39.709641546252726,36.4302770859774,1.9046148222618835,0.9185381798860974,98.38012479283002,98.91591298824586,99.21149679728452,99.80381212538283,44.845092216785,100.39340144317184,33.64813508119035,133.1215001555663,1198.26,3426.0525,24.4425,362.305,0.02222265291388579,0.0149284097363018
LU22,LU22_30,4,47,5000,0.11816381829235197,0.00569640519366168,0.00262141778680891,0.00797808576929573,0.0118444788742004,0.05146131309114781,0.2906641754099291,0.3064972280618279,0.13711014043562106,0.06722444588433973,0.118610345069699,0.00473111731221653,43.44999397723046,8.44512738526663,2.977240602234909,0.7267173704858563,98.77612034985631,96.57512880722015,99.50810532710034,99.77194169361388,107.19259725361876,34.59666700811393,45.71936470449012,138.3084108641309,3967.895,245.9025,42.9325,758.69,0.0214379447022025,0.01190398448025659
LU22,LU22_4,0,49,5000,0.0289366568969537,0.00419108485128623,0.00152181789758871,0.00478311013118953,0.0077628768356221,0.0215536819478679,0.3881096690391421,0.23191723054466415,0.1725182469666931,0.0378142211654151,0.02610909691227021,0.00525683549077573,45.05047151151358,18.930461986580664,3.264728507679904,0.29201608860406164,98.88632671070036,96.9879273300402,99.48978867603763,99.84070063908408,120.22766409524962,13.601819429452728,29.432433575968464,127.84361407048348,4309.2625,95.4975,30.885,204.135,0.0242724991127521,0.00850508129230829
LU22,LU22_36,2,49,5000,0.09285740584429485,0.00483743181466474,0.00271430972581687,0.0075408259366689,0.01173424587121827,0.0324132729286031,0.2796449156426422,0.278725169472176,0.100028950595545,0.07388382079732476,0.2070277040921981,0.00413908845680363,41.524692650614995,14.700672567942032,3.2314304212984526,1.185773746569492,98.88629433799608,97.87139600000778,99.27773736880266,99.7708880781284,92.01673494279852,48.40611790620428,48.81714265899293,130.30629933609322,3652.12,720.5775,45.135000000000005,600.8075,0.02084206721420679,0.011746479713481786
LU22,LU22_76,13,38,5000,0.03387131791031352,0.00464546933996867,0.00267319672244043,0.00746081332479829,0.00757042744769905,0.01095378155792379,0.113803873681876,0.05660059701872513,0.03072602502184769,0.0425291741635338,0.7147330245939448,0.00309053261502531,36.262350894668145,39.52806893506501,2.1091240404656735,0.4798310283417001,98.38243480340648,98.8906623168448,98.9852204810179,99.84362412939566,40.114370716108546,101.32204556632146,34.61597436202506,130.15586000403377,1015.5075,3902.735,23.4475,212.8525,0.02224348996588258,0.0136672928748289
LU22,LU22_5,21,27,5000,0.0366477868693959,0.00463292178990338,0.00151022525163868,0.00558524507883908,0.00705306115421387,0.0265415522922442,0.352991572271698,0.2690188871234382,0.1715432880848261,0.04154839278188,0.02869695987967289,0.00508832389516932,43.75058908629052,19.934895409215436,3.110285084847972,0.61819338865536555,98.93253721769446,97.20361619008249,99.2772509728128,99.81837397604488,115.15728962701274,14.958937839699308,32.36808492701386,125.24125908051936,4379.855,127.0625,30.03,246.0425,0.022798055306936,0.00852865305013344
LU22,LU22_87,4,47,5000,0.0218774710374905,0.00454194908926685,0.00183352352396513,0.00734140656128165,0.00650515961161507,0.00871529119024559,0.09794549020740408,0.08192385635595183,0.0384748211706482,0.04123552814836944,0.6915728446217247,0.00224471824390935,37.05194538254671,41.389108991703026,1.9560767095238896,0.4135331579576096,98.68264257260466,98.95324808166838,98.8850788335359,99.83110919124006,36.41747438153664,94.22491821051868,33.478652022818345,116.1378822409618,1198.4175,3939.7,24.6925,140.6025,0.02001748328288279,0.011427711409586105
LU22,LU22_25,0,51,5000,0.15916673026072406,0.00404586055239204,0.00233064509635519,0.00594137885096305,0.00677856129688585,0.0267417378796374,0.258359236294362,0.37654341633437,0.15794761797325105,0.05394066719966674,0.11158561816644798,0.00204453083003494,40.13278718623041,8.813369285006322,3.0525675833638903,0.8520600413271813,99.07850856642148,96.09277080750846,99.32076064708542,99.7979587096365,95.35653000494372,24.52263199318441,34.11421201750217,112.03728977260798,4327.64,134.395,27.8225,1025.9125,0.0169191306019898,0.00636588208966563
LU22,LU22_89,5,46,5000,0.0133149837781324,0.00330516528807567,0.00192202363469884,0.00587742044287313,0.00575905081249249,0.0105189797769299,0.14816492537853995,0.19911768017916007,0.0618790808913733,0.0308169144553111,0.494243539705446,0.00183986722417438,40.84969356967107,41.21292211414593,2.3452500671672207,0.5797091468355077,99.15229609674756,98.94762502167184,98.64361933612604,99.73297496074208,51.61089595171607,70.51713968860528,24.778854529131777,100.55843883990804,2452.5375,2836.895,19.69,97.405,0.019584111263784,0.006804753531593024
LU22,LU22_18,1,50,5000,0.12900787924159896,0.00302978940091974,0.00178648005341889,0.00370732271520804,0.0037318703276454,0.02793688273100938,0.2763424303134661,0.4029700719935552,0.17478045840160006,0.03277874255242828,0.0808547000263475,0.00103627296390985,41.37273140723519,13.444340741014404,2.6212902262843065,0.8066077086495951,99.1303367714868,96.64185780637844,99.39040035701645,99.793919628939,97.94824549794876,20.90374415929474,21.987901214459495,107.35254446061914,4764.8025,156.8475,15.315,825.7475,0.0181220418422612,0.00528684425508188
LU22,LU22_32,2,49,5000,0.162712976506544,0.00284982892829985,0.00216256675463783,0.00403466095284817,0.0047009187535132,0.0361195943934256,0.334080507746764,0.3435499152878631,0.13779532648347106,0.03895242314055181,0.09299472486141214,0.00124386267968922,39.18737186297968,12.62984100248377,3.902396054087251,1.230918761077185,99.23271632491452,97.10718139986244,99.37495365769124,99.8140565997215,85.55792484780311,24.884037053426145,23.96848569140829,93.21508999157298,4505.72,172.285,22.705,1056.8675,0.0134790373041866,0.00477007337586719
LU22,LU22_8,0,51,5000,0.08231890590039265,0.0023339179652776,0.00159377853210105,0.00317165354498676,0.00328423820158775,0.03512063170662909,0.2726194350057491,0.408601727455476,0.17627392354252103,0.0250186273451032,0.05023079765901021,0.00125963489840005,43.15063666694828,19.565436602858533,2.305339788673084,1.027271953871302,99.15302396899102,97.37286320615856,98.69044088196657,99.78403042865736,98.51565780599844,18.447707636123024,17.008538307862622,104.57963785358902,4971.6975,176.0125,12.0275,536.115,0.0192419375051468,0.00582740750643094
LU22,LU22_6,0,4,5000,0.04478612673837981,0.00236113306969624,9.854564823184703e-4,0.00325842879488003,0.00300172759038119,0.03595602919893821,0.359556443543479,0.334498131952699,0.18672903349994804,0.0227616586261027,0.03908725658966178,0.00244875761947032,46.641692874443386,22.97110809941864,2.2447840243099555,0.8181365050593395,99.15412769225806,97.51631019835123,98.566558877176,99.76260543559296,98.51377097649436,18.613889985522317,16.976839844260734,102.901294402122,5334.48,192.045,12.1125,296.175,0.02055753297564381,0.00548285678121875
LU22,LU22_81,1,49,5000,0.00832846088040679,0.00417894085174785,0.00251010244532279,0.0075311429685727,0.00795343476304604,0.0165399084675639,0.1736173403751961,0.277104291865136,0.0883567720270983,0.04771257956508891,0.349105214369804,0.00372661649581233,35.988299642217626,35.09204124144899,3.1374298995768166,0.4465000189913611,99.37900661296608,98.79729943415217,98.48653248273212,99.65196475035718,63.38915122175927,54.02088263673113,36.10702756939432,102.94024547485076,3312.02,2027.8175,38.48,84.06,0.0180982546287183,0.00903711906008973
LU22,LU22_7,7,43,5000,0.0659443874658877,0.00215669855516702,0.00113974875277389,0.00305902959552872,0.00321452115450225,0.0359605707217009,0.29311269034427223,0.3883928627980522,0.186563044429525,0.0234960831260961,0.04678805516653278,0.00116713992410447,44.53088774170852,21.588403945394987,2.6313067673390935,0.7154926952373768,99.14650056290876,97.47839118762062,98.30120199028477,99.78740817202194,98.98116235168064,18.828740727355783,15.68245198012589,103.51449042529298,5148.1625,186.9725,9.9675,432.805,0.0201385140828219,0.00563706512029525
LU22,LU22_69,25,26,5000,0,0.00354414103894405,0.00247246118252985,0.00652415206799085,0.00885690027410733,0.032020843996118,0.2243421736981,0.2596855663004961,0.09174086488485636,0.0488443260864187,0.3047030063329339,0.00363013907503445,37.6080497907635,31.543349158779534,3.532536073139562,0.3135525172231649,99.32145367589924,98.81033346747182,98.67726283283,99.63220544172124,76.02165793944175,53.83054125761114,36.347036030819936,113.63228585426064,3444.93,1863.1375,43.9825,32.73,0.02039268403148199,0.00992686680193268
LU22,LU22_70,2,48,5000,0,0.00338212345495851,0.00327399776148006,0.00821362045774235,0.00866807323953216,0.02546837406185372,0.3057370152827169,0.3184741308496831,0.15330220123135105,0.05610376535284,0.09605145165712516,0.0064707940571362,39.03416077996595,23.13568554889614,3.2906495345884648,0.4439257033897859,99.48014367513387,98.35270772194885,99.13961710658025,99.4850547703052,87.14457914499526,26.77842849875817,40.63688719458946,104.55657036073922,4866.8425,590.1525,68.745,32.1475,0.0171718708654116,0.0067436547794971595
LU22,LU22_82,1,49,5000,0.0014714435783834,0.0036044579589398,0.00384059313262059,0.00885043216112225,0.00810045161081006,0.0232320150562781,0.344253311959925,0.2873355977453061,0.1760172658784191,0.05875249535052269,0.06663724396319794,0.00620290602548527,41.79170524905586,23.046487218438497,3.704752060745701,0.4452451614772054,99.42810582319191,97.89262019090958,99.14137897542284,99.56363462198613,86.65402429282715,24.56641652327084,42.38281069810781,103.10947042323956,5090.625,370.18,72.83500000000001,36.2925,0.0166536599013491,0.00596191343017808
LU22,LU22_94,5,45,5000,0.00150113927541293,0.00360594436938684,0.00298955472725022,0.00768777029729664,0.00535540413266654,0.0163693730869269,0.4216934919156321,0.293667260526825,0.1269598998960011,0.0456550675791936,0.04890524406489387,0.00470545984609595,45.32054429693855,23.312347083073284,3.0961713701767803,0.6852018218344923,99.51285366446804,97.64340725072476,98.8327672470136,99.50470685739371,73.78599884395234,18.017037864855673,34.334043058799054,84.35775889630214,5488.77,263.0925,50.715,27.2725,0.01409847847552619,0.00463201386061184
LU22,LU22_101,0,50,5000,0.00258139704595745,0.00278275970559,0.00227341185682727,0.00572494695945072,0.00259055418735525,0.0108819208453407,0.5336148110533062,0.240483796344775,0.111920572499606,0.03195698887661908,0.02021684899610059,0.00314600836212645,45.73551449357958,29.49680143987252,2.790061493105278,0.4092068120684071,99.63028839638032,97.5293227378676,99.17210085684404,99.3794428382449,67.55908126979158,8.037839498985488,24.661972359706837,68.75651766155052,5906.85,125.81,33.675,23.69,0.0120930858572469,0.00157445060111114
LU22,LU22_71,14,36,5000,0.00850100034527046,0.00280998375771578,0.00451785783550678,0.00715820108185219,0.00724323841444286,0.0212940570271013,0.4266921070248452,0.260765568199735,0.176394512623493,0.0532377918026198,0.02734204544458469,0.00611573321233801,43.15652502860775,19.135885936350977,4.1694483562685605,0.5067509889752174,99.46309967689444,97.11896690026236,99.26854241107915,99.6458394176891,90.55666440372563,15.702732262688642,37.47532132383959,100.0610166946512,5459.5875,138.1225,71.53750000000001,73.47,0.01613249970607038,0.00433676637859304
LU22,LU22_77,3,47,5000,0.0158035703402612,0.00262618177303235,0.00616085725921732,0.00684839749786939,0.00473093233699723,0.01466339820133249,0.4791441237595681,0.21225743163741212,0.17317819118792607,0.05128006561525541,0.03659112676676521,0.00493545941360051,44.47305568056879,17.40546063588701,4.501300665229382,0.33761588068524057,99.43620397389982,97.0958558543086,99.16566413180568,99.70696472024594,89.67815842575064,13.803981051338326,36.60574510544337,98.08486941539542,5463.8925,146.3075,66.0825,104.9325,0.0152650365723964,0.0031661433825170542
LU22,LU22_72,6,40,5000,0.02151466462739951,0.00239437834422453,0.00757141684132712,0.0065357288255214,0.00457811287510674,0.0104834434828741,0.4840998593334101,0.20615480002075495,0.1829972041669901,0.05318408989215941,0.04061624795372011,0.00478828868477212,45.535115533514436,17.72137613989609,4.317695046668784,0.3478149935992266,99.4420584980287,96.89932158210205,99.18534545507175,99.71089975112515,88.50145906521207,13.54625855469037,37.25077947771414,96.04094353626,5546.6050000000005,118.9875,66.25,136.45,0.01468363912069339,0.002035579248582487
LU22,LU22_65,10,40,5000,0.0293954556950893,0.00216762060595703,0.00707980373205448,0.00534716095791322,0.00304048336383646,0.00973148159216595,0.455544192602729,0.231377277625477,0.19330140463649104,0.0441621968904982,0.03857008972187991,0.00407094970383604,46.51266530635503,16.159454879172756,5.059637494509318,0.7389341614338706,99.50641533666762,96.61331595340786,99.25331325657302,99.59802992075112,82.25964947553031,12.337993059242663,31.62501459378691,87.89420323649634,5680.3225,81.9875,57.6975,171.5275,0.0132771660358066,7.978013277874864e-4
LU22,LU22_60,2,46,5000,0.09572369420052491,0.00165496019136838,0.00741533443405985,0.00348560008858862,0.00149572031878714,0.00251478552712683,0.3759744949072462,0.2950120736955802,0.195261410218826,0.03487165664681321,0.06124650052219058,0.00125898058211784,43.40878323077638,8.92606455115319,5.145986991089811,0.6331871384306353,99.5248051815314,95.64450899979424,98.9111751205525,99.74049019540342,75.95674448553271,11.598387462110704,23.829853838303375,79.26529760435304,5377.0625,40.7475,30.4475,589.64,0.0108461563136651,1.7026761378600408e-4
LU22,LU22_61,2,42,5000,0.118288224981348,0.00142779918823341,0.00916803777751307,0.00313752506845794,0.00114114698116134,0.00307880623433267,0.3685987132234831,0.309425978876299,0.16713918074258005,0.03950148426128708,0.086273400519664,4.048860307862576e-4,41.59605351636327,10.629371609931294,5.646270737869017,0.5382520255471099,99.40674962179952,96.1392577275581,98.60186562055104,99.81060937642908,78.37494629302526,14.945656498146114,26.31912286564504,83.69313028118584,5148.745,67.9975,30.43,741.8125,0.01086591406595,0
LU22,LU22_53,8,42,5000,0.13892759476936306,0.00147465442291484,0.00799983450641608,0.00334189010731014,0.00110453760439058,0.00294068509983089,0.3176310490809059,0.3642681105381788,0.145634681999683,0.04048312959911902,0.09283473251798964,7.57592386393433e-4,39.27358358237699,10.078516264089746,6.122591064921115,0.7582136257906711,99.44136284821914,97.23622140278148,98.4304347099876,99.78764536883068,80.20965333542146,15.958278145906169,26.06788268402361,84.83664362402584,4857.5525,93.91,29.6075,878.2375,0.0106279223372241,0
LU22,LU22_46,2,45,5000,0.16016671721295095,0.00153452599574483,0.00713301982700874,0.0034143059874875,0.00173058268462022,0.00665941492775244,0.281094640626454,0.4090339736971611,0.12801844086813907,0.03800864812058192,0.09411335671459488,8.026308416899958e-4,37.38755568244575,9.27139962341618,5.777818969544143,0.8660391207366309,99.41970055891794,97.22472216812795,98.513539278959,99.79286657770606,84.29610748099067,16.71241806764417,23.815132084888795,88.12725680032187,4593.4325,100.8925,26.585,1016.0825,0.01115031764763399,0
LU22,LU22_40,46,4,5000,0.22705026741734205,0.00143591394344388,0.00570357785302289,0.00329790417534169,0.00157931031677217,0.0154940818381166,0.321850756510371,0.368780366003265,0.110422535593387,0.03418966265423441,0.108378490769288,6.135851134657943e-4,35.27957575089298,10.437701130450566,5.178220159839609,0.6298589014443503,99.38649705800832,97.4509490070648,98.50869057220612,99.84414116786762,83.55814365029147,19.738324610395978,18.961089885509057,87.19160459185946,4059.145,160.7225,18.8375,1468.1,0.0103180302741347,2.4516038895943315e-4
LU22,LU22_47,9,41,5000,0.1797796908272741,0.00147744514568557,0.00593034125718695,0.00322925898862657,0.001317565424091,0.01192127718638869,0.2640516885091,0.4247049730644563,0.11713809593523004,0.03373355870000544,0.104587331745115,5.208287985089918e-4,35.74136794357172,10.19071477987328,6.122510170201464,0.6244695220953871,99.4452988670317,97.40915298022544,98.44810882077849,99.79699228294804,82.74905793350815,19.022135299783734,20.721324667403895,85.84057669302989,4416.7525,157.2225,22.045,1138.3125,0.01055847260333169,0
LU13,LU13_18,20,34,250,0,0,0.005879016,0,0,0.1928166,0.4555943770000001,0,0,0,0.3155169260000001,0.3828720790000001,12.93001782694154,20.405522001725625,31.43322475570033,1.8973214285714288,97.19365508958838,98.38786381536468,99.2303812901856,93.88351493334709,87.94220229197808,103.63726955655208,72.24713502740408,73.7419033383159,1.6425,3.5475,4.825,0.17,0,0.06421027200000003
LU13,LU13_15,3,49,250,0,0.017425857,0.002800676,0.08579617700000006,0,0.34823323999999983,0.3583255190000001,0,0.100603367,0.091599197,0,0.156983308,16.59239303631785,6.433785192909279,5.565257887996275,6.351706681837888,97.70649631296806,95.3029183142473,96.87187764850394,96.11991205898607,168.03584764749812,123.7241722678616,130.6945481702763,285.0385860094598,4.2275,0.76,1.195,0.9675,0.032770789,0.067955759
LU13,LU13_3,0,54,250,0.687019855,0,0,0,0,0,0.185976544,0,0.255262006,0,0.5587614500000002,0,5.9541984732824424,58.18353831598865,0,56.96282581597622,91.34572687901226,98.92919028851544,100,99.2888017593089,45.59043348281016,62.53114100647733,0,54.30991529646238,0.195,3.075,0,10.9025,0,0
LU13,LU13_34,15,39,250,0.336894195,0,0.015911927,0,0,0,1,0,0,0,0,0,38.338334892689446,0,0,13.728272437034413,98.5050567679378,100,100,98.57819264939356,122.68259300734104,0,0,122.68259300734104,7.8675,0,0,4.8375,0.00888548099999999,0
LU13,LU13_57,0,48,250,0,0,0,0,0.032230409,0.17842140300000006,0.821578597,0,0,0,0,0,3.3696956075196383,0,0,2.243412118914049,96.16228342598124,93.83718579146829,100,98.21777088597872,438.7996513510148,91.64487610509276,0,447.76491096999126,1.36,0,0,0.625,0.063786671,0.12111138499999996
LU13,LU13_16,13,39,250,0,0,0,0,0,0,0.688877393,0.13031193400000005,0,0,0,0.4413844680000001,27.75387384743035,0,72.37066515065378,0,97.52447226072285,100,99.42346193894996,87.84810285782628,103.34952060764536,0,52.546382766778734,26.895778856929397,4.1675,0,6.365,0,0.007469759,0
LU13,LU13_21,6,48,250,0,0.021805549,0.012262139,6.131470000000002e-4,0,0.10601473900000002,0.2827818,0,0,0.19504073800000005,0.3220819010000001,0.5579842910000001,13.79182301438399,11.313337216074547,65.78849814359971,4.431372549019607,97.25818158510792,97.38341649393789,98.57843114172816,95.71584879344194,69.92658952345403,103.77006345651364,89.58566629339305,146.3232549458753,1.2725,1.4175,7.720000000000001,0.2825,0,0.08723334000000002
LU13,LU13_37,1,48,250,0,0.03127947,0,0.102167639,0.01215734099999999,0,1,0,0,0,0,0,26.086822240040053,0,0,1.463963963963964,99.34635428566494,100,94.84484915122704,95.35224958445704,109.11808669656205,0,44.34479322371699,153.46287992027902,11.4375,0,0,0.0325,0.01564963899999999,0
