"Site","BUFF_DIST","LC_class20","LC_class32","LC_class33","LC_class34","LC_class50","LC_class110","LC_class120","LC_class210","LC_class220","LC_class230"
"LU22_15","2250","0.0298573303447643","0","0","0.0635617126621391","0.0956496091000322","0.0321924798998551","0","0.111233623111278","0.482026585147429","0.185478660454481"
"LU22_50","2250","0.0175299315268681","0","0","0.0721471896121712","0.170428312277638","0.113144524452946","0","0.275943919394847","0.264081047028304","0.0867250785321124"
"LU22_38","2250","0.0285659546918263","0","0","0.0823985546828098","0.0430874997821653","0.103716099413079","0","0.276055232388313","0.345844412634516","0.120332246535563"
"LU22_22","2250","0.0034848077661023","0","0","0.0581049893356427","0.221393693059666","0.180238125470619","0","0.332562912959354","0.116353649431002","0.0878618244509191"
"LU22_85","2250","0.0651561496361494","0","0","0.0438471940254718","0.853387129504686","0","0","0.0290438128534078","0.00856571248464687","0"
"LU22_33","2250","0.00763061962065001","0","0","0.0873607240940795","0.207142458991001","0.0999391604247907","0","0.452485365217148","0.078538580066457","0.0669030960777956"
"LU22_34","2250","0.0168346053055606","0","0","0.102944288640956","0.145630676939358","0.0580762393601824","0","0.452424083547072","0.142488267986696","0.0816018421820256"
"LU22_11","2250","0.0806638372264463","0","0","0.0818567167741757","0.00948706108273619","0.00605861641733435","0","0.390450101442249","0.332104519129704","0.0993791480303357"
"LU22_29","2250","0.000855054137993469","0","0","0.108686253160866","0.286924822019664","0.045450653854485","0","0.306605505231381","0.139538182186353","0.111939530862857"
"LU22_86","2250","0.0862591469142328","0","0","0.0421566382573409","0.789884743707796","0.00422022061341984","0","0.0618961279504949","0.0145888604676583","0.000994259480161059"
"LU22_80","2250","0.0389356692219118","0","0","0.0371116720478962","0.705864004331253","0.01576805600424","0","0.136097603173307","0.0352545224568746","0.0309684677451892"
"LU22_17","2250","0","0","0","0.0847906536345848","0.0776341449784981","0.0411410989555557","0","0.211134086351714","0.403687310245083","0.181612704014128"
"LU22_35","2250","0.0179814342628913","0","0","0.116625274099469","0.226628580229455","0.0515302233017841","0","0.335120090033367","0.163326241792814","0.0887881544550731"
"LU22_63","2250","0.00706982782525303","0","0","0.0628412913515817","0.821509895231275","0.0131702888802425","0","0.08583246468391","0.00801896653090303","0.00155725990741867"
"LU22_30","2250","0.0161758238909905","0","0","0.0976605675034899","0.228671038360145","0.0373765069856143","0","0.216983903370677","0.269523459280857","0.133608698616638"
"LU22_04","2250","0.108385931411776","0","0","0.106205059091067","0.00800477495130147","0.0303026312238646","0","0.324165984817063","0.222880458037113","0.200055161155734"
"LU22_36","2250","0.0865769573427963","0","0","0.103860395336161","0.180379621808295","0.0511380483880127","0","0.232968257335754","0.270428600128589","0.0746481202185732"
"LU22_76","2250","0.0192994244166898","0","0","0.0369513604076981","0.806268363454619","0","0","0.0580444435231741","0.0285480325872816","0.0508883768193131"
"LU22_05","2250","0.011389646794175","0","0","0.074679073580559","0.0084587510283926","0.0270429358524814","0","0.340162771540341","0.256601678011752","0.281665137932807"
"LU22_87","2250","0.0442892218986911","0","0","0.0460597115805603","0.718706757989041","0.00279499667489607","0","0.111172082102434","0.0309926807653661","0.0459845481826808"
"LU22_25","2250","0.00543875846314894","0","0","0.0267825661118352","0.0428947191120642","0.00665375347431516","0","0.316848083759776","0.499359431202297","0.102022687106389"
"LU22_89","2250","0.0438501497280472","0","0","0.0536135484150155","0.676686276596935","0.0109651743506486","0","0.139854017738774","0.0617469894097073","0.0132838439636868"
"LU22_18","2250","0.00252108532520021","0","0","0.0542933188613564","0.120823805289666","0.0275546750628993","0","0.261192787818154","0.461299525140655","0.0723148029930885"
"LU22_32","2250","0.00543875846314908","0","0","0.0407745468314525","0.137411581436313","0.00738988081940299","0","0.229745192081483","0.447299945951438","0.131940094786626"
"LU22_08","2250","0.00308762130591463","0","0","0.0331127056764669","0.133380403656224","0.079379915386245","0","0.270287446006772","0.338209435694537","0.142542472917154"
"LU22_06","2250","0.0327907725951702","0","0","0.0243559079509495","0.00892434927364589","0.0617377943596679","0","0.291513951705835","0.380583675768672","0.200093548352238"
"LU22-81","2250","0.0440038941638456","0","0","0.0589994526179739","0.450839828634084","0.0202839388039487","0","0.127977359367693","0.256852784354541","0.041042739847579"
"LU22_07","2250","0.0139561297966042","0","0","0.0234840440140245","0.0264853144329317","0.0935743848381707","0","0.258375286218178","0.40982267563424","0.174302164939315"
"LU22_69","2250","0.048088436725839","0","0","0.0382652296860245","0.320106107491401","0.018668459389654","0","0.158977860158993","0.303678276575396","0.112215631890463"
"LU22_70","2250","0.0495372391333551","0","0","0.0636679439112143","0.0225210599980085","0.0481210709230894","0","0.369181014653068","0.276894508005506","0.170077167314619"
"LU22_82","2250","0.0458434489470599","0","0","0.0857933884789906","0.0531389748332083","0.031606235593175","0","0.32324161802787","0.326219373766273","0.134156961933719"
"LU22_94","2250","0.0340493745784373","0","0","0.0645348098002566","0.0257527934487237","0.0117544101056821","0","0.354490296256085","0.357603037604667","0.151815277532407"
"LU22_101","2250","0.0170833006603064","0","0","0.0410544365543848","0.00914230333973708","0.0190798371445753","0","0.676911115777218","0.0888193544436828","0.147909649098679"
"LU22_71","2250","0.031875579440624","0","0","0.0863549752986039","0.0196843770274598","0.0199273577558762","0","0.432023520399836","0.12926469698523","0.280869492501623"
"LU22_77","2250","0.0372360493298965","0","0","0.0932238309886029","0.020816782179002","0.00259875415614823","0","0.383757068531374","0.186291279206776","0.276076234908397"
"LU22_72","2250","0.0329097611440313","0","0","0.0743344463199277","0.00176545366462477","0.00351670123707172","0","0.399848916456867","0.179717850234993","0.307906869484452"
"LU22_65","2250","0.03480759642885","0","0","0.0426172142771763","0.00176545366462477","0.00351670123707172","0","0.469163044176408","0.186770020784493","0.261359969193689"
"LU22_60","2250","0.0116505143572105","0","0","0.0624224296490706","0.0381156463187014","0.00192581392734054","0","0.482788763714717","0.265515015331631","0.137581816317149"
"LU22_61","2250","0.00854614487416088","0","0","0.0483914182972065","0.0919161793370706","0.00700446335842076","0","0.295907099121037","0.381675084168331","0.166559610115793"
"LU22_53","2250","0.0379888588595618","0","0","0.0416100011993941","0.0945377363245393","0.00507864943108053","0","0.130252783781394","0.564186801650563","0.126345170722071"
"LU22_46","2250","0.0614988038337514","0","0","0.054101162758326","0.0913062795037652","0.00433430433213439","0","0.173815295316924","0.521426737374572","0.0935174173622907"
"LU22_40","2250","0.0639980717752942","0","0","0.0537287809873582","0.0909398258845204","0.0061147922774581","0","0.398526627608077","0.272945821301112","0.112508624871255"
"LU22_47","2250","0.0610507640001722","0","0","0.0560745633471228","0.0978175648683053","0.00561990900351172","0","0.241877129840807","0.432582684287605","0.103715921423738"
"LU09_05","2500","0.562600928233589","0","0","0.0265388989359299","0.0307757614093199","0.0216561085782555","0","0.167486260803025","0.145545488207344","0.0453965565625906"
"LU09_06","2500","0.430416988918686","0","0","0.0402018864311073","0.0274751602965957","0.0262373197130243","0","0.208512491208596","0.206261164283043","0.0608949891011618"
"LU09_07","2500","0.0507604893648117","0","0","0.0411495624191117","0.0506199860544955","0.0536389242934449","0","0.354725430356986","0.346874896728964","0.1022307107308"
"LU09_08","2500","0.127939583222043","0","0.00132085104251989","0.0367337409379222","0.0440747513117738","0.065903823025465","0","0.37979026444462","0.286693575030596","0.0575434109588624"
"LU09_100","2500","0.0589832399163953","0","0.0185851818599308","0.0609697818366227","0.0967105864773766","0.167551838660154","0","0.358540548594152","0.0395522114570709","0.199106608946199"
"LU09_102","2500","0.0145591966135578","0","0","0.0336900092272675","0.0313557561152719","0.0464439265071521","0","0.230663661139954","0.442540246256118","0.200747203830341"
"LU09_106","2500","0.0752327771708881","0","0.0131499450023546","0.0546439429897847","0.143673387564249","0.154419733853979","0","0.350419249392937","0.0307101596762846","0.177750803800927"
"LU09_112","2500","0.00529994075851538","0","0.0146379538557215","0.0672840662714469","0.288018844266171","0.142533808912572","0","0.328166716501955","0.00916375870329539","0.144894910169427"
"LU09_113","2500","5.10947062826017e-05","0","0","0.0465759450854894","0.367739148937582","0.192843526526369","0","0.31281284439685","0","0.0760767139977264"
"LU09_12","2500","0.00106198694000857","0","0","0.0306640810796569","0.0476917265432531","0.0631089694673115","0","0.298745035822618","0.436812324052312","0.121915872587806"
"LU09_13","2500","0.0492265345812296","0","0","0.0394328289304093","0.149464372489987","0.0640188193919297","0","0.525886944140274","0.113327686701092","0.0586428108836269"
"LU09_18","2500","0.00106198694000858","0","0.00642394043169156","0.0310127663060109","0.0604178761095658","0.062843183821564","0","0.177687303720956","0.517477745583558","0.143075196264975"
"LU09_21","2500","0.0320661910340437","0","0.00869977719330116","0.037116838795212","0.046117241229935","0.0870647454180975","0","0.146725594325489","0.535565356617909","0.106644254796056"
"LU09_24","2500","0.00569560257348274","0","0.00270468131685136","0.0571933433450105","0.0430498467552749","0.105290123251986","0","0.246242909955976","0.417382456092539","0.122441035604968"
"LU09_28","2500","0","0","0.00464629872728417","0.0596134909968509","0.0535669215172858","0.176530204596299","0","0.206104660216849","0.412814637208733","0.0867237887217942"
"LU09_29","2500","0.0153821176980632","0","0.00340595718916895","0.0815073777326462","0.0525113543159693","0.152371010901147","0","0.230350010580362","0.366627859508977","0.0978443118786405"
"LU09_30","2500","0","0","0.00170968092679149","0.0639938016505644","0.0284803473960885","0.0825573726354965","0","0.45835726292653","0.254110365018715","0.110791169195998"
"LU09_31","2500","0","0","0.00152037364212488","0.0413605586919118","0.0522235243618476","0.039149465335997","0","0.434959349565288","0.289336610799756","0.141450116492877"
"LU09_32","2500","0","0","0.00152037364212492","0.0194211747699627","0.0547283318329685","0.0457785406333483","0","0.433245225418424","0.293486350708428","0.151820003273272"
"LU09_33","2500","0","0","7.39465511660896e-05","0.0168064473788408","0.09450591550522","0.0690183430572254","0","0.400889187339939","0.266286472418499","0.152419687694895"
"LU09_39","2500","0.00912484517928756","0","0.00616392261869566","0.0947169823806098","0.149070383013709","0.16870204341039","0","0.406128708994832","0.0133858414814915","0.152707274375679"
"LU09_41","2500","0","0","0.00464629872728418","0.0686136817284169","0.0341267969848698","0.147077432599021","0","0.371304634561308","0.307458200358729","0.0667729584498035"
"LU09_44","2500","0.0153757295895936","0","0.00709459532384178","0.0844104366726536","0.167166123126019","0.303743873198493","0","0.311125148562365","0.0349313486764856","0.0761527442882873"
"LU09_51","2500","0.012395213004062","0","0","0.0787189567218455","0.308450734774773","0.118063669740512","0","0.251887793816794","0.00980362639132233","0.220680003173017"
"LU09_55","2500","0","0","0.0046967904627641","0.0968626991134054","0.170632017187729","0.223757801211324","0","0.345617079163435","0.0326871296543499","0.125746483744339"
"LU09_57","2500","0.0594473932282516","0","0","0.0587798513050396","0.231933309197263","0.127231792958082","0","0.315835619882021","0.0348197240173657","0.171952309417406"
"LU09_62","2500","0.00474925561715848","0","0.00722820537879653","0.0621278147547391","0.10785910562838","0.100148461280677","0","0.471690131893195","0.131172047855236","0.115024980673697"
"LU09_63","2500","0","0","0.00562058814710777","0.0688089456676997","0.0734629965202946","0.0597823095189496","0","0.687630702722326","0.0459613553599411","0.0587330981931555"
"LU09_64","2500","0","0","0.00713784405156913","0.0526690133260084","0.110506315116184","0.0535012144749949","0","0.590434313212436","0.0935141192110235","0.0922371788785682"
"LU09_65","2500","0","0","0","0.0438558227554087","0.21139453174489","0.0377661424034227","0","0.62996325458883","0.0218322876933601","0.0551879625298706"
"LU09_67","2500","0.0666695582311065","0","0","0.0485752481574918","0.199649549234268","0.0872581239741966","0","0.464358828009858","0.0179169879129234","0.115571707734696"
"LU09_68","2500","0.0915385330216874","0","0","0.0410230862751291","0.181907918634119","0.0803358309752743","0","0.49322812811119","0.0290047883335763","0.082961714841446"
"LU09_72","2500","0","0","0.00285764250023324","0.0370932128235","0.108034865253054","0.0450339535550496","0","0.56416866403779","0.112292267832052","0.130519392761875"
"LU09_73","2500","0.0015125246478198","0","0.00239145384126713","0.0313891234353743","0.236768341577127","0.0448782474057878","0","0.543155157219242","0.0531635237960247","0.0867416288689781"
"LU09_75","2500","0.046450881828684","0","0","0.062224780270482","0.172377506961321","0.104642890606857","0","0.487361946179629","0.0584164057592762","0.0685255875499127"
"LU09_76","2500","0.0756181466909278","0","0.00217683656338123","0.0816469831750997","0.134477385768291","0.105196352795463","0","0.433296539698898","0.0565625009026313","0.111025254493249"
"LU09_77","2500","0.177745471539193","0","0.00336832567984188","0.061248686185584","0.100073378053656","0.0381409660066792","0","0.396997071112359","0.0837211264344626","0.138704973735602"
"LU09_79","2500","0.131535595358665","0","0.0028576425002332","0.0373067325387453","0.113848926515324","0.0699359024584599","0","0.426796903605243","0.120201806587264","0.0975164898337951"
"LU09_80","2500","0.00930363018431217","0","0.00285764250023325","0.0305114503673224","0.115861875720286","0.0366133427846676","0","0.571184305784146","0.122914260223542","0.110753492028034"
"LU09_81","2500","0.0278196997273529","0","0.00103744593969693","0.0421305409788777","0.241606089758962","0.0694459934514081","0","0.45899515262686","0.0675377437161842","0.0914273337685355"
"LU09_82","2500","0.0375735316200197","0","0","0.069022402089783","0.136903884628534","0.124966252621198","0","0.495244629321308","0.0320827522760485","0.104206547775816"
"LU09_85","2500","0.128375695211468","0","0","0.0355846218021997","0.0587822095506208","0.0754287478706797","0","0.385241321379086","0.242793447158211","0.0737939573193478"
"LU09_86","2500","0.0289670419037659","0","0.0086637879615621","0.0434018780042131","0.204577909316339","0.123363530281431","0","0.315987099119421","0.0458129413829884","0.229225812650479"
"LU09_87","2500","0.0800105668880901","0","0.0186290769372707","0.0743010551214215","0.100030154490585","0.0677226388257353","0","0.376034666171076","0.0915501962065957","0.191721645845029"
"LU09_90","2500","0.00104875178554786","0","0.00132826905841038","0.032328056382008","0.334372322211051","0.127968023322054","0","0.401580152875976","0.00984052811614711","0.0915338947863632"
"LU09_93","2500","0.0667931032912564","0","0","0.0396013074460631","0.0407611738046431","0.0738344956832394","0","0.321292888716164","0.318208288289729","0.139508742872549"
"LU09_94","2500","0.0207066335725627","0","0","0.0252809661373401","0.0465750634293577","0.0247773809799843","0","0.359185930506656","0.385835521890432","0.137638501653586"
"LU09_96","2500","0.00205481095390131","0","0.00383458697967342","0.0371360696952183","0.239311820729853","0.0844410133758408","0","0.368461470881154","0.0237061977678898","0.241054030504487"
"LU09_98","2500","0.0145412860835992","0","0.0174870066071726","0.0723659900789255","0.1503511376125","0.0958639414461927","0","0.467640747221685","0.0279437439783683","0.153806148826856"
"LU09-27","2500","0.0595322780625882","0","0.00297861521569004","0.0720203055574553","0.127507340415067","0.165812521849313","0","0.358721491248243","0.0505412586077112","0.162886187389754"
"LU14_03","2500","0","0","0","0.0199228895892709","4.94068066301098e-06","0","0","0.67216649422124","0.2881320836572","0.0197735950321011"
"LU14_07","2500","0","0","0","0.0246277571459276","0.0296581946050221","0.0090308284620266","0","0.569071856366301","0.305404864834501","0.0622064983785072"
"LU14_08","2500","0","0","0","0.0396091894831041","0.00531450206691405","0.00530107991385266","0","0.604895561092291","0.267153321449656","0.0777263440458339"
"LU14_09","2500","0","0","0","0.0311553857088705","0.00462651888006012","0.00530107991385238","0","0.685476046814323","0.224042557655845","0.0493984114445319"
"LU14_100","2500","0.000535005031311143","0","0","0","0.298395765804163","0.00046542789066705","0","0.426399803426559","0.19764733928122","0.0765566585659162"
"LU14_102","2500","0.00415965990568813","0","0","0","0.187101489460971","0","0","0.240771648792012","0.420809962016118","0.147157239825368"
"LU14_105","2500","0.0433512841010839","0","0","0","0.14379201541862","0.041006485448034","0","0.349710206580418","0.3027802730266","0.11935973542501"
"LU14_110","2500","0.115989733349097","0","0","0","0.236781892037007","0.0415513836477712","0","0.396717653631051","0.130405831564361","0.078553505770578"
"LU14_114","2500","0.0219103209384892","0","0.00748039423832843","0","0.227875524900107","0.0206378178082146","0","0.46415065654404","0.124227125994957","0.133718159575685"
"LU14_115","2500","0.00249592052302973","0","0","0","0.424283854456019","0.0124554270253606","0","0.431419056054431","0.0995735109068467","0.0297722310343376"
"LU14_120","2500","0.0357508920415273","0","0.0016978831058829","0","0.265925522083732","0.0141535585314231","0","0.379291608902883","0.22192485612286","0.0812556792111338"
"LU14_121","2500","0.101646611516471","0","0.0252807792267818","0","0.374784456879464","0.0227401173746837","0","0.275992355536932","0.154362281221122","0.0451933982445862"
"LU14_131","2500","0.00202665013939364","0","0","0","0.352399882483444","0.0186818655058111","0","0.450684036721766","0.128452018676703","0.0477555464727438"
"LU14_135","2500","0.0584707269306877","0","0.0216041307876942","0","0.65783996835325","0","0","0.127654895696663","0.1104743457581","0.0239559324734373"
"LU14_16","2500","0","0","0","0.0247570105754273","0.00203811431135843","0","0","0.759257411220251","0.195277312376707","0.0186701572696842"
"LU14_17","2500","0","0","0","0.0267113532755924","0.345167139559988","0.00533428469013349","0","0.303908147033128","0.259318489456922","0.0595605861083585"
"LU14_19","2500","0","0","0","0.00101493097382825","0.0324576076446841","0.00372974854817407","0","0.69827387106229","0.226443684148273","0.0380801582649965"
"LU14_20","2500","0","0","0","0.0103968059653023","0.0287603423665263","0.00372974854817412","0","0.705171054550438","0.229558082154177","0.0223839646792602"
"LU14_250","2500","0","0","0","0","0.166173190117872","0.00219076428464503","0","0.326076403696862","0.331509314331863","0.174050327568851"
"LU14_30","2500","0","0","0","0","0.0278929141487614","0","0","0.52807185627695","0.237404366219958","0.206630863353941"
"LU14_31","2500","0","0","0","0","0.0186137588716039","0","0","0.5871671287255","0.241791465497347","0.152427646905292"
"LU14_33","2500","0","0","0","0","0.144637598924866","0.00558698058740703","0","0.40060451135235","0.288558384101236","0.160612525034067"
"LU14_37","2500","0","0","0","0","0.387612396917237","0.00788955426818582","0","0.174324823109085","0.395704058909437","0.0344691667961462"
"LU14_47","2500","0","0","0","0","0.144354174475593","0","0","0.410307972373897","0.291126740996556","0.154211112153966"
"LU14_48","2500","0","0","0","0","0.0986925438783068","0","0","0.426823793731975","0.315483619909041","0.15900004248059"
"LU14_49","2500","0","0","0","0","0.0435034675908041","0","0","0.420426243306922","0.325234118006682","0.210836171095563"
"LU14_51","2500","0","0","0","0","0.112672593612277","0","0","0.212341802325918","0.469170323492371","0.205815280569259"
"LU14_54","2500","0","0","0","0","0.356496243881731","0.017269633054209","0","0.204510542684971","0.281826130694518","0.13989744968479"
"LU14_56","2500","0","0","0","0","0.312828783803223","0.0104234041966857","0","0.279570168129464","0.239414440057026","0.157763203813479"
"LU14_57","2500","0","0","0","0","0.238915439366272","0","0","0.314907450346764","0.338634302852157","0.107542807434903"
"LU14_61","2500","0","0","0","0","0.471847323726641","0.0178800228295799","0","0.118851983452529","0.273695795239187","0.117724874752284"
"LU14_62","2500","0","0","0","0","0.231220370373203","0","0","0.384082008698155","0.232390018073466","0.152307602855176"
"LU14_63","2500","0","0","0","0","0.458842692441993","0.0194566069505643","0","0.15846872442733","0.239285179761184","0.123946796419053"
"LU14_66","2500","0","0","0","0","0.433769380688336","0.00220116410764683","0","0.301750991768524","0.189804137903915","0.0724743255316852"
"LU14_70","2500","0","0","0","0","0.29436211637133","0","0","0.18357061421061","0.413454341341417","0.108612928076476"
"LU14_71","2500","0.00567439640034744","0","0","0","0.342195752406765","0.0276990665506202","0","0.216432489459806","0.376447809437583","0.0315504857447174"
"LU14_72","2500","0","0","0","0","0.252572264661536","0.0455610494776211","0","0.198812141432283","0.425947565169585","0.0771069792590224"
"LU14_74","2500","0.0442324897381003","0","0","0","0.244251216353488","0.0470352821318046","0","0.0627771726842945","0.546665993120879","0.0550378459714389"
"LU14_76","2500","0.0699973830255078","0","0","0","0.225689859164716","0.0141660846917685","0","0.162695564633136","0.434124161026051","0.0933269474583871"
"LU14_78","2500","0.06244819060521","0","0","0","0.0739690012259998","0","0","0.069711517985745","0.745906705187836","0.0479645849952435"
"LU14_80","2500","0.094259438950917","0","0","0","0.422047309565874","0.0525628038317009","0","0.279444851811728","0.0923545505876905","0.0593310452519631"
"LU14_84","2500","0.0710449429745662","0","0","0","0.308160067642323","0.00280495498634732","0","0.273783456647913","0.231510611512316","0.112695966236371"
"LU14_85","2500","0.0878984368225481","0","0","0","0.509818904719552","0","0","0.286007361886492","0.0936356597590191","0.0226396368125075"
"LU14_86","2500","0","0","0","0","0.246606117502013","0","0","0.156161398341782","0.463676541942944","0.133555942213577"
"LU14_88","2500","0.085037210513317","0","0","0","0.257013682322924","0.0424065868219387","0","0.291767556295966","0.26182938740279","0.0619455766430781"
"LU14_91","2500","0.0631321607170277","0","0","0","0.315386134987974","0.00834607850489217","0","0.231668833360445","0.356620763254165","0.0248460291755468"
"LU14_92","2500","0.0964251051471648","0","0","0","0.277940484782459","0.00477833497424243","0","0.38104363480373","0.143506517467793","0.0963059228246648"
"LU14_96","2500","0","0","0","0","0.0888055274391022","0","0","0.248786179376542","0.607804762396865","0.0546035307873492"
"LU14_97","2500","0.12189935968395","0","0","0","0.267906855040268","0.026188871116397","0","0.345290154772031","0.155648336759328","0.0830664226279881"
"LU14-75","2500","0","0","0","0","0.526256330097424","0","0","0.209484099695907","0.213588227514551","0.0506713426920568"
"LU16_02","2500","0","0","0.0190172936445067","0.0262637022721261","0.0130269257014306","0.00666264146809933","0","0.927872772509743","0","0.00715666005413196"
"LU16_03","2500","0","0","0.00129246540443605","0.0199671792150623","0.0336955272610381","0","0","0.941717606825728","0","0.00332722210612464"
"LU16_15","2500","0","0","0.0345468615706924","0.0208901992148068","0.0319966528013748","0","0","0.881259245804161","0.0118032936121789","0.0195037466145618"
"LU16_20","2500","0.00553505244713861","0","0.0323115027004338","0.0137513619318609","0.0258576216182505","0","0","0.903193711206231","0.00924512626936889","0.0101056220904121"
"LU16_200","2500","0","0","0","0.0345431633639543","0.760464459947897","0","0","0.0366894002801008","0.154420773158864","0.0138822093113387"
"LU16_201","2500","0.0609626286503154","0","0.0486357454533575","0.0270241663048871","0.618587005947053","0","0","0.0729920685092812","0.163145359582444","0.00865302073651756"
"LU16_202","2500","0.155787237859044","0","0.0485350398425684","0.0253455871596667","0.49957511006051","0","0","0.0845864820624757","0.175786792329524","0.0103837453911105"
"LU16_203","2500","0.206133205395685","0","0","0.0342435288374856","0.469109520227337","0","0","0.0779323847714811","0.167842089682153","0.0447392719066246"
"LU16_22","2500","0","0","0.00127408886981883","0.0275653228179947","0.0302811495392171","0.001597427752379","0","0.870656745896027","0.0537600369837078","0.014865227568654"
"LU16_23","2500","0","0","0.00190756479231422","0.0109505077657575","0.0148858778846726","0","0","0.959789955627703","0.00349663992394512","0.00896945126848327"
"LU16_24","2500","0","0","0.00113370152447111","0.00727932688250615","0.0135560084430564","0","0","0.97324753033551","0.00478343011663945","0"
"LU16_25","2500","0","0","0.0298990321479203","0.0242349119604473","0.29384115353111","0.002955464589797","0","0.29111945716435","0.31630393541074","0.0416460474708747"
"LU16_26","2500","0","0","0.000952114863176641","0.0279723656162544","0.525883491294306","0","0","0.233900959170074","0.176663088929857","0.0346279838899245"
"LU16_270","2500","0.149491045831751","0","0.00424638056185023","0.00231453619875813","0.0184893833426949","0","0","0.73849563815819","0.0631730795378931","0.0237899370641893"
"LU16_28","2500","0","0","0.0254968206582674","0.0271764486624864","0.720151944293015","0","0","0.0662530361506799","0.150585856663297","0.0103358904886"
"LU16_300","2500","0","0","0.0235947273578509","0.0435364536170444","0.0182606734987076","0.0101416040914883","0","0.900084781351128","0.000132920559605931","0.00424884032039493"
"LU16_301","2500","0.00126108396662136","0","0.0419128264460167","0.0573409439387832","0.0416367164196806","0.0178453106383333","0","0.812600666895105","0.00907855109091628","0.0183239026087157"
"LU16_302","2500","0","0","0.0532104351325967","0.026268359145477","0.0247605424311075","0.000504823915547733","0","0.86391633400258","0.0110879892762585","0.020251515310654"
"LU16_303","2500","0.00126108396662142","0","0.072800308541128","0.0420304326543197","0.033959126588125","0.0102207254290891","0","0.809756410499529","0.00558521495186335","0.024386696684798"
"LU16_313","2500","0","0","0.0316821325906709","0.0278005502810255","0.0273671457819937","0.0125477599778924","0","0.476514652669702","0.40445362105605","0.0196341375443298"
"LU16_314","2500","0.00103432971332173","0","0.00914760869154289","0.0476932513431851","0.0377702990857622","0.00710763707775887","0","0.831863807242565","0.0464334825624901","0.0189495843920486"
"LU16_36","2500","0","0","0.0290570156152915","0.0246463972517714","0.755445555520066","0","0","0.0526444127232649","0.138206612757302","0"
"LU16_37","2500","0","0","0.000225177884109386","0.0242457791348119","0.721739684212383","0","0","0.0729336903180506","0.166973460194078","0.0138822093113388"
"LU16_49","2500","0.0783081009154007","0","0","0.022631137395286","0.0942360823343471","0.00164450326561795","0","0.776303684352908","0.0238040348275826","0.00307245686820893"
"LU16_52","2500","0.00115379041803103","0","0","0.024229685997248","0.151185298296557","0","0","0.803056257996968","0.0203749686904162","0"
"LU16_54","2500","0","0","0","0.0426269276280527","0.200524896292348","0","0","0.756848174251535","0","0"
"LU16_55","2500","0","0","0","0.0351135245223685","0.180858520493021","0","0","0.781780932546993","0.00224702123262413","0"
"LU16_57","2500","0","0","0","0.0669934311691494","0.166695247772437","0","0","0.764897377591207","0.00141394144848648","0"
"LU16_58","2500","0.00106236723354574","0","0","0.0686220358674532","0.214962419044947","0","0","0.713939235977224","0.00141394144848644","0"
"LU16_60","2500","0.00106236723354573","0","0","0.0744736350808953","0.191700037015758","0","0","0.731350023454698","0.00141394144848643","0"
"LU16_62","2500","0.0204373867349109","0","0","0.0628412095435785","0.159673824928559","0","0","0.748739718476626","0.0083078633875403","0"
"LU16_63","2500","0","0","0","0.0110191512480069","0.0215897578996521","0","0","0.944544185584975","0.00304188521778848","0.0198050197013219"
"LU16_64","2500","0.00106236723354575","0","0","0.0705927229826194","0.159462469814446","0","0","0.76746850311994","0.00141394144848645","0"
"LU16_67","2500","0.000606338755523446","0","0","0","0.0542794464337043","0","0","0.927362240454529","0.00304188521778851","0.0147100891384468"
"LU16_68","2500","0","0","0","0.0200720747959468","0.00275261599332161","0","0","0.977175309098765","0","0"
"LU16_69","2500","0.033956047453291","0","0","0.0171829609993368","0.0968377335485214","0","0","0.831570779860248","0.0204524784845492","0"
"LU16_70","2500","0","0","0","0.0182852342913224","0.0030271697818619","0","0","0.953548795070049","0.00080653161021936","0.0243322686404702"
"LU16_71","2500","0","0","0","0.0205417848324267","0","0","0","0.973891802823575","0","0.00556641184236658"
"LU16_72","2500","0.0578862802194611","0","0.00904439411405247","0.0147553943194792","0.0691584142503651","0.00197085469229633","0","0.798587943209535","0.0130227292727652","0.0355739873008981"
"LU16_73","2500","0","0","0","0.0172853649137777","0.0368394451903103","0","0","0.937526566545667","0.0040125371083201","0.00433608822258987"
"LU16_74","2500","0","0","0","0.0451575447389197","0.0864834752591316","0","0","0.868358983300526","0","0"
"LU16_75","2500","0.00188016110809248","0","0","0.0519237066508784","0.0882628870668568","0","0","0.856291256022833","0.00164199207962957","0"
"LU16_77","2500","0.000671800610174914","0","0","0.034081241726913","0.00419561296565071","0","0","0.954434572052262","0.00661677212199738","0"
"LU16_80","2500","0.0104060148721861","0","0","0.0342084346347259","0.069000768590205","0","0","0.866133085754515","0.0202516960091762","0"
"LU16_81","2500","0.000992377858347765","0","0","0.0185836012669319","0.0618478808904682","0","0","0.903882607081105","0.0146935330708038","0"
"LU16_83","2500","0","0","0","0.0161012232965164","0","0","0","0.944848533480709","0.00401253710831994","0.0350377048218118"
"LU16_84","2500","0","0","0","0.0148325077220597","0","0","0","0.942409655319974","0.00528586080720353","0.0374719751509418"
"LU16_85","2500","0","0","0","0.014142434841993","0.0156209927477153","0","0","0.964310471348668","0.00205631570990918","0.00386978455132791"
"LU16_88","2500","0.00188016110809254","0","0","0.0437350635152007","0.0457285454079208","0","0","0.90141352443649","0.00724270566175883","0"
"LU22_110","2500","0.0735429574719613","0","0.00519945089502675","0.0523774054339573","0.0346406376421815","0.0706611638815287","0","0.26027450320291","0.395772533346644","0.1075313507281"
