"Site","BUFF_DIST","Feature_Area","Buffer_Area","HARVEST-AREA","WELL-BITUMEN","WELL-OIL","PIPELINE","WELL-OTHER","CLEARING-WELLPAD-UNCONFIRMED","CLEARING-UNKNOWN","WELL-ABAND","MISC-OIL-GAS-FACILITY","URBAN-RESIDENCE","COUNTRY-RESIDENCE","CONVENTIONAL-SEISMIC","TRAIL","HARVEST-AREA-WHITE-ZONE","ROUGH_PASTURE","WELL-GAS","WELL-CASED","VEGETATED-EDGE-ROADS","ROAD-GRAVEL-1L","ROAD-GRAVEL-2L","ROAD-UNIMPROVED","TRUCK-TRAIL","ROAD-UNCLASSIFIED","ROAD-PAVED-UNDIV-2L","BORROWPITS","BORROWPIT-DRY","BORROWPIT-WET","SUMP","LOW-IMPACT-SEISMIC","OIL-GAS-PLANT","GRVL-SAND-PIT","TRANSMISSION-LINE","SURROUNDING-VEG","CAMP-INDUSTRIAL","VEGETATED-EDGE-RAILWAYS","FACILITY-UNKNOWN","LAGOON","RUNWAY","FACILITY-OTHER","OPEN-PIT-MINE","RIS-TRANSMISSION-LINE","RIS-CLEARING-UNKNOWN","RIS-FACILITY-UNKNOWN","RIS-FACILITY-OPERATIONS","RIS-PLANT","URBAN-INDUSTRIAL","RIS-OILSANDS-RMS","RIS-RECLAIMED-PERMANENT","MINES-OILSANDS","RIS-SOIL-SALVAGED","RIS-WASTE","RIS-DRAINAGE","RIS-ROAD","AIRP-RUNWAY","RIS-BORROWPITS","TAME_PASTURE","RIS-TAILING-POND","RIS-RECLAIMED-TEMP","ROAD-WINTER","RECREATION","GREENSPACE","WELL_CLEARED_NOT_CONFIRMED","RIS-RECLAIMED-CERTIFIED","RIS-SOIL-REPLACED","RIS-MINES-OILSANDS","RIS-WINDROW","TAILING-POND","RIS-OVERBURDEN-DUMP","CANAL","RLWY-MLT-TRACK","ROAD-PAVED-2L","ROAD-UNPAVED-2L","ROAD-PAVED-3L","ROAD-PAVED-DIV","CAMPGROUND","RESERVOIR","ROAD-PAVED-1L","CULTIVATION_ABANDONED","RLWY-SGL-TRACK","CROP","RURAL-RESIDENCE","ROAD-PAVED-UNDIV-1L","RESIDENCE_CLEARING","GOLFCOURSE","LANDFILL","TRANSFER_STATION","WELL_CLEARED_NOT_DRILLED","WELL-UNKNOWN","RIS-CAMP-INDUSTRIAL","RIS-UTILITIES","RIS-RECLAIM-READY","RIS-AIRP-RUNWAY","DUGOUT","RIS-TANK-FARM","MILL","MINES-PITLAKE","RLWY-DBL-TRACK","ROAD-PAVED-4L","INTERCHANGE-RAMP","ROAD-PAVED-5L"
"LU16_301","3250","0","33167912.2689674","0","0.0152433426193498","0","0.0250505226618035","0.0052882126714293","0.000497260858288725","0.00577945753143175","0.0178341737522289","0.000133572453793313","0","0","0.00925273975792894","0.000904882303489443","0","0","0","0","0.0187556322067128","0.00590100168051038","8.37835070969349e-05","0.00572967009712098","0","0","0","0.00024708686609692","0.00029290407199671","0.00139469752944825","0.0120238335313211","0.0529314431634355","0.0574581587540314","0.0264141971910031","0.0104769940297416","0","0.00277267893261862","0","0","0","0","0.00049561518219861","0.0319882155276793","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_302","3250","0","33167912.2689667","0","0","0","0.0121131047096161","0.00225580217996638","0.000361234974356889","0.00440432193340594","0.0158990210622961","0.000311226049752749","0","0","0.00943828057356088","0.0013650022565517","0","0","0","7.40186247124153e-05","0.0173290722935043","0.00503121644653028","0","0.00422056994988422","0","0","0","0.000247086866096925","0","0.000316790222255847","0.000956394399999051","0.0556331525387579","0.0404578129748414","0.0280560736768302","0.00422065714568236","0.0338032039027768","0.00277267893261868","0","0","0","0","0","0.0319099283327493","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_303","3250","0","33167912.2689654","0","0.0004194598476881","0","0.0201601535055165","0.0028667026460055","0.000336281967519442","0.00470314802040832","0.0175240541488097","0.000133572453793321","0","0","0.00936853672700739","0.00110930057341573","0","0","0","0","0.0201484937968931","0.00623272433638687","0","0.00467519889952881","0","0","0","0.000247086866096935","0.000292904071996727","0.00139469752944834","0.00143197840365405","0.0578370711221703","0.0574581587540347","0.0288748791123542","0.00879242757427283","0","0.00277267893261878","0","0","0","0","0","0.0319882155276812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_313","3250","0","33167912.2689651","0.0354963865479137","0.000705002947891525","0","0.0102979022166529","0.00237458019915646","0.000989028266650747","0.0275354208939799","0.0104575352660039","0.0009903301190371","0","0","0.00771731166798865","0.00385987911864574","0","0","0","0","0.0092372204494156","0.000632659700549185","0","0.00169438695540689","0.000885171842140447","0","0.000589449125300436","0.000661425602444915","0.000222775505454738","5.85261631099277e-05","0.000926083509647762","0.0121651586633969","0","0.0195349785532449","0.00681142183321535","0","0.0283323238677125","0","0","0.00114545755505957","0","3.26717697124563e-05","0","0","0","0.0176567361674014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00821891387488558","0","0","0","0.000240940175373983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_314","3250","0","33167912.2689649","0","0.0187819047361326","0","0.0265602166985963","0.00930420956173656","0.000630122477643991","0.0209337688726985","0.0188134954161173","0.00052125893795728","0","0","0.0102042390129075","0.00137600680721345","0","0","0","0","0.0165046890383675","0.00407324521092059","0","0.00638533299939275","7.07387988787111e-06","0","0","0","0","0","0.0137727116627478","0.0415591507478111","0.0574581587540356","0.00160510216855056","0.00504448149141886","0","0.0212577586384536","0","0","0","0","0.000495615182198646","7.8287194930658e-05","0","0","0.00675830564496891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00202758909320966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_36","3250","0","33167912.2689649","0.146195467911376","0","0","0","0.000871987957406985","0.00242422319491704","0.00530527160966506","0.0168079612193034","1.89564729450482e-05","0","0","0.00547411812819539","0.00544650953200414","0","0","0","0","0.00259618153750949","0.000587811050118459","0","3.47967970003784e-05","0.000446313038926065","0","0","0","0","0","0","0.000239772518426402","0","0","0","0","0","0","0","0","0","0","0","0","0.000698332224273417","0.00380245953372295","0.00141180151881537","0","0","0.000736693193380189","0.0115233480691781","0.0169792450513583","0","0","0.000263717783664035","0","0","0","0","0","0.0150876059241489","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_37","3250","0","33167912.2689659","0.11730074002996","0","0","0.00307646847148514","0.00103984089672149","0.00188497538837192","0.00732929634397127","0.0134849157486261","0.000152115019812742","0","0","0.00613944849352862","0.00643376247269948","0","0","0","0","0.0036304017388649","0.000632158093983198","0","0.000482543614901402","0.00031126353604409","0","0","0","1.41081679063528e-05","0","0","0.000374004108109784","0","0","0.00899839373057614","0","0","0","0","0","0","0.000273241808826903","0","0","0.0043174485941604","0.00971421058690213","0.00998723327313594","0","0","0.000251150586984081","0","0.014840665994542","4.3439898855763e-05","0","0.000238978064904823","0.0002057575575453","0","0","0","0","0.0140006101269037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_49","3250","0","33167912.2689655","0.0980624213413895","0","0","0","0.000764689181123595","0.00117051731386026","0","0.00354682398873859","0","0","0","0.000161687580172732","0.00246847467032233","0","0","0","0","0.00145411577353505","2.88571248152152e-05","0","0.00085617479163578","0.000781324784967365","0","0","0.000359202236943044","0.00023882947035697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.203109348336942","0","0","0","0","0","0","0.201161943121266","0","0","0","0.00565569130478013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_52","3250","0","33167912.2689663","0.159250914747131","0","0","0","0.000533025145743293","0.00126761157663002","0.000246220536652257","0.00327188332149144","0","0","0","0.00151888159082452","0.00311101557478424","0","0","0","0","0.00337062962902993","0","0","0.00288100373110103","0.00235234695516364","0","0","4.05932290815038e-05","0.000238829470356965","0","0","0","0","0.000626703064344102","0","0","0","0","0","0","0","0","0","0","0.125958858514563","0","0.000553672667877334","0","0","0.000788802436605451","0","0.0975489958745157","0.0030862334036028","0","0.00364344423929","0.00435200009487343","0","0","0","0","0","0","0","0","0","0","0.00566414865772095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_54","3250","0","33167912.2689662","0.23450433891282","0","0","0","0.000741178158399628","0.00149418902139692","0.00401775422697802","0.00300086009741884","0","0","0","0.00256697709736819","0.00261803280375213","0","0","0","0","0.00664593146366673","0","0","0.00359922621065696","0.00278631398792248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0154521956152344","0","0","0","0","0","0","0.0144849818160547","0","0","0","0.000763256155932391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_55","3250","0","33167912.2689656","0.213661650164138","0","0","0","0.000425444147015813","0.00167728705186121","0.00410659971085529","0.00327748386081079","0","0","0","0.00272318650332563","0.00267924520397849","0","0","0","0","0.00544116670513622","0","0","0.00350751263186883","0.00349233236863906","0","0","4.05932290815045e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0542748117186263","0","0.000553672667877345","0","0","0.000788802436605466","0","0.050332263249383","0.00308623340360286","0","0","0.00187121017056127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_57","3250","0","33167912.2689665","0.258807138274854","0","0","0","0.000629903884524246","0.000756565862165136","0.00802360163434321","0.0025284730890318","0","0","0","0.0033217493130568","0.00118784501049329","0","0","0","0","0.00744680123522279","0","0","0.00273363781194942","0.00281891765135529","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000124537579988212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_58","3250","0","33167912.2689655","0.242506101912309","0","0","0","0.000533943894717681","0.000684366237883009","0.00813139267521861","0.00173560045386539","0","0","0","0.00349053632279785","0.000924199847783273","0","0","0","0","0.00747749536103291","0","0","0.00256580470361687","0.00257646117474439","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00017093247344116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_60","3250","0","33167912.268966","0.318471675685166","0","0","0.00455586574271898","0.000489949331037624","7.84224779471198e-05","0.0160317242922839","0.00145612474458691","0","0","0","0.00492864208511912","0.000642510961733433","0","0","0","0","0.00851596865491412","1.45022569431509e-07","0.00147388631696335","0.00279407071665073","0.00164585374801408","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000170932473441157","0","0","0","0","0","9.83992252705797e-05","8.2249199609088e-05","0.000900906551276295","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000499655557245732","0.000126849977925699","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_62","3250","0","33167912.2689647","0.209377316642811","0","0","0.00799427121666879","0.000249166691368613","7.84224779471229e-05","0.0138598072609387","0.000756065826295085","0","0","0","0.0045223244383168","0.000546906972639247","0","0","0","0","0.00611629237123673","0.000290613182518267","0.00125508498186844","0.00189245759134333","0.00120318044854791","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000170932473441164","0","0","0","0","0","9.83992252705837e-05","8.22491996090913e-05","0.000815272040933981","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000499655557245752","0.00107415085919718","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_63","3250","0","33167912.2689664","0","0","0","0.0151776555652159","0","0","0.000396219925686091","0.00410886469782975","0","0","0","0","0.00551427160856207","0","0","0","0","0","0","0","9.6742458700398e-05","0","0","0","1.24596217286899e-05","4.16685531088703e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00176284587930448","0","0","0.000118311176374887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_64","3250","0","33167912.2689645","0.296808012649855","0","0","0.00877714679381261","0.000384250810424444","0","0.0146229216875933","0.000991992864348178","0","0","0","0.00497242221933233","0.000515514172747363","0","0","0","0","0.00763482151023714","0.000278126480317601","0.00189523681281489","0.00246165996489705","0.0013640673712528","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000170932473441165","0","0","0","0","0","9.83992252705842e-05","8.22491996090917e-05","0.00104829696752512","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000499655557245755","0.000888618854676796","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_67","3250","0","33167912.2689645","0","0","0","0.0161373520851333","0","0","0.000348427246912127","0.00443739610698176","0","0","0","0","0.00574688061560696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00116288913774016","0","0","0.000118311176374894","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_68","3250","0","33167912.2689671","0.0341764574364345","0","0","0.0128184984133952","0","0.000532862803007482","0.000339029480028672","0.00121077829828993","0","0","0","0.000976993327149603","0.00345601677881405","0","0","0","0","0","0","0","0.000331620105491243","6.96498156561408e-05","0","0","4.70226794907557e-05","4.16685531088695e-05","0","0","0","0","0","0","0","0","0","0","0","0.000635945198842348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00197820575952678","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_69","3250","0","33167912.2689655","0.0502842930339607","0","0","0.0130212553916644","0","0.000171083176335564","3.46953120215228e-05","0.000657699758754212","0","0","0","0.0023000953312681","0.00190680571593154","0","0","0","0","0.000717849434967794","0.00052704631355863","0","0.000502820689812782","0.000374632490350776","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000635945198842378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0027501984313029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_70","3250","0","33167912.2689647","0","0","0","0.0137186551668981","0","0.000365930243135683","0.00044755268285795","0.00264258253814499","0","0","0","0.000100158575600542","0.00477580685164591","0","0","0","0","0","0","0","0.000444813181870184","6.96498156561458e-05","0","0","4.38056076323361e-05","4.16685531088725e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00186132761033478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_71","3250","0","33167912.2689655","0.000285480537241434","0","0","0.0125785640680019","0","0.000587107436008559","0.000339029480028688","0.00174172895468804","0","0","0","0.000706487720856178","0.0040052477621564","0","0","0","0","0","0","0","0.000185164365142539","6.9649815656144e-05","0","0","0.000115572342466656","4.16685531088714e-05","0","0","3.41773667423171e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00197797516574276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_72","3250","0","33167912.2689663","0.193537600403822","0","0","0.0063274453685569","4.82393492412226e-05","0","0.0123339853062844","0.00157603720363735","0","0","0","0.00473231577881673","0.00130423765060486","0","0","0","0","0.00429072144045686","0","0.003355687890854","0.000443465919752614","0","0","0","0","0","0","0.00115895864211228","0","0","0","0","0","0","0","0.00266387364654783","0","0","0","0","0","0.000243481917349307","0","0.00599318288902974","0","0","0","0.00912038082066325","0","0","0","0.000598740219310465","0","0","0","0","0","0.001903520660266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_73","3250","0","33167912.2689658","0.284883236729588","0","0","0.0111029297868913","9.18567457525164e-05","0","0.0114329188946873","0.000900110734701914","0","0","0","0.0062425223043764","6.27911302021546e-05","0","0","0","0","0.00740049375969855","0.000211424728786503","0.00361793089291943","0.00178330603475589","0.000691229234825472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.83992252705805e-05","8.22491996090886e-05","0.00681299084232522","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000499655557245736","0.000481692634084825","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_74","3250","0","33167912.2689657","0.299639735911507","0","0","0.0115616056671435","0.000140039312675811","0","0.0137200694193299","0.000785461480951045","0","0","0","0.00611919832221671","7.32955426950896e-05","0","0","0","0","0.00752646260229419","0.000352793904580081","0.0031200471342492","0.00215107332243919","0.000722752970699812","0","0","0","0","0","0","0","0","0","0","0","0","0","4.63948934529438e-05","0","0","0","0","0","9.83992252705806e-05","8.22491996090887e-05","0.005957395935822","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000499655557245737","0.00086905985509298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_75","3250","0","33167912.2689664","0.227695775351939","0","0","0.010717648363688","3.77407648041463e-05","0","0.0137200694193296","0.000567723292391545","0","0","0","0.00537154791795217","0.000374285043458531","0","0","0","0","0.00597789362922522","0.000539550613593146","0.00180876426927077","0.00220672364464572","0.00106841106275357","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000170932473441156","0","0","0","0","0","9.83992252705786e-05","8.2249199609087e-05","0.00101520603092106","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000499655557245727","0.00157062308262864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_77","3250","0","33167912.2689662","0.0548729473166826","0","0","0.0127580459945285","0","0.000257626021983289","3.46953120215221e-05","0.000902440772494743","0","0","0","0.00284503095483115","0.00170822557000214","0","0","0","0","0.00223385436815855","0.000809158161856965","0","0.000398803272079445","0.000245767017450091","0","0","0","0","0","0","0.000195108586072862","0","0","0","0","0","0","0","0","0.000635945198842366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00386439664718414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_80","3250","0","33167912.2689648","0.0832840670715039","0","0","0.0118368107644763","0","6.16278343589425e-05","0.00608348316975323","0.000692727993075538","0","0","0","0.00345104582657811","0.00120397859254105","0","0","0","0","0.00272949404849426","0.000742317935860359","0.000292770239706641","0.000961014274507259","0.000674255575959299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000635945198842391","0","0","0","9.83992252705832e-05","8.22491996090909e-05","6.57201243449018e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00049965555724575","0.00297247350326657","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_81","3250","0","33167912.2689666","0.0408294553389949","0","0","0.0129336907920525","0","0.00037262385689073","0.000238965913144779","0.00109883857715986","0","0","0","0.00156393496035179","0.0026080341487055","0","0","0","0","0","0","0","0.000612111700944696","0.000266125226958205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000635945198842357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00197238852400398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_83","3250","0","33167912.2689664","0.290833122447627","0","0","0.0109401822785825","4.82393492412225e-05","0","0.000242259996475969","0.0011925863307286","0","0","0","0.00596657261435042","0.00020594191400431","0","0","0","0","0.00547488766877644","0","0.00411676561513824","0.000639788735326876","0.000369443223199919","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00702378663117212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_84","3250","0","33167912.268966","0.242596637095559","0","0","0.00999231379889404","4.82393492412231e-05","0","0.00419682362230676","0.000896188100103591","0","0","0","0.00617242329638422","4.59789899133328e-05","0","0","0","0","0.00480389062085872","0","0.00391503703611484","0.000662800970608156","0.000409625600914968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00691083173490773","0","0","0","0","0","0","0","0","0","0","0","0","0","1.98453302478852e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_85","3250","0","33167912.2689662","0.208709283911797","0","0","0.0108128355097426","4.82393492412228e-05","0","0.00961331555714953","0.000521424632241866","0","0","0","0.00618433176881157","9.24628198721555e-05","0","0","0","0","0.00560843828952458","0.000467068373994926","0.00324734536857708","0.00128994411531224","0.000599444776256382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.83992252705791e-05","8.22491996090875e-05","0.0060992294840253","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000499655557245729","0.000859598914221365","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_88","3250","0","33167912.2689646","0.11205139969744","0","0","0.0121306472302169","0","6.1627834358943e-05","0.00970298688050565","0.000659568547304201","0","0","0","0.00526488687303213","0.000617584738494491","0","0","0","0","0.00428652181822658","0.000738515948504484","0.00112014265094709","0.00126049878544361","0.000896498043612801","0","0","0","0","0","0","0","0","0","0","0","0","0","4.63948934529454e-05","0","0.000635945198842397","0","0","0","9.83992252705841e-05","8.22491996090916e-05","0.000646160115788146","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000499655557245754","0.00263876774790302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU22_110","3250","0","33167912.2689658","0.152774683028944","0","0.000313357003820449","0.00501803637341889","0","0","0.000566319390613184","0.000483498517024517","0.000150434807686864","0","0","0.0114569263923082","0.000978259296919649","0","0","0","0","0.00848911994596922","0.00342790490231499","0","9.48895760284993e-05","0.000904748361517638","0","0.000748896139849925","0.000428152177688965","0.00265995795565164","2.34635066549166e-06","0","0.000541899174003561","0","0.000695140155665081","0","0","0","0","0","0","0","0","0.0180290635194092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU22_48","3250","0","33167912.2689663","0.0140424827719003","0","0.0011046980641906","0.017163347142686","0.000344412286385628","0","0.000957088962376061","0.00320047608135948","0.000886111585842348","0","0","0.0223862446346089","0.000108031255661153","0","0","0.000668023269225031","0","0.00395087087295314","0.00310638969752207","0","0.00112891266178683","0","0","0","0","0.000436490142827527","0.00291086349340007","0.00107061872220466","1.34308502185596e-05","0","0","0","0","0","0","0","0","0.00191005899595059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU22-107","3250","0","33167912.2689661","0.0561795408390406","0","0.00045592096571293","0.00285954882483557","0","0","0.000124166915143681","0.00173370767280574","0","0","0","0.0225952810452211","0.000855891106636071","0","0","0","0","0.00510967242463744","0.00203317340523014","0","0.00103258107891683","0.000218084343793162","0","0","0.000399381033738584","0.00200693517832949","0","0","0.00286080859621914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU22_49","3250","0","33167912.2689662","0.0140424827719004","0","0.000645890045799194","0.0153152648418997","0.00034441228638563","0","0.000957088962376065","0.00242629370721374","0.000886111585842352","0","0","0.0194383933236133","0.000173540096026857","0","0","0.000348078139639754","0","0.00408601466294254","0.00336431265442108","0","0.000880715518543196","0","0","0","0","0.000925443088978444","0.0022663532618187","0.00107061872220466","0","0","0","0","0","0","0","0","0","0.0019100589959506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
