"Site","BUFF_DIST","LC_class20","LC_class33","LC_class34","LC_class50","LC_class110","LC_class120","LC_class210","LC_class220","LC_class230","Gridcll","Lab"
"LU2-155",2750,0.00181914336956075,0,0.000671853099184911,0.0179600331666901,0.0365592003588013,0,0.183052706122403,0.291925789023423,0.468011274821362,"LU2-155","ACME"
"LU2-17",2750,0,0,0.0220058103094564,0.0517094085820077,4.97843670495021e-06,0,0.172051367324767,0.230936954601365,0.523291481012794,"LU2-17","ACME"
"LU2-18",2750,0.00363618086393194,0,0.0331250525556719,0,0,0,0.356157632403801,0.21047282018913,0.396608313783154,"LU2-18","ACME"
"LU2-20",2750,0.00207917136949104,0,0.0202302913521704,0.0485403502027129,0.0479010943937905,0,0.436623644576335,0.2240619335403,0.220563514749838,"LU2-20","ACME"
"LU2-21",2750,0.00485210153039728,0,0.0211765783516304,0.0465625373847427,0.0484317238769607,0,0.413621301776644,0.254394659235783,0.210961098033974,"LU2-21","ACME"
"LU2-24",2750,0.0446578642962611,0,0.0381658482913819,0.0442586936894881,0.054899879659848,0,0.198588459631782,0.24226655036845,0.377162700584204,"LU2-24","ACME"
"LU2-25",2750,0.00237499330637362,0,0.0221091449685503,0.0437289229212146,0.035402555362411,0,0.298617157869946,0.295551892989246,0.302215332798573,"LU2-25","ACME"
"LU2-26",2750,0.00181914336956078,0,0,0.00466344617270494,0.0282859179148536,0,0.19674768686446,0.277362544320587,0.491121261357895,"LU2-26","ACME"
"LU2-27",2750,0.00393168166603328,0,0.0519131928022648,0.12324551740929,0.0374027650001979,0,0.0658104580993233,0.230261160834513,0.487435224084061,"LU2-27","ACME"
"LU2-29",2750,0.0141117159394965,0,0.0199894223229051,0.0158182966094715,0,0,0.140695314152222,0.495351648413326,0.314033602280711,"LU2-29","ACME"
"LU2-30",2750,0.0214928412220817,0,0.0184707739381588,0.0299232223770305,0,0,0.154729806612705,0.507910364407529,0.267472990974341,"LU2-30","ACME"
"LU2-31",2750,0.0183198597646948,0,0.0244145623178879,0.00663976756320681,0,0,0.318834202291584,0.2668339780316,0.364957631229768,"LU2-31","ACME"
"LU2-32",2750,0.132013988419138,0,0.0282172215512622,0.00412947309003639,0,0,0.359678258062109,0.176156248413699,0.299804810479892,"LU2-32","ACME"
"LU2-33",2750,0.0146875884714406,0,0.0186213173016072,0.00736336574070104,0,0,0.198932313988874,0.345829548627272,0.414565865613267,"LU2-33","ACME"
"LU2-34",2750,0.0555650200872878,0,0.0261669754877838,0.0156269465808127,0,0,0.275201261393887,0.326490450889536,0.300949345306628,"LU2-34","ACME"
"LU2-36",2750,0,0,0.0143630857814749,0,0,0,0.030312250503957,0.71755303183835,0.237771631594875,"LU2-36","ACME"
"LU2-38",2750,0.00875390357346294,0,0.0185147601256279,0.0683453291599874,0.00325542787738294,0,0.175264239071043,0.238415263832784,0.487451076261558,"LU2-38","ACME"
"LU2-39",2750,0,0,0.0297724165955657,0.0440015848081497,0,0,0.216568580171487,0.205701685593984,0.503955733210209,"LU2-39","ACME"
"LU2-40",2750,0.0628000551296203,0,0.0216826147375158,0.0272530682497218,0.0377036251251994,0,0.292616370182248,0.360409421419539,0.197534845033242,"LU2-40","ACME"
"LU2-42",2750,0,0,0.0251911751365053,0,0,0,0.292800919032243,0.24588669992093,0.436121205230117,"LU2-42","ACME"
"LU2-44",2750,0.00479116521476742,0,0.00322318035864015,0.00151831576571653,0.000605144785405312,0,0.190356115787692,0.296798875281764,0.502707202576992,"LU2-44","ACME"
"LU2-46",2750,0.0196496280286791,0,0.0201630920323466,0.103892192022099,0.0194905314259673,0,0.160300493959058,0.276841012239844,0.399663050152657,"LU2-46","ACME"
"LU2-47",2750,0.0023749933063737,0,0.0272015010248162,0.0558377046364192,0.0380399915051325,0,0.179912575309371,0.332608685237077,0.364024549566286,"LU2-47","ACME"
"LU2-50",2750,0.0291286382035944,0,0.0216455890303713,0.0625296773775012,0.0459310474484043,0,0.1280260430031,0.285638568754468,0.42710043618247,"LU2-50","ACME"
"LU2-51",2750,0.203614930597713,0,0.023269123703135,0.00336699113384145,0.0750137063216141,0,0.0960049506926898,0.252258750817098,0.346471547455426,"LU2-51","ACME"
"LU2-52",2750,0,0,0.0198654165134626,0.0582510284200618,0.0419960275943243,0,0.151022231428827,0.292845322595856,0.436019973066435,"LU2-52","ACME"
"LU2-54",2750,0,0,0.0261948699616223,0.0369062809243942,0.0726533108673962,0,0.16994116284369,0.301298736351345,0.393005638819167,"LU2-54","ACME"
"LU2-56",2750,0.00707376706681821,0,0.0251865975615788,0.0263348476205093,0.0587896519550844,0,0.176607859801963,0.481574744622148,0.224432530775938,"LU2-56","ACME"
"LU2-57",2750,0.160289958047546,0,0.00509997161084428,0.00268450052353906,0.0331327862617552,0,0.101498617374524,0.589042393315558,0.108251772814772,"LU2-57","ACME"
"2-0-CA22B",2750,0.0705260838294589,0,0.0295782565637676,0.0579452133593682,0.0692572728575672,0,0.177408479089575,0.186169047675513,0.409115647363544,"LU2-22","ABMI"
"2-0-CA16B",2750,0.0528414511938432,0,0.0205775445964296,0.0433893930517024,0.0209530073365572,0,0.157808939807995,0.396293736386328,0.308135927629284,"LU2-16","ABMI"
"2-0-CA48B",2750,0.00237499330637371,0,0.0450832050872754,0.116838939228259,0.0339654723161246,0,0.119624669125927,0.269434252115267,0.412678469054535,"LU2-48","ABMI"
"2-0-CA49B",2750,0.0961559413804676,0,0.0403457934175934,0.107892751462174,0.0405121486917029,0,0.115495037251782,0.194813187212057,0.404785140637676,"LU2-49","ABMI"
"2-1B1-CA21B",2750,0.00598935249282933,0,0.021059886408747,0.0367239074650803,0.0416247461014302,0,0.393299380946095,0.279956181983783,0.221346544867709,"LU2-21","ABMI"
"LU3-05",2750,0.00226229697376392,0,0.0230033541100316,0.00104853468086698,0.0565090067502604,0,0.800285818954568,0.0597889351094805,0.0571020532669901,"LU3-05","ACME"
"LU3-07",2750,0.0432343280515337,0.00816498375731309,0.0286004758663566,0.0402064660976403,0.134087658523107,0,0.589580533509209,0.0952302934080495,0.0608952606775664,"LU3-07","ACME"
"LU3-10",2750,0.0295350524847826,0,0.0407272460793763,0.0106804706150353,0.058379717992541,0,0.641645002192811,0.113198080427788,0.105834430569392,"LU3-10","ACME"
"LU3-102",2750,0.00566587409415424,0,0.0246818260228466,0.00104853468086698,0.0677556813988382,0,0.814746064207923,0.0247204209256526,0.0613815983383824,"LU3-102","ACME"
"LU3-103",2750,0.00373724524828839,0,0.0223831450766545,0,0.0455124532759979,0,0.775698576378334,0.0530482551942683,0.0996203240834349,"LU3-103","ACME"
"LU3-111",2750,0.147668453141995,0.00176545449308074,0.0339445926449875,0.206600700811566,0.0653111417015729,0,0.419970672401383,0.0212050813896938,0.103533903096424,"LU3-111","ACME"
"LU3-126",2750,0.00769400331793303,0.00302154479532008,0,0.0666321601914234,0.135100618933337,0,0.636894587814641,0.0737245413526877,0.0769325435947102,"LU3-126","ACME"
"LU3-129",2750,0.0131981631009548,0.0147580635370944,0.0149269457075911,0.0823139825771811,0.242311811268582,0,0.569419168896978,0.0267434146679908,0.0363284487263465,"LU3-129","ACME"
"LU3-13",2750,0.00803308070614928,0,0.0197762595996638,0.853794121108405,0.00849641509792694,0,0.0431074564143129,0.0259326623985952,0.0408600052971479,"LU3-13","ACME"
"LU3-131",2750,0.00504686049971648,0,0,0.0013065958633926,0.0383473961190595,0,0.715109301059135,0.077497811592132,0.162692034866365,"LU3-131","ACME"
"LU3-137",2750,0,0.00484653769936596,0.0443440592391935,0.25961051034658,0.0959858471949118,0,0.4960861131193,0.0173189193262926,0.0818080115991257,"LU3-137","ACME"
"LU3-14",2750,0.0113718763678632,0,0.0209713981438788,0.847371364311892,0.00335446558594672,0,0.0630407007529347,0.0119764281589864,0.0419137669815179,"LU3-14","ACME"
"LU3-147",2750,0,0.00589987129045928,0.0243901827705805,0.00286486492229572,0.0830813241193317,0,0.634115641108154,0.150818406638811,0.098829707658472,"LU3-147","ACME"
"LU3-15",2750,0.169837760071901,0,0.0273519920535549,0.00548690731914824,0.00446981045677188,0,0.587183498222618,0.0737257503273208,0.131944282072532,"LU3-15","ACME"
"LU3-17",2750,0.0690690385270364,0.0034753030925212,0.041135812203799,0.0134210360152605,0.0655590750116035,0,0.491218373585277,0.165800030764242,0.15032133020951,"LU3-17","ACME"
"LU3-18",2750,0.0219939492169709,0,0.0327046205019595,0.699956371890793,0.0218640735222682,0,0.174192982848791,0.0383786071914763,0.0109094016537642,"LU3-18","ACME"
"LU3-19",2750,0.00509012511493228,0,0.0214465362539184,0.385041646851228,0.0776383560526603,0,0.482930364544055,0.0170571129523059,0.0107958619621078,"LU3-19","ACME"
"LU3-20",2750,0.0217647783447137,0,0.00759701155279271,0.110612570177838,0.0856124104389283,0,0.651200542578435,0.0588138189940966,0.0643988677780206,"LU3-20","ACME"
"LU3-21",2750,0.00464892188991355,0,0.0283538468174767,0.00140225638611454,0.0047879817298384,0,0.589609179436133,0.164301400434598,0.206896415005828,"LU3-21","ACME"
"LU3-25",2750,0.00464892188991368,0.0126930925380178,0.0501574727244642,0.00370565418685111,0.0274031835791239,0,0.611052388828591,0.122174942426379,0.168164344201784,"LU3-25","ACME"
"LU3-27",2750,0.0142623078570408,0.00133618946597871,0.0263585998334949,0.0105064630766867,0.0897769829161179,0,0.678128933466983,0.0513592105391906,0.128271317152219,"LU3-27","ACME"
"LU3-28",2750,0.00425098440760515,0.0234535376589038,0.0777657705020189,0.000896935258333397,0.0746658094187646,0,0.565972925767486,0.132600402107273,0.120393634431215,"LU3-28","ACME"
"LU3-32",2750,0,0.0010801158153283,0.0393163556615018,0.0972967324190817,0.120754256558445,0,0.66445975520849,0.0194495121898009,0.0576432730584976,"LU3-32","ACME"
"LU3-36",2750,0.0279061645937134,0,0.0158592610067737,0.580710021225495,0.0388597230636491,0,0.188538268134697,0.0643312070463467,0.0837953546087452,"LU3-36","ACME"
"LU3-38",2750,0.133334224423208,0,0.0467534053406924,0.00520086983696205,0.0415266193595181,0,0.561249198801804,0.119768782090605,0.0921669001861088,"LU3-38","ACME"
"LU3-39",2750,0.0320378835375597,0,0,0.817333897460677,0.0175621786252643,0,0.0856013448306551,0.0362636946364816,0.0112010009092269,"LU3-39","ACME"
"LU3-40",2750,0.0265797046158701,0,0,0.803075312741863,0.00463895426423288,0,0.0457593111400014,0.049650834068205,0.0702958831696758,"LU3-40","ACME"
"LU3-41",2750,0.0265797046158714,0.00166754900400549,0.00240124527763242,0.61643735628075,0.00909795119900284,0,0.14472587740885,0.0645044153456698,0.134585901337374,"LU3-41","ACME"
"LU3-44",2750,0.138563662739782,0.00834255858145556,0.0385836318623835,0.0190115979881494,0.0729811606204023,0,0.456045189188739,0.116305930265407,0.150166267864592,"LU3-44","ACME"
"LU3-45",2750,0.00305822457057206,0,0.00435190399198077,0.0034447025517386,0.0107511826190493,0,0.617269293802301,0.124208081872971,0.236916609132751,"LU3-45","ACME"
"LU3-46",2750,0.0118117990608773,0.00834255858145576,0.0447575680358881,0.0160101485077134,0.0215987628720845,0,0.496374765037034,0.192299476193431,0.208804921905886,"LU3-46","ACME"
"LU3-48",2750,0.0049052762138171,0,0.0359297045781573,0.604330580005944,0.0172552052967457,0,0.265253646804246,0.0309120767120775,0.0414135144638404,"LU3-48","ACME"
"LU3-50",2750,0.00446574441782692,0,0.0150102637564891,0.00924872519120054,0.105252365130715,0,0.638807813360264,0.0694670700804898,0.157748017538466,"LU3-50","ACME"
"LU3-51",2750,0.00184029827028183,0.0122667073935049,0.0150359173402158,0.0269829777304383,0.206418313649783,0,0.583254595276562,0.0905010732844293,0.0637001190248297,"LU3-51","ACME"
"LU3-52",2750,0.00421653554938832,0.0294931559437578,0.0849488480630319,0.000896935258333407,0.123437224701188,0,0.515574586474674,0.14600726695176,0.0954254466971552,"LU3-52","ACME"
"LU3-49",2750,0.00140225615363337,0,0.0310062025756754,0.431505915969579,0.0251158491430146,0,0.420122769039628,0.0147342213958963,0.0761127874033313,"LU3-49","ACME"
"3-0-CA16B",2750,0.000985369236552847,0,0.0282002655590224,0.580357643532968,0.0368217786828504,0,0.303580853319177,0.0359321792160798,0.0141219145976516,"LU3-16","ABMI"
"3-0-CA22B",2750,0.00122539505951241,0.00589987129045948,0.0277216572784127,0.0118086083643582,0.0716507267163478,0,0.545282908090275,0.186943825527425,0.14946700718666,"LU3-22","ABMI"
"3-2C1-CA43B",2750,0.0177871798097673,0.00486725548893446,0.0304904237551701,0.0572257175689665,0.036421369960344,0,0.501251378692646,0.14723464275686,0.204722033314992,"LU3-43","ABMI"
"3-2B1-CA38B",2750,0.0771515778164293,0,0.0463835264613059,0.00520086983696218,0.0452479957044019,0,0.617318361193288,0.115163088187579,0.0935345808993383,"LU3-38","ABMI"
"3-0-CA33B",2750,0.173004906995939,0,0.0359918846985025,0.693869726765763,0.0250226678526711,0,0.0293169362294995,0.0199199853419515,0.0228738904835135,"LU3-33","ABMI"
"3-0-CA34B",2750,0.266870269942566,0,0.0222471979627972,0.462263010220241,0.0514622624431764,0,0.0893799022410392,0.0607707417174372,0.0470066153504458,"LU3-34","ABMI"
"3-0-CA35B",2750,0.115168606574989,0,0.0218764246858397,0.507566119113456,0.0502841673354391,0,0.155343231086277,0.0925307867645225,0.0572306639247639,"LU3-35","ABMI"
"3-0-CA4B",2750,0.0168523429989406,0.00359238382157528,0.0329275368923816,0,0.0581541208367385,0,0.698415600343689,0.015246115129527,0.174811899688689,"LU3-4","ABMI"
"3-0-CA8B",2750,0,0.00543397088804326,0.0221667908852541,0.193226165929754,0.0584381581605336,0,0.468300711588522,0.102478974818827,0.14995522595717,"LU3-8","ABMI"
"3-2F2-CA4B",2750,0.00425098440760489,0.0294931559437557,0.0853636213428613,0.000896935258333344,0.102749991110768,0,0.525742244540298,0.151984782276085,0.0995182855587292,"LU3-52","ABMI"
"LU2-03",3000,0.0182731180227324,0,0.0163309129783106,0.00483942185054562,0,0,0.283700450668035,0.269496255723205,0.407359840603686,"LU2-03","ACME"
"LU2-05",3000,0.227160939298799,0,0.0289493345742319,0.0193975509594749,0,0,0.283101026945079,0.193799120114223,0.247592027862605,"LU2-05","ACME"
"LU2-100",3000,0.0201706272577065,0,0.0833226355801101,0.119210104670376,0.0319537773608061,0,0.192754492729766,0.114498420573188,0.438089941702609,"LU2-100","ACME"
"LU2-101",3000,0.293177706057994,0,0.025259233812737,0.015480986073746,0,0,0.286554240841911,0.175320923222786,0.204206909790397,"LU2-101","ACME"
"LU2-106",3000,0.0562052874991141,0,0.0738425097003189,0.0432020814730619,0.0863907537403203,0.0754252818180193,0.222907296513144,0.202488492025386,0.239538294041721,"LU2-106","ACME"
"LU2-110",3000,0.00305540197594298,0,0.0306060930644646,0.0258650616322662,0,0,0.277943994209888,0.175827946027814,0.486701503169653,"LU2-110","ACME"
"LU2-119",3000,0.0390891292739953,0,0.0661496967376272,0.109162924863022,0.0377514913064887,0,0.214864487728983,0.188275481685567,0.344706789425255,"LU2-119","ACME"
"LU2-123",3000,0.00924253354968239,0,0.0658528878257395,0.0880596790044904,0.0304173235719807,0,0.165036920876522,0.185373562612615,0.45601709277477,"LU2-123","ACME"
"LU2-13",3000,0.00859489982795073,0,0.0246901488986215,0.0112379355718764,0,0,0.235258094980609,0.415663737524592,0.304555183286029,"LU2-13","ACME"
"LU2-137",3000,0.0670017220817738,0,0.0209579590844027,0.0243300369595365,0.0356641573095607,0,0.355184185373475,0.337742720113454,0.159119219049146,"LU2-137","ACME"
"LU2-143",3000,0.00287019280095004,0,0.00962409100753906,0,0,0,0.247832723516855,0.289203120881888,0.450469871624287,"LU2-143","ACME"
"LU2-15",3000,0,0,0.0195173004006168,0.00621154726899714,0,0,0.177864897863049,0.556888144385623,0.239518110017511,"LU2-15","ACME"
"LU2-153",3000,0.132162036836758,0,0.0215050041657099,0.02144936801578,0.0627885221870116,0,0.121052695130979,0.227250819516425,0.413791553875502,"LU2-153","ACME"
"LU2-155",3000,0.00152858574803371,0,0.0021910098047852,0.0211200600379187,0.0332686589921258,0,0.191960959260549,0.295333875364036,0.454596850864074,"LU2-155","ACME"
"LU2-17",3000,0.000351181550279467,0,0.021001708576937,0.0475345037122148,0.000817463588096332,0,0.181319618084731,0.233694339363886,0.51528118549184,"LU2-17","ACME"
"LU2-18",3000,0.00305540197594286,0,0.0298068113789206,0.000121382353522423,0,0,0.328934675414114,0.222786780753009,0.415294947997563,"LU2-18","ACME"
"LU2-20",3000,0.00179029615842593,0,0.0184632492879044,0.0521459335567897,0.04431280014203,0,0.403049282411206,0.25007986450211,0.230158574084227,"LU2-20","ACME"
"LU2-21",3000,0.00484144940861685,0,0.0196295839712097,0.0434968342838773,0.0435824974006333,0,0.405820219067981,0.253986184630033,0.228643231374164,"LU2-21","ACME"
"LU2-24",3000,0.0492028849200519,0,0.0495264721318108,0.0471195884006656,0.0507374598371495,0,0.181430241639682,0.237235499280459,0.384747854565673,"LU2-24","ACME"
"LU2-25",3000,0.00199565409771673,0,0.0215581061337638,0.0415536363850659,0.0420957995902696,0,0.300390884588326,0.286210698199648,0.30619522184866,"LU2-25","ACME"
"LU2-26",3000,0.00152858574803362,0,0,0.00676862099004099,0.0266322118316491,0,0.203712346458622,0.290148240073344,0.471209994898323,"LU2-26","ACME"
"LU2-27",3000,0.00402846079860018,0,0.0512108883061532,0.116905347046929,0.0378562570178928,0,0.0874210770242035,0.246772492710677,0.45580547621089,"LU2-27","ACME"
"LU2-29",3000,0.0150140595649165,0,0.0181023746243941,0.0167030866929818,0,0,0.142962020837993,0.484101359965395,0.323117098008276,"LU2-29","ACME"
"LU2-30",3000,0.0221835828066477,0,0.01684713808012,0.0259477532284015,0,0,0.158587286837397,0.49320880840361,0.283225430213257,"LU2-30","ACME"
"LU2-31",3000,0.0235946481735658,0,0.0240389442134722,0.00560215999487516,0,0,0.315926393243073,0.260699710999184,0.37013814330366,"LU2-31","ACME"
"LU2-32",3000,0.139692213467424,0,0.0252696792802224,0.00509849648378386,0,0,0.340187822006489,0.194693190321689,0.295058598459027,"LU2-32","ACME"
"LU2-33",3000,0.020017734148807,0,0.0170039173082357,0.00757336411705276,0,0,0.203319018820405,0.341070350941184,0.411015614361144,"LU2-33","ACME"
"LU2-34",3000,0.0664585108480464,0,0.0247373896902428,0.0156556091668147,0,0,0.281273434250501,0.315009682070372,0.296865373768098,"LU2-34","ACME"
"LU2-36",3000,0,0,0.0129950402120971,0,0,0,0.0672077616092923,0.657363758936021,0.262433438994982,"LU2-36","ACME"
"LU2-38",3000,0.00836475386802021,0,0.0172432058011195,0.0640334187772726,0.00492344782064796,0,0.18738614534459,0.24090311941929,0.477145908857043,"LU2-38","ACME"
"LU2-39",3000,0,0,0.0277096115270459,0.0369795545609794,0,0,0.228227376131754,0.196226333111663,0.510857124956803,"LU2-39","ACME"
"LU2-40",3000,0.0643580709691809,0,0.0194892093490184,0.023297666092829,0.0328724738683746,0,0.284278986914209,0.349076889909088,0.226626702904895,"LU2-40","ACME"
"LU2-42",3000,0.00150851281462492,0,0.0244069032398777,0.00119921923245328,0,0,0.28102218712786,0.251121316335252,0.440741860828677,"LU2-42","ACME"
"LU2-44",3000,0.00605949837640473,0,0.00356234637361512,0.00265077397123889,0.00196574132338212,0,0.19764962590748,0.288494944497262,0.499617069379542,"LU2-44","ACME"
"LU2-46",3000,0.0307949331746782,0,0.0211176602239615,0.0934810543323823,0.0195712642514047,0,0.156120855882564,0.254370143998703,0.4245440868105,"LU2-46","ACME"
"LU2-47",3000,0.00199565409771675,0,0.0309671038696261,0.0565992665604486,0.0360206867846391,0,0.205544921420102,0.306909947035585,0.361962420907743,"LU2-47","ACME"
"LU2-50",3000,0.0326265963308747,0,0.019578239571898,0.0634015815431931,0.04677883559207,0,0.139785575654814,0.272616678744116,0.425212492523155,"LU2-50","ACME"
"LU2-51",3000,0.208670641641242,0,0.0217866910915404,0.00477177916822989,0.0695731977396249,0,0.113098338165126,0.231012543616865,0.351086809016524,"LU2-51","ACME"
"LU2-52",3000,0.000905161862317717,0,0.0184033843400088,0.0554502508325176,0.0464079165076684,0,0.163203168856642,0.30080676697376,0.414823350354454,"LU2-52","ACME"
"LU2-54",3000,0.000227433181023679,0,0.0236319571398991,0.0359661158498299,0.0680253034286172,0,0.161965023299357,0.322505897205817,0.387678269066561,"LU2-54","ACME"
"LU2-56",3000,0.0148870401103752,0,0.0221059885112188,0.027380354673564,0.0564845316329564,0,0.179923623161947,0.459454440363737,0.239764021398046,"LU2-56","ACME"
"LU2-57",3000,0.164780849784276,0,0.0048752300585958,0.00225572613436268,0.0299754977474327,0,0.112525259934039,0.575409860341498,0.110177575953858,"LU2-57","ACME"
"2-0-CA22B",3000,0.0695478887980285,0,0.0306521374806092,0.0655173752054363,0.0652590324458224,0,0.175614489894907,0.204526094347416,0.388882982224297,"LU2-22","ABMI"
"2-0-CA16B",3000,0.0509550376017473,0,0.0188701610828626,0.0494219365497775,0.0184229109786796,0,0.165449214894412,0.394072613337831,0.302808125530015,"LU2-16","ABMI"
"2-0-CA48B",3000,0.00199565409771676,0,0.0410284609752685,0.107442001804697,0.0315250698751299,0,0.13097464950553,0.285003665390571,0.40203049852811,"LU2-48","ABMI"
"2-0-CA49B",3000,0.0923859396943536,0,0.0363842155208728,0.101252080391606,0.0415992985371219,0,0.134735503241336,0.205234342018708,0.388408620610537,"LU2-49","ABMI"
"2-1B1-CA21B",3000,0.0103587405009773,0,0.0195085752147901,0.0361200875617392,0.0402303538539575,0,0.382759469200583,0.275589470773042,0.235433303039058,"LU2-21","ABMI"
"LU3-05",3000,0.00981601816818409,0,0.0209698569487832,0.000881060391561831,0.0687748241983171,0,0.780294656444453,0.0553180690707885,0.0639455146861692,"LU3-05","ACME"
"LU3-07",3000,0.0396211278674894,0.0131941642620916,0.0262808690846695,0.0487716350791586,0.128020008460818,0,0.59771948653659,0.0906907715482201,0.0557019370568658,"LU3-07","ACME"
"LU3-10",3000,0.038683409793955,0,0.0362677510099917,0.011360105423558,0.0637866408767652,0,0.629577687735447,0.106706451090637,0.113617954307301,"LU3-10","ACME"
"LU3-102",3000,0.00476090809300471,0,0.0237745551534842,0.000881060391561856,0.0733140103595935,0,0.81158022083284,0.0306080439831705,0.0550812004881632,"LU3-102","ACME"
"LU3-103",3000,0.00314032413224234,0,0.022288638282786,0,0.0502377911204043,0,0.765571606989027,0.050128473973187,0.108633164489171,"LU3-103","ACME"
"LU3-111",3000,0.124498374743095,0.00148347217821364,0.0305234457769798,0.191288260185109,0.063927959602386,0,0.464472341911454,0.0200877495112888,0.103718395868971,"LU3-111","ACME"
"LU3-126",3000,0.0134108007935726,0.00421921479752549,0,0.0759169942846158,0.132324612765208,0,0.626600010581181,0.0674333784690819,0.0800949883089053,"LU3-126","ACME"
"LU3-129",3000,0.0144191129293536,0.0133076800460396,0.0150442945813152,0.0861342874464456,0.231681699874053,0,0.574742356159429,0.0296727119523782,0.0349978561290542,"LU3-129","ACME"
"LU3-13",3000,0.00724949072545601,0,0.0186300449712903,0.856381433965739,0.0137950789302853,0,0.038584754991719,0.0261375734419768,0.0392216236258212,"LU3-13","ACME"
"LU3-131",3000,0.0046469056651715,0,0.000844645551614555,0.00140120390018586,0.0406854784745478,0,0.707454573934714,0.0780007620210575,0.166966430063837,"LU3-131","ACME"
"LU3-137",3000,1.47147355065771e-06,0.0040724379279396,0.0403856422370792,0.246625616347105,0.0925724036081219,0,0.501666068118414,0.0251881732074394,0.0894881858687495,"LU3-137","ACME"
"LU3-14",3000,0.015035497330763,0.00035752494040212,0.0193685858580246,0.817898105072152,0.00623285096833623,0,0.0836084796670844,0.0169500479866074,0.0405489085518534,"LU3-14","ACME"
"LU3-147",3000,0,0.00495753073712234,0.0274928646149882,0.00944058989927633,0.0827455919884976,0,0.619855602605571,0.148080172869297,0.10742764716008,"LU3-147","ACME"
"LU3-15",3000,0.177413098752942,0,0.024369756433818,0.00461052628900651,0.00653549047645157,0,0.569942134498879,0.0836924226972181,0.133436571232368,"LU3-15","ACME"
"LU3-17",3000,0.0768094510528594,0.00484679328121858,0.0389708764448193,0.0166882449430767,0.0597419673556961,0,0.490476119613747,0.172444362845869,0.140022183529918,"LU3-17","ACME"
"LU3-18",3000,0.0184810267725952,0,0.0292866356576711,0.712636526847439,0.0232749376563391,0,0.174112624361298,0.0322486907650627,0.00995956350523804,"LU3-18","ACME"
"LU3-19",3000,0.00967789992878015,0,0.0202351733476957,0.402833876326232,0.0703636075523178,0,0.4660432328811,0.0209620677532707,0.00988414579224948,"LU3-19","ACME"
"LU3-20",3000,0.0249106386541693,0,0.00960578949326289,0.128554193771572,0.0788798051838382,0,0.627291726703053,0.0643264527515064,0.0664313930759555,"LU3-20","ACME"
"LU3-21",3000,0.00390638575471886,5.33925889475424e-07,0.0355527390070443,0.00117828487999897,0.0050846536078919,0,0.574041246407939,0.168770535889006,0.211465620741942,"LU3-21","ACME"
"LU3-25",3000,0.00390638575471881,0.0125153157465735,0.0500369039118313,0.00556626427873009,0.0339220868546062,0,0.604720315852417,0.133971746094301,0.155360983036714,"LU3-25","ACME"
"LU3-27",3000,0.0196807309508013,0.00132376252575121,0.0274678023634059,0.0100366523075739,0.0802932191582887,0,0.673122782604302,0.0497603144273448,0.1383147388617,"LU3-27","ACME"
"LU3-28",3000,0.00364367331207214,0.0234979746404904,0.072774775002556,0.000753674765682901,0.0759127121076144,0,0.565262937960646,0.137991777227752,0.120162475581738,"LU3-28","ACME"
"LU3-32",3000,0,0.000907597317046702,0.0379337727566854,0.107227024307857,0.114473184716787,0,0.657714649003317,0.0235186060813514,0.0582251656931899,"LU3-32","ACME"
"LU3-36",3000,0.0234489299711072,0,0.0154369867886558,0.572870644546189,0.0452141126369767,0,0.189713620515212,0.0658979394356892,0.0874177657067494,"LU3-36","ACME"
"LU3-38",3000,0.134744412110064,0,0.0416622158682432,0.00437017534911416,0.0390995379011425,0,0.568621147825312,0.114123861051901,0.097378649960817,"LU3-38","ACME"
"LU3-39",3000,0.0333417798942916,0,0,0.808982490717326,0.0169267750737754,0,0.0894792395674351,0.0345011697422763,0.0167685450048214,"LU3-39","ACME"
"LU3-40",3000,0.0223343351286131,0.000301747774189456,0,0.784472765491724,0.00745109394659714,0,0.06154802273304,0.0518681471778932,0.0720238877477651,"LU3-40","ACME"
"LU3-41",3000,0.0223343351286141,0.00251235317420281,0.00474474530969886,0.615747702032288,0.00868432217174982,0,0.14773814014617,0.0650108593987758,0.133227543063198,"LU3-41","ACME"
"LU3-44",3000,0.121181983187803,0.00701006658580669,0.0404294100313605,0.0180634982989604,0.0676228548744656,0,0.477821973416867,0.119901401807084,0.147968810808789,"LU3-44","ACME"
"LU3-45",3000,0.00256975814610556,0,0.00500730967459899,0.00505194501164736,0.0103303387331249,0,0.619934594286939,0.126977306539476,0.230128746523042,"LU3-45","ACME"
"LU3-46",3000,0.00992531762004399,0.00701006658580629,0.0432357098685737,0.0134529720099531,0.0216672131417889,0,0.515072481712592,0.171738778296702,0.21789746099366,"LU3-46","ACME"
"LU3-48",3000,0.00815465566332734,0,0.0326674221152681,0.581912281835102,0.0201994508192943,0,0.277861676406046,0.0343943080677834,0.0448102084597507,"LU3-48","ACME"
"LU3-50",3000,0.00525763460563778,0,0.0140635498272611,0.0162972259456442,0.0980282342423886,0,0.654744103373422,0.066655102687628,0.144954148952049,"LU3-50","ACME"
"LU3-51",3000,0.00643090236285288,0.0124329790836438,0.0149052924864861,0.0287384633013725,0.196241239778311,0,0.596434418259713,0.0841896523038726,0.0606270537564309,"LU3-51","ACME"
"LU3-52",3000,0.00715463044946545,0.0247824435360744,0.0776607469216544,0.000753674765682937,0.121563677380736,0,0.540961660974893,0.135174660420332,0.0919485074052586,"LU3-52","ACME"
