"Site","BUFF_DIST","Feature_Area","Buffer_Area","CONVENTIONAL-SEISMIC","LOW-IMPACT-SEISMIC","TRAIL","HARVEST-AREA","WELL-ABAND","RUNWAY","WELL-OTHER","CLEARING-WELLPAD-UNCONFIRMED","CLEARING-UNKNOWN","VEGETATED-EDGE-ROADS","ROAD-GRAVEL-1L","TRUCK-TRAIL","ROAD-UNIMPROVED","ROAD-WINTER","ROAD-WINTER-ACCESS","BORROWPITS","SUMP","BORROWPIT-DRY"
"RICH28","3000","0","28261416.37119","0.00205988401113211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH29","3000","0","28261416.3711903","0.00127474335316001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH30","3000","0","28261416.3711894","0.00129500791676295","0","0.00070748806935434","0","6.92293241482933e-05","0","0","0","0","0","0","0","0","0.00125997106855604","0","0","0","0"
"RICH31","3000","0","28261416.3711909","0.000501497052641564","0","0.000557956146750499","0","0.000202551344782121","0","0","0","0","0","0","0.00170906278940838","0","0","0","0","0","0"
"RICH32","3000","0","28261416.3711886","0.00335440909987182","0","0.000520051046011497","0","0.000663888485957766","0","0","0.00025853892748985","0","0","0","0","0","0","0","0","0","0"
"RICH33","3000","0","28261416.3711893","0.000610114304847605","0","0.000157500093541818","0","0.000110284739021457","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH34","3000","0","28261416.3711887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH35","3000","0","28261416.3711891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH36","3000","0","28261416.3711896","0.00296902302297985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH37","3000","0","28261416.3711902","0.00216302423257696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH38","3000","0","28261416.37119","0.00055187392940594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH39","3000","0","28261416.37119","0.00123853402299308","0","0.000137733617468461","0","0.000138849122680704","0","0","0","0","0","0","0","0","0.00204713080535728","0","0","0","0"
"RICH40","3000","0","28261416.3711877","0.00114073270928627","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH41","3000","0","28261416.3711897","0.000985148994071444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH42","3000","0","28261416.3711884","1.94439592415581e-05","0","0.000700737975452934","0","6.2560971159512e-05","0","0","0","0","0","0","0","0","0.00314064731403694","0","0","0","0"
"RICH43","3000","0","28261416.3711889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH44","3000","0","28261416.3711893","0.000132473560055039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH45","3000","0","28261416.3711902","0.00135109052789723","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH46","3000","0","28261416.3711899","0.000803570768559829","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH47","3000","0","28261416.3711895","0.000706309243417748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH48","3000","0","28261416.3711898","0.000393433645148191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH49","3000","0","28261416.3711891","0.000425768965782411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH50","3000","0","28261416.3711897","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH51","3000","0","28261416.3711883","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH52","3000","0","28261416.3711899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH53","3000","0","28261416.3711903","4.44638624636224e-05","0","9.33654093749471e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH54","3000","0","28261416.3711906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH55","3000","0","28261416.371189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH56","3000","0","28261416.3711895","0.000949926460388752","0","9.33654093749497e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH57","3000","0","28261416.3711889","0.000325289142889612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH58","3000","0","28261416.3711903","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH01","3250","0","33167912.2689661","0.00436236989119742","0","0.00105618172292282","0","0.00130067900854926","0","0","0.000105778711584139","0","0","0","0.000121720269779841","0","0","0","0","0","0"
"RICH02","3250","0","33167912.2689659","0.0012296139299181","0","0.00078469647297518","0","0.000507128127255072","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH03","3250","0","33167912.2689657","0.000994663609503449","0","0.000293408291396046","0","0.000263622069313559","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH04","3250","0","33167912.2689665","0.00143025749436283","0","0.000740570974821125","0","0.00032200937242686","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH05","3250","0","33167912.2689654","0.00136607884489064","0","2.67003284993191e-06","0","0","0","0","0","0","0","0","0.000563640706611608","0","0","0","0","0","0"
"RICH06","3250","0","33167912.2689668","0.00140542027682765","0","0","0","0","0","0","0","0","0","0","0.000395624550444664","0","0","0","0","0","0"
"RICH07","3250","0","33167912.2689661","0.00097821988073611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH08","3250","0","33167912.2689643","0.000579019999741351","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH09","3250","0","33167912.2689658","0.000830158509959278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH10","3250","0","33167912.268966","0.000524764667575731","0","0.000115798535504128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH11","3250","0","33167912.2689673","0.00046332792272989","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH12","3250","0","33167912.2689639","0.00129489711745098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH13","3250","0","33167912.268966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH14","3250","0","33167912.2689661","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH15","3250","0","33167912.2689656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH16","3250","0","33167912.2689665","0.000240182343797889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH17","3250","0","33167912.2689668","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH18","3250","0","33167912.2689648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH19","3250","0","33167912.2689657","0.000812643361562686","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH20","3250","0","33167912.2689653","0.000524753008317668","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH21","3250","0","33167912.2689662","0.000117578986429966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH22","3250","0","33167912.2689671","0.00064586158458672","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH23","3250","0","33167912.2689667","0.00118668975705216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH24","3250","0","33167912.2689651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH25","3250","0","33167912.2689668","0.00113278214603551","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH26","3250","0","33167912.268966","0.00206166087550398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH27","3250","0","33167912.2689659","0.00271929691694059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH28","3250","0","33167912.2689652","0.00198342033209266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH29","3250","0","33167912.2689658","0.00117659734160144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH30","3250","0","33167912.2689655","0.00122752452565088","0","0.000872326098876276","0","0.000136389294495824","0","0","0.000273419732182901","0","0","0","0","0","0.001318235631096","0","0","0","0"
"RICH31","3250","0","33167912.2689664","0.000451021627887105","0","0.000659508850414641","0","0.000172588128098378","0","0","0","0","0","0","0.00145624285014681","0","0","0","0","0","0"
"RICH32","3250","0","33167912.268966","0.00344483185402554","0","0.000443120417903266","0","0.000565680130046826","0","0","0.000220293524015009","0","0","0","0","0","0","0","0","0","0"
"RICH33","3250","0","33167912.2689667","0.000982304129460469","0","0.000241212489684994","0","0.000174017195161992","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH34","3250","0","33167912.2689654","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH35","3250","0","33167912.268966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH36","3250","0","33167912.2689652","0.00295217625746987","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH37","3250","0","33167912.2689646","0.00217057010742457","0","1.6140312024172e-05","0","0.000100700939500707","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH38","3250","0","33167912.2689653","0.000586813218913006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH39","3250","0","33167912.2689662","0.00114615387022364","0","0.000197353726877071","0","0.000118309311633262","0","0","0","0","0","0","0","0","0.00190300807116002","0","0","0","0"
"RICH40","3250","0","33167912.2689662","0.00106258886280925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH41","3250","0","33167912.2689652","0.000884621727342465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH42","3250","0","33167912.2689646","1.65676339099664e-05","0","0.000671158141443943","0","5.33063896270391e-05","0","0","0","0","0","0","0","0","0.00296587507808696","0","0","0","0"
"RICH43","3250","0","33167912.2689666","0","0","1.41950462524314e-05","0","0","0","0","0","0","0","0","0","0","0.000180008713485819","0","0","0","0"
"RICH44","3250","0","33167912.2689647","0.00019261820661893","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH45","3250","0","33167912.2689669","0.00152806999816991","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH46","3250","0","33167912.2689657","0.00076377667698149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH47","3250","0","33167912.2689648","0.000729788353397266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH48","3250","0","33167912.2689653","0.000568528019156855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH49","3250","0","33167912.2689666","0.000442309753678569","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH50","3250","0","33167912.2689647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH51","3250","0","33167912.2689635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH52","3250","0","33167912.2689665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH53","3250","0","33167912.2689649","6.51227238357837e-05","0","7.9553958283982e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH54","3250","0","33167912.2689668","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH55","3250","0","33167912.2689655","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH56","3250","0","33167912.2689658","0.000864839035053873","0","7.955395828398e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH57","3250","0","33167912.2689662","0.000402451781261541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH58","3250","0","33167912.2689647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH01","3500","0","38466927.8385649","0.00424850741099378","0","0.0011474841925707","0","0.00125107882359412","0","0","0.000324659433216991","0","0","0","0.000104952681595882","0","0","0","0","0","0"
"RICH02","3500","0","38466927.8385647","0.00173598097399047","0","0.000850331145197496","0","0.000720105907632593","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH03","3500","0","38466927.8385647","0.00089662357983286","0","0.000527492553926853","0","0.000263514410238761","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH04","3500","0","38466927.8385622","0.00127220523070833","0","0.000757418259734435","0","0.000350312835869537","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH05","3500","0","38466927.8385618","0.00126415011660946","0","0.000234283907285231","0","0","0","0","0","0","0","0","0.000574098802107551","0","0","0","0","0","0"
"RICH06","3500","0","38466927.8385643","0.0012551389397448","0","0","0","0","0","0","0","0","0","0","0.000485313285340174","0","0","0","0","0","0"
"RICH07","3500","0","38466927.8385626","0.000927016647450874","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH08","3500","0","38466927.8385635","0.00065653013894488","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH09","3500","0","38466927.8385644","0.000754781436260317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH10","3500","0","38466927.8385621","0.000511003903015477","0","0.000129617497698465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH11","3500","0","38466927.8385653","0.000561259240059383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH12","3500","0","38466927.8385639","0.0012601743164848","0","2.55017538769457e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH13","3500","0","38466927.8385647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH14","3500","0","38466927.8385635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH15","3500","0","38466927.8385643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH16","3500","0","38466927.8385632","0.000251922258738943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH17","3500","0","38466927.8385649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH18","3500","0","38466927.8385637","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH19","3500","0","38466927.8385635","0.000799477055460925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH20","3500","0","38466927.838564","0.000582607133322826","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH21","3500","0","38466927.8385635","0.000418755301852859","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH22","3500","0","38466927.8385634","0.000690108704460327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH23","3500","0","38466927.8385638","0.00110121544340748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH24","3500","0","38466927.8385634","0.000265184101575472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH25","3500","0","38466927.8385634","0.00105800872918844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH26","3500","0","38466927.8385628","0.00206209646967036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH27","3500","0","38466927.8385651","0.0025492306376584","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH28","3500","0","38466927.8385636","0.00189685763535517","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH29","3500","0","38466927.838563","0.00109279985337332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH30","3500","0","38466927.8385643","0.00121200480517995","0","0.000979641256383206","0","0.000117600973315275","0","0","0.000235754769076068","0","0","0","0","0","0.00132384662880796","0","0","0","0"
"RICH31","3500","0","38466927.8385644","0.000435845098808924","0","0.000661902296259798","0","0.000194687092475124","0","0","0","0","0","0","0.00125563796772864","0","0","0","0","0","0"
"RICH32","3500","0","38466927.8385637","0.00348141353041921","0","0.000428783121409067","0","0.000630777978292497","0","0","0.000189946967135393","0","0","0","0","0","0","0","0","0","0"
"RICH33","3500","0","38466927.8385646","0.00107220483617928","0","0.000295865100431111","0","0.000150045438685596","0","0","9.12071543761192e-05","0","0","0","0","0","0","0","0","0","0"
"RICH34","3500","0","38466927.8385622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH35","3500","0","38466927.8385638","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH36","3500","0","38466927.8385612","0.00285381845800608","0","0.000135620745408737","0","8.85549858936413e-05","0","0","5.46837461050649e-05","0","0","0","0","0","0","0","0","0","0"
"RICH37","3500","0","38466927.838563","0.00217930874207038","0","5.62239074580182e-05","0","8.85549858936373e-05","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH38","3500","0","38466927.8385627","0.000612012962513569","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH39","3500","0","38466927.8385622","0.00106648979407459","0","0.000238865240357357","0","0.000102967024243117","0","0","0","0","0","0","0","0","0.00177777149840893","0","0","0","0"
"RICH40","3500","0","38466927.8385635","0.000994163773359042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH41","3500","0","38466927.838562","0.00080183887205864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH42","3500","4148.62231729529","38466927.8385638","1.42853578101236e-05","0","0.000832450736473061","0","4.59631624845373e-05","0","0","0","0","0","0","0","0","0.00279585164217086","0","0","0","0.000107849068028152"
"RICH43","3500","0","38466927.8385641","0","0","0.000122930110631617","0","0","0","0","0","0","0","0","0","0","0.000403424493403074","0","0","0","0"
"RICH44","3500","0","38466927.8385634","0.000195013262426402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH45","3500","0","38466927.8385647","0.00154268772571676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH46","3500","0","38466927.8385631","0.000991970387735484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH47","3500","0","38466927.8385631","0.000735034419965702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH48","3500","0","38466927.8385637","0.000630539829670071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH49","3500","0","38466927.8385628","0.000439624815685332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH50","3500","0","38466927.8385626","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH51","3500","0","38466927.8385637","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH52","3500","0","38466927.8385635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH53","3500","0","38466927.8385637","9.70203674321477e-05","0","6.85949946428198e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH54","3500","0","38466927.8385632","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH55","3500","0","38466927.8385645","5.15396064243307e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH56","3500","0","38466927.8385629","0.000835273442925174","0","6.85949946428211e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH57","3500","0","38466927.8385634","0.000675715076015958","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH58","3500","0","38466927.8385633","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH01","3750","0","44158463.0799826","0.00428674913498908","0","0.00110419488482603","0","0.00108982866410872","0","0","0.000295734577338713","0","0","0","9.14254470790846e-05","0","0","0","0","0","0"
"RICH02","3750","0","44158463.0799845","0.00191448451904151","0","0.000839996734576685","0","0.000866648248703014","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH03","3750","0","44158463.0799838","0.000870926041587265","0","0.000611214864480251","0","0.000297652625763757","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH04","3750","0","44158463.0799834","0.001140918891362","0","0.000747549843735816","0","0.000390892549613372","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH05","3750","0","44158463.0799823","0.00118055106804689","0","0.000333531273211779","0","0","0","0","0","0","0","0","0.000574668759147641","0","0","0","0","0","0"
"RICH06","3750","0","44158463.0799835","0.00116475732622371","0","0","0","0","0","0","0","0","0","0","0.000541682002283936","0","0","0","0","0","0"
"RICH07","3750","0","44158463.0799839","0.000846522072568362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH08","3750","0","44158463.079984","0.000701224636478857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH09","3750","0","44158463.0799827","0.000691455796905189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH10","3750","0","44158463.0799838","0.000521042695841443","0","0.000128170012625667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH11","3750","0","44158463.0799854","0.000591703194612578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH12","3750","0","44158463.0799828","0.00119125187224705","0","5.5766084991897e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH13","3750","0","44158463.0799846","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH14","3750","0","44158463.0799846","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH15","3750","0","44158463.0799832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH16","3750","0","44158463.0799828","0.000257610104024342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH17","3750","0","44158463.0799841","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH18","3750","0","44158463.0799829","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH19","3750","0","44158463.0799826","0.000782600125489379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH20","3750","0","44158463.0799834","0.00060999896550176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH21","3750","0","44158463.0799851","0.000521174248063179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH22","3750","0","44158463.079986","0.000704163085463444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH23","3750","0","44158463.0799849","0.00102774449571078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH24","3750","0","44158463.0799833","0.000437548334218191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH25","3750","0","44158463.0799836","0.00098958323976903","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH26","3750","0","44158463.0799836","0.00199270457854947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH27","3750","0","44158463.0799847","0.00234641070619406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH28","3750","0","44158463.0799835","0.00207233142717272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH29","3750","0","44158463.0799832","0.00101992143263947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH30","3750","0","44158463.0799838","0.00142159394549474","0","0.0012829395713612","0","0.000102443514532419","0","0","0.000299737258409545","0","0","0","0","0","0.00130688702044117","0","0","0","0"
"RICH31","3750","0","44158463.0799836","0.000541802561860646","0","0.000732357866122392","0","0.000258443411805714","0","0","0","0","0","0","0.00109380018522141","0","0","0","0","0","0"
"RICH32","3750","0","44158463.079984","0.00362208254339276","0","0.000497876724922022","0","0.000624487585589333","0","0","0.000165464913593497","0","0","0","0","0","0","0","0","0","0"
"RICH33","3750","0","44158463.0799826","0.00114398617445425","0","0.000347161337380531","0","0.000244959882811897","0","0","7.94515655898679e-05","0","0","0","0","0","0","0","0","0","0"
"RICH34","3750","0","44158463.0799839","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH35","3750","0","44158463.079984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH36","3750","0","44158463.0799844","0.00272513500026838","0","0.000163484481632093","0","7.71412321562326e-05","0","0","4.76356188292973e-05","0","0","0","0","0","0","0","0","0","0"
"RICH37","3750","0","44158463.0799845","0.0021591595337861","0","8.04194277231112e-05","0","7.71412321562325e-05","0","0","4.76356188292972e-05","0","0","0","0","0","0","0","0","0","0"
"RICH38","3750","0","44158463.0799853","0.000811882388799275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH39","3750","0","44158463.0799848","0.00100192340777415","0","0.000268388255493714","0","0.000128902460057734","0","0","0","0","0","0","0","0","0.00167918825228022","0","0","0","0"
"RICH40","3750","0","44158463.0799846","0.000933934205298874","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH41","3750","0","44158463.0799855","0.000732438789371043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH42","3750","4148.62231729529","44158463.0799835","2.30729861369028e-05","0","0.000930462785179269","0","4.00390215420862e-05","0","0","0","0","0","0","0","0","0.00265031015244084","0","0","0","9.39485214823025e-05"
"RICH43","3750","4148.62231729529","44158463.0799854","9.77904247217916e-06","0","0.000294757647269632","0","0","0","0","0","0","0","0","0","0","0.000664219633001022","0","0","0","9.39485214822985e-05"
"RICH44","3750","0","44158463.0799843","0.000176903079472299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH45","3750","0","44158463.0799826","0.00155127829328236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH46","3750","0","44158463.0799843","0.00112606043888018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH47","3750","0","44158463.0799847","0.000791594990735813","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH48","3750","0","44158463.0799836","0.000659831226511266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH49","3750","0","44158463.0799833","0.000430087740070596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH50","3750","0","44158463.079984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH51","3750","0","44158463.0799829","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH52","3750","0","44158463.0799827","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH53","3750","0","44158463.079983","0.000117495122264881","0","5.97538619999686e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH54","3750","0","44158463.0799847","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH55","3750","0","44158463.0799841","0.000181107944628419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH56","3750","0","44158463.0799839","0.000803996829019711","0","5.97538619999673e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH57","3750","0","44158463.0799839","0.000751401891199179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH58","3750","0","44158463.0799854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
