Site,BUFF_DIST,Feature_Area,Buffer_Area,CONVENTIONAL-SEISMIC,TRAIL,LOW-IMPACT-SEISMIC,PIPELINE,HARVEST-AREA,TAME_PASTURE,ROUGH_PASTURE,CULTIVATION_ABANDONED,CROP,WELL-ABAND,RURAL-RESIDENCE,URBAN-RESIDENCE,COUNTRY-RESIDENCE,RESIDENCE_CLEARING,TRANSMISSION-LINE,RECREATION,RUNWAY,GREENSPACE,TRANSFER_STATION,WELL-GAS,WELL-OIL,WELL-OTHER,WELL-CASED,WELL-BIT,WELL-CLEARED-NOT-DRILLED,CLEARING-UNKNOWN,CLEARING-WELLPAD-UNCONFIRMED,MISC-OIL-GAS-FACILITY,FACILITY-UNKNOWN,OIL-GAS-PLANT,FACILITY-OTHER,CAMP-INDUSTRIAL,URBAN-INDUSTRIAL,GRVL-SAND-PIT,OPEN-PIT-MINE,VEGETATED-EDGE-ROADS,CANAL,ROAD-PAVED-1L,ROAD-UNIMPROVED,ROAD-WINTER-ACCESS,TRUCK-TRAIL,ROAD-PAVED-UNDIV-1L,ROAD-PAVED-UNDIV-2L,ROAD-GRAVEL-1L,ROAD-UNCLASSIFIED,ROAD-GRAVEL-2L,SUMP,BORROWPIT-WET,DUGOUT,BORROWPITS,BORROWPIT-DRY,LAGOON,RESERVOIR,MINES-PITLAKE
CAM11,4000,0,50242517.99,0.030148945,0.000596999,0.000336291,0.000961988,0.154563889,0,0,0,0,0.004315093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272217,0,0,0,0,0.003603691,0,0,0.00085752,0,0.000548201,0,0,0.001225172,0,0,0,0,0,0,0.000349155,0,0,0
CAM12,4000,0,50242517.99,0.0241782,0.000937631,0.000406349,6.26063964514485e-05,0.183096387,0,0,0,0,0.003081941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272217,0,0,0,0,0.003171738,0,0,0.001413951,0,0.000975141,0,0,0.000487222,0,0,0,0,0,0,0.000166541,0,0,0
CAM13,4000,0,50242517.99,0.015426238,0.000822222,0.000126533,0.029761653,0.08892869,0,0,0,0,0.003548009,0,0,0,0,0.004638637,0,0,0,0,0,0.006939913,0.005719281,0,0,0,0.000380948,0,0.000418743,0,0,0,0,0,0,0,0.02390122,0,0,0.000543553,2.74033074039261e-05,0.001021264,0,0.003463783,0.007170642,0,0,0.000248858,0.003910395,0,0.001533628,8.3397944699048e-05,0,0,0
CAM14,4000,0,50242517.99,0.023007387,0.00049221,0.0001173,0.019556435,0.132291707,0,0,0,0,0.006313876,0,0,0,0,0.005036708,0,0,0,0,0,0.005423496,0.00363526,0,0,0,0.000302304,0.000288198,7.4156185260108e-05,0,0,0,0,0,0,0,0.016573668,0,0,0.001384656,0.000528621,0.001058333,0,0.000458222,0.006938065,0,0,0.000604358,0.002700602,0,0.003207328,0.001003461,0,0,0
CAM15,4000,0,50242517.99,0.024821992,0.000243296,0.000102392,0.014298548,0.229839185,0,0,0,0,0.008809102,0,0,0,0,0.003765672,0,0,0,0,0,0.007909998,0.001389125,0.000254357,0,0,0.00143326,0.000495864,0.000458225,0,0,0,0,0,0,0,0.020663078,0,0,0.001900362,0.000842156,0.000341818,0,0.001679244,0.009149098,0,0,0.000713523,0.004836005,0,0.003437153,0.002057405,0,0,0
CAM16,4000,0,50242517.99,0.009818728,0.001410019,5.39999799985979e-05,0.010928884,0.049640464,0,0,0,0,0.003576342,0,0,0,0,0,0,0,0,0,0,0.003698956,0.003824957,0,0,0,8.66409484140243e-05,0,3.66439822665986e-05,0,0,0,0,0,0,0,0.011300883,0,0,0.000521839,0.000226292,0.001110135,0,0,0.004642789,0,0,0.000206021,0.001328876,0,0.001648751,0.0002795,0,0,0
CAM17,4000,0,50242517.99,0.020281182,0.001620404,0.00042198,0.044690118,0,0,0,0,0,0.001662427,0,0,0,0,0.005046993,0,0,0,0,0,0.009659288,0.007338149,0,0,0,0.002555401,0,0.002566944,0.000178036,0,0,0,0,0.001928057,0,0.026266934,0.000322774,0,0.000214466,6.97690255120297e-05,0.000519345,0,0.003299145,0.011034393,0,0,0.00067909,0.00377373,0,0.00328316,0.000526182,0,0,0
CAM18,4000,0,50242517.99,0.026044512,0.00086746,0.000827767,0.015627458,0,0,0,0,0,0.002332074,0,0,0,0,0.000958247,0,0,0,0,0,0.00695129,0.003930509,0,0,0,0.001230189,0,0,0,0.000429079,0,0,0,1.30315565622123e-05,0,0.016360831,0,0,0.000121671,0.000433135,0.000978341,0,0.002889836,0.005897947,0,0,0.000267473,0.002227589,0,0.00291515,0.002006464,0,0,0
CAM19,4000,0,50242517.99,0.023577233,0.000814712,0.000970989,0.026614126,0,0,0,0,0,0.003068227,0,0,0,0,0.003965878,0,0,0,0,0,0.009019891,0.005593343,0,0,0,0.001085738,0.000161429,0.000177296,0,0,0,0,0,0,0,0.021294368,0.000322774,0,0.00047639,0.000363684,0.001151587,0,0.003105251,0.008143552,0,0,8.30239861388249e-05,0.004145641,0,0.001867291,0.001531654,0,0,0
CAM20,4000,0,50242517.99,0.014713933,0.001362453,0.0006633,0.034009397,0.001891868,0,0,0,0,0.003162457,0,0,0,0,0.005392562,0,0,0,0,0,0.00829728,0.005347653,0,0,0,0.003125219,0,0.000177296,0.000178036,0,0,0,0,0,0,0.023076853,0.000322774,0,0.00020576,0.000504917,0.001265349,0,0.003042418,0.008451046,0,0,0.00037161,0.005868038,0,0.001252214,0.001147666,0,0,0
CAM21,4000,0,50242517.99,0.020993933,0.000395734,0.000574667,0.000887339,0.006193634,0,0,0,0,0.000486259,0,0,0,0,0.006041768,0,0,0,0,0,0,0,0,0,0,0.000147785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000394845,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM22,4000,0,50242517.99,0.013580915,0.00138399,0,0.001182154,0.042588016,0,0,0,0,0.000159667,0,0,0,0,0.017501122,0,0,0,0,0,0,0,0,0,0,0.000118164,0,0,0,0,0.000443999,0,0,0,0,0.001100604,0,0,0,0,0.001100824,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM23,4000,0,50242517.99,0.016867248,0.001547185,0,0.001540573,0.042925371,0,0,0,0,0.000671989,0,0,0,0,0.018490009,0,0,0,0,0,0,0,0,0,0,5.22119822384393e-05,0,0,0,0,0.000443999,0,0,0,0,0.001169774,0,0,0,0,0.001170037,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM24,4000,0,50242517.99,0.017818486,0.000720543,0,0.001608758,0.010262471,0,0,0,0,0.000696975,0,0,0,0,0.006055224,0,0,0,0,0,0,0,0,0,0,0.000377543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30387023227613e-05,0,0,0,0,0,0,0
CAM25,4000,0,50242517.99,0.016887981,0.000804184,0,0.001674556,0.016074464,0,0,0,0,0.000428619,0,0,0,0,0.006020542,0,0,0,0,0,0,0,0,0,0,0.000377543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30387023227614e-05,0,0,0,0,0,0,0
CAM26,4000,0,50242517.99,0.011278308,0.001697882,0,0.001981574,0,0,0,0,0,0.001089527,0,0,0,0,0,0,0,0,0,0,0.000362035,0,0,0,0,0,0,0,0,0,0,0,0,0.008507531,0,0.004299332,0,0,0.001346214,0.000667861,7.42027527786248e-05,0,0,0.001864686,0,0,0,0,0,0,7.49159770855694e-05,0,0,0
CAM27,4000,0,50242517.99,0.008531298,0.001881953,0,0.003649525,0,0,0,0,0,0.001163652,0,0,0,0,0,0,0,0,0,0,0.000362035,0,0,0,0,3.98219781333724e-05,0,0,0,0,0,0,0,0,0,0.00477806,0,0,0.002065652,0,9.76286231288234e-05,0,0,0.001702593,0,0,0,0,0,0,0,0,0,0
CAM28,4000,0,50242517.99,0.007485974,0.002006001,0,0.001601797,0,0,0,0,0,0.00123421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301423,0,8.79135013652124e-05,0.000289994,0,0,0,0,0,0,0,0,0.004507642,0,0,0.001142966,0,9.7628623128824e-05,0,0,0.001705244,0,0,0,0,0,0,0,0,0,0
CAM29,4000,0,50242517.99,0.010311856,0.001912106,0,0.003726588,0,0,0,0,0,0.0008218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395747,0,0,0,0,0,0,0,0,0,0.004640727,0,0,0.001250531,0,9.76286231288252e-05,0,0,0.001670825,0,0,0,0,0,0,0,0,0,0
CAM30,4000,0,50242517.99,0.016540903,0.002307988,0,0.003992621,0,0,0,0,0,0.001177592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000549398,0,0,0,0,0,0,0,0,0,0.005274199,0,0,0.001883818,0,7.2229464827837e-05,0,0,0.00168408,0,0,0,0,0,0,0,0,0,0
CAM31,4000,0,50242517.99,0.01416771,0.001509695,0,0.006088858,0.035967076,0,0,0,0,0.002306464,0,0,0,0,0,0,0,0,0,0.000377425,0,0,0.000337051,0.001757277,0,0.000104235,6.71231694648721e-05,0.000103699,0,0,0,0,0,0.002755077,0,0.009139541,0,0,0.000228477,0,0,0,0,0.005897973,0,0,4.53585036042344e-05,0.000474616,0,0.000214545,0.00123504,0,0,0
CAM32,4000,0,50242517.99,0.016556074,0.00184082,0,0.0042419,0.025652805,0,0,0,0,0.003202876,0,0,0,0,0,0,0,0,0,0.00018971,0,0,0.00013742,0.00182245,0,0.000602261,6.71231694648728e-05,0,0,0,0,0,0,0,0,0.007893128,0,0,0.000920427,9.38025624152947e-05,5.32764809741144e-05,0,0,0.004600648,0,0,0.000269487,0.000474616,0,4.33588296264344e-05,0.000705888,0,0,0
CAM33,4000,0,50242517.99,0.022833405,0.000876714,0,0.00689438,0.000879224,0,0,0,0,0.001248725,0,0,0,0,0,0,0,0,0,0.001108708,0,0,0.000233777,0.002764032,0,0.000177165,0.000343944,0.000825467,0,0,0,0,0,0.002755077,0,0.003762558,7.23354560177439e-05,0,0.000439193,0,0,0,0,0.002781876,0,0,0.000155972,0.000353698,0,0.000269469,0.000759441,0,0,0
CAM35,4000,0,50242517.99,0.023008747,0.001029361,0,0.002154333,0,0,0,0,0,0.000808887,0,0,0,0,0,0,0,0,0,0.000206833,0,0.00021297,0.000199626,0.002520332,0,0.000119115,0,0,0,0,0,0,0,0,0,0.003271539,0,0,6.85985855176305e-05,0,0.000593477,0,0,0.002295691,0,0,1.34162410772778e-05,0.000342685,0,0,0,0,0,0
CAM34,4000,0,50242517.99,0.017970775,0.001304574,0,0.005126694,0.019523886,0,0,0,0,0.001883721,0,0,0,0,0,0,0,0,0,0.000377425,0,0,0.000337051,0.000531936,0,0.00023968,6.71231694648728e-05,0,0,0,0,0,0,0,0,0.005730963,0,0,0.000231454,0,0.000147217,0,0,0.003353535,0,0,4.53585036042349e-05,0.000241714,0,4.33588296264345e-05,0.001097798,0,0,0
CAM36,4000,0,50242517.99,0.023068414,0.001892588,0,0,0,0,0,0,0,0.001338661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000268011,0,0,0,0,0,0,0,0,0,0.001423275,0,0,0.001072521,0.001084172,0.000366942,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM37,4000,0,50242517.99,0.022009443,0.001893178,0,0,0,0,0,0,0,0.001338661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150794,0,0,0,0,0,0,0,0,0,0.001344118,0,0,0.000879861,0.001084172,0.000480463,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM38,4000,0,50242517.99,0.024133149,0.00164575,0,0,0.016224661,0,0,0,0,0.001106701,0,0,0,0,0.006060054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001760581,0,0,8.45062236424436e-05,0,0.001676671,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM39,4000,0,50242517.99,0.023479874,0.000617654,0,0,0.009262041,0,0,0,0,0.000694801,0,0,0,0,0.010738281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001239745,0,0,0,0,0.001240636,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM40,4000,0,50242517.99,0.019999548,0.000688934,0,0,0.007163826,0,0,0,0,0.000634156,0,0,0,0,0.009253546,0,0,0,0,0,0,0,0,0,0,7.90658977038316e-06,0,0,0,0,0,0,0,0,0,0.000684734,0,0,0,0,0.000684833,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM41,4000,0,50242517.99,0.026400735,0.000717407,7.32072239177533e-05,0.012152035,0.078574506,0,0,0,0,0.013568502,0,0,0,0,0,0,0,0,0,0,0.002786172,0.000453821,0,0,0,0.001488893,0,0.000771052,0,0,0,0.000422057,0,0.000931478,6.16229231156425e-06,0.015887126,0,0,0.002327093,6.50352115262395e-05,0.000561933,0,0.002788342,0.004473813,0,0,0.00131417,0.001243763,0,0.001293477,0.002585791,0,0,0
CAM42,4000,0,50242517.99,0.029218788,0.000648851,0.000135147,0.011820078,0.035818466,0,0,0,0,0.012891444,0,0,0,0,0,0,0,0,0,0,0.002650535,0.000453821,0,0,0,0.000481387,0,0.000512873,0,0,0,0,0,0.001676565,0,0.010482976,0,0,0.002091596,0,0.000284957,0,0.000778625,0.004724511,0,0,0.001001408,0.000889976,0,0.001282315,0.001842767,0,0,0
CAM43,4000,0,50242517.99,0.028062564,0.001046539,0.000112104,0,0.086842587,0,0,0,0,0.002791441,0,0,0,0,0,0,0,0,0,0,0.000191222,0,0,0,0,0.000103034,0.000258633,0,0,0,0,0,0,0,0,0.001869692,0,0,0.000238046,0,0.000197062,0,0,0.00080916,0,0,0.000504859,0.000185752,0,0.00024512,0.000120145,0,0,0
CAM44,4000,0,50242517.99,0.026339924,0.000834765,0.000112104,0,0.114442608,0,0,0,0,0.002405431,0,0,0,0,0,0,0,0,0,0,0.000191222,0,0,0,0,0.000103034,0.000258633,0,0,0,0,0,0,0,0,0.001939669,0,0,0.000277494,0,0.000229386,0,0,0.000809367,0,0,0.000492479,0.000185752,0,0.00024512,0.000120145,0,0,0
CAM45,4000,0,50242517.99,0.017078658,0.000547514,3.42827358680578e-05,0.000358153,0.221008945,0,0,0,0,0.002011117,0,0,0,0,0.009587631,0,0,0,0,0,0.000721039,0,0,0,0,0.000409746,0.000286516,0,0,0,0.000323861,0,0,0.0096416,0.003856998,0.00566699,0,0,0.001741848,0.000140338,0.000745385,0,0,0.001801589,0,0.000892891,3.27962504897116e-05,0,0,0.00030167,0.000393659,0,0,0
CAM46,4000,0,50242517.99,0.019677956,9.95243679393924e-05,0,0,0.099585918,0,0,0,0,0.000594998,0,0,0,0,0,0,0,0,0,0,0.000283466,0,0,0,0,0.000107476,0,0,0,0,0,0,0,0,0,0.000594136,0,0,0.000543691,0,0.000284994,0,0,0,0,0,3.87610481152243e-05,0,0,0,6.14301980964213e-05,0,0,0
CAM47,4000,0,50242517.99,0.018575624,0.000119426,0,0,0.091870699,0,0,0,0,0.000594998,0,0,0,0,0,0,0,0,0,0,0.000283466,0,0,0,0,0.000107476,0,0,0,0,0,0,0,0,0,0.000823598,0,0,0.000827086,0,0.000255972,0,0,0,0,0,3.87610481152245e-05,0,0,0,6.14301980964216e-05,0,0,0
CAM48,4000,0,50242517.99,0.017766724,0.000158008,0,0,0.099715201,0,0,0,0,0.00041372,0,0,0,0,0,0,0,0,0,0,0.000283466,0,0,0,0,0.000107476,0,0,0,0,0,0,0,0,0,0.00061066,0,0,0.000562008,0,0.000182591,0,0,0,0,0,0,0,0,0,6.14301980964223e-05,0,0,0
CAM49,4000,0,50242517.99,0.010070313,0.000375129,6.95684139486199e-06,0,0.143133982,0,0,0,0,0.000436793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60924824418955e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM50,4000,0,50242517.99,0.015397964,0.000413482,6.95684139486188e-06,0,0.07266859,0,0,0,0,0.000140642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00731556261526e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM51,4000,0,50242517.99,0.014632599,0.000857777,0,0,0.125622653,0,0,0,0,0.002126958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167135,0,0,0,0,0,0,0,0,0,0.003814486,0,0,0.001796364,0,0.000796721,0,0,0.000516906,0,0,3.31787878113162e-05,0,0,0,0,0,0.002401443,0
CAM52,4000,0,50242517.99,0.018355702,0.000508498,0,0,0.115015471,0,0,0,0,0.000724176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001387047,0,0,0.000928241,0,0.001182896,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM53,4000,0,50242517.99,0.018530978,0.000485425,0,0,0.124685623,0,0,0,0,0.000785835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107476,0,0,0,0,0,0,0,0,0,0.001518977,0,0,0.001202455,0,0.000704612,0,0,0,0,0,0,0,0,0,6.14301980964205e-05,0,0,0
CAM54,4000,0,50242517.99,0.018425211,0.000221038,0,0,0.106268877,0,0,0,0,0.000214222,0,0,0,0,0,0,0,0,0,0,0,0,1.03148986587845e-05,0,0,0,0.000288106,0,0,0,0,0,0,0,0,0.00042654,0,0,1.10595574419476e-05,0,0.001410946,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM55,4000,0,50242517.99,0.015346652,0.000191836,0,0,0.182045212,0,0,0,0,0.000214222,0,0,0,0,0,0,0,0,0,0,0,0,9.67367593292648e-06,0,0,0,0.000245037,0,0,0,0,0,0,0,0,0.000267472,0,0,0,0,0.000715214,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM75,4000,0,50242517.99,0.014810854,0.00119075,5.70720331432819e-05,0.002158191,0.133730463,0,0,0,0,0.000928516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000498451,0,0,0,0.000115755,0.000498332,0,0,0,0,0,0.000227042,0,0,0,4.74529661500724e-05,0,0,0
CAM76,4000,0,50242517.99,0.016801954,0.000402393,0.000882687,0.001150767,0.253530181,0,0,0,0,0.001110915,0,0,0,0,0,0,0,0,0,0,0.000490559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004103667,0,0,0,0.000114136,0.00064029,0,0,0.001748065,0,0,0,0,0,0,0.000594747,0,0,0
CAM77,4000,0,50242517.99,0.019113015,0.000320164,0.001238536,0,0.200912216,0,0,0,0,0.002971885,0,0,0,0,0,0,0,0,0,0,0.000964818,0,0,0,0,0.000440544,0,0,0,0,0,0,0,0,0,0.004906144,0,0,0.001242272,0.000444192,7.79971889318317e-05,0,0,0.002222838,0,0,6.82190247432632e-05,0.000530193,0,0.000603736,0.000691526,0,0,0
CAM78,4000,0,50242517.99,0.02340116,0.00129,0.000195752,0,0.153424416,0,0,0,0,0.003103278,0,0,0,0,0,0,0,0,0,0,0.001530104,0,0,0,0,0.000714608,0,0,0,0,0,0,0,0,0,0.003569603,0,0,0.000637001,0.000953165,9.06960356749125e-05,0,0,0.002087362,0,0,6.82190247432625e-05,0.000167229,0,0.000682387,0.000508253,0,0,0
CAM79,4000,0,50242517.99,0.021376145,0.000292642,0.001755643,0.002283506,0.014891902,0,0,0,0,0.002407284,0,0,0,0,0,0,0,0,0,0,0.004440757,0.000272414,0,0,0,0.00020455,0,0.000410202,0,0.000191566,0,0,0,0,0,0.002360267,0,0,2.47788099184887e-05,0.000178383,0,0,0,0.001723099,0,0,4.22236789034336e-05,0.000600889,0,0.000656143,0.000437962,0,0,0
CAM80,4000,0,50242517.99,0.015953577,0.000327329,0.001606982,0.001661831,0.007341024,0,0,0,0,0.001526511,0,0,0,0,0,0,0,0,0,0,0.000274059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103895,0,0,0,0.00036081,0,0,0,9.33681861035618e-05,0,0,0.000223798,0,0,0,7.86312357030197e-05,0,0,0
CAM81,4000,0,50242517.99,0.016178297,0.000402244,0.001375247,0.001656346,0.001909591,0,0,0,0,0.001664598,0,0,0,0,0,0,0,0,0,0,0.000274059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123252,0,0,0,0.000588486,5.31664314385479e-05,0,0,3.32901909381937e-05,0,0,0,0,0,0,2.68582052971451e-06,0,0,0
CAM82,4000,0,50242517.99,0.020708824,0.000409787,0.001567351,0.002365115,0.008485136,0,0,0,0,0.002087137,0,0,0,0,0,0,0,0,0,0,0.003170223,0.000272414,0,0,0,0,0,0.000410202,0,0.000191566,0,0,0,0,0,0.00152887,0,0,2.47788099184889e-05,0.000607812,0,0,0,0.001092268,0,0,4.2223678903434e-05,0.000312957,0,8.1509815287196e-05,0.000437962,0,0,0
CAM83,4000,0,50242517.99,0.013348416,0.000206521,0.000353985,0,0.204648056,0,0,0,0,0.00126811,0,0,0,0,0,0,0,0,0,0,0.000264837,0,0.000970836,0,0,0,0.000277396,0,0,0,0,0,0,0,0,0.002841116,0,0,9.63082666628418e-05,0,0.000458221,0,0,0.001156306,0,1.53197301801405e-05,4.71493694464382e-05,0,0,0.000111986,0.000127881,0,0,0
CAM86,4000,0,50242517.99,0.042456198,0.001739439,0.000360834,0.002825869,0.001466329,0,0,0,0,0.002689802,0,0,0,0,0,0,0,0,0,0,0.000436321,0.000154062,0,0,0,0.000102033,0,0,0,0,0,0,0,0,0,0.002815575,0,0,0.001007493,8.89914113463439e-05,0.001903368,0,0,0,0,0,0,0,0,5.59586869822101e-05,0.000212152,0,0,0
CAM87,4000,0,50242517.99,0.040927105,0.001833422,0.000363357,0.003056147,0.021139003,0,0,0,0,0.002207753,0,0,0,0,0,0,0,0,0,0,0.000436321,0.000154062,0,0,0,0.000409864,0,0,0,0,0,0,0,0,0,0.003429112,0,0,0.001335086,0,0.002068195,0,0,0,0,0,0,0,0,5.59586869822098e-05,0.000342215,0,0,0
CAM88,4000,0,50242517.99,0.029250704,0.001835426,0,0.005695203,0.053439173,0,0,0,0,0.002916288,0,0,0,0,0,0,0,0,0,0,0.002388924,0.000358533,0,0,6.42749798969025e-06,0.000493143,0.000213971,0.000202508,0,0,0,0,0,0,0,0.004102667,0,0.000146851,0.001770529,0,0.002663002,0,0,0,0,0,0.00048621,0.00055809,0,0.000276817,0.000268262,0,0,0
CAM89,4000,0,50242517.99,0.035423873,0.001676297,0.000321474,0.002445814,0,0,0,0,0,0.00286951,0,0,0,0,0,0,0,0,0,0,0.000504882,0.000154062,0,0,0,1.39566378823314e-05,0,0,0,0,0,0,0,0,0,0.001156041,0,0,0,9.58578854100587e-05,0.001277065,0,0,0,0,0,0,0,0,5.59586869822108e-05,0,0,0,0
CAM90,4000,0,50242517.99,0.002393377,0.001110463,0,0,0.404040528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75610852846308e-05,0,0,0,0,0,0,0,0,0.003246712,0,0,0,0,0.002119104,0,0,0.000801951,0,0,0,0,0,0,0,0,0,0
CAM91,4000,0,50242517.99,0.002923254,0.000858314,0,0.000151512,0.305974069,0,0,0,0,0.003489034,0,0,0,0,0,0,0,0,0,0,0.000938903,0,0,0,0,0.000129925,4.75610852846315e-05,0,0.000822034,0,0,0,0,0,0,0.005441642,0,0,0.000170404,0,0.002192211,0,0,0.002826347,0,0,9.55885394775002e-05,0,0,0.000147561,0.000158664,0,0,0
CAM92,4000,0,50242517.99,0.003749935,0.00041931,0,0,0.493086271,0,0,0,0,0.001187456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003829933,0,0,0.000314825,0,0.001086882,0,0,0.001519174,0,0,0,0,0,0,0,0,0,0
CAM93,4000,0,50242517.99,0.009622866,0.000303227,0.000972562,0,0.299589792,0,0,0,0,0.000485515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71979441671849e-05,0,0,0,0,0,0,0,0,0,0.001816287,0,0,0.000400766,0,0.001487808,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM94,4000,0,50242517.99,0.010418716,0.000675844,0.000427463,0.000128824,0.339555074,0,0,0,0,0.002767288,0,0,0,0,0,0,0,0,0,0,0,0,0.000214213,0,0,0,0,0,0,0,0,0,0,0,0,0.003283053,0,0,3.47386599380392e-05,3.14830838332294e-05,0.0030717,0,0,0,0,0,0,0,0,0,0.000561581,0,0,0
CAM95,4000,0,50242517.99,0.008393157,0.000351785,0.000873229,0,0.378358981,0,0,0,0,0.000980558,0,0,0,0,0,0,0,0,0,0,0,0,0.000214213,0,0,4.71979441671852e-05,0,0,0,0,0,0,0,0,0,0.003194674,0,0,0.000565726,0,0.002622516,0,0,0,0,0,0,0,0,0,0.000103855,0,0,0
CAM96,4000,0,50242517.99,0.021600663,0.002757562,0,0.003269068,0.053094479,0.000917027,0.019189671,0,0,0.001729671,0.000338593,0,0,0,0,0,0,0,0,0.000491637,0,0,0,0,0,7.62730739265697e-05,0.000247541,0,0,0,0,0,0,0,0,0.009784826,0,0,0.000290994,0.000152148,0.000384848,0,0.002503746,0.002299055,7.42995188707419e-05,0,0,0.000224517,0,0.000347691,0.000140027,0,0,0
CAM97,4000,0,50242517.99,0.029979041,0.00276569,0,0.005604397,0.078025137,0,0,0,0,0.00325144,0,0,0,0,0,0,0,0,0,0.000275877,0.002038792,0.000515484,0.000177219,0,0,0.000370061,0.000465272,0,0,0,0.000417478,0,0,0,0,0.005869981,0,0,0.00013995,0.000210932,0.000643006,0,0,0.004497161,0,0,4.73746071660635e-05,0,0,7.81314481020705e-05,0,0,0,0
CAM98,4000,0,50242517.99,0.023622017,0.001393651,0,0.000815047,0.177374225,0,0,0,0,0.003617385,0,0,0,0,0,0,0,0,0,0,0.00138613,0.000228482,0,0,0,0.00024729,0,0,0,0,0,0,0,0,0,0.005957681,0,0,0.001177653,0.000412353,0.000553877,0,0,0.003367677,0,0,0,5.33858196936798e-05,0,8.4147222276943e-05,0.000186032,0,0,0
CAM99,4000,0,50242517.99,0.024638045,0.002219002,0,0.001725602,0.203541163,0,0,0,0,0.004447577,0,0,0,0,0,0,0,0,0,0,0.002622119,0.000435265,0,0,0,0,0.000326301,0,0,0,0,0,0,0,0,0.004556229,0,0,0.001465767,0.000807778,0.00012201,0,0,0.003021382,0,0,0,5.33858196936798e-05,0,0,0.000104791,0,0,0
CAM100,4000,0,50242517.99,0.028641791,0.001624003,0,0.003759193,0.080990791,0,0,0,0,0.004086014,0,0,0,0,0,0,0,0,0,0,0.001820537,0,0,0,0,0.000341372,0,0,0,0,0.000107447,0,0,0,0,0.0057565,0,0,0.000115873,0.000344447,0.001101391,0,0,0.004726572,0,0,0,0,0,7.81314481020715e-05,0,0,0,0
CAM26 B,4000,0,50242517.99,0.012066117,0.001707019,0,0.001582624,0,0,0,0,0,0.001255296,0,0,0,0,0,0,0,0,0,0,0.000362035,0,0,0,0,0,0,0,0,0,0,0,0,0.009066773,0,0.004686185,0,0,0.00154429,0.000720278,0.00014287,0,0,0.001995059,0,0,0,0,0,0,0.000140042,0,0,0
CAM85,4000,0,50242517.99,0.029995449,0.00130125,3.75783289256843e-05,0.003577654,0.000352822,0,0,0,0,0.001654127,0,0,0,0,0,0,0,0,0,0,0.001185756,0.00019951,0,0,0,0.000111291,0.000277075,0,0,0.000178997,0,0,0,0,0,0.004196602,0,0,0.000110473,0.000488732,0.001133205,0,0,0.002777362,0,0,3.93553048585869e-05,0,0,0,0.000452803,0,0,0
