buffer,site,water_cai_mn,natural_cai_mn,anthropogenic_cai_mn,water_ed,natural_ed,anthropogenic_ed,water_tca,natural_tca,anthropogenic_tca,landscape_cai_mn,landscape_ed,landscape_tca,natural_cohesion
4750,LU9_68,83.43907317097174,34.243771431978075,5.081944294099081,3.735469014957737,63.359165803998195,59.73930670005255,515.3025,4829.05,331.26,NA,NA,NA,99.52327644100086
5000,LU9_68,62.667460440674326,32.566095937193204,4.860909559580155,3.696623633768307,63.74607949522318,60.16016369489303,561.505,5355.28,375.315,NA,NA,NA,99.5270160180806
50,LU9_72,NA,49.41860465116279,NA,NA,0,NA,NA,0.425,NA,NA,NA,NA,100
100,LU9_72,NA,71.10091743119267,0,NA,25.64102564102564,25.64102564102564,NA,2.325,0,NA,NA,NA,99.98063712540208
250,LU9_72,NA,46.21216381477674,43.4991974317817,NA,46.32050803137841,46.32050803137841,NA,13.29,1.355,NA,NA,NA,99.52397346467257
500,LU9_72,NA,84.13136330253951,43.99748585795098,NA,28.6424726952252,28.6424726952252,NA,62.0725,3.5,NA,NA,NA,99.74069143497398
750,LU9_72,NA,89.86434642049736,46.36363636363636,NA,20.10897039824749,20.10897039824749,NA,150.2575,5.865,NA,NA,NA,99.83313915206202
1000,LU9_72,NA,61.65932250713046,15.183709606020363,NA,20.640422938727703,20.640422938727703,NA,275.7525,7.7175,NA,NA,NA,99.8311535839206
1250,LU9_72,NA,26.721260680171913,23.46764182592385,NA,22.36580516898608,22.36580516898608,NA,435.2725,10.5,NA,NA,NA,99.83281705292522
1500,LU9_72,NA,43.76023242010096,20.559249915300978,NA,28.886719369539243,28.886719369539243,NA,622.06,14.4775,NA,NA,NA,99.78106943988573
1750,LU9_72,NA,48.34605966925712,32.51214288642046,NA,33.47835437822767,33.47835437822767,NA,834.9575,22.3875,NA,NA,NA,99.7597564434999
2000,LU9_72,NA,41.17933378190565,6.469598061338038,NA,38.68299198751982,38.68299198751982,NA,1078.7,27.4025,NA,NA,NA,99.74847568403987
2250,LU9_72,NA,48.68936383200471,7.729887675397117,NA,41.28802317902091,41.28802317902091,NA,1348.075,45.2575,NA,NA,NA,99.76636198062047
2500,LU9_72,NA,49.552510847893785,4.8294151017994285,NA,44.20183019827148,44.20183019827148,NA,1627.3625,75.695,NA,NA,NA,99.74012213030858
2750,LU9_72,NA,52.26569681659966,3.8919827206678352,NA,49.83757296608994,49.83757296608994,NA,1946.3425,84.63499999999999,NA,NA,NA,99.69772319085617
3000,LU9_72,0,50.64403583003138,4.5375810328490545,0.01059543707502364,50.19235133056616,50.181755893491136,0,2312.1075,96.6525,NA,NA,NA,99.692368178205
3250,LU9_72,70.18440346589647,52.74906524081178,2.1075677335760727,0.30700582784347213,48.47531725816707,48.16831143032359,7.8975,2718.875,112.7125,NA,NA,NA,99.71432360535088
3500,LU9_72,78.01386033051557,53.02005881777641,2.2274278626633546,0.6242460541744346,46.97159550672622,46.34734945255178,25.61,3150.665,132.5775,NA,NA,NA,99.72279408129673
3750,LU9_72,87.0565543845147,53.992226188122096,1.952121028756283,0.7145720115032526,45.57092551208639,44.865398715918616,63.19,3607.8875,144.545,NA,NA,NA,99.7259033737441
4000,LU9_72,44.57063828003855,54.435125713217325,2.14406026072351,0.9222777278376314,44.887495533959545,44.004971156459746,106.35,4103.425,148.0925,NA,NA,NA,99.73158738594844
4250,LU9_72,65.1222397838412,49.0093893236598,1.9396123753980656,1.310091534722048,46.156074338890214,44.88120031854241,166.70000000000002,4589.005,154.3225,NA,NA,NA,99.73456007717348
4500,LU9_72,51.68837120462792,53.86142291520357,2.690093727594953,1.7262808190801937,48.034274292513494,46.49491560034007,220.68,5088.7825,164.2775,NA,NA,NA,99.75805460851385
4750,LU9_72,49.19573534882317,51.539645083893426,1.4041631554044816,2.1289329745634804,49.346128549484646,47.506222899282434,257.5425,5638.9325,182.515,NA,NA,NA,99.755966278806
5000,LU9_72,41.768986688145695,50.17652755210881,1.0966633486985642,2.7600625690532596,50.44653778527566,48.0364139928428,285.39,6219.9349999999995,205.525,NA,NA,NA,99.77414723682637
50,LU9_73,NA,51.01449275362319,NA,NA,0,NA,NA,0.44,NA,NA,NA,NA,100
100,LU9_73,NA,71.15821347464042,NA,NA,0,NA,NA,2.35,NA,NA,NA,NA,100
250,LU9_73,NA,41.36391159551922,43.89009399855387,NA,31.386224934612027,31.386224934612027,NA,13.6625,1.5175,NA,NA,NA,99.72047027992603
500,LU9_73,NA,41.988202122134,27.19546742209632,NA,36.45521800724067,36.45521800724067,NA,56.5875,6.24,NA,NA,NA,99.90594437579608
750,LU9_73,NA,58.58486945983191,24.87445887445887,NA,39.02507550748051,39.02507550748051,NA,138.6825,7.1825,NA,NA,NA,99.79023238358116
1000,LU9_73,NA,58.054812870509906,18.488287385022904,NA,38.31356965311971,38.31356965311971,NA,257.7425,8.342500000000001,NA,NA,NA,99.73368620618189
1250,LU9_73,NA,62.8313091713529,24.516908212560388,NA,44.668310152073126,44.668310152073126,NA,404.74,10.215,NA,NA,NA,99.74534200849445
1500,LU9_73,NA,62.502211179387,11.581397271554566,NA,46.00812861972089,46.00812861972089,NA,589.165,12.6925,NA,NA,NA,99.71669304817136
1750,LU9_73,NA,53.92376352366061,7.759127791337246,NA,46.273839137645105,46.273839137645105,NA,801.7475,17.6175,NA,NA,NA,99.73610247233988
2000,LU9_73,0,43.20709043414416,11.178163039285158,0.1627539557150456,46.24991068380479,46.087156728089745,0,1043.4375,26.76,NA,NA,NA,99.782420897513
2250,LU9_73,52.4451939291737,50.45792448572339,12.476528852958408,0.5019796823723559,48.2967201902503,47.79474050787794,1.555,1307.92,35.7175,NA,NA,NA,99.76136968218653
2500,LU9_73,52.4451939291737,49.56407393360109,13.46662401400726,0.406711760833149,51.075371315127896,50.66865955429475,1.555,1599.59,46.2075,NA,NA,NA,99.7347534623605
2750,LU9_73,52.4451939291737,46.1571055974836,9.162371700680554,0.33619837385049045,50.221733333753576,49.88553495990309,1.555,1945.17,51.68,NA,NA,NA,99.78514603198448
3000,LU9_73,52.4451939291737,48.195264224338,7.254967356312321,0.28255322154821505,47.59079229689279,47.30823907534458,1.555,2339.4325,57.9225,NA,NA,NA,99.80794508682604
3250,LU9_73,52.4451939291737,45.38395979683028,3.1660497202784454,0.24079287072508,45.821378343540694,45.58058547281561,1.555,2770.66,64.16,NA,NA,NA,99.8218399065718
3500,LU9_73,53.02421639778523,39.12495373013398,3.3871129874640142,0.4853748385057982,48.203950873317815,47.71857603481202,4.865,3189.475,75.295,NA,NA,NA,99.807209518638615
3750,LU9_73,37.42343354111272,40.57476621335294,3.59132066966057,0.8660769202937878,47.950812258041175,47.127699989145775,24.9775,3641.8925,83.935,NA,NA,NA,99.80636060350636
4000,LU9_73,57.11936580530365,38.94360356042189,2.904825748556099,1.5185742098792794,48.56853510261805,47.099652457198175,55.4175,4105.755,97.465,NA,NA,NA,99.8136720556149
4250,LU9_73,61.792946884531034,36.4608851425025,2.540854721451393,1.9757016866540649,51.0037427396925,49.12841092482032,81.405,4575.4625,111.9375,NA,NA,NA,99.8106809202152
4500,LU9_73,45.57644950390249,35.29036186915415,2.037308986332706,2.1307702306344756,54.47247728939009,52.591461918078046,98.3575,5071.735,131.70499999999998,NA,NA,NA,99.80013656195968
4750,LU9_73,47.95399517475876,36.63245386116012,1.8695990155038464,2.4806863866783124,57.56545903272264,55.59796948875584,114.56,5602.965,145.47,NA,NA,NA,99.79894262430416
5000,LU9_73,43.131024656117674,37.38323873875829,1.6291691869948524,2.5736430951923457,58.87630097817525,56.90582565906259,122.285,6191.9675,161.165,NA,NA,NA,99.79693715384896
50,LU9_75,NA,50.86705202312138,NA,NA,0,NA,NA,0.44,NA,NA,NA,NA,100
100,LU9_75,NA,70.27231467473524,NA,NA,0,NA,NA,2.3225,NA,NA,NA,NA,100
250,LU9_75,NA,54.8495576645248,21.710526315789473,NA,45.8395615346288,45.8395615346288,NA,13.54,0.495,NA,NA,NA,99.51494086463268
500,LU9_75,NA,22.780081893495883,15.185991294024534,NA,59.553037456720176,59.553037456720176,NA,54.25,3.8375,NA,NA,NA,99.4406390706281
750,LU9_75,NA,24.80063552907195,7.06965794211328,NA,75.78119514079067,75.78119514079067,NA,109.6775,15.315,NA,NA,NA,99.19334830801688
1000,LU9_75,NA,31.210803246739072,48.356258596973866,NA,73.23867863304685,73.23867863304685,NA,190.3325,35.155,NA,NA,NA,99.1733091126636
1250,LU9_75,69.57561267184698,29.18381295666592,18.184015495872607,1.8865819395279488,66.38536986134636,64.49878792181842,5.82,318.6675,43.505,NA,NA,NA,99.43972254878648
1500,LU9_75,78.79567678847144,31.17054385162751,6.076245366788594,2.580026646176837,60.22881875665273,57.64879211047589,11.4825,482.7925,54.53,NA,NA,NA,99.5053652572128
1750,LU9_75,46.35715316939632,30.775081033246643,3.192172082449731,2.632431241984169,57.36420048969439,54.731769247710226,11.8075,690.01,61.2575,NA,NA,NA,99.6141870350572
2000,LU9_75,79.11716374507904,31.91386925269365,3.38575241615809,2.5839126629581632,51.26149315223453,48.677580489276366,26.9075,928.995,67.7175,NA,NA,NA,99.65801954093354
2250,LU9_75,74.58826915518922,30.109633622132947,3.3600075908890945,3.127843137254902,48.13490196078431,45.00705882352941,48.940000000000005,1195.26,73.3625,NA,NA,NA,99.68630675433371
2500,LU9_75,82.64241698639016,27.422746857066667,2.9072781747789516,3.5305824952753992,47.78614176470663,44.25555926943123,77.265,1473.9875,83.085,NA,NA,NA,99.7018946082266
2750,LU9_75,63.31516648331749,27.864136996409016,2.748137139016488,3.559346962788646,54.1445170508268,50.63139537326918,104.8925,1729.9475,106.175,NA,NA,NA,99.71091503788082
3000,LU9_75,69.64653479400064,25.18741043432938,2.0090091011452276,3.6800672442229656,58.112923675687895,54.54587193224721,121.2275,2025.8,137.23000000000002,NA,NA,NA,99.71201423203942
3250,LU9_75,77.45629323935063,25.561070602596892,1.9667157725158733,3.577195641148736,60.76416844874316,57.28328770916512,134.0125,2359.8625,170.5275,NA,NA,NA,99.72210573564897
3500,LU9_75,81.0195776574357,26.654046771073315,1.8922414541705044,3.4624798519491375,62.72824724286415,59.34882537836807,144.51749999999998,2736.9,196.995,NA,NA,NA,99.741842632246275
3750,LU9_75,48.53860745187269,24.803375090924135,2.0792370671200127,3.226809427167836,64.59385051980576,61.439401219946525,155.9725,3132.615,225.875,NA,NA,NA,99.73863329574786
4000,LU9_75,76.64804330602868,25.845122201062953,1.2790416931622457,3.4594734266029628,65.75086524103764,62.35499603715878,186.46,3528.5299999999997,268.33,NA,NA,NA,99.72433474802496
4250,LU9_75,82.74472005565558,28.304028140835506,1.4060182223084796,3.539277617590738,66.60092884027029,63.16554046618097,225.51,3954.1775,301.54749999999996,NA,NA,NA,99.70813793591958
4500,LU9_75,80.84710850019499,28.188984075101722,1.0330120091148605,3.5562006143242315,66.50676329982116,63.04323752482782,259.3,4435.1725,335.51,NA,NA,NA,99.698412241112
4750,LU9_75,74.0164521791485,28.24827044783251,1.136997698783906,3.5613015104867003,65.44984165531437,62.02529637860329,289.2375,4966.8025,371.0475,NA,NA,NA,99.70192840936232
5000,LU9_75,71.22678049941369,28.38995508254836,1.2094281422403854,3.4210699607852617,62.90964004325169,59.61200091237016,316.45,5581.085,394.0925,NA,NA,NA,99.7055466345388
50,LU9_76,NA,37.123745819398,0,NA,121.7391304347826,121.7391304347826,NA,0.2775,0,NA,NA,NA,99.57794713869544
100,LU9_76,NA,28.73665480427046,12.041884816753926,NA,95.09433962264151,95.09433962264151,NA,1.615,0.0575,NA,NA,NA,99.49142788925988
250,LU9_76,NA,18.28351908139142,32.327365728900254,NA,86.37212196639702,86.37212196639702,NA,10.8275,1.58,NA,NA,NA,99.5998777017684
500,LU9_76,NA,33.933549966172436,47.57745550428478,NA,54.20548980105767,54.20548980105767,NA,52.2975,7.2175,NA,NA,NA,99.5053723970145
750,LU9_76,26.14379084967321,43.87764243826737,44.66728376015633,1.825663207268948,44.18104961590854,42.3553864086396,0.3,130.065,10.8575,NA,NA,NA,99.61409693338544
1000,LU9_76,73.67782629791364,18.385174374479483,23.207955826024364,3.3400345084134044,52.34831336172099,49.00827885330758,7.5925,222.1525,20.395,NA,NA,NA,99.60329923892772
1250,LU9_76,39.39783839423572,24.64690408426501,23.79098914970996,3.935290836249303,59.029362543739545,55.09407170749024,11.4825,329.275,39.5775,NA,NA,NA,99.53302371010535
1500,LU9_76,61.98219422245658,25.113084590117584,7.879366378036863,3.742968716958256,56.560416167369205,52.817447450410945,12.955,491.365,52.005,NA,NA,NA,99.54632826414549
1750,LU9_76,64.67161361037405,28.045322283411572,4.894140578620335,3.855451655279092,54.561895804346186,50.706444149067096,15.8675,681.125,68.335,NA,NA,NA,99.56302584327996
2000,LU9_76,58.90161271068466,29.82752358375562,5.681589008451439,4.21920831299143,52.42058719631027,48.20137888331884,29.61,896.39,84.92,NA,NA,NA,99.58493669335576
2250,LU9_76,59.55907675857337,25.41177574817776,5.16112378138802,4.608468413639058,50.56766668444383,45.95919827080477,63.5825,1129.0925,100.1675,NA,NA,NA,99.60739394184144
2500,LU9_76,68.39156382836578,26.427373725051027,6.24059946738892,5.060665715197121,49.920379028865625,44.8597133136685,125.8475,1364.1975,113.7025,NA,NA,NA,99.6089977749624
2750,LU9_76,76.95543910973052,25.27758560083563,3.143334051287917,6.339087608417939,50.26095945673368,43.921871848315746,180.8325,1644.72,120.1725,NA,NA,NA,99.66732201201144
3000,LU9_76,83.70809395265185,26.866463596407787,2.2105982079881823,6.0728494713848535,50.74422867395032,44.67137920256547,229.915,1962.4925,128.365,NA,NA,NA,99.67349487864992
3250,LU9_76,84.78559936924165,24.640885755529094,1.046097422231404,5.9969315574791215,54.226708090891506,48.3110398468638,265.8525,2285.8475,155.71,NA,NA,NA,99.68549064663272
3500,LU9_76,84.81728498296924,23.692092004667604,1.2759917348306122,5.528611864193413,57.8596485308298,52.48417661968212,291.25,2638.865,188.69,NA,NA,NA,99.68082207040516
3750,LU9_76,71.82615379025691,25.50540366818584,1.3750785647840584,5.231656553675926,59.44211116054695,54.34387485181024,317.1425,3048.58,207.1725,NA,NA,NA,99.70108002702372
4000,LU9_76,80.34289092136247,23.151170046489277,1.5627446137929908,5.029857636443958,60.484510155373016,55.57192641758552,372.6425,3443.7775,239.1175,NA,NA,NA,99.70560085814245
4250,LU9_76,84.32760832829364,23.52763861516914,1.6468747166809403,4.9357498492245515,62.05609286887158,57.236561175212074,437.275,3828.7275,291.4975,NA,NA,NA,99.70506262989736
4500,LU9_76,77.99989173154209,24.796444054668108,1.2467982796728163,4.999049670054868,62.13115809877463,57.23578078637054,477.375,4296.5525,337.14,NA,NA,NA,99.698563355197
4750,LU9_76,82.63014945902913,24.96857583888676,1.7451617641493349,4.729502288440424,61.744360849251954,57.107911817939886,496.2725,4813.9225,393.455,NA,NA,NA,99.7031905915684
5000,LU9_76,78.42216005717154,25.750644483562255,1.219314177487724,4.540940038849628,61.535877371077575,57.078922772206674,507.095,5371.7625,445.595,NA,NA,NA,99.69764781052378
50,LU9_77,NA,40.123456790123456,0,NA,86.95652173913044,86.95652173913044,NA,0.325,0,NA,NA,NA,99.81849136881645
100,LU9_77,NA,28.830227743271227,3.7151702786377703,NA,122.54160363086233,122.54160363086233,NA,1.3925,0.03,NA,NA,NA,98.85763280992056
250,LU9_77,NA,16.139369888036576,41.59554730983303,NA,81.4851731871418,81.4851731871418,NA,9.085,2.8025,NA,NA,NA,98.83566201624645
500,LU9_77,29.660087719298247,33.061447857802804,37.97449134527787,12.969025434399397,82.78771090405439,69.818685469655,1.125,43.9675,6.2525,NA,NA,NA,99.09253940262676
750,LU9_77,79.21183028801487,34.209926360310796,34.450339756120265,11.431460390130184,68.72919797210947,57.2977375819793,25.5775,91.28,9.2525,NA,NA,NA,99.23359340248668
1000,LU9_77,87.24414501122875,37.32489575017287,30.501930501930502,10.114920695222718,57.77693354861177,47.66201285338905,67.985,159.165,10.8625,NA,NA,NA,99.30678637202644
1250,LU9_77,88.83424026789451,36.19393102175621,34.08593948639715,11.786065665222992,54.45730340497611,42.67123773975312,106.1125,260.46,16.7575,NA,NA,NA,99.36001085250082
1500,LU9_77,90.00965329930135,31.62690957104892,34.939769337007206,9.756235108347784,48.97855602080954,39.22232091246176,137.5325,408.4825,22.7125,NA,NA,NA,99.56716650583184
1750,LU9_77,90.42352344454464,31.069577616646967,42.51008274051532,8.410372274272449,46.22336456346903,37.812992289196586,160.4475,589.8349999999999,35.0175,NA,NA,NA,99.5967003308723
2000,LU9_77,78.58640367758363,27.92981047400782,43.68052603493248,7.878922592066302,44.824520318491054,36.94559772642475,197.34,796.1025,44.9475,NA,NA,NA,99.63810744815318
2250,LU9_77,87.92209136013693,17.559302394992592,27.62987912919574,7.0931330566352635,45.49204885195398,38.39891579531872,257.2725,989.89,72.0725,NA,NA,NA,99.69654071732096
2500,LU9_77,84.0006977142205,24.95725617973947,45.907832400172275,7.818834851261664,46.54189405936315,38.72305920810149,316.9775,1216.95,93.2675,NA,NA,NA,99.67602934686636
2750,LU9_77,86.3211438320744,24.81918466607363,11.985395584176633,7.677631910709184,45.34089189961507,37.69267620312316,354.02000000000004,1516.85,114.6475,NA,NA,NA,99.67955855982945
3000,LU9_77,43.99287824593473,24.94497704283916,5.817640863796486,7.45025949647618,46.435653879909374,39.01011674251133,379.0275,1846.725,130.1225,NA,NA,NA,99.70199560088716
3250,LU9_77,75.98279352287237,25.126473506977167,4.352454066755874,6.9888184923776135,48.504868395310694,41.537118692531124,390.36999999999995,2195.5325,160.28750000000002,NA,NA,NA,99.69137699621176
3500,LU9_77,81.23839274354556,27.295930701763616,3.6088409461889097,6.370778256296319,49.193465182963585,42.84085577889545,408.905,2589.9875,185.5025,NA,NA,NA,99.6794927865892
3750,LU9_77,77.79271283702171,26.03402477135937,3.0762874374710396,6.32925704155285,49.49099115396444,43.17756290815681,440.895,3012.6675,204.8925,NA,NA,NA,99.6781730397043
4000,LU9_77,84.22613378289776,25.94618355153602,1.819191306122351,6.093103940044891,49.7336813687272,43.70815711681199,471.4975,3459.205,233.8825,NA,NA,NA,99.67575116048494
4250,LU9_77,84.59849545784665,27.876114707976686,2.2954112750485867,5.62062374484622,50.33205173016428,44.78010101979456,477.0125,3951.635,269.1025,NA,NA,NA,99.66673823632225
4500,LU9_77,78.31150707342967,28.315079170915237,2.035913762199302,5.487467259368631,49.98252524022886,44.55631781286692,492.875,4471.4375,310.735,NA,NA,NA,99.66638616947655
4750,LU9_77,82.28280953706188,26.652878741771833,1.9073645163635409,5.229178364115909,49.17105398115085,43.99686023720224,538.6225,5001.52,360.67,NA,NA,NA,99.67061888670848
5000,LU9_77,83.28139092801719,28.11104165678173,1.7769802748113348,5.005963191409696,49.35721918362971,44.40088297861172,578.4,5572.3525,391.57,NA,NA,NA,99.67607069789788
50,LU9_79,NA,9.956709956709958,0,NA,231.88405797101447,231.88405797101447,NA,0.115,0,NA,NA,NA,97.25990447486615
100,LU9_79,NA,40.6927657305368,0,NA,127.27272727272728,127.27272727272728,NA,1.32,0,NA,NA,NA,98.70211421024715
250,LU9_79,NA,35.86583869063043,33.09114927344782,NA,89.43697060288989,89.43697060288989,NA,11.02,1.2525,NA,NA,NA,98.97981572648187
500,LU9_79,NA,50.31871850828591,41.91255653672195,NA,72.95272864606282,72.95272864606282,NA,51.9725,4.865,NA,NA,NA,99.2202685495596
750,LU9_79,NA,60.17430707918028,15.6892692738523,NA,75.4128749578699,75.4128749578699,NA,124.5875,8.1,NA,NA,NA,99.28591366097932
1000,LU9_79,55.22648083623694,53.047753538132696,18.33309269419578,3.323968184875945,71.1487475762732,67.82477939139726,3.9625,224.6175,12.6975,NA,NA,NA,99.39400537496344
1250,LU9_79,80.0200551516671,57.588196501946015,17.278089887640448,5.020767721027887,71.53833280082766,66.8421399627753,31.92,333.935,15.3775,NA,NA,NA,99.5103222093643
1500,LU9_79,88.71228598516535,56.33638166359254,11.835433193342666,4.525476954960226,62.355715176913016,58.05580716674832,79.535,471.125,19.0225,NA,NA,NA,99.5890137298987
1750,LU9_79,91.73405515141262,62.16534231979421,3.490345347131359,4.0625971603274955,55.33734065706291,51.44056378899368,135.56,639.0275,22.0075,NA,NA,NA,99.61045549314962
2000,LU9_79,93.20496967555792,64.58877817509256,2.9059035398728117,3.8541534357932177,50.25085736059952,46.52372030991998,197.8625,836.1525,25.8175,NA,NA,NA,99.62696397095053
2250,LU9_79,93.12045009982052,64.17516823919325,5.295338957363791,5.559398819412091,48.62277816210416,43.188873672701376,230.8875,1083.075,33.83,NA,NA,NA,99.63321675375366
2500,LU9_79,80.43271455468076,57.22402019599913,4.038456388420236,5.3202373644362595,47.69403424219663,42.57715043206276,237.4975,1351.2225,75.4,NA,NA,NA,99.6730955149024
2750,LU9_79,85.52595027790264,58.150712172366646,4.6082449829294,4.761444486936496,47.143763684425075,42.55041962068139,244.4375,1656.1325,117.7,NA,NA,NA,99.71229567044894
3000,LU9_79,85.5394051981616,56.46094875580524,4.000940855255875,4.026351410415005,48.39568438702773,44.510608464697455,244.4575,1999.5125,151.8125,NA,NA,NA,99.71451916326274
3250,LU9_79,85.5394051981616,62.20654934188062,3.474936732325349,3.431277752151886,47.95662142547016,44.6457393839201,244.4575,2398.09,172.4625,NA,NA,NA,99.71976421965934
3500,LU9_79,85.5394051981616,49.35011856763533,3.5849416059687735,2.959011845780975,49.306481598645085,46.45129472990906,244.4575,2806.015,202.2875,NA,NA,NA,99.72499940377035
3750,LU9_79,85.5394051981616,47.68342108570282,4.340717722917216,2.577903858884638,51.066240257247664,48.57878916534144,244.4575,3252.245,227.135,NA,NA,NA,99.7070428165647
4000,LU9_79,85.5394051981616,53.597315955878315,3.808894790257309,2.265987135553736,51.599906180181755,49.41342736517377,244.4575,3740.445,250.6575,NA,NA,NA,99.70086141989128
4250,LU9_79,85.5394051981616,55.70952269366159,3.529606543983146,2.0074000867232056,51.26441993401112,49.32745493805014,244.4575,4272.135,275.1775,NA,NA,NA,99.70685548469466
4500,LU9_79,85.5394051981616,52.190778683936976,4.201821074200163,1.7906832634731245,52.20941255378922,50.48156028201691,244.4575,4815.955,302.37,NA,NA,NA,99.70119639398168
4750,LU9_79,76.41838266664679,52.87344903313176,1.8184182778283429,1.7383911633897358,52.03189447274793,50.34989880533191,246.3875,5400.195,332.03000000000003,NA,NA,NA,99.71375846010372
5000,LU9_79,76.41838266664679,50.29932655932238,1.5828499344655262,1.5690062101723905,52.60560967439304,51.087503908995096,246.3875,6004.2075,365.3275,NA,NA,NA,99.7148268503541
50,LU9_80,NA,47.800586510263926,NA,NA,0,NA,NA,0.4075,NA,NA,NA,NA,100
100,LU9_80,NA,65.9052453468697,0,NA,60.37735849056604,60.37735849056604,NA,1.9475,0,NA,NA,NA,99.83400233662702
250,LU9_80,NA,32.008251719581985,30.482456140350877,NA,103.91228507351109,103.91228507351109,NA,9.4875,3.1275,NA,NA,NA,99.26617741786016
500,LU9_80,NA,73.65357581709449,28.301490657148857,NA,72.9642103937801,72.9642103937801,NA,51.6575,6.74,NA,NA,NA,99.47159283703488
750,LU9_80,NA,57.59393997512394,23.09789837722798,NA,73.29269320448351,73.29269320448351,NA,128.51999999999998,8.6825,NA,NA,NA,99.40624653485769
1000,LU9_80,NA,73.57621524239738,21.72865013774105,NA,60.34701114488348,60.34701114488348,NA,246.0075,11.0425,NA,NA,NA,99.49215761550523
1250,LU9_80,NA,69.02881480908947,20.956618464961068,NA,52.79068351964941,52.79068351964941,NA,399.1575,14.13,NA,NA,NA,99.57938408452472
1500,LU9_80,NA,69.01589338857208,10.212444052196936,NA,46.77381258747175,46.77381258747175,NA,592.745,16.2,NA,NA,NA,99.62345971915894
1750,LU9_80,NA,54.84744561653272,9.392736953136772,NA,45.198237885462554,45.198237885462554,NA,813.6274999999999,18.7,NA,NA,NA,99.70661723362028
2000,LU9_80,NA,65.010712474004393,17.84909770211151,NA,46.48273124255657,46.48273124255657,NA,1059.19,25.4325,NA,NA,NA,99.73300392809765
2250,LU9_80,6.678700361010831,71.12376240202647,17.17215535819217,0.30121332492446135,43.46571031436003,43.16449698943557,0.0925,1355.24,29.575,NA,NA,NA,99.7493323880482
2500,LU9_80,78.12457592617723,66.140709935402,12.725806956576188,0.7448467662083613,42.06477624726879,41.31992948106043,14.3925,1661.56,40.6475,NA,NA,NA,99.75270214949585
2750,LU9_80,82.36694608402361,54.74785937949859,14.223507763662028,1.2355926326738602,40.90273910713722,39.73438961093541,41.515,1988.375,56.4275,NA,NA,NA,99.76068029843024
3000,LU9_80,46.2237997208049,56.73346506921954,3.548692337308107,1.4958334768238526,40.31686238773522,38.87754210011841,93.105,2327.1125,65.4425,NA,NA,NA,99.76615846777352
3250,LU9_80,80.56977429515129,56.60404655319433,3.885727917752126,1.7352828300310783,40.13274236392779,38.45766015245807,162.6225,2683.5475,70.9075,NA,NA,NA,99.76936273778747
3500,LU9_80,85.87962064089126,51.15641505870878,2.1807977373879983,2.094724642345884,41.59858378963462,39.55577301698752,219.7825,3055.5825,87.59,NA,NA,NA,99.75076067106046
3750,LU9_80,85.69304767092694,48.07766608772703,3.022698150642656,2.3676814869130194,42.089100128390754,39.7666465590883,243.4775,3495.3875,111.5025,NA,NA,NA,99.74367347000388
4000,LU9_80,70.00490777821817,46.96041495381759,1.6393056636085124,2.3644115805480186,44.73100967033404,42.44610751662243,245.2625,3948.03,153.45,NA,NA,NA,99.73952943796056
4250,LU9_80,53.24525880361132,52.738659811204265,2.0485328228741086,2.283885969465131,47.81897254186207,45.614327026233425,246.7175,4422.9574999999995,196.85,NA,NA,NA,99.7257770837204
4500,LU9_80,52.82449389819948,50.699735762007585,1.262938316293793,2.302816434035344,48.48088336415405,46.35085670347743,249.2075,4960.74,238.675,NA,NA,NA,99.7257499979198
4750,LU9_80,40.14910680029315,52.38608202015251,1.266201722112621,2.4081538849810435,49.73232551811262,47.57372856383511,263.3375,5515.1575,265.2175,NA,NA,NA,99.73098256866494
5000,LU9_80,52.61771888510451,52.38949772104633,0.9420200789202836,2.7390976120858785,51.295249590328346,48.94936041593563,281.9275,6104.13,285.2325,NA,NA,NA,99.7292299994292
50,LU9_81,NA,51.01449275362319,NA,NA,0,NA,NA,0.44,NA,NA,NA,NA,100
100,LU9_81,NA,54.3928923988154,8.509404258844974,NA,96.67673716012084,96.67673716012084,NA,1.3775,0.065,NA,NA,NA,99.59520259273901
250,LU9_81,NA,63.80687093779015,29.441454759944826,NA,77.19123505976096,77.19123505976096,NA,8.59,3.4925,NA,NA,NA,99.75029678675898
500,LU9_81,NA,58.14260436318548,27.16473780466432,NA,52.43775770356615,52.43775770356615,NA,48.8425,9.395,NA,NA,NA,99.69380131020614
750,LU9_81,NA,37.500194049623005,16.405646457963456,NA,56.93180541512189,56.93180541512189,NA,116.9175,16.99,NA,NA,NA,99.64640680986832
1000,LU9_81,NA,45.589748617331736,6.212117019099068,NA,69.14236869598253,69.14236869598253,NA,212.07,23.5725,NA,NA,NA,99.62030123267915
1250,LU9_81,NA,42.74140377592484,5.432552831661759,NA,63.422674138499374,63.422674138499374,NA,353.71750000000003,28.225,NA,NA,NA,99.68347173956556
1500,LU9_81,NA,49.275732828446714,4.8330562700389414,NA,57.91584720254333,57.91584720254333,NA,535.7825,30.985000000000003,NA,NA,NA,99.68447530891422
1750,LU9_81,51.4957264957265,55.01358666601295,4.677952857527884,0.8912979266959276,55.15165019665556,54.26035226995963,2.41,745.2925,34.6875,NA,NA,NA,99.68789692612596
2000,LU9_81,80.70786516853933,43.296309089449835,3.653021608325149,1.266184537465567,55.771658106359496,54.50547356889393,17.9575,966.3325,43.212500000000006,NA,NA,NA,99.73312344784456
