buffer,site,landscape_cohesion,landscape_contag,landscape_mesh,landscape_np,landscape_shei,landscape_siei
3000,LU13_35,99.66781092438576,67.03344941513193,184.2774351569121,344,0.5777281256256702,0.6694795290520178
3250,LU13_35,99.67877498754204,66.4969186818949,199.99577744898164,419,0.5865625329078187,0.6820993332377817
3500,LU13_35,99.68528470939933,66.34668265469138,205.10248953213,468,0.5892598588441433,0.6863391355050936
3750,LU13_35,99.69731682992375,69.71991920152824,209.10689585388283,537,0.5309475218123109,0.6622989825135931
4000,LU13_35,99.7045179673691,69.25929892219006,219.61746530379781,622,0.5392571626727902,0.6766596615369502
4250,LU13_35,99.70580047276371,69.04656423129185,224.71635804757545,727,0.5429454724393988,0.6845501489118497
4500,LU13_35,99.70394312339971,69.04102370236198,224.82715398254274,840,0.5427671211181131,0.6878245375401253
4750,LU13_35,99.70297323040882,68.9886639020676,224.62585342862823,967,0.5428617011159429,0.6917746950282113
5000,LU13_35,99.70281921729249,69.01004537082294,220.8879051862352,1065,0.5425276551891833,0.6953800768704977
50,LU13_13,93.06091477509905,38.9965664845064,0.21627695556287052,5,0.8409828364244695,0.8295784883720928
100,LU13_13,96.24488642835539,45.6453963929913,0.8414887574813688,7,0.7878390910221312,0.7919302771578525
250,LU13_13,98.222695250887,57.16866807056042,6.532330900057713,28,0.6453318480931833,0.6112583136596891
500,LU13_13,98.37691636336933,62.411715112075264,15.69206381578687,84,0.5911265621454669,0.58471714134757935
750,LU13_13,98.74895231373256,66.3671116431731,26.128018084679024,126,0.5439030201402549,0.5302501444862875
1000,LU13_13,98.85930677479865,66.1831310484007,40.10825071097361,161,0.5556474920991346,0.5485689683457012
1250,LU13_13,98.97312177780057,72.81258852507462,50.83148829478851,183,0.45737540164619067,0.5267425402546242
1500,LU13_13,99.13966418011717,71.72720337789433,74.90335015064409,224,0.47848314060432384,0.5361849531134305
1750,LU13_13,99.14373794108852,72.00692876166701,80.94512011337795,261,0.47457772645320995,0.5270115635531079
2000,LU13_13,99.20280434975973,71.57244086594258,88.72787836618305,298,0.4849561759239939,0.5354875473754853
2250,LU13_13,99.2852641912265,71.93993745708174,113.67963875190455,317,0.4797211011276428,0.5329621146668253
2500,LU13_13,99.38056297178328,75.15272366833139,138.58008198931725,343,0.42644268271339875,0.5061437034731961
2750,LU13_13,99.41120207244586,75.99579020990151,172.99122025895414,378,0.4124699937165306,0.49366275357294725
3000,LU13_13,99.41834571438068,76.5161101919625,204.69845746456767,424,0.4037324379188078,0.4880152630919662
3250,LU13_13,99.43719930292583,76.24069383717942,234.01094243932454,469,0.41058796589773633,0.5094191159676991
3500,LU13_13,99.46948738895512,75.42918204925662,267.52569749736466,521,0.4278735229439353,0.5376602989071743
3750,LU13_13,99.50097151726519,74.68019607977551,300.71032378967595,560,0.44463069472121597,0.5596357071287094
4000,LU13_13,99.51739115081631,74.33371231147692,331.8764257965366,619,0.45242403762194783,0.5732770439921309
4250,LU13_13,99.53520442291955,74.08448147559807,375.5415849026224,688,0.4575893347588868,0.5795997333356594
4500,LU13_13,99.55489553322427,73.77764989081048,417.0920757348656,801,0.4635465919575458,0.5861611166630238
4750,LU13_13,99.57255091551218,73.30134923884344,431.93749790836847,854,0.47361671335039096,0.5956201285853112
5000,LU13_13,99.5757593107007,72.7258791705615,429.1770657963608,931,0.48561076857649327,0.6091876362491583
50,LU13_128,95.4537130342267,49.404736157828765,0.3180928207320847,3,0.6741913235603575,0.5835248783126017
100,LU13_128,96.53459709859548,67.83398464325668,0.9879521137133969,6,0.4358008105852651,0.4101978119711801
250,LU13_128,98.3281496489635,60.45552540974695,4.6064498506570235,8,0.6598201608579904,0.6400908916288004
500,LU13_128,98.62036981836823,65.54711210618757,13.996246978255622,24,0.5822145309864056,0.60414386464402
750,LU13_128,98.55664371064077,65.82217458316461,22.580322131630197,81,0.5668332025704818,0.5993997590376117
1000,LU13_128,98.74702303351232,68.00115714985282,34.233507669120534,123,0.5263381438742317,0.5359701329264905
1250,LU13_128,99.10340895097724,69.87558092538443,81.94537879167939,165,0.4990341553192856,0.49122286175089597
1500,LU13_128,99.21440769794086,70.87047321171592,111.55437589371915,203,0.4879165473559087,0.48055032433102923
1750,LU13_128,99.26214006537217,70.35642577765907,144.5918429924517,232,0.5044469237230147,0.5101948989221273
2000,LU13_128,99.30995355773044,69.78290328483612,173.3562155594823,253,0.5180231836081056,0.539328654434197
2250,LU13_128,99.32476622262043,73.46078688567175,200.18218080354498,301,0.4560253039535071,0.5119827424796111
2500,LU13_128,99.35543103812509,72.87303160216644,228.6605209699785,341,0.4679161476624946,0.5309480649715712
2750,LU13_128,99.41806728054881,72.25903037600128,267.44283889283355,370,0.4820879279167795,0.556866851712182
3000,LU13_128,99.45075888575275,71.81659674582488,309.09765276976213,417,0.49249992790211916,0.5770971891227202
3250,LU13_128,99.48946030846687,71.94178877182918,362.8607846649692,460,0.49152337512747357,0.5801294292375035
3500,LU13_128,99.55788673064548,74.6105098491701,427.27139028137026,503,0.4463530138979346,0.5581718780977191
3750,LU13_128,99.56387882496422,74.78488671758056,463.8715998333606,588,0.44414790510945656,0.5593107435123419
4000,LU13_128,99.56383245914722,74.45192042920637,469.7535483318111,684,0.4503285875931983,0.5727424755387904
4250,LU13_128,99.56458954641536,73.52571316667023,453.22016291932437,727,0.46803015330285613,0.5995880899970544
4500,LU13_128,99.57101106321903,72.62064089110032,436.29619476012016,785,0.4859259580048812,0.6214085487463695
4750,LU13_128,99.57241964967267,71.62929149631871,424.35208626107914,865,0.5060517704113632,0.6431087963932627
5000,LU13_128,99.62755700729548,70.59356453759781,434.7461974615105,939,0.5268755740471407,0.665369709591997
50,LU13_131,95.91899639231936,46.29839303146998,0.37338040800949446,4,0.8004936004825176,0.831732829237555
100,LU13_131,97.25529167612467,53.22429233261259,1.2419007386550511,5,0.7399692197824224,0.7909073691460055
250,LU13_131,97.90784916759728,53.38628234018433,4.1664459510765575,14,0.7615980966268862,0.769208209339512
500,LU13_131,98.2233542519359,52.91669916698645,11.573120767742473,44,0.7892333624313151,0.817497505466751
750,LU13_131,98.41908251887826,55.48731924686776,20.108153968816083,84,0.7492549681754892,0.7678166755467194
1000,LU13_131,98.619800981571,56.280379007405415,22.0335838173071,119,0.7354014225159448,0.7678174998345224
1250,LU13_131,98.81975033817102,58.201584826048894,30.07328692923149,146,0.7113712897740582,0.7644173531343198
1500,LU13_131,98.8709278136527,60.47367472659768,34.641098032925534,181,0.6725038692765514,0.735041208872105
1750,LU13_131,99.00630981727393,62.31102948859435,46.278835655378245,230,0.6449163229319123,0.7184593111385292
2000,LU13_131,99.06988944118274,63.75182573814306,59.102958274984076,264,0.6241340788773888,0.709373347980714
2250,LU13_131,99.17960427982425,64.77682618979017,90.26307247278086,299,0.6099655945461058,0.7057758519861698
2500,LU13_131,99.24209211746123,69.00017927445755,116.57862093980577,332,0.538799780501044,0.6742206458350248
2750,LU13_131,99.31388633936052,69.51111926917466,156.88746259487215,371,0.5326162751729161,0.6663479757398687
3000,LU13_131,99.37481557855995,70.27274522703559,205.61505924613658,407,0.5208919490572176,0.6566099242832443
3250,LU13_131,99.42145777087366,70.58858965603328,253.8221216740866,445,0.5167241448877036,0.6518720847112884
3500,LU13_131,99.4521520477007,70.73195361769655,293.8703495705844,500,0.5158477520268214,0.6495221718505579
3750,LU13_131,99.47996978649621,70.6555823529674,332.7210773766525,563,0.5181777091294602,0.6523288386544387
4000,LU13_131,99.5198093717766,72.79047900306705,353.80363927714393,633,0.48113669007944765,0.6397601503415935
4250,LU13_131,99.5327363680447,72.2237425249122,367.1321986008483,706,0.49268731234461394,0.6501678900833638
4500,LU13_131,99.57149838890673,71.55132799221734,382.11485053210015,776,0.5068521915150859,0.6634350821801405
4750,LU13_131,99.60779864314294,70.85708131918584,405.4144377865952,837,0.520596030415529,0.6777634391901126
5000,LU13_131,99.62695694042168,70.33898754059868,425.65276089411816,946,0.5310277234478679,0.6898049849220935
50,LU13_12,95.80460507160767,58.981013962243225,0.3489313716475088,3,0.5175827525559075,0.4099978996009246
100,LU13_12,97.513091899053,72.69164504964978,1.4429246239673479,4,0.36439746132920003,0.25899418888082737
250,LU13_12,99.08132843897413,74.53174989229187,14.5807941877042,7,0.33595031000050624,0.23317560188567743
500,LU13_12,99.2948180016258,76.2775375276351,53.36383284319135,28,0.3834990412337138,0.3935608892156678
750,LU13_12,99.0219100101422,64.45708559643154,57.33829215703729,57,0.5983552119773087,0.6288127790093503
1000,LU13_12,99.05545823342064,64.5077645951105,70.6515811554685,82,0.596892322944665,0.6270496890399974
1250,LU13_12,99.0361999027954,65.60869570090246,80.43588886894374,119,0.5814246391776731,0.6082528674210141
1500,LU13_12,99.14662155427735,65.97132707550008,95.96129121841513,135,0.5837411739409412,0.6233855768682928
1750,LU13_12,99.24223854145038,65.88207005424881,138.36476839681472,169,0.5897130749717542,0.6459593500154798
2000,LU13_12,99.35648163106165,66.03656711615051,186.24392721254202,221,0.591800293363317,0.6621312334270443
2250,LU13_12,99.41731705866721,70.07735356336498,239.53950121934167,263,0.5241659801882006,0.6325542565904421
2500,LU13_12,99.46206253077978,70.57677561420066,305.00131246013046,316,0.5175465817937973,0.6234741593252212
2750,LU13_12,99.49641581719601,70.78487280918083,369.006372035445,374,0.5160323606524432,0.6192312561461785
3000,LU13_12,99.50373444108074,70.57689108737546,415.758211418777,433,0.5201295538098083,0.6237116393254202
3250,LU13_12,99.50952781040002,69.92027219493013,432.35158277826724,510,0.531600484418263,0.6383933018328729
3500,LU13_12,99.51331779126426,69.27271007211453,431.5571892748527,572,0.5443372174291684,0.6549367533484923
3750,LU13_12,99.52564390258628,68.63134694783255,429.52783541067805,620,0.5576883357970686,0.6726685449844184
4000,LU13_12,99.57073199278146,68.0536099674296,441.8981602120941,652,0.5700898379141685,0.6903220229294443
4250,LU13_12,99.59030479789077,67.74220692301796,457.886393546257,697,0.5781802906113048,0.7026691937963399
4500,LU13_12,99.64418864056027,70.01112495537039,483.1648372978841,762,0.5391643335040488,0.6943717383984856
4750,LU13_12,99.65594587468938,69.66314804294299,500.1532560791768,852,0.5463158416036266,0.7072189552808789
5000,LU13_12,99.6684567009504,69.2928041413786,513.286889921795,919,0.5542561760041996,0.7194464003294632
50,LU13_33,98.53633057265412,89.74724269013517,0.8234194869358372,2,0.15898643207629576,0.09060281453476149
100,LU13_33,97.12194068285815,61.99092806399982,2.0416744441435797,7,0.6071713970939756,0.566465676861492
250,LU13_33,97.69811753858556,41.74388729288708,4.9597890002823295,15,0.960135647156193,0.9539058698002043
500,LU13_33,98.31471466026835,56.138215297674954,8.951042783128205,30,0.733587784183386,0.818585647843776
750,LU13_33,98.67568204372563,64.15999417049352,16.811454625212235,39,0.6083296145327131,0.7409057757725848
1000,LU13_33,98.83859408665565,64.77918542606156,28.076655054810143,51,0.6049948343072702,0.7163289945828019
1250,LU13_33,99.02076562126896,64.90641249933233,46.25343445605773,66,0.6113691635599815,0.7141451725636375
1500,LU13_33,99.12090402472205,63.65071603233067,71.7642948945267,103,0.63836719353302,0.7312483318962232
1750,LU13_33,99.18250282637591,63.87996036124128,89.58968772184521,132,0.6368943748127152,0.7326117198416195
2000,LU13_33,99.33337672720205,64.53577158335449,156.23468315936577,168,0.6262691946558047,0.7280453925393834
2250,LU13_33,99.36532919717773,65.43405781600416,201.63424579670402,212,0.6107930180952803,0.7196721669398073
2500,LU13_33,99.39018881541047,66.07540844449721,235.08212855960076,284,0.5992982139973072,0.7131885587452832
2750,LU13_33,99.44161353431804,69.91705037988058,285.45292135516263,335,0.5314074031399485,0.6787476211009387
3000,LU13_33,99.44785942756768,69.45253852611404,300.47961621329966,394,0.5400398633407794,0.6834138011665691
3250,LU13_33,99.49089732408261,68.13655982556767,319.6105459210537,467,0.5659562588477272,0.7010851547492477
3500,LU13_33,99.51533424163084,67.08044616805397,337.4828812978217,527,0.5876388582204213,0.7193764895474006
3750,LU13_33,99.54265293101483,66.50139263641606,363.77400430468924,602,0.6000658397878454,0.7329780501028287
4000,LU13_33,99.563028080304,65.96225470171295,392.1693494651461,653,0.6118209885901474,0.7461266072133469
4250,LU13_33,99.57926205315434,65.70432501229566,421.81045192302116,715,0.6177889011264057,0.7555848118965209
4500,LU13_33,99.59790610438517,65.49604864067409,447.80932622618064,777,0.6220542401684892,0.7629385986718744
4750,LU13_33,99.61158196982113,65.35999791314553,483.7267331924727,862,0.6252341178374234,0.7690703545775012
5000,LU13_33,99.62362773667192,65.24195234475268,523.700915314792,972,0.6282042933086549,0.7743052174368673
50,LU13_32,100,NA,0.8524916665103145,1,0,NA
100,LU13_32,99.0532816425157,76.33673536280119,2.8332873976934443,2,0.39683814633317455,0.28931918832324666
250,LU13_32,98.46470529073336,50.96244028455532,10.099977875084557,6,0.7884076457161135,0.721319117518183
500,LU13_32,98.98989924723851,67.14977611523429,32.022300428808485,10,0.5605709412459583,0.503946982299607
750,LU13_32,99.19547449897527,64.75279952151962,66.12138096464538,28,0.6172450415111953,0.5502841950708773
1000,LU13_32,99.32917733952229,69.07975287373804,102.95935825270324,40,0.5468512606612356,0.5749802838249809
1250,LU13_32,99.33404079627633,68.40511131797668,139.20628856586384,57,0.5607670759587629,0.6089584129346616
1500,LU13_32,99.30869898948723,67.4957810040383,158.89271005787785,85,0.5719380774782874,0.6312030363173986
1750,LU13_32,99.3234001290488,71.18956492664523,166.46723708681623,105,0.5062774530367764,0.6175219569202584
2000,LU13_32,99.35116660619512,70.25515634454989,171.03825917499154,132,0.5246895505757578,0.6441834883701572
2250,LU13_32,99.44519378553555,68.21727938266389,213.13019254658658,182,0.5636426622940758,0.6763505217839113
2500,LU13_32,99.49355400639924,69.23283248013715,253.10653756201762,229,0.5497329595645553,0.6823069294093888
2750,LU13_32,99.52761823233827,67.6972766025543,280.55627331125083,292,0.5803236598556312,0.7088842539505291
3000,LU13_32,99.52992893062644,66.40614908703904,308.23382033980346,342,0.6053979672893368,0.7336097995308288
3250,LU13_32,99.55215027951124,65.5329266268869,340.0791210181964,405,0.6217463742642229,0.753324409168836
3500,LU13_32,99.58517528182198,65.03606949113743,386.5242319346316,465,0.631686452126367,0.766319680767954
3750,LU13_32,99.59158974902377,64.50017670792082,423.01166292401217,541,0.6428372828067414,0.7780118137946133
4000,LU13_32,99.60245210841236,64.16203786871107,470.477473774076,643,0.649742867171657,0.7878131985687484
4250,LU13_32,99.61227394676088,64.04711453756329,525.4627190105233,721,0.6529899775613306,0.7944089531579717
4500,LU13_32,99.62428626719453,63.94175501982744,585.4958081099066,798,0.6552979824630623,0.8001145793417993
4750,LU13_32,99.64685786807055,63.86535419029305,650.797000449338,906,0.656389829928608,0.8044036467162994
5000,LU13_32,99.65218818025645,63.772505013170466,722.955955957791,973,0.6582729796275574,0.8077557080613489
50,LU13_30,95.76507460570221,58.40994481548729,0.3511593579569187,3,0.5185697317883058,0.411032990805841
100,LU13_30,97.85802091881965,74.98160858374222,1.479446322067024,3,0.32876073472880557,0.2267675837013079
250,LU13_30,98.75657758676262,76.74819542928904,14.359608009090639,7,0.3468860874944708,0.313586164790945
500,LU13_30,99.05097190322505,68.62000680468752,41.318680090921816,23,0.5309631071222577,0.537139617662855
750,LU13_30,99.19439718255413,65.34090055285928,75.76210776169262,42,0.5966408282520732,0.6316356798554037
1000,LU13_30,99.32938375121643,65.93226235454857,114.96891337655103,58,0.5931754392167059,0.6363110372853905
1250,LU13_30,99.38601377798396,67.21202600427169,153.32825302579752,72,0.574605386611602,0.6139536742168504
1500,LU13_30,99.40782316500608,67.7267636179472,189.70738658168963,93,0.5676383236650352,0.5963185394078444
1750,LU13_30,99.45701151914807,66.28058750876053,225.71236640254205,123,0.5987980503445159,0.6262613638425331
2000,LU13_30,99.55471659820748,64.46351742644532,268.3398837346175,137,0.6368685282806169,0.6745952853912357
2250,LU13_30,99.55777918326405,68.0579184684657,282.89086977391605,168,0.5739463122109981,0.6688331364571639
2500,LU13_30,99.56853401911766,66.99168133255243,294.16122426313837,210,0.5943687686837451,0.6956979653557062
2750,LU13_30,99.58615851161949,69.41090226167321,320.1268782152715,247,0.5527794439938438,0.6962585912733944
3000,LU13_30,99.60033981155553,67.78613952006938,363.1427623017246,314,0.5839985957869118,0.7271694790368174
3250,LU13_30,99.60650062090625,66.49608988152977,414.63907747175875,366,0.6098796930687234,0.7508344541710329
3500,LU13_30,99.61983179021485,65.30065435393612,486.73141234265194,420,0.6325220474049151,0.7711499705933424
3750,LU13_30,99.62277028774005,64.67157054239021,558.1601518710825,488,0.6445982315139784,0.7860546878599893
4000,LU13_30,99.63659219627947,64.24700530902241,635.9388469548509,588,0.6523846844759271,0.7964582010233461
4250,LU13_30,99.63657916262042,63.911328081648655,717.5622192228894,654,0.6589920317231622,0.8036389527646449
4500,LU13_30,99.65184724542368,63.72724786320312,817.3643815325911,744,0.6624813208423403,0.8083715590535425
4750,LU13_30,99.65402752318114,63.68697073846468,910.3725928441753,850,0.6633556509556202,0.811674759453452
5000,LU13_30,99.64957636570854,63.566258418441876,992.715571996601,985,0.6649265051006115,0.8137811756645041
50,LU13_53,100,NA,0.8624915687567698,1,0,NA
100,LU13_53,100,NA,3.299967741345617,1,0,NA
250,LU13_53,99.72303164897163,94.58404726528259,19.19237777391026,3,0.09837836464903754,0.06575672776420881
500,LU13_53,98.97524564255322,79.05337981007908,38.54190665867647,22,0.35589541352654136,0.3521939464904671
750,LU13_53,99.24232196618716,81.35067194618954,64.89435590514188,36,0.31544164447755857,0.3028384232520181
1000,LU13_53,99.33268934614894,82.88464875853553,99.00646711377769,55,0.290744060406758,0.2614331477013702
1250,LU13_53,99.3990938901911,80.90291318912928,134.6451312241434,62,0.3287074734364457,0.2901472359854056
1500,LU13_53,99.42858796216534,79.0499995627065,172.47891859175368,79,0.3666605818786603,0.334146720574836
1750,LU13_53,99.4962526552302,77.54190056215788,209.86723246483578,98,0.39934027190278354,0.3774777799828944
2000,LU13_53,99.53135148059462,74.83763940944708,238.59135677672765,125,0.4508479272610037,0.4439792070472963
2250,LU13_53,99.5523028978538,76.40702694347976,259.60130627371507,162,0.42309486634197174,0.46507742374866906
2500,LU13_53,99.55552627168235,78.65897942011355,280.5308385637899,241,0.3828387790836509,0.473812046384663
2750,LU13_53,99.54423680387478,77.04757654710694,286.23687070740976,312,0.41125599526278966,0.5064263375107944
3000,LU13_53,99.55763825185828,76.0051719539344,307.80576662227605,398,0.4297606314573406,0.5190397719834982
3250,LU13_53,99.55086293367853,75.30200564498469,314.96873066577507,498,0.44198460497004105,0.5301083594383631
3500,LU13_53,99.54701889359436,75.46918498162314,312.5668512936478,556,0.43685389959294374,0.525941076562603
3750,LU13_53,99.56287289996287,75.69572574703173,314.50819772608287,640,0.4316102237386009,0.5225691356088584
4000,LU13_53,99.56864637465641,75.99679866316599,310.736156088478,711,0.42543683964375534,0.5166075748912987
4250,LU13_53,99.60001592303236,76.18601515425608,308.67475943730653,804,0.42155920870207936,0.5099419388112401
4500,LU13_53,99.60063444094132,76.24211280271058,304.56902907662356,871,0.419980410045223,0.5042323959991978
4750,LU13_53,99.6057705259491,76.1141302893773,300.0334249795636,957,0.4215283575137793,0.5044047027247989
5000,LU13_53,99.61459350778247,76.0880304632251,303.98116682158934,1051,0.42138527944138204,0.5044155375731731
50,LU13_22,99.2151254934608,93.03983184545346,0.83535520611995,2,0.10954209052286121,0.05729448350459654
100,LU13_22,99.01130913189117,86.77162817256774,3.0237015025772025,4,0.18890417163421427,0.12532885674931107
250,LU13_22,99.02228767808154,67.1474288251113,11.841616928509973,7,0.570780788246794,0.5745661857638767
500,LU13_22,98.97832158214163,60.20868481225986,24.822889939748627,33,0.6855629832545351,0.7448834945049622
750,LU13_22,99.44425177311014,65.46181281159316,60.096045649493874,103,0.5979474661418439,0.7270465652152076
1000,LU13_22,99.44506316183875,64.53452569367408,97.94777427406224,216,0.6090515195322701,0.7339071321853405
1250,LU13_22,99.52646209653732,61.49136099151242,126.72708057268434,369,0.657486648361447,0.7766693386940131
1500,LU13_22,99.53289561332798,58.68830794605109,135.52458872894917,563,0.7028647094067239,0.8268036264661902
1750,LU13_22,99.54741849381364,57.23693409120958,139.95666078897838,769,0.726562628519268,0.8548721334204487
2000,LU13_22,99.58253249962117,56.71371407414561,154.3349265310696,1022,0.7319280471826647,0.8631883463824975
2250,LU13_22,99.60047183313692,56.82424610852807,167.5483034329574,1450,0.7247376290671997,0.8591581820702133
2500,LU13_22,99.62259163924277,57.20828427800762,181.47730876433127,1853,0.7150454963522337,0.8519932175626214
2750,LU13_22,99.64708710120695,57.68502906177078,199.90318578964417,2239,0.7055255380655644,0.8448826514906445
3000,LU13_22,99.67609423994321,58.211250699555684,231.68630741060545,2693,0.694027258907041,0.837202305943422
3250,LU13_22,99.69375636297102,58.775331263406486,250.30575548586472,3160,0.6826399812458387,0.8295200372022139
3500,LU13_22,99.70739524017978,59.35141809588659,266.1657170227606,3672,0.6715173659863506,0.8229375865234453
3750,LU13_22,99.71587755038703,59.60320020592923,282.45731992243685,4255,0.6665264758644016,0.8171709677442616
4000,LU13_22,99.73164792404853,59.85555149238919,298.3329328004453,4892,0.6604233347820532,0.8110781966549269
4250,LU13_22,99.73983608839686,60.169849873791705,310.61119986370875,5578,0.6526274588881875,0.8042772631548395
4500,LU13_22,99.75048750003442,60.55401177264812,332.0495652977659,6195,0.6444348507573003,0.7975173282102815
4750,LU13_22,99.7615340979454,60.87117894864752,354.51521901803534,6881,0.6373418308883918,0.792160548293983
5000,LU13_22,99.7711314714518,61.22530164122091,381.62056869884464,7633,0.6296914129858993,0.787729871812929
50,LU13_19,98.18529250383592,57.27307772007235,0.6179432346891077,2,0.660020255343885,0.5670741440873768
100,LU13_19,97.32619657800223,59.07462201462692,1.5496886246884123,6,0.6557255715550876,0.6853339029310549
250,LU13_19,98.81532008729799,60.987074505613336,9.628609960214186,24,0.6227369040184597,0.6471885938935945
500,LU13_19,99.10042599957879,63.08091871527519,29.56542565266901,70,0.5983794335589125,0.6791492035977426
750,LU13_19,99.24388695713303,65.3941807853671,55.20862985664921,139,0.569291262361706,0.6852577929028337
1000,LU13_19,99.3508743728632,63.682944447719635,78.86954789107295,216,0.6099935757191177,0.7288060699934702
1250,LU13_19,99.36982650284482,61.61081247511577,97.16297196074346,281,0.6478903755888228,0.7604670792966823
1500,LU13_19,99.49005033649291,59.24068827458662,117.24793428136914,402,0.6902541152391759,0.796250626219325
1750,LU13_19,99.50962438355924,58.554956930908645,137.7978179904785,558,0.7017092762683249,0.8078889208309927
2000,LU13_19,99.54920144819171,60.542269830451275,156.2093836976348,730,0.6667609531554993,0.8029426346615944
2250,LU13_19,99.6163686587533,60.95071579679748,195.38734829551322,956,0.659349707598069,0.8011442992144148
2500,LU13_19,99.62942901010268,60.99419926157369,210.32912202644255,1239,0.6566037726820584,0.8016006394265133
2750,LU13_19,99.63039580241583,60.754428197739486,210.74404812142552,1562,0.6594237621666073,0.8048905239218295
3000,LU13_19,99.66972077417952,60.757935559751395,221.49015821440088,2005,0.6572954633226961,0.8030551537367
3250,LU13_19,99.6855576245768,60.73098028659516,235.70800692634626,2470,0.6559526513901508,0.802259328558541
3500,LU13_19,99.70003332953848,60.82363556737975,249.91157297093073,3118,0.6508023035346884,0.7985940966952433
3750,LU13_19,99.70921236058388,60.87509202843948,258.7687007417699,3616,0.6490207396516467,0.795398943486293
4000,LU13_19,99.71756655344568,60.65388267492956,267.35985615386613,4003,0.6536023979135339,0.7975249710111799
4250,LU13_19,99.72086018487005,60.92398664299772,276.12651300607257,4497,0.6483879660572717,0.7941818539254848
4500,LU13_19,99.72878040273324,61.100717308964356,288.9167430980122,5057,0.6444150082452302,0.7919063625620405
4750,LU13_19,99.74195128451234,61.343231691130505,309.6587147110166,5700,0.6388128278131673,0.7894039601087469
5000,LU13_19,99.75346055260971,61.63895281690044,330.98612780680764,6333,0.6324805748356463,0.7859877701250918
50,LU13_45,97.66815458358717,41.47525034685733,0.4811080137156595,2,0.9173294287184807,0.8876006548832236
100,LU13_45,97.49133993874946,48.375168827565574,1.3850622179757095,7,0.8273297810735147,0.8507162534435262
250,LU13_45,98.68264604787679,57.049951247466566,7.5833198639220445,15,0.6941975442352285,0.7628314970064555
500,LU13_45,99.08566848341925,64.34438798814234,36.702230685012445,57,0.5995098433039892,0.6252382597987785
750,LU13_45,98.99767777746177,56.08575862424588,42.57815311121415,130,0.7469237894054153,0.7911344353184369
1000,LU13_45,99.28020133185179,59.24441011739952,70.27434446401628,196,0.695703875152028,0.8092471360486612
1250,LU13_45,99.32861813573564,58.9787149699429,81.44124658617771,255,0.7034220707056946,0.8311814629428071
1500,LU13_45,99.39490526723958,63.21298607068948,95.80183503874547,299,0.6339478256621843,0.7968978004847136
1750,LU13_45,99.48402473118188,63.66999336122987,120.6592945613517,387,0.6257484923293429,0.7742503921388428
2000,LU13_45,99.51087868749752,63.7752206806979,138.0411603014262,485,0.6223520639186079,0.7606840569588749
2250,LU13_45,99.56707641224216,64.01338487946728,157.9320852808072,592,0.6177644253396665,0.7501855992477101
2500,LU13_45,99.60714724447006,63.36510578430045,178.94310541824362,759,0.6287105026612712,0.7552250167655202
2750,LU13_45,99.62716910723395,62.78944600379061,189.78167803035342,984,0.6379149948569055,0.7555394394248894
3000,LU13_45,99.6410128405319,62.19244585593133,200.42534652588176,1261,0.6458056565032079,0.7603672134962441
3250,LU13_45,99.65915103315854,64.13686150012319,217.2754537949422,1536,0.6109235378159663,0.7518748822202015
3500,LU13_45,99.66667166035847,63.926845868065016,227.51503944230564,1924,0.6104171275532025,0.7525437695321985
3750,LU13_45,99.67972527690088,63.85220221580885,237.21567662636895,2313,0.6091893424304782,0.7523903064822838
4000,LU13_45,99.68513741634611,63.753528701944774,238.68072069096897,2757,0.6093924831234588,0.7522207393616132
4250,LU13_45,99.7014540525381,63.82279151616949,261.75759302955106,3233,0.6069415349924142,0.7516887770488845
4500,LU13_45,99.71225996070088,63.94946511626478,273.33668470723245,3716,0.6042552279144674,0.751641748134971
4750,LU13_45,99.7221088652725,63.79639388931484,291.5817330133391,4287,0.6071074124709845,0.7519106176850673
5000,LU13_45,99.73225716419395,63.85701173257876,310.25692411216824,4692,0.6069994935538457,0.7516074803514297
50,LU13_8,100,NA,0.8624915687567698,1,0,NA
100,LU13_8,100,NA,3.299967741345617,1,0,NA
250,LU13_8,99.3598598180587,69.41450905618238,12.829377208183296,9,0.516179483520392,0.5380180322377145
500,LU13_8,99.34032761227739,69.13170985572827,39.43978790661906,26,0.5434768502317285,0.6206793014721698
750,LU13_8,99.23567211556647,64.00553742737209,53.877828707143664,61,0.6343765232968754,0.7128199420084714
1000,LU13_8,99.2851471530286,61.48989839927479,65.67276662088335,89,0.6868920429642503,0.7622826878770856
1250,LU13_8,99.4108389414145,65.06872150570909,94.0322056409822,116,0.6290340377765767,0.7396771141242718
1500,LU13_8,99.44170793974527,64.23296835759888,115.3961325995685,146,0.6456223152085442,0.7389278829096553
1750,LU13_8,99.51050813717114,62.85795296647534,138.37492790870763,198,0.6698159661527897,0.7512035148468359
2000,LU13_8,99.58072643974938,62.457196602408274,161.60157321518477,262,0.6750678738559833,0.7521226600093445
2250,LU13_8,99.58856380885021,66.10154760201542,172.21443681791604,349,0.6072642955102736,0.7130079902668649
2500,LU13_8,99.59557431592852,66.69414787424091,193.27412369221,440,0.5928441402251926,0.6931458349415458
2750,LU13_8,99.61291739446871,67.72104365692032,224.64373390200066,546,0.5684362517954099,0.6609584608813841
3000,LU13_8,99.62422148797752,68.32910979540196,238.95472740516715,709,0.5526050342504585,0.6452652915245704
3250,LU13_8,99.63332769030438,68.4785058422208,255.05566568004875,898,0.546261094756627,0.6426300527504236
