Site,BUFF_DIST,LC_class20,LC_class33,LC_class34,LC_class50,LC_class110,LC_class120,LC_class210,LC_class220,LC_class230
CAM75,2750,0.266298094,0,0.00856859,0.152891377,0.063680716,0,0.272197442,0.199810015,0.036553767
CAM76,2750,0,0,0.0265784,0.249996858,0.046687058,0,0.408172376,0.242202624,0.026362682
CAM77,2750,0,0,0.027671486,0.27769712,0.045412537,0,0.563039475,0.07573896,0.010440424
CAM78,2750,0.011643439,0,0.017093517,0.025901334,0.007066763,0,0.665470035,0.265922932,0.006901981
CAM79,2750,0.010538528,0,0.008462809,0.166266639,0.04396495,0,0.471646291,0.262634419,0.036486364
CAM80,2750,0.242079703,0,0,0.079148082,0.079842422,0,0.520873862,0.074987882,0.003068049
CAM81,2750,0.246586069,0,0,0.059371813,0.058249619,0,0.549967438,0.082757012,0.003068049
CAM82,2750,0.01425362,0,0.003395342,0.241733372,0.065094475,0,0.546632513,0.11013989,0.018750787
CAM83,2750,0.003340025,0,0.000100219,0.178695969,0.031055358,0,0.342896439,0.405278203,0.038633787
CAM86,2750,0.016546498,0,0.020381725,0.007080161,0.035894799,0,0.635798236,0.234148606,0.050149976
CAM87,2750,0.009947971,0,0.026648047,0.007856767,0.031508753,0,0.668094274,0.218815267,0.037128921
CAM88,2750,0.005241165,0,0.037799207,0.0884198,0.01245888,0,0.516387327,0.260545301,0.079148321
CAM89,2750,0.014309843,0,0.011259103,0.014592126,0.022362942,0,0.384590327,0.468134599,0.08475106
CAM90,2750,0.006246389,0,0.024462434,0.555459115,0.018074818,0,0.041961925,0.329545324,0.024249995
CAM91,2750,0.00174347,0,0.052106734,0.056453181,0.00115102,0,0.203092444,0.602841212,0.082611938
CAM92,2750,0,0,0.020088829,0.650638411,0.018799662,0,0.092721123,0.190804425,0.026947551
CAM93,2750,0,0,0.026696886,0.703186756,0.003947286,0,0.146534679,0.110561002,0.009073391
CAM94,2750,0,0,0.041062109,0.358171456,0.003663404,0,0.240154914,0.330574219,0.0263739
CAM95,2750,0,0,0.052186379,0.44415119,0,0,0.246609632,0.252900788,0.00415201
CAM96,2750,0.013288317,0,0.044345772,0.076392245,0.034375053,0,0.390918411,0.387747831,0.052932371
CAM97,2750,0.036763593,0,0.041943022,0.104832345,0.056377015,0,0.461405162,0.260661157,0.038017705
CAM98,2750,0.050946864,0,0.049163605,0.196728155,0.011856182,0,0.100594707,0.569559798,0.021150686
CAM99,2750,0.048147518,0,0.032930255,0.287778276,0.049259556,0,0.215201321,0.324944008,0.041739065
CAM100,2750,0.039099224,0,0.036235034,0.102932624,0.042517799,0,0.31511128,0.435057889,0.02904615
CAM26 B,2750,0.234893945,0,0.024673852,0.042909847,0.062459257,0,0.295552256,0.316940091,0.022570751
CAM85,2750,0.004203092,0,0.039191898,0.014300629,0.022827529,0,0.093996955,0.789191657,0.03628824
CAM56,3000,0.004442932,0,0.019564244,0.268317032,0.000781201,0,0.529267209,0.161188713,0.016438669
CAM57,3000,0.003938051,0,0.015393433,0.218811,0.000781201,0,0.519835428,0.224327896,0.016912993
CAM58,3000,0.010227756,0,0,0.186409017,0.004309932,0,0.576679806,0.20559865,0.01677484
CAM59,3000,0.004300669,0,0.01528982,0.194999878,0.000781201,0,0.564621379,0.199443783,0.020563274
CAM60,3000,0.006675085,0,0.014413756,0.184157774,0.002301887,0,0.561362982,0.214184907,0.01690361
CAM61,3000,0.016555666,0,0.007739544,0.157657539,0.000508524,0,0.605219404,0.195336197,0.016983129
CAM62,3000,0.070491498,0,0.008342029,0.100410898,0.006072788,0,0.459339332,0.339401955,0.015941502
CAM63,3000,0.070453881,0,0.013875917,0.125085108,0.006767447,0,0.494829459,0.275107006,0.013881184
CAM64,3000,0.049784116,0,0.02648044,0.054425122,0.010749229,0,0.397409197,0.334806314,0.126345582
CAM65,3000,0.075689823,0.008507888,0.024675427,0.208522916,0.053762718,0,0.380785742,0.15011335,0.097942135
CAM66,3000,0.081380266,0.021145336,0.015357363,0.197581003,0.064076487,0,0.229833651,0.240656632,0.149969263
CAM67,3000,0.187702815,0.009425877,0,0.116825703,0.034617626,0,0.159064599,0.346257617,0.146105762
CAM68,3000,0.107173458,0,0,0.11163108,0.093891196,0,0.382454878,0.137269623,0.167579765
CAM69,3000,0.166816154,0,0,0.109293777,0.106679564,0,0.452665103,0.061187999,0.103357403
CAM70,3000,0.261232064,0.004856344,0,0.117070488,0.078011379,0,0.242582755,0.173370038,0.122876932
CAM71,3000,0.109133886,0.001073276,0,0.095506337,0.039449417,0,0.196997439,0.390061187,0.167778457
CAM72,3000,0.111686892,0.011676658,0,0.119292621,0.027299221,0,0.207779116,0.398602204,0.123663288
CAM73,3000,1.29E-05,0,0.05516685,0.246353061,0.062976406,0,0.484462915,0.057220732,0.093807133
CAM74,3000,0.000444773,0,0.08771444,0.205213289,0.116216554,0,0.31243573,0.213461265,0.064513949
CAM1,3000,0.220429687,0,0.032974618,0.037878787,0.0415826,0,0.307884673,0.34140123,0.017848404
CAM2,3000,0.116612217,0,0.032469641,0.026448699,0.017559643,0,0.11531358,0.665627802,0.025968419
CAM3,3000,0.085246021,0,0.030918178,0.02840316,0.022091225,0,0.129886268,0.672929125,0.030526022
CAM4,3000,0.076513603,0,0.027494029,0.030138865,0.02169691,0,0.17622597,0.635332267,0.032598354
CAM5,3000,0.024431481,0.004270806,0.055064258,0.034649284,0.060213975,0,0.414827176,0.376144036,0.030398984
CAM6,3000,0.14736606,0.00173554,0.02475125,0.050772559,0.07623445,0,0.433021037,0.237832179,0.028286928
CAM7,3000,0.084309407,0,0.024343312,0.04274778,0.057772929,0,0.414324416,0.335012954,0.041489202
CAM8,3000,0.022519366,0.001730992,0.038447811,0.059975194,0.054631464,0,0.457891283,0.319218679,0.045585211
CAM9,3000,0.061854146,0,0.02989062,0.027841061,0.022274275,0,0.465797421,0.350957732,0.041384745
CAM10,3000,0.078998527,0,0.025614481,0.034707649,0.017349039,0,0.4486165,0.351413335,0.043300469
CAM11,3000,0.041208121,0,0.028180714,0.050300015,0.0371632,0,0.555057194,0.251116806,0.03697395
CAM12,3000,0.011723839,0,0.022652547,0.012268492,0.03257149,0,0.381037078,0.493610052,0.046136502
CAM13,3000,0.032706081,0,0.12098027,0.072577083,0.118493989,0,0.331999404,0.292860272,0.030382901
CAM14,3000,0.058148385,0,0.087344661,0.124232715,0.100525269,0,0.396047478,0.214336396,0.019365097
CAM15,3000,0.053241031,0,0.113278047,0.106125137,0.044152805,0,0.498558952,0.169654134,0.014989891
CAM16,3000,0.229748093,0,0.06213865,0.029591573,0.07096777,0,0.271834889,0.305669082,0.030049943
CAM17,3000,0.080158547,0.009716069,0.100223224,0.155670112,0.181693833,0,0.23944821,0.174676685,0.058413319
CAM18,3000,0.01394136,0,0.080847359,0.037834517,0.118001202,0,0.32737844,0.392552734,0.02944439
CAM19,3000,0.014629362,0,0.110874057,0.064060248,0.20127762,0,0.492566188,0.061242428,0.055350095
CAM20,3000,0.065105609,0,0.137344616,0.113054404,0.138307604,0,0.284538706,0.128249396,0.133399664
CAM21,3000,0.057723221,0,0,0.024145714,0.030013084,0,0.35548605,0.511209361,0.021422571
CAM22,3000,0.052626542,0,0.017886617,0.05047707,0.005545872,0,0.071670242,0.783484131,0.018309526
CAM23,3000,0.007128136,0,0.016028014,0.071501025,0.019105324,0,0.110926947,0.719527345,0.055783209
CAM24,3000,0.01892406,0,0,0.101719729,0.070072354,0,0.185821102,0.586800702,0.036662053
CAM25,3000,0.021768386,0,0,0.115315897,0.065093573,0,0.133181596,0.617710568,0.046929979
CAM26,3000,0.222810594,0,0.022421966,0.042726186,0.055609337,0,0.356969751,0.280468448,0.018993718
CAM27,3000,0.262049956,0,0.020658757,0.008218355,0.028575849,0,0.466712705,0.184926502,0.028857876
CAM28,3000,0.564267482,0,0.011386771,0.029838605,0.06616127,0,0.236347025,0.086484124,0.005514724
CAM29,3000,0.404116739,0,0.021280064,0.01977601,0.039239062,0,0.295733026,0.175777764,0.044077335
CAM30,3000,0.23596873,0,0.025072501,0.020526927,0.070110908,0,0.358310233,0.256147756,0.033862945
CAM31,3000,0.086363194,0.000774081,0.058037558,0.023628228,0.036140774,0,0.150450522,0.608599612,0.036006031
CAM32,3000,0.064179124,0,0.05241924,0.038271038,0.038427516,0,0.222967518,0.551111893,0.032623672
CAM33,3000,0.039170409,0,0.002057066,0.040615419,0.058682642,0,0.674758874,0.177490142,0.007225447
CAM35,3000,0.113007716,0,0.019465081,0.007575126,0.027570959,0,0.266989684,0.55098552,0.014405914
CAM34,3000,0.078270537,0,0.028852463,0.024221773,0.035566756,0,0.172791248,0.612384379,0.047912845
CAM36,3000,0.127432677,0,0.025068537,0.022474945,0.017048396,0,0.36250237,0.42402299,0.021450085
CAM37,3000,0.116801646,0,0.023547251,0.02252995,0.007858476,0,0.280206288,0.512327353,0.036729035
CAM38,3000,0.037244362,0,0.019342768,0.014692116,0.003610931,0,0.221623646,0.662321722,0.041164456
CAM39,3000,0.017742082,0,0.017265187,0.043722625,0.013183728,0,0.267333694,0.616971845,0.02378084
CAM40,3000,0.001212611,0,1.35E-05,0.03451231,0.010814904,0,0.069020346,0.870337787,0.014088544
CAM41,3000,0.007527091,0,0.100143964,0.068505755,0.060205175,0,0.557270164,0.19212032,0.014227531
CAM42,3000,0.016221366,0,0.071985805,0.031671084,0.060664167,0,0.57526366,0.23111502,0.013078897
CAM43,3000,0.00147435,0,0.005730567,0.140492096,0.068764299,0,0.35918906,0.368520303,0.055829327
CAM44,3000,0.000336709,0,0.004166628,0.190787936,0.110031465,0,0.277498793,0.377883394,0.039295075
CAM45,3000,0.004685212,0.007013624,0.017239697,0.134494921,0.006369601,0,0.098392229,0.677974765,0.053829952
CAM46,3000,0.001498351,0,0.006154122,0.087797924,0.020650904,0,0.419289882,0.323256466,0.141352352
CAM47,3000,0.002885216,0,0.009263404,0.106856035,0.004443581,0,0.492659518,0.304184086,0.079708157
CAM48,3000,0.01395335,0,0.000480284,0.103014221,0.019367326,0,0.50856711,0.282769686,0.071848023
CAM49,3000,0.062258374,0,0,0.143071961,0.059054462,0,0.395129478,0.180445162,0.160040563
CAM50,3000,0.072990822,0,0,0.160805422,0.007462479,0,0.362955623,0.222903659,0.172881995
CAM51,3000,0.003637659,0,0.039416142,0.075225365,0.003835924,0,0.435659262,0.409229769,0.03299588
CAM52,3000,0.001486197,0,0.005904847,0.071641889,0.010800037,0,0.466859104,0.411449363,0.031858562
CAM53,3000,0.001647822,0,0.011586159,0.091417609,0.006473906,0,0.461479572,0.383038479,0.044356451
CAM54,3000,0.015888699,0,0,0.028467119,0.015265909,0,0.487323767,0.440200231,0.012854274
CAM55,3000,0.002309266,0,0,0.0737119,0.026076166,0,0.425294173,0.436311098,0.036297398
CAM75,3000,0.276174455,0,0.007892884,0.155149371,0.055912919,0,0.267783548,0.18792608,0.049160744
CAM76,3000,0.000606067,0,0.023858546,0.245609781,0.045804998,0,0.42322845,0.229799216,0.031092941
CAM77,3000,0.000230302,0,0.02515271,0.239938848,0.045621177,0,0.598351026,0.080684775,0.010021163
CAM78,3000,0.009783723,0,0.015863574,0.036272717,0.006966929,0,0.667828633,0.254170913,0.009113513
CAM79,3000,0.009901047,0,0.007669756,0.16544247,0.043671416,0,0.469965178,0.260724124,0.042626008
CAM80,3000,0.255121174,0,0,0.077184607,0.076006683,0,0.51652978,0.072579742,0.002578013
CAM81,3000,0.254948111,0,0,0.077009404,0.055947114,0,0.523075787,0.08644157,0.002578013
CAM82,3000,0.014521744,0,0.003402322,0.247045903,0.0668225,0,0.532155494,0.11936639,0.016685646
CAM83,3000,0.004165732,0,0.000798278,0.166264787,0.030379259,0,0.335835568,0.422574488,0.039981888
CAM86,3000,0.015947299,0,0.019230012,0.006425742,0.032944793,0,0.619232008,0.257405492,0.048814655
CAM87,3000,0.01298924,0,0.027387018,0.008608283,0.028455302,0,0.645425903,0.229775945,0.047358309
CAM88,3000,0.008747424,0,0.037861211,0.088215509,0.012182152,0,0.490101372,0.283952461,0.07893987
CAM89,3000,0.01590991,0,0.010881464,0.014456156,0.022523009,0,0.39252958,0.467559114,0.076140767
CAM90,3000,0.015502616,0,0.026066157,0.497692425,0.019790803,0,0.045179344,0.36462643,0.031142222
CAM91,3000,0.001499372,0,0.049996916,0.073319919,0.000967176,0,0.211014683,0.578965963,0.084235969
CAM92,3000,0,0,0.021600937,0.659718901,0.017012201,0,0.086115318,0.188838949,0.026713695
CAM93,3000,0,0,0.02597098,0.683262732,0.007532689,0,0.149800835,0.123472235,0.009960528
CAM94,3000,0,0,0.045361972,0.329911262,0.005989911,0,0.257438724,0.335114077,0.026184056
CAM95,3000,0,0,0.046916163,0.456088625,0,0,0.23247384,0.256321194,0.008200178
CAM96,3000,0.016558182,0,0.041625458,0.086594384,0.037257045,0,0.380065055,0.393082101,0.044817774
CAM97,3000,0.034187009,0,0.045821837,0.093439038,0.051990551,0,0.463816257,0.273342787,0.037402521
CAM98,3000,0.042809518,0,0.046434129,0.1896183,0.016295654,0,0.111704024,0.571481223,0.021657151
CAM99,3000,0.043836701,0,0.035272699,0.278869654,0.046747044,0,0.223332619,0.328838779,0.043102504
CAM100,3000,0.03868701,0,0.042053176,0.100534518,0.041656175,0,0.317271352,0.432701076,0.027096692
CAM26 B,3000,0.227812414,0,0.022211715,0.043396795,0.05608137,0,0.312661281,0.318842706,0.018993718
CAM85,3000,0.004422156,0,0.038430654,0.019312754,0.025030753,0,0.108418973,0.76652966,0.03785505
CAM56,3250,0.003785694,0,0.017826799,0.270761815,0.000668798,0,0.519919106,0.173030876,0.014006913
CAM57,3250,0.003355499,0,0.014228204,0.225059682,0.000665639,0,0.520330959,0.218772885,0.017587134
CAM58,3250,0.008714774,0,0.002617209,0.18108521,0.005659642,0,0.573580683,0.203621061,0.024721422
CAM59,3250,0.005687647,0,0.01420585,0.183034527,0.000967873,0,0.587554032,0.190316654,0.018233419
CAM60,3250,0.005687647,0,0.013462692,0.171820723,0.004404054,0,0.599472154,0.185692477,0.019460256
CAM61,3250,0.021661305,0,0.008091535,0.144630576,0.004977804,0,0.591304096,0.212538574,0.016796113
CAM62,3250,0.061560302,0,0.00901094,0.10780122,0.005766345,0,0.482441144,0.319594584,0.013825468
CAM63,3250,0.065418809,0,0.012748863,0.127004494,0.005766345,0,0.493737611,0.280287095,0.015036783
CAM64,3250,0.052028342,0,0.031728386,0.051137077,0.012103523,0,0.401648193,0.329757298,0.121597177
CAM65,3250,0.08286812,0.010943904,0.026175703,0.215901544,0.045809653,0,0.3620105,0.156919951,0.099370625
CAM66,3250,0.082284887,0.018535925,0.013488198,0.197763794,0.054597717,0,0.251467946,0.245317981,0.136543554
CAM67,3250,0.185309932,0.008031517,0,0.119384429,0.03620107,0,0.175210221,0.335888704,0.139974127
CAM68,3250,0.113589968,6.85E-05,0,0.111526264,0.091224008,0,0.390140919,0.144093973,0.149356404
CAM69,3250,0.193074811,0,0,0.118324984,0.100342989,0,0.423769255,0.059839185,0.104648775
CAM70,3250,0.248603565,0.004334641,0,0.114257909,0.072080528,0,0.254531271,0.180355166,0.125836921
CAM71,3250,0.10221774,0.000914507,0,0.09915807,0.042108606,0,0.225978346,0.374375182,0.155247548
CAM72,3250,0.114920675,0.011615825,0,0.131813498,0.030389898,0,0.223452791,0.361710347,0.126096965
CAM73,3250,0.000774109,0.000300157,0.050648188,0.233112435,0.064648795,0,0.48921217,0.06652907,0.094775075
CAM74,3250,0.000378978,0,0.087258544,0.190413798,0.120924489,0,0.323294597,0.208257366,0.069472226
CAM1,3250,0.214335474,0.000953496,0.031365028,0.036963949,0.050223775,0,0.30038101,0.34441647,0.021360798
CAM2,3250,0.129235595,0,0.030433988,0.022642025,0.017759282,0,0.120093142,0.649510385,0.030325583
CAM3,3250,0.095939125,0,0.029879393,0.02752018,0.020031046,0,0.151253337,0.64610873,0.02926819
CAM4,3250,0.076602432,0,0.027829326,0.030846736,0.02275336,0,0.191536647,0.615713236,0.034718264
CAM5,3250,0.029100177,0.00366659,0.054347476,0.035652489,0.06448515,0,0.412483582,0.370155731,0.030108804
CAM6,3250,0.14852343,0.001478803,0.027069126,0.045903873,0.072445436,0,0.416260406,0.255246932,0.033071994
CAM7,3250,0.094814781,0,0.023871914,0.045712745,0.059432639,0,0.421394915,0.316639471,0.038133536
CAM8,3250,0.035964853,0.001478803,0.035001422,0.058575196,0.053686195,0,0.476686712,0.297688715,0.040918104
CAM9,3250,0.05604522,0,0.027724206,0.028990893,0.026934972,0,0.449817805,0.369892196,0.040594709
CAM10,3250,0.071740855,0,0.024869714,0.03294079,0.025024413,0,0.438190371,0.368609913,0.038623945
CAM11,3250,0.043139975,0,0.025828632,0.044551011,0.034109096,0,0.54791119,0.26989314,0.034566954
CAM12,3250,0.017815884,0,0.021356425,0.015104467,0.029188767,0,0.391435747,0.481761712,0.043336997
CAM13,3250,0.060260319,0,0.115420596,0.074680229,0.119805419,0,0.315775204,0.285031054,0.029027181
CAM14,3250,0.076141184,0,0.089932635,0.117455766,0.100091112,0,0.401521682,0.198357185,0.016500438
CAM15,3250,0.053521495,0,0.113376047,0.125750468,0.049341989,0,0.461292987,0.181583928,0.015133085
CAM16,3250,0.241153087,0,0.058812434,0.029244693,0.065836716,0,0.273821978,0.298426273,0.032704819
CAM17,3250,0.077077646,0.011703676,0.102031764,0.146127186,0.180112192,0,0.242132895,0.182410236,0.058404401
CAM18,3250,0.016857266,0,0.07625515,0.039929149,0.111212999,0,0.340230682,0.386864151,0.028650605
CAM19,3250,0.013853714,0,0.109449906,0.073178099,0.190476654,0,0.479960175,0.073405816,0.059675637
CAM20,3250,0.068900961,0,0.132397182,0.119402391,0.139034852,0,0.275700654,0.142986177,0.12157778
CAM21,3250,0.063292526,0,0,0.022188178,0.02894642,0,0.33882708,0.523329079,0.023416719
CAM22,3250,0.04557302,0,0.01637113,0.052769524,0.007462272,0,0.076398775,0.785099906,0.016325372
CAM23,3250,0.008943401,0,0.016086794,0.073767161,0.030212266,0,0.102377665,0.712270638,0.056342075
CAM24,3250,0.01756148,0,0,0.095376249,0.080612798,0,0.177262565,0.594979622,0.034207285
CAM25,3250,0.018562157,0,0,0.108753617,0.066671779,0,0.139000221,0.611282281,0.055729945
CAM26,3250,0.213615563,0,0.02036249,0.042908815,0.048800541,0,0.364234866,0.293893729,0.016183997
CAM27,3250,0.265457839,0,0.019328498,0.014621535,0.033905691,0,0.451818233,0.182290933,0.032577271
CAM28,3250,0.49440114,0,0.011719365,0.03187151,0.060803383,0,0.293868539,0.102637127,0.004698936
CAM29,3250,0.387711353,0,0.020041803,0.017600355,0.041175506,0,0.301506708,0.180191849,0.051772426
CAM30,3250,0.225639619,0,0.0229278,0.021864641,0.066880152,0,0.371696071,0.262007431,0.028984286
CAM31,3250,0.088409318,0.001104526,0.058211985,0.027800135,0.031235566,0,0.164604571,0.587986276,0.040647623
CAM32,3250,0.07767549,0,0.047837599,0.036761148,0.037426228,0,0.236058276,0.530742298,0.033498962
CAM33,3250,0.050465512,0,0.002735435,0.036636789,0.067573221,0,0.665713159,0.170031881,0.006844003
CAM35,3250,0.138294304,0,0.017700054,0.007699825,0.026254449,0,0.28031754,0.513235056,0.016498772
CAM34,3250,0.074301461,0,0.026996223,0.024681229,0.034548316,0,0.167805745,0.624652256,0.047014772
CAM36,3250,0.119151942,0,0.022344452,0.022587798,0.021437401,0,0.358147997,0.431920617,0.024409793
CAM37,3250,0.121005243,0,0.021072228,0.020551663,0.010725389,0,0.281923677,0.504632533,0.040089266
CAM38,3250,0.03978224,0,0.02388437,0.013938205,0.00307677,0,0.235080028,0.646912377,0.037326012
CAM39,3250,0.01586977,0,0.016064785,0.041312599,0.012623982,0,0.266306462,0.625829074,0.021993328
CAM40,3250,0.001033231,0,0.005247068,0.034204165,0.01081415,0,0.078848906,0.856825547,0.013026933
CAM41,3250,0.006413616,0,0.095160278,0.062006046,0.063906592,0,0.567848185,0.191230739,0.013434544
CAM42,3250,0.015905069,0,0.073549595,0.029159885,0.06206784,0,0.569808899,0.236413289,0.013095422
CAM43,3250,0.001543151,0,0.006592571,0.132015003,0.088575715,0,0.366763805,0.352353205,0.052156552
CAM44,3250,0.0002869,0,0.004495545,0.19086407,0.099923428,0,0.283487553,0.380458598,0.040483907
CAM45,3250,0.003992133,0.008249635,0.016910385,0.140825947,0.007765829,0,0.107860702,0.663915532,0.050479836
CAM46,3250,0.001276701,0,0.005733774,0.090271066,0.020947728,0,0.421154007,0.323427289,0.137189434
CAM47,3250,0.003527847,0,0.008956733,0.101680258,0.007977248,0,0.491565571,0.2940356,0.092256741
CAM48,3250,0.011988328,0,0.003927451,0.101921863,0.019320657,0,0.499630251,0.284557647,0.078653802
CAM49,3250,0.062828872,0,0,0.166130499,0.055880416,0,0.372496189,0.191766944,0.150897081
CAM50,3250,0.079605265,0,0,0.159873462,0.019583011,0,0.347841657,0.22872171,0.164374895
CAM51,3250,0.003255796,0,0.035173173,0.080979184,0.007515883,0,0.431269869,0.403154787,0.038651308
CAM52,3250,0.001396161,0,0.00756754,0.074292774,0.010975668,0,0.48620106,0.392421039,0.027145757
CAM53,3250,0.002153983,0,0.011467314,0.090997939,0.005923463,0,0.452716813,0.390061545,0.046678941
CAM54,3250,0.019440813,0,0,0.029678299,0.013073027,0,0.477353882,0.444734221,0.015719758
CAM55,3250,0.004249348,0,0,0.0818952,0.026642905,0,0.446940812,0.40854356,0.031728175
CAM75,3250,0.283952363,0,0.0073848,0.158878759,0.052666479,0,0.25856417,0.190261684,0.048291746
CAM76,3250,0.000516412,0,0.021842556,0.241384828,0.041472132,0,0.440739225,0.218600411,0.035444436
CAM77,3250,0.002042688,0,0.022721768,0.217022529,0.042469742,0,0.613131514,0.092466892,0.010144868
CAM78,3250,0.008336426,0,0.017382307,0.047176553,0.006428778,0,0.66921158,0.240309739,0.011154617
CAM79,3250,0.010291125,0,0.007001743,0.17610492,0.045915539,0,0.453679598,0.261132777,0.045874298
CAM80,3250,0.264525525,0,0,0.072957964,0.075385273,0,0.51275299,0.072181598,0.00219665
CAM81,3250,0.260274413,0,0,0.09855788,0.060187801,0,0.491819167,0.086964089,0.00219665
CAM82,3250,0.014835725,0,0.003480156,0.25153422,0.068474026,0,0.514186259,0.133270802,0.014218812
CAM83,3250,0.006538516,0,0.005778527,0.158425827,0.030234247,0,0.328645407,0.433367017,0.037010459
CAM86,3250,0.01459104,0,0.020726938,0.008952279,0.028629803,0,0.588850305,0.284884329,0.053365305
CAM87,3250,0.014212205,0,0.028816148,0.015598733,0.02501568,0,0.624842699,0.238671922,0.052842611
CAM88,3250,0.010142303,0,0.040481053,0.089999114,0.015950887,0,0.469322403,0.301260852,0.07284339
CAM89,3250,0.013741323,0,0.011126989,0.01582589,0.022459825,0,0.393474013,0.475128855,0.068243105
CAM90,3250,0.031960001,0,0.027304353,0.444808274,0.020638411,0,0.057508889,0.379941255,0.037838816
CAM91,3250,0.00184602,0,0.049283565,0.094611075,0.000825094,0,0.214474438,0.551638093,0.087321715
CAM92,3250,0,0,0.023786764,0.666499994,0.014607106,0,0.082754412,0.18797955,0.024372174
CAM93,3250,0,0,0.024361081,0.665684332,0.013346827,0,0.160229833,0.125441654,0.010936273
CAM94,3250,0.00028655,0,0.044238166,0.313850111,0.005462888,0,0.269731556,0.341562038,0.024868692
CAM95,3250,0,0,0.042349823,0.464839608,0,0,0.223570448,0.259931665,0.009308456
CAM96,3250,0.016709945,0,0.039076722,0.084899073,0.037243612,0,0.382019049,0.400104877,0.039946721
CAM97,3250,0.032560255,0,0.046185171,0.08980894,0.051211285,0,0.455944077,0.287754882,0.036535389
CAM98,3250,0.039016681,0,0.044612066,0.184322526,0.015477747,0,0.120732874,0.577012653,0.018825454
CAM99,3250,0.040307529,0,0.03640154,0.272970838,0.042070169,0,0.240001195,0.328182043,0.040066685
CAM100,3250,0.038023714,0,0.04739846,0.101288318,0.038121627,0,0.327575883,0.422222003,0.025369994
CAM26 B,3250,0.217832939,0,0.020294779,0.042695662,0.051079491,0,0.331396822,0.318910834,0.017789473
CAM85,3250,0.004713746,0,0.037476923,0.028675754,0.028818619,0,0.127516801,0.73159565,0.041202507
CAM56,3500,0.003264195,0,0.016263142,0.265085821,0.002546465,0,0.514155999,0.18660699,0.012077389
CAM57,3500,0.002893262,0,0.013746942,0.239941438,0.000573944,0,0.517335443,0.209576108,0.015932865
CAM58,3500,0.00751427,0,0.004122795,0.175063164,0.006090614,0,0.578906985,0.201287092,0.027015081
CAM59,3500,0.004904144,0,0.013302494,0.180474877,0.003020355,0,0.589422932,0.191238933,0.017636266
CAM60,3500,0.006082857,0,0.012560125,0.15937921,0.005442506,0,0.626734767,0.169254898,0.020545639
CAM61,3500,0.028704705,0,0.008075839,0.136122263,0.005959828,0,0.582644799,0.223599385,0.014893184
CAM62,3500,0.060683538,0,0.009060429,0.103756915,0.005318545,0,0.506384083,0.298983215,0.015813278
CAM63,3500,0.060826359,0,0.011914582,0.120148405,0.004972002,0,0.49241095,0.295844679,0.013883024
CAM64,3500,0.046508888,0,0.040883287,0.047338372,0.016907927,0,0.394728137,0.336720226,0.116913159
CAM65,3500,0.085999021,0.011796479,0.026965052,0.216497622,0.0406256,0,0.351265312,0.172100084,0.094750832
CAM66,3500,0.08181406,0.015982507,0.011749026,0.194940501,0.04788673,0,0.273820951,0.245987899,0.127818327
CAM67,3500,0.184852345,0.006925134,0,0.128504655,0.043864668,0,0.186675969,0.320582077,0.12859515
CAM68,3500,0.124888533,0.000782412,0,0.118017757,0.086024993,0,0.381999723,0.153677184,0.134609397
CAM69,3500,0.209253892,0.000635858,0,0.12898252,0.088085729,0,0.40017992,0.064585455,0.108276624
CAM70,3500,0.235693418,0.005833986,0,0.114952089,0.062520144,0,0.25850573,0.195747466,0.126747166
CAM71,3500,0.094934976,0.000800699,0,0.111860469,0.041223919,0,0.256180765,0.345061172,0.149938001
CAM72,3500,0.118156145,0.011775831,0,0.146741374,0.033336356,0,0.232073221,0.330118821,0.127798253
CAM73,3500,0.008082892,0.003172217,0.047352692,0.225080288,0.065386896,0,0.484391465,0.076974068,0.089559481
CAM74,3500,0.000326772,0,0.08680021,0.18780764,0.120651842,0,0.334233117,0.199076726,0.071103689
CAM1,3500,0.213774124,0.001428276,0.029821385,0.036386664,0.062906187,0,0.285142464,0.345229051,0.025311849
CAM2,3500,0.140067139,0,0.029202832,0.02131188,0.018288381,0,0.132132225,0.629109891,0.029887651
CAM3,3500,0.106769173,0,0.029114862,0.023730047,0.023375726,0,0.173467994,0.612623063,0.030919135
CAM4,3500,0.07673449,0,0.027851007,0.031269592,0.020770478,0,0.208381113,0.59748285,0.037510471
CAM5,3500,0.032370944,0.003161499,0.053710774,0.035946592,0.060771366,0,0.418534918,0.364326436,0.031177472
CAM6,3500,0.142450908,0.00186284,0.026491211,0.039759277,0.07483727,0,0.405197932,0.274748502,0.034652063
CAM7,3500,0.09021292,0,0.02425624,0.04778658,0.060077859,0,0.434318812,0.306414685,0.036932905
CAM8,3500,0.05113194,0.002090386,0.032063534,0.055750573,0.060721923,0,0.486805989,0.274167278,0.037268377
CAM9,3500,0.054951091,0,0.025517818,0.027503704,0.026772694,0,0.442294294,0.382169568,0.040790833
CAM10,3500,0.064052672,0,0.024391429,0.032765145,0.025029843,0,0.420173879,0.396007315,0.037579717
CAM11,3500,0.044375072,0,0.024200656,0.043276481,0.034472387,0,0.548168396,0.272110996,0.033396011
CAM12,3500,0.02001183,0,0.021466687,0.015684681,0.026904733,0,0.39295133,0.485329791,0.037650948
CAM13,3500,0.098298481,0,0.10859028,0.077985584,0.110011924,0,0.301763365,0.277801411,0.025548956
CAM14,3500,0.091781076,0,0.091411495,0.118337312,0.095017737,0,0.388936796,0.199591353,0.014924232
